pathway_25	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
NEURL1	NEURL1	NA	NA	44.73	41.65	29.37	2.440190117	0.467060290386462	0.526250692632279	0.00668901698125958	0.384836574087544	chr10:105253736-105352309
KAT2A	KAT2A	NA	6.17	7.71	5.39	5.33	3.313209699	0.970098444179181	0.0299014671203364	8.87004823417801e-08	0.368085538311702	chr17:40265126-40273376
MPP2	MPP2	NA	8	12.03	13.17	13.03	1.963686203	0.00129031591702553	0.988645490472261	0.010064193610713	0.0890919936265391	chr17:41952725-41987068
RAPGEF2	RAPGEF2	NA	2.72	2.45	1.6	2.21	3.338813322	0.999999166605019	8.33394981294383e-07	1.66724296289591e-17	0.393196222684399	chr4:160025330-160281321
P2RX3	P2RX3	NA	51.92	64.24	61.24	73.93	1.257693358	0.0068422975837671	0.971678539569077	0.0214791628471557	0.257847272531894	chr11:57105991-57138073
NR2E1	NR2E1	NA	35.42	19.35	17.91	18.61	2.939963705	0.985682232951215	0.0143091775390093	8.58950977618701e-06	0.721110093448252	chr6:108487262-108510013
SRF	SRF	NA	44.89	23.31	20.19	20.87	3.179815759	0.960290183591594	0.0396033616756712	0.00010645473273434	0.989476620250391	chr6:43139037-43149243
HRH2	HRH2	NA	21.2	17.2	15.78	22.85	2.330300213	0.823943384557515	0.171355037979456	0.00470157746302911	0.0235514856148303	chr5:175085033-175113245
DBN1	DBN1	NA	47.12	23.32	13.31	25.94	1.387504796	0.983900082895262	0.0160994472269951	4.69877742476061e-07	0.0930522388707114	chr5:176883609-176901402
RAB3GAP1	RAB3GAP1	NA	67.43	13.19	13.99	27.61	1.804638863	0.0266922596135617	0.973306704274111	1.03611232763015e-06	0.302193441760246	chr2:135809835-135933964
EPHA4	EPHA4	NA	4.22	2.96	2.96	2.2	2.886344389	0.999917454374257	8.2545624531029e-05	1.2122223666978e-12	0.989201693123434	chr2:222282749-222438922
TNR	TNR	NA	20.04	34.36	44.07	36.49	2.06764652	0.984376797483402	0.0156232024866434	2.9954721107861e-11	0.798250144855695	chr1:175284330-175712906
RIMS3	RIMS3	NA	58.74	54.75	38.77	52.5	1.080924316	0.0282919722129187	0.912987059268305	0.058720968518776	0.275934305219728	chr1:41086351-41131329
CDC20	CDC20	NA	26.53	11.45	11.59	14.79	2.517236039	0.00236023615449123	0.993361636445352	0.00427812740015688	0.887181483486415	chr1:43824626-43828874
SLC8A2	SLC8A2	NA	8.32	4.11	4.34	4.51	5.966104495	0.967866695540106	0.0321205160010984	1.27884587955846e-05	0.0667983533684283	chr19:47931274-47975425
CREB1	CREB1	NA	59.76	34.72	32.02	33.68	2.24259804	0.953415773363096	0.046551960578516	3.22660583882908e-05	0.999813577373813	chr2:208394461-208468155
PTK2B	PTK2B	NA	5.19	7.11	2.99	6.29	0.766841459	0.996570673633132	0.00342932634898402	1.78839382709134e-11	0.424632626714574	chr8:27168999-27316903
TSHZ3	TSHZ3	NA	2.49	16.26	13.44	16.63	2.014965347	0.933488353509614	0.0664325578511096	7.90886392760724e-05	0.183935779601994	chr19:31765851-31840453
EGR2	EGR2	NA	37.11	30.26	25.03	19.81	3.244090634	0.586229355890158	0.401434946196467	0.0123356979133756	0.760074741920086	chr10:64571756-64578927
GIPC1	GIPC1	NA	61.73	16.57	14.21	21.13	1.49592976	0.0157095035959248	0.864603494656706	0.119687001747369	0.183215506797363	chr19:14588572-14606944
STAU1	STAU1	NA	31.93	8.71	10.48	14.77	2.127697333	0.992884613036622	0.00711507334365428	3.13619723940627e-07	0.626363807300629	chr20:47729878-47804904
YWHAH	YWHAH	NA	47.79	46	37.02	35.29	1.722283482	0.52824958124624	0.452566760343852	0.0191836584099083	0.465802488394538	chr22:32340447-32353590
ADORA2A	ADORA2A	NA	45.26	31.17	24.65	46.12	1.626499594	0.685883563208777	0.308914974508943	0.00520146228228	0.246666916399525	chr22:24819565-24838328
EIF2AK4	EIF2AK4	NA	14.27	10.7	39.01	21.76	2.989410809	0.000173073911289335	0.999826921779574	4.30913626824082e-09	0.222061516727439	chr15:40226347-40327797
APOE	APOE	NA	NA	56.11	58.71	59.79	1.534621753	0.151046695004768	0.764846974582906	0.0841063304123263	0.925476830557616	chr19:45409011-45412650
UNC13A	UNC13A	NA	2.58	2.73	1.98	2.72	4.614746885	0.999994918512173	5.08148782675433e-06	1.12912541857903e-17	0.0692652006698386	chr19:17712137-17799401
LILRB2	LILRB2	NA	99.09	99.54	99.44	99.52	-1.49134413	9.91188649177991e-05	0.983685422747348	0.0162154583877346	0.00096730461048306	chr19:54777675-54785039
GFAP	GFAP	NA	83.47	85.95	56.58	49.9	0.795847837	0.00273288079792492	0.925932880854251	0.0713342383478239	0.981538915467632	chr17:42982994-42994305
MAP1B	MAP1B	NA	1.35	0.96	2.27	1.06	2.557975077	0.99998623311508	1.37668849163932e-05	3.12536554924565e-15	0.669819318783343	chr5:71403061-71505395
RARA	RARA	NA	23.25	33.84	10.73	14.99	3.186267305	0.907158679336714	0.0926560040179025	0.000185316645383114	0.985801545360125	chr17:38465444-38513094
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
SNAP25	SNAP25	NA	52.85	52.95	43.46	40.61	2.64743186	0.948305562925762	0.0514890191732389	0.000205417900999199	0.883876236154528	chr20:10199478-10288066
SYT4	SYT4	NA	55.22	64.61	40.37	60.06	1.046662403	0.102438886911914	0.858214231571979	0.0393468815161068	0.491971612493849	chr18:40847843-40857615
EPHB2	EPHB2	NA	3.86	3.11	2.7	1.69	3.068261809	0.999865665387738	0.000134334515301976	9.69603277257154e-11	0.948206988592659	chr1:23037332-23241818
KRAS	KRAS	NA	42.88	47.14	37.94	36.05	NA	0.000800455744248145	0.51252706732373	0.486672476932022	0.998658450697024	chr12:25357723-25403870
AGT	AGT	NA	79.61	88.93	90.89	87.21	-1.622498833	8.96740772113564e-08	0.082852603236999	0.917147307088924	0.0611557960472266	chr1:230838269-230850043
SERPINE2	SERPINE2	NA	26.53	12.71	22.61	15.2	0.924393439	0.869819726951435	0.129733394836193	0.000446878212372729	0.269520074587641	chr2:224839829-224904036
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
UNC13C	UNC13C	NA	2.7	5.06	30.05	1.9	0.517584127	0.000119477084425686	0.999880515578224	7.33735058770147e-09	0.206251224448457	chr15:54305101-54920806
ITPKA	ITPKA	NA	NA	47.49	35.57	36.75	2.714073178	0.780556031372862	0.217603905413045	0.00184006321409346	0.116208330625671	chr15:41785591-41795747
APP	APP	NA	8.8	8.36	5.89	12.07	2.652316839	0.430989473138877	0.569007446692738	3.08016838522064e-06	0.993008957274039	chr21:27252861-27543446
ACP4	ACP4	NA	37.54	44.61	19.57	20.43	-0.008841985	6.46014812004631e-10	0.033073421223838	0.966926578130147	0.0162393717464012	chr19:51293672-51298481
SNAP47	SNAP47	NA	86.75	89.48	88.08	92.71	0.479446793	0.168877158168546	0.814236473198522	0.0168863686329323	0.00858038251737636	chr1:227916358-227968927
ARF1	ARF1	NA	42.88	46.63	38.23	41.98	2.707363072	0.804974393553372	0.188864093644774	0.00616151280185351	0.471041048715846	chr1:228270361-228286912
SLC4A10	SLC4A10	NA	11.28	8.02	6.1	9.6	3.544575606	0.0848198643246	0.915175994434469	4.1412409310719e-06	0.796255766269343	chr2:162480845-162841792
RAB5A	RAB5A	NA	31.46	36.23	33.47	34.91	0.619211393	0.732516847814651	0.264248017966672	0.00323513421867776	0.620368662173148	chr3:19988571-20026667
CNTN4	CNTN4	NA	3.7	6.06	21	3.95	0.534881833	0.99988548699077	0.00011451300868538	5.44468606777517e-13	0.758140283507202	chr3:2140497-3099645
IGSF11	IGSF11	NA	61.91	43.22	40.08	44.53	-0.109091688	0.119815312270074	0.873546802146369	0.00663788558355776	0.183197210935693	chr3:118619404-118864915
SNCA	SNCA	NA	42.88	45.11	57.88	66.97	NA	0.825842878530667	0.169587906537157	0.00456921493217677	0.394792393088182	chr4:90645250-90759466
PLK2	PLK2	NA	27.88	12.08	14.49	21.56	2.834828808	0.997434574727652	0.00256539930541378	2.59669346261976e-08	0.550652328069623	chr5:57749809-57756087
CPLX2	CPLX2	NA	54.63	51.23	49.8	55.2	1.756249503	0.711053818340878	0.271174920625147	0.0177712610339751	0.283761461657487	chr5:175223313-175311023
LRRTM2	LRRTM2	NA	17.75	11	20.06	9.68	1.972421231	0.978604375076698	0.02137256351847	2.30614048322957e-05	0.782448812638848	chr5:138204612-138211057
STAR	STAR	NA	45.13	55.89	67.03	53.38	1.297181078	0.000102420900379878	0.548935618449626	0.450961960649994	0.595822220429687	chr8:38001167-38008783
CRH	CRH	NA	NA	NA	NA	NA	NA	0.539241095745054	0.394771193484497	0.0659877107704485	0.729066493083892	chr8:67088620-67090960
NTRK2	NTRK2	NA	22.65	8.41	6.64	6.79	2.271432966	0.999940190021857	5.9809964635981e-05	1.35071295851741e-11	0.92228354212197	chr9:87283466-87638505
EIF4EBP2	EIF4EBP2	NA	41.25	55.24	60.16	60.86	0.025024636	0.688925660100913	0.289302902982747	0.0217714369163399	0.323339396474941	chr10:72164135-72188374
DRD2	DRD2	NA	18.06	23.84	19.14	27.38	1.593634871	0.907950885866584	0.0918678411628955	0.000181272970520482	0.941392483898328	chr11:113280318-113346111
GRID2	GRID2	NA	11.4	1.37	6.95	4.1	1.27632555	0.999993322640181	6.67735980595055e-06	1.31008980474057e-14	0.889185776104709	chr4:93225550-94695707
JPH3	JPH3	NA	5.54	70.32	67.48	43.27	1.467353394	0.98051841096401	0.0194632796498545	1.8309386135278e-05	0.231218041594724	chr16:87636511-87731762
NRGN	NRGN	NA	NA	58.47	58.24	58.95	NA	0.546192678586479	0.390655174772545	0.0631521466409766	0.645341905449215	chr11:124609742-124617106
GRIA1	GRIA1	NA	5.79	2.09	2.67	2.76	3.478340103	0.99839476477184	0.00160523355346231	1.67469781211958e-09	0.858338775596256	chr5:152870106-153193429
SLC24A2	SLC24A2	NA	21.73	9.78	14.62	20.35	1.091612368	0.0193457546046448	0.975774940505214	0.00487930489014171	0.390081282471662	chr9:19507450-19786926
ADCY8	ADCY8	NA	5.17	3.02	2.68	2.35	2.137548177	0.0967136311908052	0.903283046308486	3.32250070921125e-06	0.569570607621321	chr8:131792547-132054672
SORCS3	SORCS3	NA	6.04	1.78	2.03	2.29	1.739088474	0.723526750032356	0.276473198908361	5.10592837974535e-08	0.835692413059419	chr10:106400859-107024993
NPTN	NPTN	NA	24	23.35	24.92	32.08	2.041026634	0.983623727043831	0.0163643264598115	1.19464963571448e-05	0.524343818189811	chr15:73852355-73926475
KIT	KIT	NA	15.36	7.83	3.22	6.64	2.028951071	0.999584028158269	0.000415971779409076	6.23222216219595e-11	0.689603428231781	chr4:55524085-55606881
DGKI	DGKI	NA	7.77	5.26	4.57	4.46	2.665049171	0.704933287912443	0.295066699519901	1.25676565372783e-08	0.590388461420494	chr7:137065783-137531838
BRAF	BRAF	NA	17.75	7.43	9.55	13.41	3.287339913	0.999983482649624	1.65173502566583e-05	1.18961221524589e-13	0.683349443805559	chr7:140419127-140624564
KCNB1	KCNB1	NA	50.34	32.26	33.14	50.39	3.976780795	0.972579843107596	0.0274115254400212	8.63145238282825e-06	0.391234327933358	chr20:47980414-48099184
PPP1R9A	PPP1R9A	NA	55.83	32.87	46.14	31.93	0.81057329	0.979045929431406	0.0209540690611794	1.50741502118492e-09	0.205879562239656	chr7:94536514-94925727
GIP	GIP	NA	80.73	62.12	64.74	71.89	NA	0.144888672333902	0.765608522315411	0.0895028053506863	0.154071702677521	chr17:47035916-47045958
S100B	S100B	NA	58	53.47	52.17	48.04	NA	0.182663565732971	0.624353389920232	0.192983044346797	0.760695357840729	chr21:48018875-48025121
BRSK1	BRSK1	NA	12.24	5.05	5.4	7.26	4.375810851	0.999398188138903	0.000601811103626362	7.57470225618975e-10	0.100511909166228	chr19:55793440-55823901
SQSTM1	SQSTM1	NA	34.88	50.29	73.13	42.91	0.267401856	0.00232396816164153	0.911118533930972	0.086557497907387	0.259706405697246	chr5:179233388-179265078
GRIN2C	GRIN2C	NA	NA	83.88	81.72	87.7	0.450433779	0.00993505135875783	0.987419193543495	0.00264575509774668	0.0811317635389569	chr17:72838162-72856658
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
NCSTN	NCSTN	NA	18.72	7.79	6.22	5.17	2.73018476	0.999948150272947	5.18497175149805e-05	9.53829119301961e-12	0.157031805214105	chr1:160313062-160328742
LRRTM1	LRRTM1	NA	62	27.89	21.2	53.79	2.936318982	0.940831116051999	0.0588808243906357	0.000288059557365118	0.442620255619501	chr2:80529003-80531874
ADORA1	ADORA1	NA	38.82	31.25	21.89	24.22	1.369962841	0.105013383234434	0.756834511980384	0.138152104785182	0.367303389557055	chr1:203059782-203136533
SYNPR	SYNPR	NA	32.94	30	37.59	41.76	0.48094955	0.498409639364514	0.477790929256846	0.0237994313786399	0.304159953369706	chr3:63263799-63602597
ABHD6	ABHD6	NA	22.09	21.36	18.15	20.5	0.304438307	0.0483859082277715	0.92365912248485	0.0279549692873786	0.317864560517121	chr3:58223233-58280461
GRIK2	GRIK2	ambiguous_previous	6.48	5.33	5.81	10.13	2.400188043	0.996685962808012	0.00331403520616384	1.98582463957004e-09	0.946004228290919	chr6:101846664-102517958
ADCY1	ADCY1	NA	4.25	1.77	1.5	2.36	4.587399713	0.999682880383837	0.000317119583986143	3.21766796554904e-11	0.149696440791376	chr7:45613739-45762715
CDK5	CDK5	NA	51.04	31.07	29.29	28.49	2.837460723	0.922341628491863	0.077541105178571	0.000117266329566193	0.908197904989845	chr7:150750899-150755617
NSMF	NSMF	NA	20.26	17.69	18	17.19	2.41703175	0.408057260655538	0.591500753884875	0.000441985459586473	0.116435297209182	chr9:140342022-140353786
NETO1	NETO1	NA	86.71	21.9	30.32	49.92	1.673637636	0.979169420465218	0.0208296934176725	8.86117109958008e-07	0.274136560517342	chr18:70409549-70535184
STX3	STX3	NA	76.15	77.65	64.77	67.92	1.010751655	0.508227232797329	0.490761373385251	0.00101139381742075	0.232901106801938	chr11:59480929-59573354
MAP1A	MAP1A	NA	92.61	29.09	58.86	78.56	3.04158385	0.999949427657813	5.0572342112942e-05	7.43627744780257e-14	0.0827124131104605	chr15:43803156-43823818
PRRT2	PRRT2	NA	81.38	65.13	55.22	74.57	1.214220087	0.266091490936521	0.703481698810101	0.0304268102533774	0.02869362302519	chr16:29823177-29827201
RAB8A	RAB8A	NA	35.42	39.88	37.27	38.23	1.973674623	0.950593284391307	0.0492232606943968	0.000183454914295972	0.736642773717833	chr19:16222439-16245045
FAM107A	FAM107A	NA	79.04	50.97	53.48	55.49	NA	0.0106915521609234	0.587798294203753	0.401510153635323	0.105519820604512	chr3:58549844-58613337
CX3CR1	CX3CR1	NA	89.79	91.69	92.76	94.81	0.961881816	0.0991239909532045	0.752751870059234	0.148124138987562	0.0478604815496776	chr3:39304985-39323226
NSG1	NSG1	NA	31.69	20.85	32.64	26.84	0.115519729	0.00368223952224527	0.600641695858662	0.395676064619093	NA	chr4:4349867-4420785
GRM5	GRM5	NA	5.26	2.83	2.22	2.52	3.136634231	0.967814409096304	0.0321850646947171	5.26208978658043e-07	0.607654440213679	chr11:88237744-88799113
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
RGS14	RGS14	NA	74.49	70.78	70.22	74.49	2.531886828	0.0109932743846819	0.986722765041048	0.00228396057427029	0.0554500033607593	chr5:176784838-176799602
DRD5	DRD5	NA	75.43	66.66	78.97	54.2	2.518671253	2.05109140800764e-11	0.0043805321435499	0.995619467835939	0.1127447555129	chr4:9783258-9785632
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
YWHAG	YWHAG	NA	32.62	25.83	24	24.01	3.352404985	0.925931306447441	0.0735617860136607	0.000506907538897754	0.604412907294526	chr7:75956116-75988348
NEUROD2	NEUROD2	NA	56.25	25.15	28.85	28.05	NA	0.724759874630291	0.259680646750608	0.0155594786191009	0.785721510185781	chr17:37761033-37764196
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
PRNP	PRNP	NA	75.12	54.27	55.09	76.18	1.74254377	0.134431117481428	0.765831345697037	0.0997375368215351	0.0547363339153112	chr20:4666882-4682236
SYNPO	SYNPO	NA	40.68	63.14	48.09	37.82	0.886259355	0.969531925790765	0.0304568673159337	1.12068933010388e-05	0.104871982367473	chr5:149980642-150038782
CALB2	CALB2	NA	34.32	29.57	29.94	29.47	1.642781244	0.0212610907663291	0.958574565336968	0.0201643438967025	0.884963974395001	chr16:71392616-71424341
SYT12	SYT12	NA	32.15	59.07	82.42	67.81	0.230060665	3.96021020701708e-05	0.584278005996486	0.415682391901443	0.169763188396436	chr11:66774249-66818334
NPAS4	NPAS4	NA	15.95	10.98	5.28	12.99	1.209270814	0.685283946167615	0.314493320172723	0.000222733659662656	0.216954115840008	chr11:66188475-66194178
HRAS	HRAS	NA	30.07	29.65	22.08	31.28	2.027008417	0.0376814202845889	0.816026469930063	0.146292109785348	0.999987107236837	chr11:532242-535550
RIN1	RIN1	NA	70.69	36.09	78.04	59.01	-1.20358112	0.000109241432640004	0.937844228495336	0.0620465300720241	0.033135133432791	chr11:66099533-66104311
CHRNA7	CHRNA7	NA	NA	51.84	57.58	55.65	2.95971033	NA	NA	NA	0.168515318758735	chr15:32322691-32464722
MCTP1	MCTP1	NA	3.54	10.44	6.02	15.91	0.474063084	0.264369410554219	0.735628239154332	2.35029144838147e-06	0.904537144934236	chr5:94040805-94620279
BAIAP2	BAIAP2	NA	4.22	7.66	9.75	5.6	2.595286472	0.926028336489408	0.0739506439642558	2.10195463364206e-05	0.184038679279374	chr17:79008950-79091232
ANAPC2	ANAPC2	NA	2.72	12.23	6.48	5.73	2.896718574	0.974101826558264	0.0258966561793232	1.51726241288268e-06	0.11721111524808	chr9:140069236-140082989
RIMS2	RIMS2	NA	18.28	11.45	54.44	20.6	1.032817021	0.999984143216421	1.58567835791735e-05	3.65330403287303e-17	0.58962496156792	chr8:104512976-105268322
GRIN1	GRIN1	NA	6.72	3.31	4.67	4.09	5.971225911	0.928695746564368	0.0713034691937774	7.8424185492576e-07	0.134172600913594	chr9:140032842-140063207
PPFIA3	PPFIA3	NA	7.48	2.34	2.51	2.76	5.794440277	0.999997883050063	2.11694993620142e-06	7.98136819282627e-16	0.201357120772171	chr19:49622646-49654283
KCNJ10	KCNJ10	NA	64.51	77.94	44.67	51.47	0.954965001	0.568313914522709	0.417495028115494	0.0141910573617966	0.443984032257416	chr1:160007257-160040038
ADGRB1	ADGRB1	NA	NA	2.75	3.73	2.39	4.402642977	0.999496741092092	0.000503258887849435	2.00585222804034e-11	0.0799784626179124	chr8:143530791-143626370
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
CNTN2	CNTN2	NA	39.31	84.37	65.58	50.95	2.189688726	0.152977166845175	0.847021362522209	1.47063261560866e-06	0.410798214878976	chr1:205012325-205047627
DRD1	DRD1	NA	26.53	39.12	32.31	26.77	2.313621044	0.884013003072382	0.114398692441971	0.00158830448564688	0.0992625536614297	chr5:174867042-174871211
MAPT	MAPT	NA	98.09	67.75	76.78	74.78	2.281625331	0.000128312556391772	0.949164265241648	0.0507074222019607	0.935754846703675	chr17:43971748-44105700
SHISA7	SHISA7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0219541023859781	chr19:55940107-55954230
