pathway_29	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
SETD1A	SETD1A	NA	0.56	0.55	0.74	0.27	3.140301768	0.999996625492824	3.37450717342977e-06	2.48503730720427e-15	0.580567925307207	chr16:30968615-30996437
SMARCB1	SMARCB1	NA	30.07	21.16	23.42	20.13	3.414748959	0.994636368348609	0.00536285516524599	7.76486145111489e-07	0.716911661900256	chr22:24129150-24176703
PRMT5	PRMT5	NA	19.54	6.48	8.19	9.81	2.935699545	0.997261334378138	0.00273865945936698	6.16249513457734e-09	0.865531844043057	chr14:23389720-23398794
SNW1	SNW1	NA	22.09	16.6	17.37	19.81	2.978855494	0.999078156721689	0.000921841137043921	2.14126675241998e-09	0.942389102567956	chr14:78183942-78227533
SUV39H1	SUV39H1	NA	38.28	51.48	55.92	76.18	2.810219326	0.924786484204191	0.0746865855187383	0.000526930277070258	0.524117824783333	chrX:48553945-48567403
CTCF	CTCF	NA	32.94	4.49	4.07	6.47	4.08719888	0.995709729246896	0.00429017966314804	9.10899556380357e-08	0.937202821465716	chr16:67596310-67673086
SETD6	SETD6	NA	63.49	50.52	32.43	32.32	-0.090481688	3.25481737229826e-07	0.304671108015474	0.695328566502789	0.096483604581687	chr16:58549383-58554431
PIH1D1	PIH1D1	NA	88.69	41.78	62.26	54.36	1.724877374	0.254728260948815	0.737907902882554	0.0073638361686314	0.0366435476183514	chr19:49949556-49956754
DOT1L	DOT1L	NA	0.45	0.7	0.6	0.7	3.89074889	0.999941922150267	5.80778496291257e-05	1.041711349269e-13	0.0314153254265714	chr19:2164148-2232577
FBL	FBL	NA	51.66	26.95	19.55	23.61	1.259351181	0.97402963664652	0.0259628173880543	7.54596542575744e-06	0.477988141528662	chr19:40325098-40337054
EZH2	EZH2	NA	20.54	17.11	12.08	12.87	3.758750756	0.999968837756664	3.11622405764732e-05	2.759642038078e-12	0.916729205822061	chr7:148504476-148581413
KDM4C	KDM4C	NA	29.62	8.63	6.94	12.63	0.850699805	0.0251546113252047	0.974839791375265	5.59729953003023e-06	0.194932329557818	chr9:6720863-7175648
GATA3	GATA3	NA	16.36	18.7	18.78	24.85	3.112344147	0.848580367541626	0.15075213571449	0.000667496743883745	0.920039211138044	chr10:8096656-8117161
EZH1	EZH1	NA	24.19	13.58	11.49	17.4	3.613270883	0.00504377164529397	0.994897135634501	5.90927202050632e-05	0.324570833936615	chr17:40852293-40897071
SUPT6H	SUPT6H	NA	1.07	1.07	1.01	1.2	3.941323562	0.999999999641277	3.58722864236882e-10	1.0538400764166e-25	0.667925783092204	chr17:26989109-27029697
NSD2	NSD2	NA	4.48	1.98	1.99	1.33	2.362812354	0.999996748058735	3.25194126274197e-06	2.27088299957074e-15	0.189615931865205	chr4:1873151-1983934
KMT5B	KMT5B	NA	9.21	13.13	16.2	13.35	1.756464509	0.999830011256297	0.000169988571660391	1.72042696874971e-10	0.399660562676569	chr11:67922330-67981295
PRDM4	PRDM4	NA	4.56	10.58	5.19	5.54	0.432483105	0.72953578892156	0.270323391177517	0.000140819900923224	0.36717122797237	chr12:108126643-108154937
PRMT8	PRMT8	NA	26.23	30.91	18.95	26.84	2.932890648	0.937418780292847	0.0625134290945057	6.7790612647064e-05	0.418079393468792	chr12:3490515-3703139
PRDM13	PRDM13	NA	NA	46.45	77.22	57.76	4.016475916	NA	NA	NA	0.0753125168660871	chr6:100054606-100062635
PHF1	PHF1	NA	30.7	51.79	54.59	57.35	1.196617985	0.999067851244888	0.000932137882434357	1.08726776324536e-08	0.39646057551561	chr6:33378176-33384230
H2AFY	H2AFY	NA	26.23	14.41	13.35	13.97	2.571382845	0.749424151520574	0.247896134644487	0.00267971383493899	0.468656435176856	chr5:134669590-134735577
GCG	GCG	NA	56.64	49.85	59.57	54.54	NA	0.0632908845217916	0.858164733135664	0.0785443823425442	0.994592036314566	chr2:162999392-163008914
KDM3A	KDM3A	NA	14.24	2.81	2.95	2.61	1.817456921	0.995500649623326	0.00449935036965123	7.02277014684504e-12	0.313721962029883	chr2:86667770-86719839
SMYD1	SMYD1	NA	39.17	86.72	77.01	76.49	0.359984998	0.00440055634471852	0.956628211036429	0.038971232618852	0.198874438105812	chr2:88367299-88412906
CHD5	CHD5	NA	0.49	1.09	0.83	1.51	5.300191154	0.999999988796405	1.12035947696161e-08	4.60638780220942e-22	0.117473002617036	chr1:6161853-6240183
ASH1L	ASH1L	NA	2.22	0.19	0.32	0.22	4.08780449	0.999999999999064	9.36339877308569e-13	5.37323412018438e-32	0.352129966568217	chr1:155305059-155532598
PRDM2	PRDM2	NA	19.81	32.94	49.23	56.88	0.303402478	0.996662350811683	0.00333764877947255	4.08844253484586e-10	0.168607974795948	chr1:14026693-14151574
RLF	RLF	NA	59.19	18.78	22.87	14.04	2.98784839	0.999999420849768	5.79150231663535e-07	1.67806917255531e-16	0.399782913659453	chr1:40627045-40706593
RBBP5	RBBP5	NA	23.04	15.9	14.93	20.1	2.553892048	0.997825423983963	0.00217455866508878	1.73509485452271e-08	0.635266096358942	chr1:205055270-205091143
KMT2A	KMT2A	NA	0.41	0.14	0.23	0.16	5.74707202	0.999999999999987	1.3074617088987e-14	6.66721960618652e-38	0.474120406291324	chr11:118307205-118397539
MYB	MYB	NA	60.57	26.17	18	28.84	1.694466894	0.733606758323782	0.266387722657864	5.51901835350683e-06	0.991586909212471	chr6:135502453-135540311
PHF19	PHF19	NA	55.61	25.59	24.65	29.37	2.93094592	0.989987709273272	0.0100121442844854	1.4644224263916e-07	0.357914908640444	chr9:123617977-123639606
CTCFL	CTCFL	NA	92.8	54.12	55.72	85.56	0.968118357	0.900070668644943	0.0999201091819694	9.22217308800226e-06	0.00355629459636368	chr20:56071035-56100708
HIST1H1D	HIST1H1D	NA	28.11	33	51.77	32.26	-3.667081699	NA	NA	NA	0.051376935652836	chr6:26234440-26235216
PRMT1	PRMT1	NA	19.31	32.17	27.95	37.59	3.140610795	0.98980438320519	0.0101918806694313	3.73612537853705e-06	0.186747875511107	chr19:50179043-50191704
PRDM7	PRDM7	NA	97.42	98.71	98.21	98.71	-0.978651549	6.00152815979725e-11	0.108680623910351	0.891319376029634	0.00293082057431694	chr16:90122974-90142338
KDM4B	KDM4B	NA	0.84	3.42	4.86	3.82	2.696558185	0.999961852165692	3.81478297917943e-05	4.51671973020401e-12	0.0363812541709741	chr19:4969125-5153606
ASH2L	ASH2L	NA	34.6	18.22	31.34	24.13	2.200640177	0.990181930068889	0.00981793035146953	1.39579641746361e-07	0.428566451615111	chr8:37962760-37997483
PRDM12	PRDM12	NA	NA	25.05	27.64	24.96	3.068644118	0.650766022247765	0.342044946918076	0.00718903083415934	0.223258718945281	chr9:133539981-133558368
DNMT1	DNMT1	NA	3.33	1.59	0.97	1.66	4.869620284	0.999999993200305	6.79969462330173e-09	1.36492000322593e-22	0.310637592962944	chr19:10244022-10341962
ZNF304	ZNF304	NA	89.5	37.11	59.18	63.76	1.622336369	0.817104198748143	0.181783985520847	0.00111181573101021	0.00235890965891344	chr19:57862675-57871266
PRMT7	PRMT7	NA	1.95	6.92	4.79	3.42	-0.174760504	8.79146570186691e-08	0.894711407447658	0.105288504637685	0.216541189648022	chr16:68344877-68392456
KMT5C	KMT5C	NA	NA	36.02	36.38	16.79	2.482232323	0.875057463111183	0.124860871103253	8.1665785564161e-05	0.0126889185362165	chr19:55851221-55859488
DYDC2	DYDC2	NA	88.96	66.76	77.97	70.58	NA	0.111710940327271	0.760411999743466	0.127877059929263	0.00185529532581067	chr10:82104501-82127829
MEN1	MEN1	NA	34.6	12.29	15.12	20.47	3.628035051	0.998448201467025	0.00155176087291151	3.76600638423882e-08	0.661753231603255	chr11:64570982-64578766
PWP1	PWP1	NA	50.45	73.24	34.86	34.29	0.064458224	4.02160005823053e-05	0.987854061316709	0.0121057226827091	0.110670006215633	chr12:108079509-108106944
SETDB2	SETDB2	NA	48.69	32.21	32.32	43.42	0.717034861	0.319536270359065	0.68042756866186	3.61609790748014e-05	0.0985279321429862	chr13:50018429-50069138
RTF1	RTF1	NA	30.07	20.46	18.19	22.32	3.682925042	0.983305841199569	0.0166940548516643	1.03948767158323e-07	0.414699720770973	chr15:41709302-41775761
TET1	TET1	NA	76.32	40.99	13.1	62.86	2.699799858	0.999914611784832	8.53882151140596e-05	5.38992621676007e-14	0.034962608845082	chr10:70320413-70454239
PRDM5	PRDM5	NA	17.36	11.37	12.1	17.08	0.326441936	0.857653718335009	0.14234154621323	4.7354517608207e-06	0.189342477525706	chr4:121613070-121844025
SETD1B	SETD1B	NA	67.43	NA	NA	NA	NA	0.141796951104661	0.603075251528852	0.255127797366486	0.0470782875334827	chr12:122242086-122270562
WDR61	WDR61	NA	25.15	27.81	25.26	21.47	0.800968562	0.257422769732974	0.735384094046844	0.00719313622018115	0.509441706794204	chr15:78570177-78592136
SMAD4	SMAD4	NA	31.69	33.05	23.75	30.78	2.989155706	0.988019819044614	0.0119790574994182	1.12345596745567e-06	0.999854084196282	chr18:48494361-48611415
BRD4	BRD4	NA	3.69	3.15	1.79	3.95	4.435773864	0.999975121269605	2.48787300728051e-05	3.22637572891475e-13	0.360722243588101	chr19:15347647-15443356
DMRTC2	DMRTC2	NA	21.41	20.08	56.15	39.9	0.267933424	0.646184386653358	0.352237169746323	0.00157844360031882	0.0290353764980667	chr19:42349009-42356401
CARM1	CARM1	NA	8.32	6.42	8.39	10.79	2.890848442	0.998684221354087	0.00131575345720746	2.51887056082301e-08	0.523794567048115	chr19:10982189-11033448
PRDM16	PRDM16	NA	4.06	26.63	15.81	16.81	2.57616274	0.999902030955002	9.79690359052422e-05	9.0931330200534e-12	0.394120801273614	chr1:2985732-3355185
MTF2	MTF2	NA	19.54	14.92	22	14.82	1.274577162	0.987694789187659	0.0123049680121409	2.42800200354575e-07	0.756485791444432	chr1:93544792-93604638
SETDB1	SETDB1	NA	3.81	5.97	7.75	12.38	3.325702138	0.999996382447995	3.61755200388967e-06	5.95658293660232e-16	0.39197961762473	chr1:150898739-150937213
SMYD2	SMYD2	NA	74.49	45.64	50.97	53.83	0.685258231	0.015168180180241	0.977876260090328	0.00695555972943126	0.405160986385567	chr1:214454576-214510474
SETD7	SETD7	NA	60.31	58.52	42.49	46.8	1.211512124	0.602129942389746	0.395552920116893	0.00231713749336019	0.160597102021308	chr4:140417095-140527853
KDM6A	KDM6A	NA	48.78	5.03	4.59	4.29	2.985748803	0.999947029149712	5.29708498770704e-05	4.11418750818462e-13	0.845633625640856	chrX:44732757-44971847
OGT	OGT	NA	26.23	5.62	5.62	8.28	4.752633817	0.999865315199817	0.000134684702605527	9.75772074579618e-11	0.924475508460605	chrX:70752933-70795747
NSD3	NSD3	NA	19.93	4.33	4.62	5.25	3.578728288	0.999998081257395	1.9187426050639e-06	1.27108202393213e-16	0.701625331169393	chr8:38127215-38239790
PRDM14	PRDM14	NA	55.45	26.44	31.2	22.23	2.06948893	0.990422940836444	0.00957385395409353	3.2052094627691e-06	0.0148256484652837	chr8:70963886-70983928
NTMT1	NTMT1	NA	22.09	21.47	23.21	27.52	2.400425172	0.383627023749516	0.564376527049293	0.0519964492011913	0.139033566217599	chr9:132371163-132398209
SUV39H2	SUV39H2	NA	32.62	23.41	31.26	28	2.346645466	0.970206565825979	0.0297828324354278	1.06017385934119e-05	0.645784794898482	chr10:14920847-14946314
CXXC1	CXXC1	NA	9.47	3.99	3.3	5.35	3.696580307	0.998968600580565	0.00103139660407679	2.81535774019383e-09	0.180356139329936	chr18:47808713-47814674
RNF20	RNF20	NA	18.14	8.87	7.65	7.33	3.331800411	0.00437417461506266	0.995625223655615	6.01729322859651e-07	0.211836927543061	chr9:104296133-104325622
PAXIP1	PAXIP1	NA	22.7	12.25	14.01	19.49	1.865024975	0.999796132713904	0.000203867231895302	5.42004706650679e-11	0.11356924192478	chr7:154735397-154794794
AUTS2	AUTS2	NA	1.82	3.46	2.09	5.04	3.296416461	0.997137848773305	0.00286215094571671	2.8097877790517e-10	0.998368800719261	chr7:69063905-70258054
PAXBP1	PAXBP1	NA	10.73	4.7	4.5	3.73	2.386485767	0.999867532641769	0.000132467357454782	7.76354503560055e-13	0.290693453025608	chr21:34106210-34144169
PRMT2	PRMT2	NA	52.09	40.96	30.01	32.78	1.267811749	0.900065484863116	0.0998889727433821	4.55423935020264e-05	0.0352536899422729	chr21:48055079-48085036
CHTOP	CHTOP	NA	39.95	43.43	52.58	57.95	1.09037626	0.996752064690474	0.00324770715010697	2.28159418649359e-07	0.732260789763453	chr1:153606525-153618782
LMNA	LMNA	NA	9.96	14.64	11.46	14.74	3.128049223	0.98787104699283	0.0121277950191992	1.15798797085939e-06	0.969979508117551	chr1:156052369-156109880
GFI1	GFI1	NA	73.27	46.85	47.45	47.76	2.483925405	0.022601660042753	0.899270535969714	0.0781278039875332	0.29144001883554	chr1:92940319-92952433
DPY30	DPY30	NA	58	52.55	59.13	53.68	NA	0.426686198236292	0.534262782772054	0.0390510189916538	0.836373832147148	chr2:32248961-32264881
IWS1	IWS1	NA	66.07	7.4	9.93	15.51	2.148557009	0.998555896321553	0.00144410238445049	1.29399694052932e-09	0.0596755388687805	chr2:128238382-128284462
PYGO2	PYGO2	NA	30.37	27.27	22.66	34.77	0.34121765	0.910511799103751	0.0886697312478475	0.000818469648400995	0.248689500472756	chr1:154929502-154934512
WDR82	WDR82	ambiguous_previous	51.04	29.79	28.65	33.06	3.010276016	0.892143677713555	0.107583212983515	0.000273109302929972	0.696449659579809	chr3:52288437-52322036
PRMT9	PRMT9	NA	11.45	79.63	88.19	66.64	-0.770786222	1.87184061836497e-05	0.965640285206232	0.0343409963875839	0.152656966564813	chr4:148558936-148605381
PRDM9	PRDM9	NA	94.07	84.51	95.87	86.01	0.252504744	2.53088032656901e-20	0.000461333602457358	0.999538666397543	0.00652032195185275	chr5:23507264-23528706
NSD1	NSD1	NA	3.24	1.48	0.91	1.85	3.190120811	0.999999987943227	1.20567729310031e-08	2.25518397074993e-23	0.27908764859553	chr5:176560080-176727216
KMT2D	KMT2D	NA	0.06	0.05	0.08	0.08	5.506609516	0.999999999999097	9.02541908973645e-13	2.79361647003418e-38	0.463434006433262	chr12:49412307-49453557
CTNNB1	CTNNB1	NA	18.44	6.23	8.04	6.86	4.197769059	0.999903366553681	9.66334028575156e-05	4.34610341742948e-11	0.999915618474083	chr3:41236328-41281936
SETD5	SETD5	NA	12.6	3.55	3.71	2.9	2.094361119	0.999997472141928	2.52785807163817e-06	2.48788489828852e-16	0.572872851625837	chr3:9439403-9520924
HIST1H1E	HIST1H1E	NA	5.83	12.17	17.96	5.93	-2.411213467	NA	NA	NA	0.109145868353123	chr6:26156559-26157343
TET2	TET2	NA	97.56	14.69	7.98	23.35	0.006803023	2.04817778847154e-22	2.69770457995747e-05	0.9999730229542	0.0523164686197368	chr4:106067032-106200973
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
SETMAR	SETMAR	NA	72.6	63.2	83.23	34.33	-0.018576415	0.00149600534148198	0.857828579139032	0.140675415519486	0.00362814248553774	chr3:4344988-4359251
DYDC1	DYDC1	NA	51.4	48.16	52.36	48.33	NA	0.0535170003599337	0.84910041242659	0.0973825872134768	0.0115293065872796	chr10:82095861-82116511
ZNF274	ZNF274	NA	NA	NA	NA	NA	2.084535854	0.0205734038793438	0.974968826402081	0.0044577697185746	0.00767053332875618	chr19:58694396-58724927
COPRS	COPRS	NA	61.28	50.47	54.63	59.39	NA	0.818866126920747	0.176066403446137	0.0050674696331158	0.0147075956164736	chr17:30178883-30186356
MTHFR	MTHFR	NA	60.71	66.88	60.02	79.46	1.590167822	9.23518356982754e-08	0.717145958570098	0.282853949078066	0.73673097286349	chr1:11845780-11866977
BEND3	BEND3	NA	7.54	2.31	1.89	1.92	3.293580601	0.7756908846714	0.223906373610383	0.000402741718216539	0.218793147662245	chr6:107386386-107436473
SUZ12	SUZ12	NA	41.91	25.36	18.53	22.61	2.675628684	0.998289573445242	0.00171041689310553	9.66165260713926e-09	0.913907022113417	chr17:30264037-30328064
EHMT1	EHMT1	NA	3.13	3.4	1.73	1.14	2.592266717	0.999999424826066	5.75173933593145e-07	3.33897429128084e-17	0.0489997844167262	chr9:140513444-140730576
SETD2	SETD2	NA	9.42	1.52	1.12	2.42	1.359524361	0.999889250188882	0.000110749811117853	6.97045848551535e-18	0.695117381105016	chr3:47058179-47205457
SATB1	SATB1	NA	18.59	4.83	4.31	5.4	3.632234916	0.996958387216815	0.0030416048228017	7.9603835393045e-09	0.953420279830764	chr3:18386879-18487080
BCOR	BCOR	NA	0.51	2.96	0.59	0.74	1.106517569	0.999867004829797	0.000132995075581037	9.46220570711003e-11	0.481414102101119	chrX:39909068-40036582
SETD3	SETD3	NA	9.55	9.19	10.12	9.43	1.031237318	0.558418808619823	0.441553227279263	2.79641009147093e-05	0.207963793427031	chr14:99864083-99947216
KMT5A	KMT5A	NA	61.49	52.72	46.9	59.26	2.186093088	0.983907523336666	0.0160810324265167	1.14442368176389e-05	0.243980581203932	chr12:123868320-123893905
HIST1H1B	HIST1H1B	NA	82.17	49.95	37.87	39.78	0.403022797	0.521496351052903	0.404873151503918	0.0736304974431796	0.0689713263972131	chr6:27834570-27835359
NELFA	NELFA	NA	6.83	4.61	3.42	5.86	1.541023523	0.112604099237417	0.880007805122177	0.00738809564040558	0.049308103380591	chr4:1984441-2043630
PRMT3	PRMT3	NA	28.01	67.59	54.26	57.29	0.354031214	1.00281762078406e-10	0.144623813584129	0.855376186315589	0.486148223888493	chr11:20409076-20530799
SMYD3	SMYD3	NA	31.93	26.41	25.32	47.19	0.116469763	0.000636659417902648	0.972690805382439	0.0266725351996585	0.458654241805817	chr1:245912642-246670614
KPNA7	KPNA7	NA	76.15	NA	NA	NA	NA	NA	NA	NA	0.0108347316235764	chr7:98771197-98805129
KDM4D	KDM4D	NA	83.98	52.97	41.3	58.27	1.767823848	0.121506715995084	0.848538251081492	0.0299550329234243	0.0020867942516964	chr11:94706845-94732682
TET3	TET3	NA	3.48	3.53	3.79	2.36	2.242891166	0.999860254006259	0.000139745886989188	1.06751842203671e-10	0.153161097923349	chr2:74229840-74335303
HIST1H1C	HIST1H1C	NA	37.7	80.72	83.93	89.59	NA	NA	NA	NA	0.148283675218894	chr6:26055968-26056699
FBLL1	FBLL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0321507728439836	chr5:167956121-167957639
PAX5	PAX5	NA	53.73	67.45	60.79	64.4	2.496120569	0.977327728261006	0.0226456700844902	2.6601654503384e-05	0.967915764289095	chr9:36833272-37034103
WDR5	WDR5	NA	35.42	27.41	20.55	26.88	2.801815448	0.997540218846864	0.00245966534503655	1.15808099378231e-07	0.184231309914343	chr9:137000487-137025093
WDR5B	WDR5B	NA	61.73	52.05	43.83	38.51	-0.438056793	4.21313072032398e-05	0.212177715970751	0.787780152722045	0.0582449010821059	chr3:122130715-122134882
ZNF335	ZNF335	NA	6.62	2.93	2.41	4.93	1.421237145	0.00638807167541931	0.993610210373968	1.71795061227395e-06	0.0723509160146543	chr20:44577292-44600833
CTR9	CTR9	NA	6.83	4.89	6.05	8.14	3.818863098	0.999996728501486	3.27149851315891e-06	4.66260973466797e-16	0.757418884813945	chr11:10772534-10801290
PRMT6	PRMT6	NA	26.53	15.77	13.51	15.61	2.169997407	0.0967933170282982	0.8602733344343	0.0429333485374019	0.233305778576069	chr1:107599267-107601916
NELFE	NELFE	NA	53.51	25.62	31.05	25.77	1.850251128	0.563830305599286	0.436142930766255	2.67636344594686e-05	0.303287948481025	chr6:31919864-31926887
EHMT2	EHMT2	NA	10.5	4.35	9.05	2.67	4.866279749	0.0596913482803934	0.940308351761958	2.99957648451873e-07	0.178387468445651	chr6:31847536-31865461
KMT2B	KMT2B	NA	NA	NA	NA	NA	NA	0.99999999412427	5.87573040251875e-09	9.5633168440674e-23	NA	chr19:36208921-36229779
MLLT6	MLLT6	NA	52.25	7.52	8.63	16.38	3.281836188	0.996672476749681	0.00332751333853937	9.91177933804934e-09	0.148519727896979	chr17:36861795-36886056
PAGR1	PAGR1	NA	NA	54.45	43.36	37.77	1.444922311	0.474755749893486	0.497133771877507	0.0281104782290068	0.127668897698757	chr16:29827285-29831831
AC120114.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AP001267.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
