pathway_67	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
ARID3A	ARID3A	NA	25.64	37.73	29.73	29.37	0.730517292	0.330406789681855	0.665649754297015	0.00394345602113069	0.0390225689329114	chr19:926000-975939
C1orf21	C1orf21	NA	51.04	57.91	55.85	54.11	NA	0.803848227507342	0.189895418694683	0.00625635379797518	0.621385336076108	chr1:184356192-184598154
PHF3	PHF3	NA	12.1	1.56	0.51	1.19	0.66383242	0.999877029060042	0.000122970939931754	2.65181952948396e-14	0.198808775141352	chr6:64345725-64489101
TARDBP	TARDBP	NA	27.42	33.17	25.52	32.68	2.412533227	0.973581160266428	0.026380044743097	3.8794990475128e-05	0.570745781878715	chr1:11072414-11084240
RDH10	RDH10	NA	75.75	45.5	44.01	50.26	2.811750635	0.92041615739791	0.0789760125398354	0.000607830062254993	0.502683775988804	chr8:74206847-74237516
ATXN3L	ATXN3L	NA	87.87	97.49	97.19	97.93	0.344202077	3.85639281794766e-07	0.053409804232892	0.946589810127826	0.00138614844949993	chrX:13336770-13338518
PAIP2B	PAIP2B	NA	44.54	54.01	75.52	67.75	NA	0.0850052511720524	0.738630819390704	0.176363929437244	0.390295971844199	chr2:71409869-71454213
TAS2R4	TAS2R4	NA	94.89	90.96	87.72	95.48	-1.135402271	0.0482875504538318	0.655125924074695	0.296586525471473	0.00393783050528404	chr7:141478242-141479235
ARPP19	ARPP19	NA	52.85	40.02	45.81	42.44	NA	0.262916404954462	0.623199458244683	0.113884136800855	0.674890330181028	chr15:52839242-52862080
ADRM1	ADRM1	NA	58.85	57.25	27.05	63.79	2.414808414	0.974533173363411	0.0254313923753478	3.54342612414329e-05	0.222122669336784	chr20:60878061-60883918
PLXNA3	PLXNA3	NA	0.94	89.64	1.92	1.33	0.360133843	0.999437007000751	0.000562992993914749	5.33433742787277e-12	0.193609936790162	chrX:153686621-153701989
DSTYK	DSTYK	NA	60.68	27.87	34.36	37.37	1.914283344	0.890939460935583	0.109060064858312	4.74206104650591e-07	0.322954048208779	chr1:205111632-205180727
CSNK1G2	CSNK1G2	NA	37.32	27.25	26.92	22.81	2.810248362	0.892751836063512	0.106979038984205	0.000269124952283208	0.05954650482543	chr19:1941188-1981337
TMTC1	TMTC1	NA	25.79	38.26	53.71	31.35	1.266397276	1.41186457670467e-05	0.997703413279969	0.0022824680742641	0.144788638039237	chr12:29653773-29937692
ELP2	ELP2	NA	93.02	61.57	32.6	77.86	-0.353506352	1.69103726247246e-07	0.997801868006347	0.00219796288992706	0.183972603974784	chr18:33709407-33757909
GPR55	GPR55	NA	53.73	35.91	48.25	72.71	0.859007587	0.00254897794658842	0.521608784579977	0.475842237473434	0.0280140329946461	chr2:231772043-231825781
DNAJB2	DNAJB2	NA	43.57	35.91	62.49	48.6	1.828652414	0.000112757195503071	0.800595463471606	0.199291779332891	0.222282725219155	chr2:220143989-220151622
TMEM127	TMEM127	NA	49.76	60.12	54.28	59.26	0.843021138	0.0933504865812385	0.747781009211212	0.15886850420755	0.418319082633832	chr2:96914254-96931732
TNS3	TNS3	NA	63.36	33.97	15.25	46.23	1.848159146	0.999978755571507	2.12444284486328e-05	4.44372479102976e-14	0.0470327896460283	chr7:47314752-47622156
DCAF7	DCAF7	NA	NA	NA	NA	NA	3.074149916	0.860824483206117	0.136632262027965	0.00254325476591854	0.572121443931321	chr17:61627822-61671639
SMAD6	SMAD6	NA	NA	NA	NA	NA	1.1706044	4.12913293863769e-06	0.201486375558947	0.798509495308115	0.43708438260973	chr15:66994566-67074338
MYPN	MYPN	NA	87.76	81.09	56.56	84.27	1.237664668	0.291660429743749	0.708339193585221	3.7667103035696e-07	0.305057191125919	chr10:69865912-69971774
FRMD6	FRMD6	NA	10.03	15.14	37.97	16.59	0.883149726	0.907541746139448	0.0924507118464112	7.54201414120053e-06	0.503792775182887	chr14:51955855-52197445
MYOCD	MYOCD	NA	15.39	60.8	76.84	52.51	-0.08866465	0.96329471559956	0.0367051367661579	1.47634282545816e-07	0.560383113111074	chr17:12569306-12672266
DYM	DYM	NA	13.67	16.1	13.31	14.44	-0.38438542	1.50495271131866e-09	0.783132454139935	0.216867544355112	0.407030878449501	chr18:46570039-46987717
APP	APP	NA	8.8	8.36	5.89	12.07	2.652316839	0.430989473138877	0.569007446692738	3.08016838522064e-06	0.993008957274039	chr21:27252861-27543446
CELSR2	CELSR2	NA	2.18	1.33	0.54	1.11	2.645349557	0.999999995527824	4.47217576156083e-09	4.07504139212655e-25	0.181244223380744	chr1:109792641-109818372
RAB13	RAB13	NA	67.92	57.18	66.51	58.51	0.181869856	0.835127895594176	0.164033163791926	0.000838940613897954	0.192271322809412	chr1:153954127-153958828
RBMS3	RBMS3	NA	17.75	23.24	23.1	18.52	1.350379371	0.876073272963278	0.12391053410064	1.61929360817505e-05	0.934703313853346	chr3:29322473-30051886
CSGALNACT1	CSGALNACT1	NA	45.65	75.13	68.04	81.82	-1.568243488	0.000221146598944135	0.899232391248717	0.100546462152338	0.134495824542767	chr8:19261672-19615540
HMBOX1	HMBOX1	NA	30.07	12.8	14.46	15.07	2.205139391	0.998887627186421	0.00111235608603444	1.67275443809704e-08	0.694571345894505	chr8:28747911-28910787
FAM13C	FAM13C	NA	86.75	65.35	52.26	52.39	0.382826181	0.0259844484962741	0.973373052494385	0.000642499009341212	0.181731446558447	chr10:61005890-61122939
NRBF2	NRBF2	NA	80.58	42.47	44.18	47.8	0.827316061	0.916226599766431	0.0830811969665017	0.000692203267067381	0.163128221505111	chr10:64893050-64914783
A1CF	A1CF	NA	28.01	12.98	11.53	19.44	1.645283188	0.0395970143112867	0.960063653883332	0.000339331805381442	0.30107885759189	chr10:52559169-52645435
PLEKHS1	PLEKHS1	NA	94.17	78.71	81.9	81.68	1.370014	2.98046476882809e-14	0.00476426184615037	0.99523573815382	0.00880024242436933	chr10:115511213-115543188
ADM	ADM	NA	68.98	59.14	54.02	46.93	1.966347154	0.54430514770972	0.438663373758738	0.0170314785315426	0.361967616598335	chr11:10326227-10328944
SLC43A1	SLC43A1	NA	48.84	23.39	24.09	29.26	0.793453741	0.0010858993491795	0.986102387554876	0.0128117130959446	0.061355843833324	chr11:57252007-57283259
ENDOD1	ENDOD1	NA	90.62	89.79	54.85	74.53	1.493539812	0.000474725619310813	0.640577279314035	0.358947995066654	0.0170647299861048	chr11:94822974-94865809
MBNL1	MBNL1	NA	24	16.67	15.67	16.1	2.665185364	0.969874474388362	0.030114628520306	1.08970913320615e-05	0.98588409427694	chr3:151985829-152183569
SCOC	SCOC	NA	85.34	55.79	54.47	49.85	NA	0.27252831954517	0.620463230223077	0.107008450231754	0.710207254338252	chr4:141178440-141306880
PDLIM3	PDLIM3	NA	20.7	47.14	36.27	53.29	0.786521025	2.90059561990322e-05	0.517137140889244	0.482833853154557	0.22333160852656	chr4:186422851-186456766
ADAMTS5	ADAMTS5	NA	69.62	37.06	48.02	40.93	3.466754697	0.254965449936386	0.744726630816535	0.000307919247078909	0.324991256390658	chr21:28290231-28338832
C8A	C8A	NA	95.79	81.31	88.95	84.95	-0.761458027	9.31234411733896e-11	0.138830371547502	0.861169628359375	0.0197319077920218	chr1:57320479-57383894
WASF2	WASF2	NA	53.73	31.14	34.69	57.79	1.650886465	0.992225248021237	0.00777282772960217	1.92424916053796e-06	0.569962659698272	chr1:27730730-27816669
PCNT	PCNT	NA	99.52	99.77	99.72	99.33	-0.029064941	5.07186889788267e-31	0.970238197316738	0.0297618026832619	0.0102552005744638	chr21:47744036-47865682
JAML	JAML	NA	82.74	90.45	88.32	86.1	-0.063329536	0.0701679014662226	0.913858474808953	0.0159736237248246	0.00697548208313024	chr11:118064455-118095809
FAM189B	FAM189B	NA	63.49	74.68	73.56	73.31	0.806292539	0.00127433423177992	0.988483832292451	0.0102418334757695	0.0875556111485453	chr1:155216996-155225178
EIF4A1	EIF4A1	NA	28.63	14.2	15.99	18.04	3.141670613	0.999191914069978	0.00080807825335786	7.67666449741921e-09	0.439250906687861	chr17:7476144-7482323
CAMK2N1	CAMK2N1	NA	60.96	62.28	54.76	56.24	NA	0.142725670871727	0.603793227770752	0.253481101357521	0.159989660871773	chr1:20808884-20812713
WNT4	WNT4	NA	11.68	34.94	23.53	23.85	2.102395133	0.795070188482721	0.203409318371495	0.00152049314578443	0.291681626464701	chr1:22443798-22470462
PPP4R2	PPP4R2	NA	68.27	45.64	70.13	76.06	0.621310911	0.982529894687867	0.0174561011469553	1.40041651775899e-05	0.153015597275984	chr3:73045936-73118350
C4orf36	C4orf36	NA	91.42	81.47	82.21	87.36	NA	0.0012773356668835	0.385266353530412	0.613456310802704	0.00497355369755859	chr4:87797358-87855884
RYK	RYK	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.678647217980458	chr3:133794023-133969689
GRIK3	GRIK3	NA	2.68	2.36	2.3	4.39	2.571736117	0.999933317233134	6.66827633033467e-05	3.56227403294309e-12	0.564317362287033	chr1:37261128-37499730
TXLNB	TXLNB	NA	90.77	96.01	90.55	96.51	-0.023505252	2.1013094778844e-15	0.0137072557127499	0.986292744287248	0.0189674730263833	chr6:139561198-139613276
SNAPC3	SNAPC3	NA	48.54	48.33	59.33	68.64	0.480353895	0.000178875264716295	0.87297003370604	0.126851091029243	0.127135709134595	chr9:15422702-15464132
ARF6	ARF6	NA	42.88	40.02	38.71	42.44	2.748300524	0.605351986041899	0.352292030326794	0.0423559836313067	0.4937815306226	chr14:50359810-50361490
HIF1AN	HIF1AN	NA	70.06	47.01	43.02	49.69	1.783310462	0.955698103160328	0.0442734413009046	2.8455538767461e-05	0.60627347404963	chr10:102288829-102319755
SPIC	SPIC	NA	46.49	40.3	78.1	55.01	-0.261127154	0.0948314900603342	0.860878370961332	0.0442901389783335	0.0332772495356988	chr12:101869199-101880775
CLMP	CLMP	NA	57.15	43.3	24.68	24.87	0.925693151	0.0134093772726583	0.978280229740824	0.00831039298651792	0.310992260554797	chr11:122943035-123065989
SLC43A2	SLC43A2	NA	8.85	28.18	26.2	22.48	0.900369519	0.0376925927249278	0.953557872211916	0.00874953506315633	0.245606777240835	chr17:1472561-1532130
LDLRAD4	LDLRAD4	NA	45.13	35.39	29.58	45.66	0.736227726	0.719189442832181	0.277082241227523	0.00372831594029597	0.127031080565053	chr18:13218025-13652754
MAT2A	MAT2A	NA	21.2	29.72	22.55	29.15	2.029826302	0.651130829800316	0.347360048793001	0.0015091214066825	0.678916549011139	chr2:85766288-85772403
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
OTUD7A	OTUD7A	NA	6.23	10.1	27.28	18.4	2.943080938	0.990555065818169	0.00944430691479679	6.27267034447886e-07	0.0760544453188552	chr15:31775329-32162880
DENND5B	DENND5B	NA	24.6	7.76	8.22	6.1	2.487649631	0.999803484500074	0.00019651548989774	1.00285180542085e-11	0.0717590020305606	chr12:31535157-31744031
MRM3	MRM3	NA	67.36	54.96	28.53	42.05	0.328709241	7.70984351818978e-08	0.142099988507657	0.857899934393908	0.0737572857848642	chr17:685513-695749
SLFN12	SLFN12	NA	94.21	89.35	64.24	82.31	0.652562125	2.0147812510253e-08	0.125144111069072	0.874855868783116	0.000293128188163664	chr17:33738079-33760302
ID4	ID4	NA	NA	NA	NA	NA	NA	0.153084737955024	0.610986193801797	0.235929068243179	0.387031720862506	chr6:19837617-19840915
MACROD2	MACROD2	NA	78.59	83.28	86.18	80.2	1.238890406	0.00561413933211183	0.988367361818083	0.00601849884980535	0.978751842650444	chr20:13976015-16033842
GNG12	GNG12	NA	52.85	70.5	68.69	68.12	NA	0.559785760047242	0.382358113394648	0.0578561265581097	0.331897564969466	chr1:68167149-68299150
RNF152	RNF152	NA	46.74	41.94	36.91	56.51	0.814442697	0.00666267698811682	0.488598989130775	0.504738333881108	0.214748923284622	chr18:59475296-59561464
TBL1XR1	TBL1XR1	NA	41.25	38.9	24.81	31.78	2.751092138	0.997772985989142	0.00222692313745803	9.08734000476209e-08	0.758627263824762	chr3:176737143-176915261
CALHM5	CALHM5	NA	73.41	71.87	64.21	64.82	-1.003859728	0.000854814678221689	0.526436825859186	0.472708359462592	0.0615117209456132	chr6:116832809-116845955
GPC5	GPC5	NA	11.94	73.74	50.38	42	-0.746071657	0.00181038903382769	0.969059371137143	0.0291302398290296	0.643233369779977	chr13:92050929-93519490
LRRC57	LRRC57	NA	47.79	31.41	47.85	30.91	2.006560086	0.000468898747840658	0.637887281203106	0.361643820049053	0.26685002391711	chr15:42834720-42841000
DHTKD1	DHTKD1	NA	90.48	17.36	17.89	49.93	1.171886828	9.79584302567972e-13	0.414099329961881	0.58590067003714	0.10098732464483	chr10:12110971-12165224
GRID1	GRID1	NA	1.55	4.76	2.05	1.17	0.956058694	0.995157069217262	0.00484290600241001	2.47803276842106e-08	0.568665369178301	chr10:87359312-88126235
PLCXD3	PLCXD3	NA	31.46	16.95	12.52	14.37	0.742684803	0.194076923439138	0.7499790142034	0.055944062357462	0.587358214157923	chr5:41307056-41510730
ARHGEF37	ARHGEF37	NA	92.83	95.95	90.41	94.56	-0.330411863	2.20803437559924e-12	0.0309384274832401	0.969061572514552	0.0469326359198918	chr5:148931510-149014531
PTGDR2	PTGDR2	NA	NA	NA	NA	NA	0.307932526	0.187187352939213	0.625590281493825	0.187222365566963	0.0510480914433279	chr11:60618413-60623444
FAM167B	FAM167B	NA	NA	73.94	75.91	79.68	NA	0.00229251445344849	0.499378949382904	0.498328536163648	0.0825011248226157	chr1:32712834-32714457
CBX6	CBX6	NA	NA	37.36	43.83	38.51	3.705728754	0.574506828772454	0.411967552403157	0.0135256188243889	0.0486631976132724	chr22:39257455-39268319
ZSWIM9	ZSWIM9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0107707007671193	chr19:48673949-48700877
TLCD2	TLCD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0223208572011245	chr17:1611064-1613732
GABRA5	GABRA5	NA	29.16	22.26	23.15	25.51	2.740740766	0.985427093813388	0.0145639360672156	8.97011939611153e-06	0.194744920640418	chr15:27111510-27194354
MPPED1	MPPED1	NA	18.44	32.17	27.95	46.84	2.282549647	0.635713110989244	0.356086699655854	0.00820018935490228	0.126701299439033	chr22:43807202-43903728
SLIT1	SLIT1	NA	1.7	3.74	3.59	1.3	3.87551807	0.999483676482131	0.000516323517692603	1.7688577240141e-13	0.322819079202056	chr10:98757795-98945677
ZNF286A	ZNF286A	NA	73.54	86.76	85.93	88.71	-0.384863133	0.009163036824907	0.928379188800418	0.0624577743746748	NA	chr17:15602891-15640874
ZNF107	ZNF107	NA	64.85	48.84	49.6	81.01	-0.085758689	2.36555472006271e-17	0.000263640527763429	0.999736359472237	0.00170018837234077	chr7:64126511-64171404
CD55	CD55	NA	74.37	51.35	48.63	51.94	0.817385714	5.52713303889786e-06	0.640364394612786	0.359630078254175	0.00163333016085305	chr1:207494853-207534311
ZSCAN16	ZSCAN16	NA	70.44	74.54	84.27	74	-0.192193021	1.28697792954197e-05	0.359671161174367	0.640315969046338	0.00665842347498891	chr6:28092338-28097860
ZNF470	ZNF470	NA	78.8	73.98	55.39	67	-0.307297119	5.67372067186419e-06	0.646067616191286	0.353926710088041	0.0076267994419315	chr19:57078880-57100279
SLC22A6	SLC22A6	NA	22.51	23.72	48.72	23.24	1.641276897	6.54597347713117e-05	0.886945685414234	0.112988854850995	0.056844136951878	chr11:62744069-62752455
MT1A	MT1A	NA	81.78	62.72	61.48	66.99	NA	0.0482874907464083	0.655125702053856	0.296586807199735	0.0072220860702941	chr16:56672578-56673999
ATP6AP1L	ATP6AP1L	NA	82.51	81.67	72.81	86.82	0.682607511	0.11163274160385	0.854002651870024	0.034364606526126	0.0188911297756223	chr5:81575281-81614622
CCDC85C	CCDC85C	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125729044832102	chr14:100002352-99989282
TENM3	TENM3	NA	NA	NA	NA	NA	NA	0.999841291426146	0.000158708573854033	8.27591873280764e-17	0.916849963157517	chr4:183065843-183724177
APOL6	APOL6	NA	38.98	96.46	95.63	62.92	0.051096258	0.0260313880255878	0.76283643378663	0.211132178187782	0.000141569200538667	chr22:36044442-36064456
PPP1R3E	PPP1R3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215781474916766	chr14:23764852-23772057
BCL2L2-PABPN1	BCL2L2-PABPN1	NA	26.53	23.66	30.43	25.25	1.624274184	0.330867618028193	0.66520323713638	0.00392914483542715	0.816191842917716	chr14:23775971-23795394
SRCIN1	SRCIN1	NA	9.27	49.53	51.11	52.28	3.497761109	0.987905225920035	0.0120947269847541	4.7095210704299e-08	0.190057252638594	chr17:36686251-36762183
