pathway_2	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
CREB1	CREB1	NA	59.76	34.72	32.02	33.68	2.24259804	0.953415773363096	0.046551960578516	3.22660583882908e-05	0.999813577373813	chr2:208394461-208468155
SGK1	SGK1	NA	33.42	36.69	31.44	36.53	1.529202371	0.994528639127994	0.00547119588465366	1.64987352249958e-07	0.894668453121169	chr6:134490384-134639250
GRIA2	GRIA2	NA	12.88	13.93	10.79	10.72	2.747750912	0.997638510555749	0.00236148515117674	4.29307374922646e-09	0.842722300029368	chr4:158141055-158287227
AGO2	AGO2	NA	4.1	3.36	2.86	4.7	5.58425137	0.999975217690356	2.47823080649942e-05	1.57948552198547e-12	0.736134543771146	chr8:141541264-141645718
AGO3	AGO3	NA	8.32	8.14	10.16	5.72	3.61196011	0.999995542205947	4.45779402927436e-06	2.41967743883469e-14	0.736674037498116	chr1:36396319-36538101
DGCR8	DGCR8	NA	8.47	23.26	15.46	23.21	2.861139667	0.999749179011997	0.000250820544186507	4.43816887400205e-10	0.831530192208845	chr22:20067755-20099398
GAD1	GAD1	NA	21.56	16.25	15.42	9.8	2.293812199	0.982558388157699	0.0174410396939855	5.72148315838993e-07	0.963419601332805	chr2:171669723-171717661
GAMT	GAMT	NA	46.74	74.12	72.77	56.93	-0.032520265	1.71678078479176e-05	0.237629560034024	0.762353272158128	0.0509566026385954	chr19:1397091-1401569
PPARG	PPARG	NA	31.93	12.51	15.72	11.61	1.328603674	0.587743172594273	0.40964429298741	0.00261253441831679	0.99971531084398	chr3:12328867-12475855
GPS2	GPS2	NA	22.09	11.32	17.6	15.38	2.07516618	0.959885977194408	0.0400918159851559	2.22068204358801e-05	0.148381197004958	chr17:7214643-7218883
AGO4	AGO4	NA	10.3	4.73	4.21	4.67	2.30811732	0.993238034844531	0.00676196286139432	2.29407433297113e-09	0.543917699630435	chr1:36273773-36323491
GAD2	GAD2	NA	45.36	33.12	19.64	33.84	1.551946629	0.951160347230113	0.0488381629881121	1.48978177508639e-06	0.928238350400962	chr10:26505236-26593487
TRPC3	TRPC3	NA	5.41	9.96	15.22	6.97	2.826766449	0.00101645500599471	0.996062486924267	0.00292105806973804	0.716116847691892	chr4:122800182-122872909
NCOR1	NCOR1	NA	1.5	1.04	0.65	2.43	4.51625849	0.999999994506822	5.49317767389398e-09	5.57105095056723e-27	0.942283614185556	chr17:15932471-16121499
LBR	LBR	NA	14.71	82.34	75.54	73.25	-0.779475622	0.998400283947439	0.00159971439186777	1.66069374109116e-09	0.282370631756831	chr1:225589204-225616627
CAMK2D	CAMK2D	NA	55.22	16.12	14.42	18.02	2.464122781	0.0344985885220751	0.965082530501309	0.000418880976615414	0.555048733540076	chr4:114372188-114683083
CRH	CRH	NA	NA	NA	NA	NA	NA	0.539241095745054	0.394771193484497	0.0659877107704485	0.729066493083892	chr8:67088620-67090960
CAMK2G	CAMK2G	NA	19.31	11.98	10.76	12.55	3.035674312	0.985017913094622	0.0149820072398398	7.9665538408125e-08	0.971266871594127	chr10:75572259-75634343
CAMK4	CAMK4	NA	34.6	42.74	28.7	50.91	1.440208783	0.00920698522380585	0.976594109435564	0.01419890534063	0.22772820504477	chr5:110559351-110830584
MOV10	MOV10	NA	2.65	4.05	7.96	4.96	2.255084257	0.99317154273658	0.00682845491378296	2.34963654904155e-09	0.133186425736524	chr1:113217043-113243368
SST	SST	NA	78.16	73.69	71.36	78.19	NA	0.66375852222048	0.309229453718788	0.0270120240607324	0.996693252902876	chr3:187386694-187388187
MOBP	MOBP	NA	56.25	NA	NA	NA	NA	0.595313443524599	0.359199864631554	0.0454866918438464	0.0364696039154846	chr3:39508689-39567101
GPRIN1	GPRIN1	NA	64.92	28.35	44.3	15.43	1.493588897	0.721670109534508	0.277575944737139	0.000753945728352866	0.00523357770960222	chr5:176022803-176037134
SIN3A	SIN3A	NA	4.27	2.11	1.44	2.13	3.574443388	0.999999696683094	3.03316905643811e-07	3.47214989869519e-17	0.74233107600837	chr15:75661720-75748183
HDAC3	HDAC3	NA	51.4	20.85	22.53	21.21	3.337261273	0.90649724162859	0.093494994333403	7.76403800670945e-06	0.986202861477356	chr5:141000443-141016437
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
FOXG1	FOXG1	NA	35.42	28.9	31.74	35.94	3.832446465	NA	NA	NA	0.91478009801595	chr14:29235050-29238870
BDNF	BDNF	NA	77.57	45.31	39.6	61.87	2.245382741	0.935799092797321	0.0638473239948972	0.000353583207781321	0.999919401060513	chr11:27676440-27743605
TBL1XR1	TBL1XR1	NA	41.25	38.9	24.81	31.78	2.751092138	0.997772985989142	0.00222692313745803	9.08734000476209e-08	0.758627263824762	chr3:176737143-176915261
AURKB	AURKB	NA	41.91	74.86	53.32	55.89	1.08299625	0.0960471466332676	0.894298009559089	0.0096548438076436	0.524730102937856	chr17:8108056-8113916
SOX2	SOX2	NA	44.54	43.95	54.02	37.71	3.487246582	0.382668699179643	0.565005916239274	0.0523253845810826	0.99817370204207	chr3:181429714-181432221
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
IRAK1	IRAK1	NA	85.18	80.92	90.53	88.17	2.090726767	0.99103313882101	0.0089641330807201	2.72809826998858e-06	0.11267559677257	chrX:153275951-153285431
PTPN1	PTPN1	NA	29.16	40.76	23.93	26.1	1.372017491	0.969213295125945	0.0307843762667724	2.32860728294518e-06	0.713424587563139	chr20:49126891-49201299
NCOR2	NCOR2	NA	0.82	2.83	3.52	1.83	1.52284139	0.999999173228213	8.26771787074665e-07	2.74109081297031e-20	0.460506037189327	chr12:124808961-125052010
HDAC2	HDAC2	NA	44.54	37.61	29.29	36	2.993122591	0.998759636364657	0.00124034182206941	2.18132732634065e-08	0.99800007908323	chr6:114254192-114332472
HTT	HTT	ambiguous_previous	1.69	0.13	0.14	0.14	3.626247256	0.999999999984177	1.58230420909181e-11	1.7845986315624e-32	0.732159890839	chr4:3076408-3245676
CALM1	CALM1	NA	56.25	54.11	53.63	55.23	NA	0.878904371499697	0.119320977014482	0.00177465148582082	0.999937867676546	chr14:90862846-90874605
DLL1	DLL1	NA	6.89	59.97	29.53	40.62	2.07066904	0.998191573690806	0.00180837161596522	5.46932286011197e-08	0.849386551532562	chr6:170591294-170599561
GRIN2B	GRIN2B	NA	1.07	1.06	1.09	1.83	5.334038957	0.999983751088803	1.62489106316848e-05	5.64911303689279e-13	0.628804110766064	chr12:13693165-14133053
