pathway_60	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
FTSJ1	FTSJ1	NA	53.51	57.69	48.82	39.94	1.184666863	0.950653186244473	0.0491639136951974	0.000182900060329769	0.0922880440471889	chrX:48334549-48344752
KCNAB2	KCNAB2	NA	25.37	31.33	22.86	27.2	2.594436129	0.76772506396046	0.231830046324837	0.000444889714703068	0.387868323523542	chr1:6051526-6161253
UFD1	UFD1	NA	58.26	26.29	24.37	31.3	2.172718505	0.995456501762593	0.0045429805046687	5.17732737851203e-07	0.594661789633902	chr22:19437433-19466738
SMC1A	SMC1A	NA	22.09	2.66	2.22	3.11	5.359867264	0.999965573338753	3.442665772902e-05	3.51757861452623e-12	0.539151882888306	chrX:53401070-53449677
FGFR1	FGFR1	NA	4.58	4.5	3.37	2.17	3.047846662	0.967388983134693	0.0326109068562011	1.10009106293683e-07	0.998980260107625	chr8:38268656-38326352
OPHN1	OPHN1	NA	80.2	43.49	50.59	65.68	1.496226343	0.998859701859205	0.00114028037117377	1.77696213686859e-08	0.210927261950947	chrX:67262186-67653647
UBA5	UBA5	NA	65.56	24.67	37.59	33.6	1.413678079	0.624265342485638	0.375342869378585	0.000391788135776854	0.491435387638572	chr3:132373290-132396941
ATRX	ATRX	NA	9.75	4.73	14.79	9.17	3.80199243	0.999999968592699	3.14073010619644e-08	5.67304044855288e-21	0.768191444770654	chrX:76760356-77041702
NECAP1	NECAP1	NA	46.49	37.97	39.93	32.99	1.38301457	0.0299302897142342	0.915538767213289	0.0545309430724766	0.104772613164448	chr12:8234807-8250367
AARS	AARS	NA	16.12	3.62	4.2	6.48	0.585697644	0.00152425480769464	0.998462140220547	1.36049717582469e-05	0.341353977468988	chr16:70286198-70323446
COMT	COMT	NA	40.16	91.93	90.39	91.23	1.243084049	0.000641935255412298	0.466920731996542	0.532437332748046	0.16605593157842	chr22:19929130-19957498
ARVCF	ARVCF	NA	48.95	86.46	95.55	88.4	1.600580722	1.72677427434422e-06	0.95778179954273	0.0422164736829958	0.0830302943205725	chr22:19957419-20004331
HIRA	HIRA	NA	4.43	3.13	2.64	2.75	4.011330994	0.999998415904297	1.58409570135693e-06	1.94645240072288e-15	0.422511559902954	chr22:19318221-19435755
EP300	EP300	NA	0.26	0.31	0.24	0.31	2.94679272	0.999999999988046	1.19539779798185e-11	2.65738675537293e-29	0.997012534270633	chr22:41487790-41576081
EEF1A2	EEF1A2	NA	15.62	19.1	14.82	18.35	3.803854197	0.953722779822137	0.0461213998681445	0.00015582030971869	0.203531601393305	chr20:62119366-62130505
PROKR2	PROKR2	NA	37.54	64.05	50.52	50.83	0.030095128	0.00392151247170264	0.61428024943103	0.381798238097267	0.151989839040544	chr20:5282317-5297378
SEC23B	SEC23B	NA	79.61	17.92	27.61	36.06	1.010354828	7.41575141483246e-11	0.955518340793673	0.0444816591321695	0.130800911206305	chr20:18488137-18542059
STS	STS	NA	40.45	94.38	88.31	90.83	0.292749408	0.974228261798753	0.0257352474308631	3.64907703838129e-05	0.165202442199451	chrX:7137497-7272851
ALG13	ALG13	NA	8.37	28.4	82.54	55.77	1.372347258	0.998856141190747	0.00114385518613122	3.62312208175352e-09	0.146575440081807	chrX:110924346-111003877
FMR1	FMR1	NA	70.26	70.71	69.23	75.59	2.954178952	0.296796463493601	0.70214348571982	0.0010600507865785	0.940937361273481	chrX:146993469-147032645
TSC2	TSC2	NA	0.87	1.11	0.73	0.66	0.879822327	0.999999849176143	1.50823857299059e-07	2.5923031430747e-19	0.62581646638801	chr16:2097466-2138716
BCKDK	BCKDK	NA	20.54	10.96	13.3	14.08	1.755997857	0.0190612246632173	0.957419865291006	0.0235189100457763	0.213682179392215	chr16:31117428-31124110
AP3B2	AP3B2	NA	2.93	4.28	12.24	7.55	2.710069652	0.964473655979556	0.0355263164791782	2.75412657824435e-08	0.120743251701061	chr15:83328033-83378666
GRIN2D	GRIN2D	NA	NA	3.82	4.56	4.35	5.211109767	0.997093825258346	0.00290613954009668	3.52015569235373e-08	0.0734445916487085	chr19:48898132-48948188
TBL2	TBL2	NA	9.61	29.39	20.99	28.15	-0.803279697	0.0152884066358263	0.952807622195183	0.0319039711689903	0.259060133925615	chr7:72983262-72993121
CLIP2	CLIP2	NA	5.9	32.03	38.08	14.58	2.818939145	0.999667483297115	0.000332516524395568	1.78489900733663e-10	0.116834308895841	chr7:73703805-73820273
LIMK1	LIMK1	NA	11.88	12.2	15.87	14.06	2.606681069	0.98047290774612	0.0195263366275605	7.55626319284072e-07	0.418317168033256	chr7:73497263-73536855
DNM1	DNM1	NA	19.54	17.35	11.75	19.53	4.198329733	0.99954058998468	0.000459409935933927	7.93858676490042e-11	0.556141328233214	chr9:130965658-131017527
SMC3	SMC3	NA	10.3	3.66	3.67	4.42	4.638604193	0.99999999564667	4.35333012281854e-09	1.12507878645005e-21	0.94008398729401	chr10:112327449-112364394
PIGL	PIGL	NA	53.51	53.62	76.11	49.08	-0.362638621	0.000950293006170956	0.782976743076926	0.216072963916903	0.0286846344756337	chr17:16120523-16252115
RAI1	RAI1	NA	0.25	1.54	1.58	0.79	2.293579218	0.99747388806315	0.0025261109129624	1.02388798762064e-09	0.119478134631485	chr17:17584787-17714767
PRKAR1A	PRKAR1A	NA	30.07	20.85	18.95	21.21	2.581159716	0.998490237484339	0.00150972729444072	3.52212201408886e-08	0.772442461345717	chr17:66507921-66547460
WFS1	WFS1	NA	45.69	99.39	98.55	98.91	NA	NA	NA	NA	0.225742755051699	chr4:6271576-6304992
SLC1A2	SLC1A2	NA	5.03	14.46	9.6	10.49	0.269151074	0.853933041578194	0.14594327131078	0.000123687111025816	0.616211318283267	chr11:35272753-35441610
SIM1	SIM1	NA	11.88	8.94	7.25	8.95	2.171861249	0.992836891061161	0.00716304442794746	6.45108914351687e-08	0.939430189197849	chr6:100832891-100912805
ALDH5A1	ALDH5A1	NA	76.36	58.83	72.31	72.03	0.379993294	0.0448836457838582	0.948396474747522	0.00671987946861944	0.0366747293273289	chr6:24495080-24537435
PDE4D	PDE4D	NA	4.39	9.97	8.94	8.4	2.739721046	0.992322200512773	0.0076777230403763	7.64468505113437e-08	0.869219099722063	chr5:58264865-59783903
UBE3A	UBE3A	NA	19.54	8.6	5.11	6.85	3.579894571	0.998971942263299	0.00102805494352335	2.79317736487652e-09	0.95433048360597	chr15:25582381-25684128
FGF12	FGF12	NA	41.25	30.12	23.46	27.59	2.10533815	0.73955645999672	0.257448843863716	0.00299469613956364	0.880382605834622	chr3:191857184-192485553
ATP6V1A	ATP6V1A	NA	25.15	11	24.04	12.32	3.124797179	0.998769882835347	0.00123011283906205	4.32559098767451e-09	0.594298247615948	chr3:113465866-113530903
ALMS1	ALMS1	NA	98.28	4.3	40.96	29.47	-0.458619126	1.94996126387432e-32	0.151458103193195	0.848541896806805	0.0127910405612324	chr2:73612886-73837046
SDHB	SDHB	NA	80.73	69.79	63.3	66.44	1.056389499	0.146088699383764	0.849249457781661	0.00466184283457441	0.616900214574165	chr1:17345217-17380665
DHDDS	DHDDS	NA	46.74	29.97	50.77	21.95	0.639946975	0.880319571524504	0.119607511318071	7.29171574244914e-05	0.807130938775073	chr1:26758807-26797785
KMT2A	KMT2A	NA	0.41	0.14	0.23	0.16	5.74707202	0.999999999999987	1.3074617088987e-14	6.66721960618652e-38	0.474120406291324	chr11:118307205-118397539
SATB2	SATB2	NA	10.65	5	5.29	7.1	3.710008123	0.999106203054569	0.000893787130928216	9.81450255596803e-09	0.973895350777082	chr2:200134223-200335989
GJA8	GJA8	NA	40.36	62.08	34.8	39.76	0.971396671	1.81259074759239e-05	0.244455123306801	0.755526750785723	0.0915764892732994	chr1:147374946-147381393
PIK3CA	PIK3CA	NA	24.19	8.61	8.83	8.2	4.104908139	0.999999666402264	3.3359773580947e-07	8.85837425272147e-18	0.999770079728532	chr3:178865902-178957881
MED13L	MED13L	NA	0.69	1.4	3.32	1.58	3.47195216	0.999999985478706	1.45212935943729e-08	8.66466031425583e-22	0.74866399658548	chr12:116396381-116715143
IQSEC2	IQSEC2	NA	21.2	4.44	3.99	8.14	4.264943397	0.992426048384688	0.00757214667000311	1.80494530869035e-06	0.319746310806689	chrX:53262058-53350522
NDP	NDP	NA	70.87	59.32	55.62	66.27	NA	0.645147065250001	0.323456777307602	0.0313961574423977	0.886052125560671	chrX:43808022-43832750
RREB1	RREB1	NA	40.61	71.36	41.28	86.03	0.956378092	0.999915971258399	8.40287106815956e-05	3.09199243299867e-11	0.126211872712633	chr6:7107830-7252213
GRIA3	GRIA3	NA	45.13	7.4	6.36	14.94	3.272010923	0.997118826032558	0.0028811395001965	3.44672454376005e-08	0.935818586455779	chrX:122318006-122624766
KDM5C	KDM5C	NA	3.5	0.89	1.18	1.48	4.538966107	0.998589607647381	0.00141039210543669	2.47181801580272e-10	0.602172309555062	chrX:53220503-53254604
HERC2	HERC2	NA	0.05	0.31	0.16	0.15	6.654857498	1	3.13304114030602e-17	1.89449505714304e-48	0.105705970066697	chr15:28356186-28567298
SNRPN	SNRPN	NA	38.28	26.34	24.99	29.22	2.003688968	0.80771492959541	0.191009777385742	0.00127529301884749	0.0223402903410147	chr15:25068794-25223870
MEIS2	MEIS2	NA	26.53	11.66	21.06	13.1	3.433678425	0.989091756091721	0.0109073511508348	8.92757444382064e-07	0.996841534978561	chr15:37181406-37393504
SOX3	SOX3	NA	NA	NA	NA	NA	2.914718886	NA	NA	NA	0.73010637467735	chrX:139585152-139587225
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
PPP3CA	PPP3CA	NA	25.15	21.1	18.81	17.76	2.814420574	0.996025570228044	0.00397435419637413	7.55755818774708e-08	0.829111559519535	chr4:101944566-102269435
TCF12	TCF12	NA	14.67	13.65	11.39	14.93	0.719295529	0.985861218394954	0.0141387125093385	6.90957079572954e-08	0.955983669021106	chr15:57210821-57591479
CLTC	CLTC	NA	4.85	2.98	1.8	2.81	5.546529321	0.999999987754805	1.22451945637117e-08	2.82691267340226e-21	0.844565771373554	chr17:57697219-57773671
SLC13A5	SLC13A5	NA	4.19	9.17	6.98	3.99	1.26604193	0.236575855504454	0.761634469170544	0.00178967532500236	0.0367886691291998	chr17:6588032-6616886
DYM	DYM	NA	13.67	16.1	13.31	14.44	-0.38438542	1.50495271131866e-09	0.783132454139935	0.216867544355112	0.407030878449501	chr18:46570039-46987717
SMAD4	SMAD4	NA	31.69	33.05	23.75	30.78	2.989155706	0.988019819044614	0.0119790574994182	1.12345596745567e-06	0.999854084196282	chr18:48494361-48611415
CACNA1A	CACNA1A	NA	2.27	1.28	1.68	1.48	NA	0.999999999843422	1.5657825257447e-10	1.39897207377608e-26	0.210424701385634	chr19:13317256-13734804
AKT1	AKT1	NA	8.32	6.58	8.43	7.28	3.228592267	0.99235024106922	0.00764938452818562	3.74402594288527e-07	0.999993360885163	chr14:105235686-105262088
RERE	RERE	NA	0.78	0.54	0.89	0.76	3.465569056	0.999995348985294	4.65101470451391e-06	1.09856808696772e-15	0.962236686973456	chr1:8412457-8877702
PRDM16	PRDM16	NA	4.06	26.63	15.81	16.81	2.57616274	0.999902030955002	9.79690359052422e-05	9.0931330200534e-12	0.394120801273614	chr1:2985732-3355185
SDHC	SDHC	NA	75.87	34.29	33	36.85	NA	0.702972149685462	0.292627573808664	0.00440027650587458	0.12234554352989	chr1:161284047-161332984
GABRB2	GABRB2	NA	14.97	12.14	8.92	10.52	2.138145492	0.979138714129451	0.0208568924800214	4.39339052784907e-06	0.654745472325431	chr5:160715436-160975233
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
HDAC8	HDAC8	NA	33.97	17.16	26.04	23.08	1.03639261	0.893606081093149	0.10613032729651	0.000263591610340959	0.520282578161038	chrX:71549366-71792953
NFIB	NFIB	NA	24	17.17	12.72	19.1	2.11883579	0.983757039134248	0.0162405883016933	2.37256405852304e-06	0.999152479002101	chr9:14081842-14398982
NTRK2	NTRK2	NA	22.65	8.41	6.64	6.79	2.271432966	0.999940190021857	5.9809964635981e-05	1.35071295851741e-11	0.92228354212197	chr9:87283466-87638505
CNKSR2	CNKSR2	NA	23.25	3.4	3.25	5.18	2.963397224	0.999239410198629	0.000760589530192431	2.71178810270564e-10	0.732601094468799	chrX:21392536-21672813
CACNA1C	CACNA1C	NA	1.57	2.65	3.51	1.56	6.032544634	0.999999825073852	1.74926148017462e-07	3.08169620210201e-21	0.702781937177709	chr12:2079952-2802108
SCN3A	SCN3A	NA	0.97	0.82	0.83	1.11	4.362162498	0.999999987561123	1.24388774757614e-08	2.93706653280326e-21	0.861375518947093	chr2:165944032-166060577
NUS1	NUS1	NA	NA	74.75	71.94	75.1	0.911244232	0.8544115788426	0.142729280177547	0.00285914097985221	0.445432959382293	chr6:117996665-118031803
FLCN	FLCN	NA	39.17	45.59	40.8	37.38	1.704135917	0.985018614221473	0.0149794408385616	1.94493996524285e-06	0.12906606733365	chr17:17115526-17140496
DYRK1A	DYRK1A	NA	25.64	16.66	11.93	13.01	4.075874799	0.998989867866653	0.00101012945738831	2.67595818306944e-09	0.889451325081045	chr21:38739879-38889753
SKI	SKI	NA	NA	22.09	6.76	11.38	2.052728875	0.974511598843865	0.0254528927516144	3.5508404521026e-05	0.223175636192959	chr1:2160134-2241558
AUTS2	AUTS2	NA	1.82	3.46	2.09	5.04	3.296416461	0.997137848773305	0.00286215094571671	2.8097877790517e-10	0.998368800719261	chr7:69063905-70258054
KCNB1	KCNB1	NA	50.34	32.26	33.14	50.39	3.976780795	0.972579843107596	0.0274115254400212	8.63145238282825e-06	0.391234327933358	chr20:47980414-48099184
SYNJ1	SYNJ1	NA	79.67	61.03	20.14	51.31	2.005348865	0.135401558627884	0.864598438283951	3.08816434189479e-09	0.159262779537395	chr21:34001069-34100359
HESX1	HESX1	NA	66.82	76.67	54.36	61.94	NA	0.0386040813767653	0.818887944250925	0.142507974372309	0.365183180753508	chr3:57231944-57260549
NIPBL	NIPBL	NA	1.01	0.24	0.41	0.34	3.973635217	0.999999999999999	5.71284530225877e-16	3.92622413740607e-39	0.918653114432854	chr5:36876861-37066515
HCN1	HCN1	NA	13.33	3.42	7.87	2.77	3.17430996	0.99563822928165	0.00436175152684222	1.91915074433346e-08	0.338031044147146	chr5:45259349-45696253
RAD21	RAD21	NA	21.41	14.28	8.31	11.73	2.202506092	0.999046666801449	0.000953321713794993	1.14847563040293e-08	0.857923365313646	chr8:117858174-117887105
OTX2	OTX2	NA	27.42	28.41	25.47	18.35	0.817528129	0.705542016711087	0.29016971755382	0.00428826573509297	0.99645506174047	chr14:57267425-57277197
TSC1	TSC1	NA	7.83	9.03	19.41	5.99	3.161836188	0.999996749011041	3.25098894753372e-06	1.12148536282461e-14	0.596037841459656	chr9:135766735-135820020
ANKRD11	ANKRD11	NA	0.09	0.32	0.62	0.34	2.873701239	0.999999954582644	4.54173558422841e-08	6.88530206001467e-20	0.0176042475494799	chr16:89334038-89556969
SETD5	SETD5	NA	12.6	3.55	3.71	2.9	2.094361119	0.999997472141928	2.52785807163817e-06	2.48788489828852e-16	0.572872851625837	chr3:9439403-9520924
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
IL1RAPL1	IL1RAPL1	NA	17.75	13.76	8.88	4.88	2.589232444	0.994888249380846	0.00511106021505678	6.90404096989192e-07	0.968329118430915	chrX:28605516-29974840
SIN3A	SIN3A	NA	4.27	2.11	1.44	2.13	3.574443388	0.999999696683094	3.03316905643811e-07	3.47214989869519e-17	0.74233107600837	chr15:75661720-75748183
YWHAG	YWHAG	NA	32.62	25.83	24	24.01	3.352404985	0.925931306447441	0.0735617860136607	0.000506907538897754	0.604412907294526	chr7:75956116-75988348
SEMA3E	SEMA3E	NA	12.49	13.05	14.84	28.81	1.177962979	0.88300029379193	0.116999136197826	5.70010243952847e-07	0.361643429819684	chr7:82993222-83278326
CHD7	CHD7	NA	0.57	0.74	1.43	1.01	3.375099466	0.999999999998808	1.19244570263767e-12	4.78540710034266e-31	0.942578767502882	chr8:61591337-61779465
PAH	PAH	NA	14.67	85.12	60.51	67.39	-1.979290344	1.75375723417441e-09	0.359929772757117	0.640070225489126	0.397123462610969	chr12:103230663-103352144
GATM	GATM	NA	43.29	27.34	19.82	18.83	1.841565876	0.947828339447858	0.0521629731151014	8.68743704021604e-06	0.454733425791205	chr15:45653322-45694416
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
JMJD1C	JMJD1C	NA	19.81	1.84	1.92	2.86	2.19768679	0.999999999525191	4.74808952539482e-10	1.03102580129076e-24	0.55195423439454	chr10:64926981-65225722
ARNT2	ARNT2	NA	11.36	4.15	5.49	6.34	1.220345322	0.995842366160659	0.0041576167676752	1.70716657890487e-08	0.112367144162548	chr15:80696693-80890278
DHCR7	DHCR7	NA	10.89	93.74	96.14	94.13	0.192791441	1.60815691710905e-06	0.385406616412903	0.614591775430179	0.0817655468000196	chr11:71139239-71163914
ARV1	ARV1	NA	73.27	39.65	28.78	38.56	-0.315052663	6.57230578032437e-05	0.456316316876173	0.543617960066024	0.06243372675176	chr1:231114795-231136341
CHRNA7	CHRNA7	NA	NA	51.84	57.58	55.65	2.95971033	NA	NA	NA	0.168515318758735	chr15:32322691-32464722
SEC24C	SEC24C	NA	8.98	17.17	15.92	9.69	0.986213381	0.999970455562163	2.95444373465609e-05	4.90395442084078e-13	0.521696717544502	chr10:75504120-75531919
KCNA2	KCNA2	NA	25.15	17.83	13.35	18.31	2.483407594	0.853699923117514	0.145691137280458	0.000608939602027631	0.864352405950209	chr1:111136202-111174096
SH2B1	SH2B1	NA	36.17	20.66	10.81	11.05	1.893252908	0.997047073727258	0.00295274541785097	1.80854890836307e-07	0.238724096306046	chr16:28857921-28885526
MKRN3	MKRN3	NA	6.48	12.38	13.27	11.1	-0.422876856	0.0187339175177176	0.883333591230757	0.0979324912515253	0.0034175920243865	chr15:23810454-23856711
EHMT1	EHMT1	NA	3.13	3.4	1.73	1.14	2.592266717	0.999999424826066	5.75173933593145e-07	3.33897429128084e-17	0.0489997844167262	chr9:140513444-140730576
SOX2	SOX2	NA	44.54	43.95	54.02	37.71	3.487246582	0.382668699179643	0.565005916239274	0.0523253845810826	0.99817370204207	chr3:181429714-181432221
ZBTB20	ZBTB20	NA	74.49	8.7	10.21	12.1	4.488137023	0.976411003850467	0.0235596635274369	2.93326220964545e-05	0.999874094952571	chr3:114056941-114866118
SLC35C1	SLC35C1	NA	53.51	28.68	27.88	40.79	2.221244059	0.133579168712042	0.765783875397833	0.100636955890125	0.115141238880815	chr11:45825623-45834566
TRAK1	TRAK1	NA	4.04	10.61	24.19	17.55	0.966900914	0.000180386814437295	0.998379750656169	0.00143986252939376	0.190086585152589	chr3:42132562-42267381
NDN	NDN	NA	68.13	44.33	64.59	47.7	2.126338858	0.450037627872436	0.516627492858228	0.0333348792693363	0.23491494814389	chr15:23930565-23932450
TBX1	TBX1	NA	NA	13.41	13.3	23.52	2.952956671	0.976748358900472	0.0232233320806271	2.83090189008342e-05	0.837458407055151	chr22:19744226-19771116
MED12	MED12	NA	8.47	0.74	0.74	0.89	6.38784839	0.999999990640465	9.35953491612348e-09	7.25992323800945e-21	0.77957604782886	chrX:70338406-70362303
NPAP1	NPAP1	NA	99.49	84.83	95.18	95.71	0.518487703	0.883771366789723	0.11589677035601	0.00033186285426675	0.000297948856378462	chr15:24920541-24928593
WWOX	WWOX	NA	91.92	97.48	98.48	96.46	-2.96437823	5.97063669739677e-08	0.225798932166048	0.774201008127585	0.999159326337422	chr16:78133310-79246564
GABRD	GABRD	NA	21.65	22.51	20.87	21.84	2.778932923	0.8940197919904	0.105719269766123	0.000260938243477567	0.0621411836042088	chr1:1950780-1962192
NHS	NHS	NA	14.24	58.43	92.31	91.86	1.344599112	0.998969209714884	0.00103077639181038	1.38933051258284e-08	0.894481224174779	chrX:17393543-17754114
DPYD	DPYD	NA	95.02	62.73	80.74	75.24	-0.380787155	5.43800172200594e-09	0.987787243886459	0.012212750675539	0.966314404821845	chr1:97543299-98386605
MAOA	MAOA	NA	43.29	17.75	18.79	15.09	2.029257332	0.989413088335484	0.0105828144741741	4.09719034167468e-06	0.148857367359106	chrX:43515467-43606068
SCN8A	SCN8A	NA	2.34	0.59	0.64	0.64	6.419004131	0.999987635512573	1.23644874266564e-05	4.86784278152864e-16	0.81209943327855	chr12:51984710-52206648
SYNGAP1	SYNGAP1	NA	6.23	1.6	1.36	2.23	5.50652863	0.999993301784444	6.69821554270969e-06	1.3200792986554e-14	0.418988174717978	chr6:33387847-33421466
SZT2	SZT2	NA	NA	0.19	0.3	0.3	4.052157141	0.0102813956371736	0.989718604362826	5.62126154164539e-20	0.218270167252626	chr1:43855553-43918304
SLC9A6	SLC9A6	NA	39.95	6.95	6.66	10.36	3.355697126	0.954434050727625	0.0455597636881864	6.18558418825351e-06	0.368037068071695	chrX:135067598-135129423
MT-ND6	MT-ND6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrM:14149-14673
MT-CO2	MT-CO2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrM:7586-8269
MT-ND5	MT-ND5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrM:12337-14148
MT-CO1	MT-CO1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrM:5904-7445
MT-ND4	MT-ND4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrM:10470-12137
MT-ND1	MT-ND1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrM:3307-4262
MT-CO3	MT-CO3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrM:8366-9990
NAGA	NAGA	NA	32.06	56.74	38.43	34.71	-0.551111841	6.19157437896678e-06	0.665012020012136	0.334981788413485	0.0564550599977412	chr22:42454358-42466846
GP1BB	GP1BB	NA	NA	NA	NA	NA	NA	0.107818021173054	0.566935104661996	0.32524687416495	0.0138045513991082	chr22:19709951-19712294
SDHD	SDHD	NA	78.16	61.11	64.53	53.17	NA	0.664965687047672	0.328708196918409	0.00632611603391844	0.174827429355526	chr11:111957497-111990353
KLLN	KLLN	NA	90.83	NA	NA	NA	NA	NA	NA	NA	0.00534724291913498	chr10:89618918-89623194
ADSL	ADSL	NA	18.06	28.17	30.76	38.37	0.126476849	0.000510394882198444	0.99171836430427	0.0077712408135317	0.847571534612465	chr22:40742507-40786467
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
MAGEL2	MAGEL2	NA	NA	NA	NA	NA	0.333514648	0.897182582983695	0.102576200045887	0.000241216970418322	0.0059234873406329	chr15:23888691-23891175
GTF2I	GTF2I	NA	NA	21.5	28.8	20.3	4.945101713	0.998398520586018	0.00160147118472856	8.22925350801576e-09	0.228384233607895	chr7:74072011-74175026
GJA5	GJA5	NA	17.03	16.38	14.65	18.28	1.096869286	0.0815209365703318	0.863100214925975	0.0553788485036927	0.695639998430678	chr1:147228332-147245484
LHX1	LHX1	NA	64.51	51.51	45.08	60.63	3.508550787	0.252096157137359	0.713831778184108	0.0340720646785338	0.888675116231471	chr17:35294084-35301917
HNF1B	HNF1B	NA	20.26	54.65	37.29	57.38	2.453253599	0.998617045274776	0.00138292628575993	2.84394639612805e-08	0.995849779416611	chr17:36046435-36105237
