pathway_55	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
AFF4	AFF4	NA	19.8	5.45	5.24	15.44	3.153896196	0.999989273504238	1.07264957204086e-05	4.15648752441486e-14	0.608388604356666	chr5:132211071-132299326
SMC1A	SMC1A	NA	22.09	2.66	2.22	3.11	5.359867264	0.999965573338753	3.442665772902e-05	3.51757861452623e-12	0.539151882888306	chrX:53401070-53449677
TP63	TP63	NA	9.96	6.29	3.48	4.61	3.117829897	0.990908314137843	0.00909166246536475	2.339679252339e-08	0.989489866649152	chr3:189349216-189615068
SMARCE1	SMARCE1	NA	53.51	15.9	14.93	20.1	2.098355658	0.996764969836841	0.00323480420963615	2.25953522703029e-07	0.59421333410993	chr17:38781214-38804760
ACER3	ACER3	NA	58.26	59.23	48.58	60.31	NA	0.942466217300855	0.0574789550251556	5.48276739891301e-05	0.282744714967369	chr11:76571911-76737841
MEF2C	MEF2C	NA	58	19.91	18.97	22.91	4.047109006	0.00241500594116064	0.977894504675719	0.0196904893831202	0.999766119822176	chr5:88013975-88199922
SLC25A24	SLC25A24	NA	14.57	49.34	44.2	31.46	0.066502262	1.13443457150413e-08	0.301910637980098	0.698089350675556	0.0972635778336022	chr1:108676658-108743471
WAC	WAC	NA	10.73	29.82	22.38	32.32	0.659619558	0.999739618437707	0.000260381076129312	4.8616425225658e-10	0.661625288244461	chr10:28821422-28912041
SMARCB1	SMARCB1	NA	30.07	21.16	23.42	20.13	3.414748959	0.994636368348609	0.00536285516524599	7.76486145111489e-07	0.716911661900256	chr22:24129150-24176703
SPECC1L	SPECC1L	NA	33.53	68.79	17.7	66.45	2.366236541	0.999801053999695	0.000198945998213859	2.09089904807945e-12	0.0895712156240187	chr22:24666786-24813708
EP300	EP300	NA	0.26	0.31	0.24	0.31	2.94679272	0.999999999988046	1.19539779798185e-11	2.65738675537293e-29	0.997012534270633	chr22:41487790-41576081
RNF125	RNF125	NA	81.38	75.35	78.89	64.43	1.013207971	0.0652481021103097	0.859321153426217	0.0754307444634728	0.204123419523442	chr18:29598335-29653176
SLC35A2	SLC35A2	NA	41.64	23.37	25.89	51.04	1.646481965	0.770124231521907	0.220320235365019	0.00955553311307437	0.242866258140253	chrX:48760459-48769235
FBXO31	FBXO31	NA	11.77	23.11	10.16	11.14	2.923978638	0.860824967225516	0.139066327192334	0.000108705582149989	0.0785826613978176	chr16:87360593-87423456
TRPS1	TRPS1	NA	2.36	7.76	26.62	14.34	1.042490883	0.976910786930831	0.0230889818853745	2.31183794899183e-07	0.985519689517014	chr8:116420724-116821899
MAN2B1	MAN2B1	NA	62.23	94.3	90.86	94.81	1.460388185	2.36280238090326e-13	0.58001229306974	0.419987706930024	0.0160026685379578	chr19:12757327-12777556
TAF6	TAF6	NA	5.64	14.32	5.66	8.36	2.208782039	0.000275286118989023	0.995870121789182	0.00385459209182881	0.235485481743698	chr7:99704693-99717464
SMC3	SMC3	NA	10.3	3.66	3.67	4.42	4.638604193	0.99999999564667	4.35333012281854e-09	1.12507878645005e-21	0.94008398729401	chr10:112327449-112364394
FBXL4	FBXL4	NA	9.55	24.69	20.63	7.35	0.000372794	0.0222148371865245	0.973804209978877	0.00398095283459862	0.644784135284717	chr6:99316420-99395849
DOCK7	DOCK7	NA	0.88	0.46	0.34	0.42	2.171871619	0.986582752982061	0.0134172470179389	5.79129194098113e-17	0.286627165039193	chr1:62920399-63153969
ARID1A	ARID1A	NA	0.74	0.61	0.6	0.53	2.886948616	0.999999973525484	2.64745160287549e-08	1.84918243053416e-20	0.661736896287876	chr1:27022524-27108595
KMT2A	KMT2A	NA	0.41	0.14	0.23	0.16	5.74707202	0.999999999999987	1.3074617088987e-14	6.66721960618652e-38	0.474120406291324	chr11:118307205-118397539
KCNJ8	KCNJ8	NA	55.22	28.41	25.47	37.65	2.409192693	0.572745827403056	0.424300468554457	0.00295370404248631	0.258870567515236	chr12:21917889-21928515
CHST3	CHST3	NA	30.37	37.4	31.92	36.27	1.949265629	0.49287995170431	0.482368091416616	0.024751956879074	0.279116418389109	chr10:73724123-73773322
OBSL1	OBSL1	NA	12.02	98.24	96.63	90.17	1.444525484	6.13358979661448e-13	0.931506309148312	0.0684936908510748	0.0584876537644143	chr2:220415451-220436268
IDUA	IDUA	NA	NA	68.07	88.9	86.88	-0.050481073	7.46330784877035e-09	0.243754565221162	0.75624542731553	0.0292395361826752	chr4:980785-998316
SMARCA4	SMARCA4	NA	0.6	0.48	0.42	0.52	6.604156311	0.999999978667846	2.13321545215247e-08	1.0927361362766e-20	0.92126593578992	chr19:11071598-11176071
ZSWIM6	ZSWIM6	NA	67.03	NA	NA	NA	NA	0.357614043021073	0.465030475850703	0.177355481128224	0.633873801008494	chr5:60628100-60841997
VPS13B	VPS13B	NA	17.5	1.25	0.77	1.01	0.952176844	2.11510175371293e-22	0.999999995215776	4.78422356945756e-09	0.85414855854973	chr8:100025494-100889808
DPF2	DPF2	NA	24	13.5	17.88	21.95	2.901286922	0.99953027965479	0.000469718298570424	2.04663934531495e-09	0.645644943911444	chr11:65101225-65120720
NOTCH2	NOTCH2	NA	2.15	5.81	1.87	9.44	3.266139408	0.999999996725647	3.27435312636879e-09	2.30177600383151e-23	0.911167566558406	chr1:120454176-120612240
MAP3K7	MAP3K7	NA	25.15	9.88	9.99	7.28	2.705604314	0.995678935226629	0.00432104601630824	1.87570625020989e-08	0.930653213614023	chr6:91223292-91296764
GNS	GNS	NA	31.93	12.69	8.89	12.52	1.318201144	0.0419952218205174	0.956477539107634	0.00152723907184882	0.26723165199358	chr12:65107225-65153227
PAX3	PAX3	NA	53.85	64.52	59.28	66.35	2.676082891	0.824309819532974	0.175648835606816	4.13448602100387e-05	0.998180275259077	chr2:223064607-223163715
KNL1	KNL1	NA	96.19	79.62	97.25	98.55	-0.049572084	0.333130603998553	0.666869385000643	1.1000804480944e-08	0.0712447072420713	chr15:40886218-40956540
HECW2	HECW2	NA	0.98	6.72	4.61	9.32	2.592935239	0.999998567872025	1.43212797469279e-06	2.55223489507519e-18	0.443762692141248	chr2:197059094-197458416
SMARCC2	SMARCC2	NA	2.71	3.37	4.19	4.43	3.561825818	0.999999929679737	7.03202627613807e-08	9.86949326824772e-19	0.408081362802298	chr12:56556767-56583351
CDH11	CDH11	NA	59.11	20.97	22.76	24.02	2.145310496	0.998557490705196	0.0014424777767886	3.15180154938467e-08	0.883907438140542	chr16:64977656-65156268
SMAD4	SMAD4	NA	31.69	33.05	23.75	30.78	2.989155706	0.988019819044614	0.0119790574994182	1.12345596745567e-06	0.999854084196282	chr18:48494361-48611415
TMCO1	TMCO1	NA	58	51.04	40.02	43.73	NA	3.92411271447038e-07	0.334174916999194	0.665824690589534	0.543297908972967	chr1:165696032-165796992
KCNH1	KCNH1	NA	7.15	3.55	2.31	2.93	2.74788987	0.521735509004727	0.478227047555494	3.74434397788203e-05	0.37282381487072	chr1:210856555-211307457
SUMF1	SUMF1	NA	40.36	21.31	25.01	23.32	-0.69524119	0.0269824912241713	0.958691988415816	0.0143255203600127	0.271189500262948	chr3:3869104-4508965
PHIP	PHIP	NA	5.49	0.8	0.82	1.37	4.670093849	0.999999992233957	7.76604306375842e-09	1.56298121857224e-24	0.581160251171979	chr6:79645584-79787953
HDAC8	HDAC8	NA	33.97	17.16	26.04	23.08	1.03639261	0.893606081093149	0.10613032729651	0.000263591610340959	0.520282578161038	chrX:71549366-71792953
ATP6V1B2	ATP6V1B2	NA	24.33	14.94	18.91	17.99	1.564153546	0.978508056475523	0.0214917498359083	1.93688569272336e-07	0.285656115371879	chr8:20054878-20079212
B3GAT3	B3GAT3	NA	38.82	43.27	29.12	26.4	0.717542992	0.00115246391531595	0.817105480386279	0.181742055698405	0.217213528588472	chr11:62382768-62389647
HMGA2	HMGA2	NA	66.57	59.36	57.58	64.17	NA	0.723974220786383	0.260344790083229	0.0156809891303885	0.966305055267824	chr12:66217911-66360075
FRMD4A	FRMD4A	NA	3.17	2.69	2.98	2.13	2.824266579	0.999942348230148	5.76517693461665e-05	5.05668977951924e-13	0.388201473204749	chr10:13685706-14504141
NBAS	NBAS	NA	37.33	6.72	30.02	57.25	-0.978639105	2.62032662226094e-21	0.999954118587601	4.58814123986768e-05	0.0653346908278991	chr2:15307032-15701454
CHD1	CHD1	NA	12.05	3.33	1.9	1.93	2.944606716	0.999999998528509	1.4714911346156e-09	1.6212241678391e-23	0.57399638894182	chr5:98191449-98262240
ABCA5	ABCA5	NA	86.96	45.56	87.21	68.85	-0.214247602	4.94931118089464e-12	0.999833787863999	0.000166212131051864	0.269145961156099	chr17:67240452-67323385
PHF6	PHF6	NA	51.04	19.08	22.04	22.78	1.741002783	0.957612589871252	0.0423619283343805	2.54817943679481e-05	0.688254621975015	chrX:133507283-133562820
GPRASP2	GPRASP2	NA	71.5	69.67	80.77	86.98	1.266879137	0.805668373938539	0.193018641738074	0.00131298432338685	0.0268076694203343	chrX:101967104-101973607
AUTS2	AUTS2	NA	1.82	3.46	2.09	5.04	3.296416461	0.997137848773305	0.00286215094571671	2.8097877790517e-10	0.998368800719261	chr7:69063905-70258054
WNT4	WNT4	NA	11.68	34.94	23.53	23.85	2.102395133	0.795070188482721	0.203409318371495	0.00152049314578443	0.291681626464701	chr1:22443798-22470462
NIPBL	NIPBL	NA	1.01	0.24	0.41	0.34	3.973635217	0.999999999999999	5.71284530225877e-16	3.92622413740607e-39	0.918653114432854	chr5:36876861-37066515
RAD21	RAD21	NA	21.41	14.28	8.31	11.73	2.202506092	0.999046666801449	0.000953321713794993	1.14847563040293e-08	0.857923365313646	chr8:117858174-117887105
RET	RET	NA	3	37.21	11.52	22.11	2.45985793	0.999623150260012	0.000376849690995508	4.89927622021399e-11	0.976360101728441	chr10:43572475-43625799
ANKRD11	ANKRD11	NA	0.09	0.32	0.62	0.34	2.873701239	0.999999954582644	4.54173558422841e-08	6.88530206001467e-20	0.0176042475494799	chr16:89334038-89556969
SETD5	SETD5	NA	12.6	3.55	3.71	2.9	2.094361119	0.999997472141928	2.52785807163817e-06	2.48788489828852e-16	0.572872851625837	chr3:9439403-9520924
MGAT2	MGAT2	NA	60.31	25.59	29.73	17.97	1.866066818	0.945145016711504	0.0546166945414514	0.000238288747044867	0.314194677831225	chr14:50087489-50090198
KCNK9	KCNK9	NA	27.42	15.87	12.02	16.53	3.583856617	0.116351747979714	0.762299806199055	0.121348445821231	0.145305468917025	chr8:140624804-140715299
CCDC8	CCDC8	NA	95.09	87.64	88.07	84.97	2.088330597	0.135598748549553	0.839473503374322	0.0249277480761258	0.0023584052698619	chr19:46913629-46916841
GUSB	GUSB	NA	11.88	6.44	10.1	8.74	2.537078069	8.44068165371658e-05	0.995659508236434	0.00425608494702854	0.0445642083675052	chr7:65425671-65447301
BPTF	BPTF	NA	0.86	0.34	0.25	0.13	3.502298346	0.999999999977188	2.28120645838494e-11	2.5951751121386e-29	0.199279408727519	chr17:65821640-65980494
LEMD3	LEMD3	NA	6.23	47.96	22.14	16.59	0.817816416	0.999882024284203	0.000117975701497858	1.42990276943201e-11	0.19785453193556	chr12:65563351-65642107
SOX11	SOX11	NA	NA	NA	NA	NA	4.083667537	0.334666555042291	0.593753316045368	0.0715801289123405	0.412436768507748	chr2:5832799-5841516
RPS6KA3	RPS6KA3	NA	76.05	38.91	54.29	56.66	3.314773501	0.999771692010858	0.000228307636199835	3.52942559494489e-10	0.840244925681998	chrX:20168029-20285523
FUCA1	FUCA1	NA	84.55	76.77	48.63	68.66	1.392315111	8.43692550708555e-07	0.475697750089037	0.524301406218412	0.020190685005027	chr1:24171567-24194784
PUF60	PUF60	NA	14.4	10.46	11.14	14.12	3.769993259	0.781132679351485	0.218491681681839	0.000375638966675047	0.350810957911375	chr8:144898514-144912029
EXT1	EXT1	NA	6.43	4.29	3	4.28	1.980734544	0.998424553284414	0.00157543880867329	7.90691285982683e-09	0.978905938833774	chr8:118806729-119124092
BCOR	BCOR	NA	0.51	2.96	0.59	0.74	1.106517569	0.999867004829797	0.000132995075581037	9.46220570711003e-11	0.481414102101119	chrX:39909068-40036582
RPS23	RPS23	NA	52.85	50.14	49.48	51.77	NA	0.863763949429963	0.133829800961247	0.00240624960878981	0.200487294998943	chr5:81569177-81574396
ARID2	ARID2	NA	2.33	1.21	1.78	2.45	1.544442178	0.999999777026432	2.22973567952034e-07	3.32014981654448e-18	0.622938783311398	chr12:46123448-46301823
PSMD12	PSMD12	NA	31.69	26.16	22.72	29.55	2.19256814	0.9944701653466	0.00552966532393978	1.69329459944469e-07	0.809741557870375	chr17:65334032-65362743
SLC9A6	SLC9A6	NA	39.95	6.95	6.66	10.36	3.355697126	0.954434050727625	0.0455597636881864	6.18558418825351e-06	0.368037068071695	chrX:135067598-135129423
RUSC2	RUSC2	NA	1.56	2.47	1.93	1.75	1.179540607	0.999915049073777	8.49509249228411e-05	1.3000751402426e-12	0.167410131205358	chr9:35490124-35561895
KIF1BP	KIF1BP	NA	30.7	48.2	69.59	56.8	1.460552723	0.49023292785531	0.508605143479469	0.00116192866522119	0.530420883282508	chr10:70748487-70776738
MBD5	MBD5	NA	1.52	1.79	2.01	1.19	1.414329318	0.999924408272957	7.55917031480228e-05	2.38945100347827e-11	0.709096885885109	chr2:148778580-149275805
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
MAGEL2	MAGEL2	NA	NA	NA	NA	NA	0.333514648	0.897182582983695	0.102576200045887	0.000241216970418322	0.0059234873406329	chr15:23888691-23891175
