pathway_68	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
PLXNA2	PLXNA2	NA	3.64	1.82	4.42	2.01	2.633800792	0.997999249369056	0.00200075063074708	1.96666308496477e-13	0.833732867604275	chr1:208195587-208417665
MYNN	MYNN	NA	31.93	37.27	40.29	38.92	1.191696365	0.968537632084016	0.0314502318715516	1.21360444321388e-05	0.397655846402052	chr3:169490619-169507504
NLK	NLK	NA	22.09	21.16	23.42	20.13	2.574137818	0.998000332789833	0.00199959732438591	6.98857809042245e-08	0.829793390192504	chr17:26369182-26523407
KHSRP	KHSRP	NA	15.12	9.12	8.27	9.84	3.412428836	0.999358548459015	0.000641447168049049	4.3729362126063e-09	0.208398716288135	chr19:6413359-6424805
ALKBH5	ALKBH5	NA	26.23	12.34	11.35	15.67	3.03718972	0.764363572333454	0.233387474939191	0.00224895272735517	0.283250076804888	chr17:18086392-18113268
SUPT16H	SUPT16H	NA	17.31	7.61	7.63	10.72	4.145409357	0.999997570673887	2.42932611300007e-06	2.25824515217542e-16	0.372618342227101	chr14:21819631-21852425
TSPAN15	TSPAN15	NA	74.37	88.79	85.36	83.06	0.831052732	0.00707054226647039	0.907248299156739	0.0856811585767902	0.179532063959753	chr10:71211229-71267425
CRKL	CRKL	NA	31.46	27.73	20.43	29.08	2.809904077	0.146668051538894	0.765433164824504	0.0878987836366019	0.866014613904682	chr22:21271714-21308037
CECR2	CECR2	NA	NA	NA	NA	NA	0.900850689	NA	NA	NA	0.0385697050086328	chr22:17840837-18037850
RBFOX2	RBFOX2	NA	25.15	13.08	28.93	11.29	2.111493113	0.997521573975685	0.00247830806334822	1.17960967001976e-07	0.867467871011088	chr22:36134783-36424473
FOXRED2	FOXRED2	NA	82.35	75.69	73.39	83.29	0.585308837	0.00379740669563391	0.985720465057782	0.010482128246584	0.0443783521553725	chr22:36883237-36903148
CCNB1IP1	CCNB1IP1	NA	41.91	74.6	73.8	70.9	0.22063831	0.145982382162231	0.832074087603993	0.0219435302337759	0.349909331376061	chr14:20779527-20801457
PABPN1	PABPN1	NA	NA	37.67	49.16	42.38	NA	0.523459947296071	0.472179109287566	0.00436094341636249	0.65507036964734	chr14:23790498-23795394
SRP54	SRP54	NA	27.42	27.73	24.75	29.08	2.497649112	0.998689747617982	0.00131022745041938	2.49315987813072e-08	0.799515243722297	chr14:35451163-35498773
TPD52L2	TPD52L2	NA	66.57	35.14	37.62	44.73	1.417475587	0.515405318779897	0.47995457045653	0.00464011076357361	0.111482729162362	chr20:62496596-62522898
CSNK2A1	CSNK2A1	NA	30.07	40.94	26.43	33.37	3.399014155	0.999122436266821	0.000877561833985968	1.89919306995649e-09	0.923858502829858	chr20:459116-524465
MAPRE1	MAPRE1	NA	35.75	30.49	32.93	40.03	0.493921568	0.958189250575773	0.0416897334876216	0.000121015936605823	0.390143265808591	chr20:31407699-31438211
CHRDL1	CHRDL1	NA	53.51	71.6	69.38	40.83	1.58317012	0.155272373438682	0.84056216319881	0.004165463362507	0.341792401688015	chrX:109917084-110039286
PIM2	PIM2	NA	39.68	55.18	47.63	45.71	2.263786792	0.880827377869252	0.117469647519378	0.00170297461137015	0.234770617556406	chrX:48770459-48776301
NFAT5	NFAT5	NA	4.45	0.73	1.08	1.05	1.927583263	0.999990068005433	9.93199456528971e-06	1.41091165793444e-15	0.969739496930541	chr16:69598997-69738569
TNPO2	TNPO2	NA	9.55	7.82	6.6	6.75	4.993303721	0.999663362535099	0.000336637280974021	1.83926968724361e-10	0.281924675892215	chr19:12810008-12834825
ZNF85	ZNF85	NA	98.75	97.74	97.28	98.69	0.102491713	9.58162524024287e-07	0.299667665727762	0.700331376109714	0.00107620273632564	chr19:21106028-21133503
GRB10	GRB10	NA	43.91	25.49	13.02	29.73	1.767075131	0.546774656770891	0.453194633917838	3.07093112705035e-05	0.77316171131907	chr7:50657760-50861159
TBC1D13	TBC1D13	NA	32.94	34.97	16.78	17.46	1.739472856	0.485967408528419	0.512832030428457	0.00120056104312389	0.229054913051954	chr9:131549483-131572711
PALD1	PALD1	NA	93.08	94.84	89.78	95.48	0.250385454	0.00154342764053432	0.998130458795789	0.000326113563676431	0.0386324727774139	chr10:72238577-72328205
BMPR1A	BMPR1A	NA	26.53	17.16	17.86	20.28	1.732096303	0.614750845328117	0.385162848770158	8.63059017243406e-05	0.266176155907667	chr10:88516407-88692595
RPS6KB1	RPS6KB1	NA	22.09	21.47	19.47	21.69	2.554556422	0.995486496776479	0.00451348236045156	2.0863069354845e-08	0.965900628656643	chr17:57970491-58027925
MED13	MED13	NA	4.05	1.08	0.85	0.69	2.210796592	0.999999999398011	6.01989093455126e-10	9.08319068596009e-24	0.821773392528532	chr17:60019966-60142643
UTP6	UTP6	NA	76.31	72.43	70.57	82.78	1.151495878	1.63169540229715e-06	0.989955866262612	0.0100425020419854	0.155133360053823	chr17:30187923-30228784
PSMD11	PSMD11	NA	26.23	13.14	9.94	12.75	2.716955357	0.999437970398167	0.000562026433018043	3.16881510714557e-09	0.870267094196759	chr17:30771279-30810336
COL1A1	COL1A1	NA	2.26	3.75	3.94	7.23	3.477092241	0.99999999709363	2.90637024412959e-09	1.72166658465909e-23	0.74977929803549	chr17:48260650-48278993
CCND1	CCND1	NA	31.46	15.19	14.25	19.35	2.621552395	0.882142323152082	0.116202646090485	0.00165503075743244	0.999961030159121	chr11:69455855-69469242
CAND1	CAND1	NA	7.71	3.18	2.46	3.43	3.960303496	0.999784789984043	0.00021520995411454	6.18427046537801e-11	0.449221588546472	chr12:67663061-67713731
STK38	STK38	NA	32.62	18.04	16.05	19.82	2.441198085	0.753283337426631	0.246609124635004	0.000107537938364668	0.93418448387357	chr6:36461669-36515247
ENPP5	ENPP5	NA	66.07	82.24	69.68	79.31	0.069377072	1.11209892287676e-05	0.335136578591749	0.664852300419022	0.0773045444987206	chr6:46126924-46138708
TARS	TARS	NA	82.87	83.54	91.78	94.43	0.289209354	4.88943960742199e-08	0.987277724580835	0.0127222265247694	0.510897588863893	chr5:33440802-33469644
LNPEP	LNPEP	NA	66.24	8.09	6.39	20.14	0.591476659	0.993999175983475	0.00600082230334574	1.7131792997508e-09	0.260951487384491	chr5:96271168-96373219
ERGIC1	ERGIC1	NA	28.93	19.06	14.46	19.61	1.228961441	0.631473733755064	0.366726429315057	0.0017998369298783	0.105920795818338	chr5:172261278-172379688
SLC25A36	SLC25A36	NA	26.23	45.38	41.27	57.56	0.882376813	0.966746330872226	0.0331851293151712	6.85398126026946e-05	0.497852576517087	chr3:140660672-140698775
TTL	TTL	NA	48.35	24.67	21.91	33.6	2.01059403	0.978217232665198	0.0217586642535902	2.41030812119892e-05	0.494412416445664	chr2:113239731-113299316
PLA2G2D	PLA2G2D	NA	91.96	84.03	76.45	76.98	NA	0.000975246122565544	0.554691335413015	0.444333418464419	0.00657703959915384	chr1:20438432-20446050
MYL12B	MYL12B	NA	56.25	48.83	47.35	53.2	NA	0.28166786914367	0.617469164733033	0.100862966123296	0.311838042842949	chr18:3261907-3278282
PTPA	PTPA	ambiguous_previous	53.51	34.59	42.03	49.11	1.010374877	0.976889754817423	0.0230823587230015	2.78864595758048e-05	0.649406270492567	chr9:131873229-131911225
KCNIP2	KCNIP2	NA	32.62	37.51	60.87	25.27	1.611263935	0.0125268103532024	0.945764515287455	0.0417086743593424	0.426544442021261	chr10:103585731-103603677
MTERF4	MTERF4	NA	69.37	71.78	68.37	74.94	0.017336767	0.00363140558646899	0.821329921066052	0.175038673347479	0.00172808110862545	chr2:242028584-242041747
DCAF10	DCAF10	NA	27.42	29.31	31.5	30.85	2.56062635	0.988318113120051	0.0116808307967507	1.05608319834314e-06	0.260686553051497	chr9:37800499-37867663
RNF11	RNF11	NA	58	39.01	44.61	41.44	1.931236973	0.783655046948096	0.208223115294782	0.00812183775712218	0.701967162629303	chr1:51701943-51739127
TRIR	TRIR	NA	NA	NA	NA	NA	NA	0.30089977529506	0.610031410955338	0.0890688137496013	0.15741650363541	chr19:12841454-12845589
FAM199X	FAM199X	NA	54.63	27.07	32.25	24.11	2.693046199	0.9127848256391	0.0864485015842969	0.000766672776603027	0.350554869691828	chrX:103411301-103440583
TMEM189-UBE2V1	TMEM189-UBE2V1	NA	19.31	18.81	34.6	15.85	1.288514492	0.0177432414706076	0.956265863347805	0.0259908951815876	0.380392789501799	chr20:48697661-48770335
SOX4	SOX4	NA	NA	40.79	41.44	31.67	3.230366926	0.371604341417485	0.572127941255881	0.0562677173266339	0.342126623469889	chr6:21593972-21598847
CANX	CANX	NA	41.91	13.22	18.59	11.57	1.489691146	0.935244248276423	0.06475271761425	3.03410932726079e-06	0.738595898889494	chr5:179105629-179157926
KLK10	KLK10	NA	70.52	61.49	56.01	60.72	0.374888747	0.000231728841247621	0.48622191465342	0.513546356505333	0.00819817830496986	chr19:51515995-51523431
ARHGEF6	ARHGEF6	NA	83.98	42.16	21.01	48.67	1.753632106	0.995492037128804	0.0045079420706184	2.08005780486975e-08	0.534212340155803	chrX:135747706-135864247
ASH2L	ASH2L	NA	34.6	18.22	31.34	24.13	2.200640177	0.990181930068889	0.00981793035146953	1.39579641746361e-07	0.428566451615111	chr8:37962760-37997483
G6PC	G6PC	NA	13.94	42.78	48.25	39.41	0.895691249	0.00705799789248844	0.907080743795176	0.0858612583123355	0.364592632478817	chr17:41052814-41065386
ZSWIM4	ZSWIM4	NA	4.76	6.98	7.41	7.3	3.003128986	0.321577424903248	0.678246870774942	0.000175704321810182	0.0406292162290483	chr19:13906274-13943044
BTBD3	BTBD3	NA	51.92	37.78	49.77	43.54	2.018266475	0.568022222191712	0.428909043775549	0.00306873403273919	0.686674078706408	chr20:11871371-11907257
CEPT1	CEPT1	NA	72.23	30	26.62	41.76	1.876911111	0.922226175914289	0.0776561124932925	0.00011771159241893	0.814221324714198	chr1:111682249-111727724
HRK	HRK	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.139245073585196	chr12:117293949-117319246
KIAA0513	KIAA0513	NA	23.43	28.06	29.41	21.29	0.56515861	0.19891055190943	0.798513532201933	0.00257591588863716	0.0763534305651774	chr16:85061375-85127836
ITM2C	ITM2C	NA	29.16	54.2	60.48	49.53	-0.107991013	0.505145192078965	0.489835719635136	0.00501908828589925	0.149350406445018	chr2:231729354-231743963
DCAF7	DCAF7	NA	NA	NA	NA	NA	3.074149916	0.860824483206117	0.136632262027965	0.00254325476591854	0.572121443931321	chr17:61627822-61671639
TUBB2A	TUBB2A	NA	44.54	48.91	48.29	50.74	4.670218289	NA	NA	NA	0.408536691837433	chr6:3153903-3157760
MDC1	MDC1	NA	99.83	99.32	99.31	99.37	3.115246375	0.00630896605120963	0.993682388922407	8.64502638293829e-06	0.106078016345063	chr6:30667584-30685666
PAQR5	PAQR5	NA	51.92	35.39	41.41	45.66	0.046531921	0.119841880802395	0.849517798880741	0.0306403203168641	0.0639243619292955	chr15:69591286-69700119
SEMA7A	SEMA7A	NA	7.77	49.08	39.81	60.42	1.647346826	0.059695461115498	0.939422346770661	0.000882192113840879	0.073945606911042	chr15:74701630-74726808
SETD1B	SETD1B	NA	67.43	NA	NA	NA	NA	0.141796951104661	0.603075251528852	0.255127797366486	0.0470782875334827	chr12:122242086-122270562
ARMH4	ARMH4	NA	77.31	75.13	89.19	88.36	-1.092024404	4.60399735282283e-05	0.837226941707005	0.162727018319467	0.0124679107346552	chr14:58467479-58618931
IGF1R	IGF1R	NA	2.49	1.8	1.42	3.87	2.738509134	0.591871434484218	0.40812838959249	1.7592329208198e-07	0.984951187911	chr15:99192200-99507759
GATA6	GATA6	NA	NA	38.36	38.03	57.87	2.848531084	NA	NA	NA	0.86824351789048	chr18:19749404-19782491
CERS2	CERS2	NA	43.57	25.31	14.75	20.05	1.547540746	0.837475260704309	0.162491306480578	3.34328151135442e-05	0.18131784973547	chr1:150936146-150947479
SMYD2	SMYD2	NA	74.49	45.64	50.97	53.83	0.685258231	0.015168180180241	0.977876260090328	0.00695555972943126	0.405160986385567	chr1:214454576-214510474
PARP1	PARP1	NA	8.98	7.13	17.18	20.81	1.555003025	0.0478432515974031	0.952146371159103	1.0377243493664e-05	0.909670584298261	chr1:226548392-226595780
VGLL4	VGLL4	NA	53.85	66.59	57.91	59.65	0.940195302	0.442249850899788	0.522598865301698	0.0351512837985135	0.147274353270622	chr3:11597544-11762220
SLC10A6	SLC10A6	NA	82.08	86.02	76.21	73.37	0.337316718	7.40991650525213e-05	0.480631954406825	0.519293946428123	0.0173213023035904	chr4:87744621-87770416
FEM1C	FEM1C	NA	17.03	11.93	9.99	9.23	2.470904094	0.554600882253675	0.441982218120289	0.00341689962603582	0.255068198524107	chr5:114856608-114880591
SDK1	SDK1	NA	0.08	41.11	20.85	37.93	-0.832554313	0.563243463772327	0.436756536212379	1.52933813059897e-11	0.169157298446253	chr7:3341080-4308632
NDUFB11	NDUFB11	NA	49.39	67.01	75.3	69.53	NA	0.743246421743888	0.243875252814039	0.0128783254420729	0.145710347651646	chrX:47001615-47004903
ASTN2	ASTN2	NA	1.26	2.87	3.4	0.88	0.546350542	0.998297608109743	0.00170239181112581	7.91307465868396e-11	0.952118309483029	chr9:119187504-120177348
GPR107	GPR107	NA	24.46	28.65	22.44	34.71	-0.471662075	0.696652204770787	0.30330749513104	4.03000981724994e-05	0.0755685699709745	chr9:132815705-132902448
FOXO1	FOXO1	NA	23.43	20.28	16.29	18.72	1.221264108	0.957600849774419	0.0422738520926614	0.000125298132919426	0.958472140070561	chr13:41129804-41240734
DIP2C	DIP2C	NA	0.29	0.23	0.16	0.25	4.749930002	0.999999639742053	3.60257946845971e-07	8.85037069942996e-20	0.162764549314947	chr10:320130-735683
FAM151B	FAM151B	NA	56.92	80.9	80.39	73.13	-0.057650177	4.42009179535598e-07	0.10881021862756	0.891189339363261	0.106017394035015	chr5:79783788-79838382
CAMK4	CAMK4	NA	34.6	42.74	28.7	50.91	1.440208783	0.00920698522380585	0.976594109435564	0.01419890534063	0.22772820504477	chr5:110559351-110830584
SCOC	SCOC	NA	85.34	55.79	54.47	49.85	NA	0.27252831954517	0.620463230223077	0.107008450231754	0.710207254338252	chr4:141178440-141306880
FAM49B	FAM49B	NA	47.79	33.24	37.94	36.05	2.829816623	0.994665175423552	0.00533405823923373	7.66337214379252e-07	0.747053837694465	chr8:130851839-131029375
LURAP1L	LURAP1L	NA	72.23	76.59	65.03	67.98	0.246569972	0.314942549061618	0.603721361288834	0.081336089649548	0.198109841491629	chr9:12775020-12822130
OXA1L	OXA1L	NA	89.86	68.73	70.5	68.91	0.60061363	1.35894714944753e-08	0.330170362906407	0.669829623504121	0.120087489110793	chr14:23235731-23241007
TMBIM4	TMBIM4	NA	68.98	57.71	53.23	52.13	0.124547261	0.00151832336511026	0.650964822070491	0.347516854564398	0.145421406821398	chr12:66516842-66563852
MED19	MED19	NA	52.85	55.24	38.71	42.44	NA	0.677947390505317	0.298088961217145	0.0239636482775382	0.412004415702054	chr11:57471186-57479681
ARMC12	ARMC12	NA	48.78	75.7	79.53	66	0.003853635	0.000906213680096619	0.92824261817721	0.0708511681426929	0.0543839588277044	chr6:35704809-35716856
COLEC12	COLEC12	NA	94.25	83.32	75.87	90.72	0.651100226	0.98476031696746	0.0152376546505869	2.02838195266472e-06	0.362523137428779	chr18:319361-500722
TAGLN2	TAGLN2	NA	43.29	56.53	58.39	44.18	0.543085432	0.0761105664451962	0.862820122062066	0.0610693114927373	0.228102315104421	chr1:159887897-159895522
BTG2	BTG2	NA	38.28	47.74	45.58	54.67	0.942052922	0.0473247617171516	0.651493562131136	0.301181676151712	0.232809379195804	chr1:203274664-203278730
CTBP1	CTBP1	NA	13.94	24.67	26.62	26.16	2.936613491	0.972105460857538	0.0278501689888755	4.43701535864645e-05	0.263146364506496	chr4:1205236-1243741
CALM3	CALM3	NA	46.2	45.55	45	48.04	NA	0.543283607094987	0.439554304989257	0.0171620879157561	0.999732827556082	chr19:47104331-47114050
LZIC	LZIC	NA	49.39	55.15	52.08	54.03	NA	0.009234751215028	0.786789515511584	0.203975733273388	0.407564532349956	chr1:10002682-9996685
KIAA1522	KIAA1522	NA	77.33	52.79	47.06	73.89	2.078811594	0.699488296738859	0.300318415467899	0.000193287793242193	0.0333860625421374	chr1:33207486-33240571
MAPKAPK2	MAPKAPK2	NA	16.36	39.15	39	32.5	1.899855856	0.993646350924967	0.00635247444186917	1.17463316342169e-06	0.367604052557059	chr1:206858289-206907628
TGFBR2	TGFBR2	NA	50.34	45.96	40.76	70.75	1.850939007	0.0230504587995568	0.958975828122011	0.0179737130784321	0.932789798179744	chr3:30647994-30735634
FYCO1	FYCO1	NA	99.24	98.84	97.7	97.44	-0.08652545	9.43183304028672e-13	0.960238933506168	0.0397610664928884	0.0539349492618337	chr3:45959396-46037307
INTU	INTU	NA	20.89	59.15	68.7	65.32	-0.91806979	1.96308155735448e-05	0.993033044218592	0.00694732496583459	0.516671600445396	chr4:128544426-128647892
ANKRD33B	ANKRD33B	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0161320204183915	chr5:10564580-10650308
WDR41	WDR41	NA	82.83	90.27	87.25	85.25	-2.043044643	1.0412166273584e-06	0.920716980561852	0.0792819782215211	0.47243520110333	chr5:76726758-76916436
KCNK5	KCNK5	NA	53.98	50.58	66.48	64.74	1.349654159	0.849917926792857	0.149430219871305	0.00065185333583805	0.118716204329589	chr6:39156749-39197226
ZNF12	ZNF12	NA	38.98	13.91	12.41	15.93	1.931708464	0.4446620390259	0.55369406399197	0.00164389698213064	0.0212228150824659	chr7:6728064-6746554
SLC4A2	SLC4A2	NA	2.32	5.05	3.41	2.25	2.549605766	0.999847812387813	0.000152187606806538	5.3800892501532e-12	0.197838848187419	chr7:150754297-150773614
WEE1	WEE1	NA	79.89	37.93	32.35	54.96	2.360818542	0.994222972516139	0.00577683905501268	1.8842884857185e-07	0.616912726999352	chr11:9595228-9615004
URM1	URM1	NA	44.89	36.74	34	43.73	NA	0.469487379699799	0.50135387102088	0.0291587492793212	0.326609877979969	chr9:131133598-131153015
ZNF444	ZNF444	NA	NA	NA	NA	NA	1.333372509	0.687454082058354	0.290488833033451	0.0220570849081958	0.0142542927453196	chr19:56643968-56672262
SLC43A2	SLC43A2	NA	8.85	28.18	26.2	22.48	0.900369519	0.0376925927249278	0.953557872211916	0.00874953506315633	0.245606777240835	chr17:1472561-1532130
WDR81	WDR81	NA	2.34	NA	NA	NA	0.763277623	0.000132738550632739	0.997634744183323	0.00223251726604388	0.133896381352339	chr17:1619817-1641893
VPS37C	VPS37C	NA	89.79	89.3	89.85	90.1	-0.690263226	0.174843813565848	0.758380846128942	0.0667753403052096	0.0561462502982608	chr11:60897728-60929089
SETD5	SETD5	NA	12.6	3.55	3.71	2.9	2.094361119	0.999997472141928	2.52785807163817e-06	2.48788489828852e-16	0.572872851625837	chr3:9439403-9520924
MPLKIP	MPLKIP	NA	NA	NA	NA	NA	NA	0.00177765021928545	0.447767461951383	0.550454887829331	0.377675621002607	chr7:40165622-40174258
FEN1	FEN1	NA	44.89	21.69	10.6	12.34	1.631999862	0.00145394439506858	0.641578553310911	0.35696750229402	0.903028540283452	chr11:61560109-61564716
ZSWIM1	ZSWIM1	NA	75.43	67.71	48.82	68.97	1.147387269	0.00273742518061443	0.771653267327589	0.225609307491797	0.0469966437030424	chr20:44509866-44513905
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
LUZP1	LUZP1	NA	73.73	19.25	41.21	60.07	0.91705007	0.491306025650277	0.508646540900061	4.74334496617817e-05	0.0675121414186591	chr1:23410516-23504301
TRIM56	TRIM56	NA	7.77	19.97	7.25	4.54	2.103423149	0.634630338141062	0.363619320332307	0.00175034152663148	0.0125821696121086	chr7:100728720-100735017
SYT9	SYT9	NA	48.54	39.05	36.09	32.82	1.359278245	0.605566560657383	0.393972906949115	0.000460532393501538	0.538155710895976	chr11:7260099-7490273
ZDHHC16	ZDHHC16	NA	9.9	13.28	19.76	20.48	-0.445250627	0.045280408926505	0.953359755208187	0.00135983586530818	0.448045098238396	chr10:99205927-99217127
WIPF2	WIPF2	NA	55.45	32.78	41.24	23.02	0.841570024	0.637952105187218	0.361700868296546	0.000347026516236537	0.474170171335337	chr17:38375556-38440388
ZNF131	ZNF131	NA	63.2	31.17	35.35	37.03	2.514468622	0.99893866715195	0.00106131792995094	1.4918098762583e-08	0.29842716142904	chr5:43068159-43176426
ALG14	ALG14	NA	66.82	53.21	61.74	59.74	1.05768921	0.000575907441017056	0.682275022761294	0.317149069797689	0.0503329662317601	chr1:95439963-95538501
RAB40A	RAB40A	NA	84.35	80.03	90.38	84.76	1.133384953	0.0639513667975256	0.701774519476188	0.234274113726286	0.00153171074270983	chrX:102754678-102774417
DMRT2	DMRT2	NA	NA	81.63	70.16	87.96	NA	0.780463947371561	0.217693824715808	0.00184222791263093	0.0864426200073522	chr9:1050354-1057552
PTPRM	PTPRM	NA	1.7	1.94	1.22	1.64	2.29325913	0.999983552437047	1.64475629532092e-05	3.99376842597686e-17	0.746294378208609	chr18:7566780-8406859
SULT1B1	SULT1B1	NA	61.73	73	70.33	67.92	-1.178679894	3.5290252033971e-05	0.559189894268833	0.440774815479133	0.0100086361928331	chr4:70586880-70653679
EIF1AX	EIF1AX	NA	58	45.86	45.27	47.63	NA	0.86669092894642	0.131034489904905	0.00227458114867519	0.558244558937508	chrX:20142636-20159962
TMEM167A	TMEM167A	NA	58	63.23	61.93	59.47	NA	0.761801845944967	0.227683238316563	0.01051491573847	0.671520796243695	chr5:82348665-82373315
TRAF6	TRAF6	NA	20.26	23.29	19.78	22.29	2.135311706	0.994920072426694	0.00507924762109222	6.79952214017956e-07	0.200523120838572	chr11:36508577-36531822
ARHGAP1	ARHGAP1	NA	43.57	35.81	46.5	16.94	1.035817418	0.123160004810217	0.870513240762647	0.00632675442713546	0.356432775833634	chr11:46698630-46722149
RPS6KA3	RPS6KA3	NA	76.05	38.91	54.29	56.66	3.314773501	0.999771692010858	0.000228307636199835	3.52942559494489e-10	0.840244925681998	chrX:20168029-20285523
TGIF1	TGIF1	NA	57.41	63.1	74.56	47.59	1.037059057	0.0746232952234884	0.862592582546536	0.0627841222299752	0.26391598585927	chr18:3411606-3458409
RPRM	RPRM	NA	56.25	52.42	42.75	49.29	1.317569263	0.543257470213858	0.392403767780547	0.0643387620055952	0.336006414121019	chr2:154333852-154335322
ZNF619	ZNF619	NA	28.11	47.52	61.31	54.21	-0.925669645	0.000519661463661392	0.866385699977909	0.133094638558429	0.00290742365689549	chr3:40518604-40531727
TMTC2	TMTC2	NA	77.91	36.35	26.38	29.69	1.996324167	0.93648550603614	0.0635116050722927	2.88889156699198e-06	0.672773236827623	chr12:83080659-83528631
CALR	CALR	NA	17.16	40.05	43.68	60.04	1.17243091	0.91214104804802	0.0876981380486246	0.000160813903354984	0.709696207990396	chr19:13049421-13055303
GATA2	GATA2	NA	25.56	22.53	18.47	31.54	1.970611314	0.9725016014201	0.0274555692665873	4.28293133124671e-05	0.980157482971994	chr3:128198270-128212028
AKAP5	AKAP5	NA	86.08	60.85	65.98	78.58	0.743910541	0.829593748112958	0.166091295414064	0.00431495647297822	0.0288093414996305	chr14:64932217-64941221
PAK2	PAK2	NA	30.07	19.6	17.4	21.41	3.239471819	0.974255659681832	0.0257428452520881	1.49506608022059e-06	0.474806193627092	chr3:196466728-196559518
LRRC75A	LRRC75A	NA	89.66	80.01	82.98	82.21	1.273706079	0.72523230658679	0.259280978390942	0.0154867150222676	0.0754360422968928	chr17:16345328-16395467
FIGN	FIGN	NA	8	3.98	4.75	3.19	1.447879846	0.671484960751059	0.327266236133252	0.00124880311568914	0.928037702961462	chr2:164449906-164592522
C8orf33	C8orf33	NA	76.15	48.49	54.73	53.89	-0.023518319	3.94704634213994e-05	0.361024752295169	0.638935777241409	0.00290047745990603	chr8:146277764-146281416
SKA2	SKA2	NA	66.57	47.14	44.95	54.03	NA	0.0203136357413079	0.718846417121608	0.260839947137084	0.323785121663558	chr17:57187312-57232630
PYCR1	PYCR1	NA	20.7	69.56	32.04	42.55	0.705708706	0.000241636010944407	0.494893739800992	0.504864624188063	0.142694749754164	chr17:79890260-79900288
DAZAP2	DAZAP2	NA	65.56	37.05	71.65	66.49	NA	0.496294654094828	0.479545410577832	0.0241599353273404	0.313955995926701	chr12:51632076-51665146
FOXL2	FOXL2	NA	NA	NA	NA	NA	3.503451494	NA	NA	NA	0.387875646263438	chr3:138663066-138665982
TOB2	TOB2	NA	18.59	70.59	68.45	63.46	0.242073109	0.69971713350136	0.280530411524196	0.019752454974444	0.279536719385772	chr22:41829496-41843027
SRARP	SRARP	NA	66.82	52.21	83.88	49.62	0.715794604	0.00965914176635891	0.566232208591507	0.424108649642134	0.00176447732822998	chr1:16330731-16335302
GPR173	GPR173	NA	22.09	14.79	16.27	19.08	1.4284381	0.677935829234272	0.298098138536581	0.0239660322291471	0.169490988311231	chrX:53078273-53109797
ZNF445	ZNF445	NA	24.6	16.7	29.14	15.43	2.018021743	0.992183099119965	0.00781682099950497	7.98805303069029e-08	0.00766518376523125	chr3:44481262-44519162
PPP1CC	PPP1CC	NA	51.04	28.99	33.23	40.12	2.829047858	0.920563163221211	0.0793125935432707	0.000124243235518135	0.927211810729844	chr12:111157485-111180744
