pathway_54	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
UBE2A	UBE2A	NA	63.81	47.19	47.34	49.7	NA	0.784802923273254	0.207189901562164	0.00800717516458211	0.663293910310287	chrX:118708501-118718381
OPHN1	OPHN1	NA	80.2	43.49	50.59	65.68	1.496226343	0.998859701859205	0.00114028037117377	1.77696213686859e-08	0.210927261950947	chrX:67262186-67653647
SRCAP	SRCAP	NA	0.15	0.12	0.23	0.32	3.581945073	0.999999922995413	7.70045870983497e-08	3.460070726332e-24	0.219841980464117	chr16:30709530-30751450
MEF2C	MEF2C	NA	58	19.91	18.97	22.91	4.047109006	0.00241500594116064	0.977894504675719	0.0196904893831202	0.999766119822176	chr5:88013975-88199922
HACE1	HACE1	NA	9.96	4.52	5.37	6.18	1.963297672	0.0550047793136758	0.944986881659398	8.33902692575115e-06	0.579561368342308	chr6:105175968-105307794
DNM1L	DNM1L	NA	8.75	18.67	8.6	10.29	2.490995005	0.258612072773388	0.741375709415867	1.22178107447005e-05	0.863813357054946	chr12:32832134-32898486
PUS7	PUS7	NA	18.72	4.42	7.33	10.46	1.51145578	0.000242524326336598	0.995141995137332	0.00461548053633101	0.302090718835072	chr7:105096958-105162705
OSGEP	OSGEP	NA	32.94	26.48	51.8	26.45	0.502944538	0.00162451169394369	0.964713221672031	0.0336622666340256	0.348817583347036	chr14:20914570-20923264
TBX15	TBX15	NA	65.96	45.19	49.39	55.83	0.656225859	0.959062298100697	0.0409143401543288	2.33617449745543e-05	0.834945628354372	chr1:119425669-119532179
WAC	WAC	NA	10.73	29.82	22.38	32.32	0.659619558	0.999739618437707	0.000260381076129312	4.8616425225658e-10	0.661625288244461	chr10:28821422-28912041
ABL1	ABL1	NA	2.85	6.83	4.4	5.4	1.97483745	0.999678496780562	0.000321503055010454	1.6442776763073e-10	0.91575422429254	chr9:133589333-133763062
CRKL	CRKL	NA	31.46	27.73	20.43	29.08	2.809904077	0.146668051538894	0.765433164824504	0.0878987836366019	0.866014613904682	chr22:21271714-21308037
MAPK1	MAPK1	NA	26.23	49.31	46.24	58.51	2.187331271	0.974579123921532	0.0253855994217243	3.52766567439544e-05	0.998883800552633	chr22:22108789-22221970
EP300	EP300	NA	0.26	0.31	0.24	0.31	2.94679272	0.999999999988046	1.19539779798185e-11	2.65738675537293e-29	0.997012534270633	chr22:41487790-41576081
EEF1A2	EEF1A2	NA	15.62	19.1	14.82	18.35	3.803854197	0.953722779822137	0.0461213998681445	0.00015582030971869	0.203531601393305	chr20:62119366-62130505
JAG1	JAG1	NA	1.49	13.08	10.07	7.02	2.0506922	0.999999613675049	3.86324950630215e-07	6.2588897253869e-17	0.990514193352492	chr20:10618332-10654694
FMR1	FMR1	NA	70.26	70.71	69.23	75.59	2.954178952	0.296796463493601	0.70214348571982	0.0010600507865785	0.940937361273481	chrX:146993469-147032645
TAZ	TAZ	NA	59.76	36.98	42.9	46.15	2.134312726	0.956173843648312	0.0436900952168599	0.000136061134828304	0.131341273287179	chrX:153639877-153650065
NALCN	NALCN	NA	2.98	1.07	0.84	1.08	4.916435472	0.00708276943961084	0.992917230458893	1.01495669669704e-10	0.347978154463409	chr13:101706130-102068784
FBXO31	FBXO31	NA	11.77	23.11	10.16	11.14	2.923978638	0.860824967225516	0.139066327192334	0.000108705582149989	0.0785826613978176	chr16:87360593-87423456
ERCC2	ERCC2	NA	1.89	29.97	13.13	8.1	0.190052853	2.41121719657646e-14	0.0567129212684988	0.943287078731477	0.489607883854794	chr19:45853095-45874176
EBF3	EBF3	NA	16.44	7.43	6.78	8.09	3.684703849	0.996851927610526	0.00314802960454052	4.27849334075804e-08	0.883478005418258	chr10:131633547-131762105
RAI1	RAI1	NA	0.25	1.54	1.58	0.79	2.293579218	0.99747388806315	0.0025261109129624	1.02388798762064e-09	0.119478134631485	chr17:17584787-17714767
MYH3	MYH3	NA	3.23	1.61	1.07	1.25	2.885471923	1.91060040781331e-09	0.999999965961117	3.21282822013193e-08	0.177665590260825	chr17:10531843-10560626
DCPS	DCPS	NA	40.56	80.12	60.07	77.13	-0.842927807	0.0064113424632646	0.897532790683195	0.0960558668535409	0.158112834379213	chr11:126173647-126215644
PPP2R5D	PPP2R5D	NA	16.36	9.92	10.25	14.33	2.815317237	0.993852973302479	0.00614698231936543	4.43781554688928e-08	0.417285910509955	chr6:42952237-42980080
UBE3A	UBE3A	NA	19.54	8.6	5.11	6.85	3.579894571	0.998971942263299	0.00102805494352335	2.79317736487652e-09	0.95433048360597	chr15:25582381-25684128
RAB3GAP1	RAB3GAP1	NA	67.43	13.19	13.99	27.61	1.804638863	0.0266922596135617	0.973306704274111	1.03611232763015e-06	0.302193441760246	chr2:135809835-135933964
FARSB	FARSB	NA	27.88	52.82	27.61	30.16	1.263539294	0.952018827259365	0.0479797477864357	1.42495419971816e-06	0.592593345785284	chr2:223435255-223521056
ALMS1	ALMS1	NA	98.28	4.3	40.96	29.47	-0.458619126	1.94996126387432e-32	0.151458103193195	0.848541896806805	0.0127910405612324	chr2:73612886-73837046
CENPF	CENPF	NA	99.81	92.52	98.4	98.44	-0.493581085	3.86680466139063e-15	0.999986480783748	1.35192162477257e-05	0.0618101821145618	chr1:214776538-214837931
STAG1	STAG1	NA	7.71	2.08	2.98	3.39	3.463264833	0.999999218983019	7.81016980702911e-07	2.88020348286072e-18	0.706227716202686	chr3:136055077-136471220
GORAB	GORAB	NA	23.43	41.08	31.28	45.08	-0.954722342	0.000143273022430015	0.840695779633236	0.159160947344334	0.0700116091832113	chr1:170501270-170522587
GJA8	GJA8	NA	40.36	62.08	34.8	39.76	0.971396671	1.81259074759239e-05	0.244455123306801	0.755526750785723	0.0915764892732994	chr1:147374946-147381393
PIK3CA	PIK3CA	NA	24.19	8.61	8.83	8.2	4.104908139	0.999999666402264	3.3359773580947e-07	8.85837425272147e-18	0.999770079728532	chr3:178865902-178957881
OCRL	OCRL	NA	35.99	8.14	10.65	13.91	2.333772101	0.999954302213956	4.56977790317427e-05	7.01226559234246e-12	0.531676693492444	chrX:128674252-128726538
IQSEC2	IQSEC2	NA	21.2	4.44	3.99	8.14	4.264943397	0.992426048384688	0.00757214667000311	1.80494530869035e-06	0.319746310806689	chrX:53262058-53350522
NDP	NDP	NA	70.87	59.32	55.62	66.27	NA	0.645147065250001	0.323456777307602	0.0313961574423977	0.886052125560671	chrX:43808022-43832750
GRIA3	GRIA3	NA	45.13	7.4	6.36	14.94	3.272010923	0.997118826032558	0.0028811395001965	3.44672454376005e-08	0.935818586455779	chrX:122318006-122624766
TBC1D20	TBC1D20	NA	39.95	23.29	23.7	28.29	1.646807584	0.881431966890205	0.118218415569037	0.000349617540758831	0.217946045733639	chr20:416124-443197
KDM5C	KDM5C	NA	3.5	0.89	1.18	1.48	4.538966107	0.998589607647381	0.00141039210543669	2.47181801580272e-10	0.602172309555062	chrX:53220503-53254604
EMC1	EMC1	NA	NA	17.7	22.75	10.53	1.394770044	3.04498462876768e-13	0.850151622041191	0.149848377958505	0.229110718491967	chr1:19542158-19578046
CHN1	CHN1	NA	20.26	21.07	21.89	24.22	1.384232704	0.944453316664416	0.0554965003525817	5.01829830019199e-05	0.629103053160441	chr2:175664091-175870097
TTI2	TTI2	NA	66.07	68.93	72.98	74.84	0.808304326	0.145349394102671	0.849945301211189	0.0047053046861398	0.0146651317499796	chr8:33356472-33371119
COL5A1	COL5A1	NA	0.52	2.33	2.55	1.74	1.38102214	0.999999999993426	6.57395683733119e-12	3.06065066227642e-29	0.207487878056533	chr9:137533620-137736686
EXOSC2	EXOSC2	NA	37.32	33.97	28.97	33.57	-0.204886707	0.00263715117899723	0.922882455402498	0.0744803934185046	0.438512531206079	chr9:133569108-133580248
THOC6	THOC6	NA	6.72	43.14	16.1	18.48	-1.122187387	0.00576142536761388	0.988438732735299	0.00579984189708712	0.150000566020642	chr16:3074032-3077756
PRMT7	PRMT7	NA	1.95	6.92	4.79	3.42	-0.174760504	8.79146570186691e-08	0.894711407447658	0.105288504637685	0.216541189648022	chr16:68344877-68392456
GSC	GSC	NA	NA	NA	NA	NA	2.087756788	0.0658228070159858	0.706053933246465	0.228123259737549	0.592447967716691	chr14:95234553-95236562
MEIS2	MEIS2	NA	26.53	11.66	21.06	13.1	3.433678425	0.989091756091721	0.0109073511508348	8.92757444382064e-07	0.996841534978561	chr15:37181406-37393504
NGF	NGF	NA	61.73	58.58	43.56	53.41	0.312835203	0.700807489745715	0.279636746305123	0.0195557639491614	0.998661107331642	chr1:115828539-115880857
KIDINS220	KIDINS220	NA	1.3	2.16	2.57	0.86	1.399585198	0.930331649532811	0.0696683504164483	5.07410125890508e-11	0.12644651881457	chr2:8865690-8977760
SCN2A	SCN2A	NA	1.77	1.4	1.05	2.79	5.325529995	0.999999931333344	6.86666554869265e-08	3.81332820677593e-20	0.875445786473717	chr2:166095912-166248818
GATA4	GATA4	NA	NA	70.12	68.72	80.02	0.365392696	0.943314689409526	0.0564266084296663	0.000258702160807617	0.994585118462386	chr8:11534468-11617511
FBXO11	FBXO11	NA	15.12	3.96	4.09	4.56	2.752317876	0.999928527916582	7.14720791999898e-05	4.21797854011466e-12	0.866072995599262	chr2:48016461-48132932
HECW2	HECW2	NA	0.98	6.72	4.61	9.32	2.592935239	0.999998567872025	1.43212797469279e-06	2.55223489507519e-18	0.443762692141248	chr2:197059094-197458416
IGF1R	IGF1R	NA	2.49	1.8	1.42	3.87	2.738509134	0.591871434484218	0.40812838959249	1.7592329208198e-07	0.984951187911	chr15:99192200-99507759
SMAD4	SMAD4	NA	31.69	33.05	23.75	30.78	2.989155706	0.988019819044614	0.0119790574994182	1.12345596745567e-06	0.999854084196282	chr18:48494361-48611415
RERE	RERE	NA	0.78	0.54	0.89	0.76	3.465569056	0.999995348985294	4.65101470451391e-06	1.09856808696772e-15	0.962236686973456	chr1:8412457-8877702
PRDM16	PRDM16	NA	4.06	26.63	15.81	16.81	2.57616274	0.999902030955002	9.79690359052422e-05	9.0931330200534e-12	0.394120801273614	chr1:2985732-3355185
GATAD2B	GATAD2B	NA	48.54	13.81	16.86	22.77	2.044392748	0.996980998138025	0.00301896323200549	3.86299690776999e-08	0.640929125241997	chr1:153777201-153895451
TPRKB	TPRKB	NA	30.07	54.45	57.82	56.14	NA	0.017888006050152	0.694364030137665	0.287747963812183	0.170647997267924	chr2:73956957-73964527
DIS3L2	DIS3L2	NA	33.53	35.56	22.94	24.58	2.226658601	0.911249421985399	0.0887503000976988	2.77916902054562e-07	0.190337196758586	chr2:232825955-233209060
TBCK	TBCK	NA	50.5	25.55	18.72	15.45	0.695194179	0.000691488114624821	0.999099022526393	0.00020948935898246	0.260825550672606	chr4:106962756-107242652
PIK3R1	PIK3R1	NA	13.45	6.4	5.39	6.69	2.169726404	0.993871503930127	0.00612849426621643	1.80365613281319e-09	0.917149804053144	chr5:67511548-67597649
RARS2	RARS2	NA	43.91	85.66	53.38	56.74	0.296023644	6.26822295620803e-06	0.992757858665474	0.00723587311156943	0.3848952747323	chr6:88224096-88299721
HDAC8	HDAC8	NA	33.97	17.16	26.04	23.08	1.03639261	0.893606081093149	0.10613032729651	0.000263591610340959	0.520282578161038	chrX:71549366-71792953
TAF1	TAF1	NA	25.73	2.07	1.48	1.92	5.177902833	0.999998459988725	1.54001127461417e-06	7.43993558476072e-17	0.58613264027184	chrX:70586114-70685855
POLR3A	POLR3A	NA	1.93	1.9	1.4	2.6	2.572144005	1.49876734139172e-07	0.999978079861784	2.17702614815605e-05	0.357803552640852	chr10:79734907-79789303
PAK1	PAK1	NA	17.75	14.98	13.7	15.67	2.405130403	0.816073207994055	0.183917298288768	9.49371717793684e-06	0.912940036464991	chr11:77032752-77185680
HMGA2	HMGA2	NA	66.57	59.36	57.58	64.17	NA	0.723974220786383	0.260344790083229	0.0156809891303885	0.966305055267824	chr12:66217911-66360075
XRCC4	XRCC4	NA	93.77	75.3	68.19	68.3	-0.88770079	0.000777228624197787	0.914131413607071	0.0850913577687309	0.324520999026667	chr5:82373317-82649606
GJA1	GJA1	NA	34.32	27.59	16.14	27.44	1.247420108	0.172844987166257	0.810981040599477	0.0161739722342665	0.98748737257699	chr6:121756838-121770873
PIEZO2	PIEZO2	NA	NA	NA	NA	NA	NA	0.948005712894976	0.0519925436757824	1.74342924174064e-06	0.149900896321977	chr18:10666480-11148587
TMEM237	TMEM237	NA	74.37	67.45	72	71.48	0.338383449	2.37177865676748e-08	0.249318501017605	0.750681475264609	0.107768738732135	chr2:202484907-202508240
PHF6	PHF6	NA	51.04	19.08	22.04	22.78	1.741002783	0.957612589871252	0.0423619283343805	2.54817943679481e-05	0.688254621975015	chrX:133507283-133562820
DYRK1A	DYRK1A	NA	25.64	16.66	11.93	13.01	4.075874799	0.998989867866653	0.00101012945738831	2.67595818306944e-09	0.889451325081045	chr21:38739879-38889753
SKI	SKI	NA	NA	22.09	6.76	11.38	2.052728875	0.974511598843865	0.0254528927516144	3.5508404521026e-05	0.223175636192959	chr1:2160134-2241558
SON	SON	NA	1.99	0.49	0.7	1.78	2.073232514	0.99999951008216	4.89917839612082e-07	2.25888619030623e-17	0.888046631880497	chr21:34914924-34949812
CTBP1	CTBP1	NA	13.94	24.67	26.62	26.16	2.936613491	0.972105460857538	0.0278501689888755	4.43701535864645e-05	0.263146364506496	chr4:1205236-1243741
AGL	AGL	NA	97.16	28.53	41.02	46.41	0.514665929	2.8369312061455e-14	0.999539310686838	0.000460689313134059	0.644094307829522	chr1:100315640-100389579
POC1A	POC1A	NA	78.59	73.27	78.15	78.79	1.202806132	3.56191886367619e-05	0.793531005440298	0.206433375371065	0.288693394395661	chr3:52109269-52188706
SLC35A1	SLC35A1	NA	63	35.06	57.98	47.33	0.864945471	0.160369751055137	0.821068955971221	0.0185612929736418	0.364627854802061	chr6:88182643-88222054
TMEM67	TMEM67	NA	72.75	15.68	5.51	8.22	1.007115228	2.1493329200334e-15	0.526299486718837	0.473700513281161	0.178300458665814	chr8:94767072-94830285
CEP57	CEP57	NA	50.34	65.86	27.4	61.76	-0.680070032	0.369170302931965	0.630708958701052	0.000120738366983954	0.277421264303588	chr11:95523129-95565857
FBN1	FBN1	NA	0.64	0.38	0.33	0.55	4.012251162	0.999999999999999	1.02663154466768e-15	6.70235652029783e-40	0.938751901188501	chr15:48700503-48938046
KIF7	KIF7	NA	33.98	81.72	49.48	46.08	-2.083646105	7.40073893585733e-08	0.967032755015764	0.0329671709768472	0.130532596726869	chr15:90171208-90198682
STIM1	STIM1	NA	37.54	8.29	4.47	9.19	1.884519954	0.86184486828761	0.138133530149742	2.16015626482249e-05	0.796907860561517	chr11:3875757-4114439
PRRT2	PRRT2	NA	81.38	65.13	55.22	74.57	1.214220087	0.266091490936521	0.703481698810101	0.0304268102533774	0.02869362302519	chr16:29823177-29827201
COL3A1	COL3A1	NA	36.34	5.28	7.98	9.16	1.831537358	0.999999994849235	5.15076473365114e-09	1.40408837699265e-23	0.525715782338477	chr2:189839046-189877472
STAT3	STAT3	NA	22.36	22.18	12.57	19.03	4.101123766	0.999959383973559	4.0616025376509e-05	1.06472569027074e-12	0.999568472301096	chr17:40465342-40540586
SIN3A	SIN3A	NA	4.27	2.11	1.44	2.13	3.574443388	0.999999696683094	3.03316905643811e-07	3.47214989869519e-17	0.74233107600837	chr15:75661720-75748183
ZEB2	ZEB2	NA	10.03	9.9	9.53	11.67	4.228503085	0.999565954488613	0.000434045169757232	3.41629393221298e-10	0.999366399527156	chr2:145141648-145278621
BPTF	BPTF	NA	0.86	0.34	0.25	0.13	3.502298346	0.999999999977188	2.28120645838494e-11	2.5951751121386e-29	0.199279408727519	chr17:65821640-65980494
CAMTA1	CAMTA1	NA	1.5	8.1	6.67	7.47	2.78887848	0.999999946187373	5.38126272818666e-08	5.14352161327798e-19	0.951338772824831	chr1:6845384-7829766
ARNT2	ARNT2	NA	11.36	4.15	5.49	6.34	1.220345322	0.995842366160659	0.0041576167676752	1.70716657890487e-08	0.112367144162548	chr15:80696693-80890278
FIBP	FIBP	NA	14.02	34.51	34.33	22.29	0.368309442	0.00996702898459569	0.933877990564766	0.0561549804506386	0.347679898067487	chr11:65651392-65656010
LEMD3	LEMD3	NA	6.23	47.96	22.14	16.59	0.817816416	0.999882024284203	0.000117975701497858	1.42990276943201e-11	0.19785453193556	chr12:65563351-65642107
SH3PXD2B	SH3PXD2B	NA	33.57	56.4	56.87	76.63	1.586375845	0.175561703080141	0.824301963980633	0.000136332939226517	0.0625075412681209	chr5:171752185-171881527
LARP7	LARP7	NA	69.46	73.17	66.62	56.78	0.203210425	0.171634246356085	0.82766280746703	0.000702946176885204	0.0773062873044452	chr4:113558120-113578742
ERCC4	ERCC4	NA	28.29	21.71	39.71	34.78	-0.260326794	2.17823592614398e-08	0.857553973015061	0.14244600520258	0.251241671662694	chr16:14014014-14046202
DEAF1	DEAF1	NA	10.43	24.81	18.74	27.02	1.686276638	0.0151446808821743	0.97788412128967	0.00697119782815602	0.0165460898320859	chr11:644233-695532
TBL1XR1	TBL1XR1	NA	41.25	38.9	24.81	31.78	2.751092138	0.997772985989142	0.00222692313745803	9.08734000476209e-08	0.758627263824762	chr3:176737143-176915261
TMEM94	TMEM94	NA	0.68	1.81	5.42	2.89	1.387777182	1.66626681296178e-05	0.999980304339226	3.03299264430279e-06	0.197023004718373	chr17:73437240-73496163
FLII	FLII	NA	0.55	19.77	8.92	19.66	1.382171832	8.13869043061985e-05	0.999911016794707	7.59630098673694e-06	0.336437498642509	chr17:18148150-18162230
PLEC	PLEC	NA	0.03	99.94	99.84	99.81	1.551334105	0.355430306334869	0.644569693665126	5.24641644445562e-15	0.10883188712681	chr8:144989321-145050902
PUF60	PUF60	NA	14.4	10.46	11.14	14.12	3.769993259	0.781132679351485	0.218491681681839	0.000375638966675047	0.350810957911375	chr8:144898514-144912029
SSR4	SSR4	NA	54.63	21.15	25.15	24.85	1.545028431	0.793554903537523	0.199277505119949	0.00716759134252799	0.231445563363585	chrX:153058971-153063960
ZBTB20	ZBTB20	NA	74.49	8.7	10.21	12.1	4.488137023	0.976411003850467	0.0235596635274369	2.93326220964545e-05	0.999874094952571	chr3:114056941-114866118
AP1S2	AP1S2	NA	58	45.86	45.27	47.63	NA	0.781233323727405	0.210399411756975	0.00836726451562052	0.649662016930725	chrX:15843929-15873054
PYCR1	PYCR1	NA	20.7	69.56	32.04	42.55	0.705708706	0.000241636010944407	0.494893739800992	0.504864624188063	0.142694749754164	chr17:79890260-79900288
KCNQ3	KCNQ3	NA	30.82	22.9	7.19	6.89	2.13671097	0.960136862858941	0.0398629557811356	1.81359923261974e-07	0.416777488507532	chr8:133133108-133493200
SEPT9	SEPTIN9	previous	3.57	58.33	25.66	19.36	1.276768005	0.963179318593828	0.0368027424439766	1.79389621955546e-05	0.11991051862639	chr17:75276651-75496678
BCR	BCR	NA	5.36	4.83	3.9	3.6	3.643119999	0.999872101403885	0.00012789859259205	3.5223808728787e-12	0.80588897052238	chr22:23522397-23660224
GABRD	GABRD	NA	21.65	22.51	20.87	21.84	2.778932923	0.8940197919904	0.105719269766123	0.000260938243477567	0.0621411836042088	chr1:1950780-1962192
COL25A1	COL25A1	NA	29.31	11.5	11.76	9.17	2.484435611	4.69074345742833e-05	0.999936333829931	1.67587354943985e-05	0.61206827473752	chr4:109734855-110223813
DPYD	DPYD	NA	95.02	62.73	80.74	75.24	-0.380787155	5.43800172200594e-09	0.987787243886459	0.012212750675539	0.966314404821845	chr1:97543299-98386605
TCF4	TCF4	ambiguous_previous	19.54	19.23	13.05	27.06	3.434060734	0.99961761213725	0.000382387611863904	2.50886116342607e-10	0.999272266089792	chr18:52889562-53332018
SCN8A	SCN8A	NA	2.34	0.59	0.64	0.64	6.419004131	0.999987635512573	1.23644874266564e-05	4.86784278152864e-16	0.81209943327855	chr12:51984710-52206648
SRC	SRC	NA	14.97	9.57	10.43	9.54	3.738307956	0.980686654279862	0.0193097126118721	3.63310826539565e-06	0.999870242993843	chr20:35973088-36034453
PSMD12	PSMD12	NA	31.69	26.16	22.72	29.55	2.19256814	0.9944701653466	0.00552966532393978	1.69329459944469e-07	0.809741557870375	chr17:65334032-65362743
ATAD3A	ATAD3A	NA	62.21	97.84	91.84	82.97	0.478366373	0.335908623581306	0.663934689605419	0.000156686813275134	0.0410356705185679	chr1:1447531-1470067
HYLS1	HYLS1	NA	51.66	49.07	56.21	42.62	-0.362488463	0.00024090287487601	0.732812822114646	0.266946275010478	0.203741521122925	chr11:125753509-125770543
NTRK1	NTRK1	NA	48.91	75.13	68.04	71.6	0.657488653	0.000939842329849242	0.995793375824366	0.00326678184578513	0.341411283491729	chr1:156785448-156851642
SLC9A6	SLC9A6	NA	39.95	6.95	6.66	10.36	3.355697126	0.954434050727625	0.0455597636881864	6.18558418825351e-06	0.368037068071695	chrX:135067598-135129423
MAFB	MAFB	NA	42.88	26.29	35.11	39.13	3.267591213	NA	NA	NA	0.809126543689291	chr20:39314488-39317880
ISPD	CRPPA	previous	NA	NA	NA	NA	0.097180732	0.00902978139229338	0.927355901066429	0.0636143175412772	0.0675154812913629	chr7:16130817-16460947
ERCC6	ERCC6	NA	95.32	99.3	99.3	99.42	0.942245804	2.82098961080535e-10	0.999701428715312	0.00029857100258931	0.0753914907910354	chr10:50663414-50747584
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
PRKDC	PRKDC	NA	NA	NA	NA	NA	NA	0.999999999999998	2.42077959677786e-15	2.21745805257228e-40	0.642781418454804	chr8:48685669-48872743
PIGY	PIGY	NA	66.57	74.79	67.2	73.6	NA	0.112850322328229	0.573654286305701	0.31349539136607	0.0445634470559567	chr4:89442136-89443180
GJA5	GJA5	NA	17.03	16.38	14.65	18.28	1.096869286	0.0815209365703318	0.863100214925975	0.0553788485036927	0.695639998430678	chr1:147228332-147245484
ORAI1	ORAI1	NA	61.49	63.35	54.73	53.89	2.287480945	0.0177397575702643	0.692724917041414	0.289535325388322	0.209658058067864	chr12:122064455-122080583
