pathway_22	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
CIC	CIC	NA	0.38	0.69	0.45	0.33	1.992265335	0.999663949114218	0.000336050848723011	3.70588481390172e-11	0.189017776049703	chr19:42772689-42799949
OPRK1	OPRK1	NA	33.2	25.98	17.35	10.79	1.322537203	0.312363125728484	0.666449613822126	0.0211872604493904	0.281739403878522	chr8:54138284-54164257
DDHD2	DDHD2	NA	42.23	20.1	19.9	29.25	0.025181168	1.53779488357488e-06	0.989087261630863	0.0109112005742529	0.186127418557909	chr8:38082736-38120351
JPH4	JPH4	NA	NA	NA	NA	NA	1.95603035	0.982160427346024	0.0178248290210717	1.47436329045643e-05	0.159476491912572	chr14:24036320-24048009
COMT	COMT	NA	40.16	91.93	90.39	91.23	1.243084049	0.000641935255412298	0.466920731996542	0.532437332748046	0.16605593157842	chr22:19929130-19957498
AAAS	AAAS	NA	9.96	29.61	34.74	26.97	0.58328343	9.30725395497456e-11	0.43383030274595	0.566169697160977	0.160423572500564	chr12:53701240-53718542
LGMN	LGMN	NA	52.09	64.52	59.28	73.01	0.471443406	0.283112869386583	0.715698661706162	0.00118846890725483	0.021785181022137	chr14:93170152-93215047
HIF1A	HIF1A	NA	39.17	10.82	5.58	13.57	1.438169343	0.989671176996149	0.0103287910226096	3.19812417936049e-08	0.997457006177104	chr14:62162258-62214976
SLC8A3	SLC8A3	NA	7.55	8.27	7.02	4.84	0.786480928	0.819088112728803	0.180867079438353	4.48078328440651e-05	0.527602574805903	chr14:70510934-70655787
NTSR1	NTSR1	NA	84.7	92.71	73.34	86.35	-0.482494271	3.89040485660224e-06	0.345479173119262	0.654516936475881	0.563151320141233	chr20:61340189-61394123
PAK5	PAK5	NA	37.6	16.37	28.28	31.38	1.721543062	0.997081249539085	0.00291857467045898	1.75790456327481e-07	0.316918352847072	chr20:9518036-9819689
NDRG4	NDRG4	NA	12.88	39.08	36.76	30.64	-0.368562609	0.0555003494950437	0.939656002237999	0.00484364826695674	0.197146279415664	chr16:58496750-58547532
ADAM2	ADAM2	NA	88.87	89.21	91.36	89.57	-0.795289238	6.71723762219661e-12	0.204154410183425	0.795845589809858	0.00138976412835513	chr8:39601254-39695808
PTN	PTN	NA	70.87	52.42	42.75	49.29	NA	0.642862138862076	0.349430780721546	0.00770708041637744	0.820074791728047	chr7:136912088-137028611
NPTX2	NPTX2	NA	NA	32.06	26.08	22.23	1.340473219	0.0793719885604398	0.863086022621918	0.0575419888176424	0.168956406844596	chr7:98246609-98259180
PPP3CB	PPP3CB	NA	42.88	37.05	32.93	40.03	3.115382568	0.999352985330522	0.000647010203551735	4.46592628890404e-09	0.858351217193228	chr10:75196186-75255782
DKK1	DKK1	NA	76.81	45.31	39.6	52.95	1.237331444	0.265848838646429	0.703665114890988	0.0304860464625833	0.921210217066013	chr10:54074056-54077417
PPP1R9B	PPP1R9B	NA	NA	NA	NA	NA	NA	0.994583946334098	0.00541589272420189	1.60941700624441e-07	0.0852443442142735	chr17:48211104-48227877
IFT20	IFT20	NA	46.2	55.66	52.73	54.67	NA	0.45424516637322	0.513365924966296	0.0323889086604844	0.477942857225524	chr17:26655352-26662495
NRXN2	NRXN2	NA	1.43	1.43	0.66	0.81	3.533980193	0.99990509289741	9.49071022456795e-05	3.44590963731585e-13	0.258657073661554	chr11:64373646-64490660
ASIC1	ASIC1	NA	22.36	8.61	6.35	8.2	3.138950207	0.976244308530971	0.0237544658628128	1.22560621579376e-06	0.372226277596242	chr12:50451331-50477394
EPM2A	EPM2A	NA	NA	65.22	44.44	41.76	-0.753557441	2.31661029267515e-05	0.27737317230961	0.722603661587463	0.182290876591353	chr6:145822719-146057160
SRF	SRF	NA	44.89	23.31	20.19	20.87	3.179815759	0.960290183591594	0.0396033616756712	0.00010645473273434	0.989476620250391	chr6:43139037-43149243
HMGCR	HMGCR	NA	22.36	10.29	6.91	11.72	3.228909591	0.999461080522286	0.000538919360587845	1.17125847182794e-10	0.664994851826554	chr5:74632154-74657929
HRH2	HRH2	NA	21.2	17.2	15.78	22.85	2.330300213	0.823943384557515	0.171355037979456	0.00470157746302911	0.0235514856148303	chr5:175085033-175113245
BCHE	BCHE	NA	87.21	83.63	81.24	87.21	-0.977698197	1.86189036734182e-09	0.0609872227126299	0.93901277542548	0.536654702032223	chr3:165490692-165555260
TANC1	TANC1	NA	5.27	1.45	4.11	2.01	0.827029848	0.943984777422501	0.0560152224331417	1.44357145968616e-10	0.680121469561439	chr2:159825146-160089170
TACR1	TACR1	NA	13.33	17.09	24.65	23.05	0.095866572	0.000143913339247213	0.62308283736327	0.376773249297483	0.436647389656235	chr2:75273590-75426826
TNR	TNR	NA	20.04	34.36	44.07	36.49	2.06764652	0.984376797483402	0.0156232024866434	2.9954721107861e-11	0.798250144855695	chr1:175284330-175712906
B4GALT2	B4GALT2	NA	29.16	33.8	26.47	26.38	1.345598092	0.228173958080324	0.762484643972622	0.00934139794705399	0.32634868500898	chr1:44444866-44456840
SLC8A2	SLC8A2	NA	8.32	4.11	4.34	4.51	5.966104495	0.967866695540106	0.0321205160010984	1.27884587955846e-05	0.0667983533684283	chr19:47931274-47975425
CREB1	CREB1	NA	59.76	34.72	32.02	33.68	2.24259804	0.953415773363096	0.046551960578516	3.22660583882908e-05	0.999813577373813	chr2:208394461-208468155
PDE1B	PDE1B	NA	42.06	21.29	20.25	24.81	1.550232116	0.977450978690229	0.0225479437593896	1.07755038174576e-06	0.210789731851843	chr12:54943134-54973023
DBH	DBH	NA	52.38	98.36	98.87	97.97	-1.258972329	0.000196413065116999	0.970739172184892	0.0290644147499906	0.0899740846780775	chr9:136501482-136524466
SLC12A5	SLC12A5	NA	4.45	4.19	2.35	4.45	3.727962806	0.999989243696746	1.07563032125644e-05	4.18467845990692e-14	0.295781157274111	chr20:44650356-44688784
ATP8A1	ATP8A1	NA	16.68	2.34	2.66	3.28	2.532859538	0.999931786959683	6.82130403156118e-05	1.27698870394099e-15	0.439676223310611	chr4:42410390-42659122
ATXN1	ATXN1	NA	20.94	23.67	8.9	15.7	1.552276396	0.707344997177833	0.291778746168043	0.000876256654123865	0.832563525717594	chr6:16299343-16761721
LRRN4	LRRN4	NA	NA	78.88	76.41	88.51	3.326366512	5.36487930154117e-06	0.402262239837533	0.597732395283165	0.00338391995078597	chr20:6021424-6034695
FOXP2	FOXP2	NA	11.68	6.45	6.4	7.73	2.488282895	0.997166103525444	0.002833896200297	2.74258975553965e-10	0.999984222993766	chr7:113726615-114333827
EIF2AK4	EIF2AK4	NA	14.27	10.7	39.01	21.76	2.989410809	0.000173073911289335	0.999826921779574	4.30913626824082e-09	0.222061516727439	chr15:40226347-40327797
FGF13	FGF13	NA	38.28	32.25	46.3	24.7	1.78417394	0.954495623697627	0.0453549621290715	0.000149414173301768	0.912569109235908	chrX:137713735-138304939
C1QL1	C1QL1	NA	NA	42.99	53.77	43.26	2.847568053	NA	NA	NA	0.127695322076624	chr17:43037061-43045439
PPT1	PPT1	NA	41.91	46.75	27.56	34.77	-0.183790318	1.98073731986367e-05	0.675787588945785	0.324192603681017	0.381012222312466	chr1:40538379-40563375
PPP1R1B	PPP1R1B	NA	63	69.41	51.47	50.58	0.568125063	0.277359438971654	0.694824523916026	0.0278160371123208	0.395880189222466	chr17:37782993-37792879
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
SNAP25	SNAP25	NA	52.85	52.95	43.46	40.61	2.64743186	0.948305562925762	0.0514890191732389	0.000205417900999199	0.883876236154528	chr20:10199478-10288066
EPHB2	EPHB2	NA	3.86	3.11	2.7	1.69	3.068261809	0.999865665387738	0.000134334515301976	9.69603277257154e-11	0.948206988592659	chr1:23037332-23241818
KRAS	KRAS	NA	42.88	47.14	37.94	36.05	NA	0.000800455744248145	0.51252706732373	0.486672476932022	0.998658450697024	chr12:25357723-25403870
MEIS2	MEIS2	NA	26.53	11.66	21.06	13.1	3.433678425	0.989091756091721	0.0109073511508348	8.92757444382064e-07	0.996841534978561	chr15:37181406-37393504
ADGRB3	ADGRB3	NA	2.39	2.24	1.57	3.19	1.731636565	0.999999988352111	1.16478885198721e-08	2.50270626359496e-21	0.918272143455647	chr6:69345259-70099403
AGT	AGT	NA	79.61	88.93	90.89	87.21	-1.622498833	8.96740772113564e-08	0.082852603236999	0.917147307088924	0.0611557960472266	chr1:230838269-230850043
TBR1	TBR1	NA	26.23	11.03	11.85	15.01	4.069927237	0.990156132299246	0.0098404394053083	3.42829544587523e-06	0.920406813859331	chr2:162272605-162282381
TLR2	TLR2	NA	42.28	82.79	82.03	91.5	-0.46556871	5.68818253017936e-05	0.663303071740386	0.336640046434313	0.139670648161091	chr4:154622652-154626851
STRA6	STRA6	NA	71.64	58.87	44.78	56.21	-0.42595655	1.02934760371853e-05	0.982869572503787	0.0171201340201755	0.0255558097463945	chr15:74471807-74504608
ADCY3	ADCY3	ambiguous_previous	1.42	1.38	3.81	1.54	3.179589001	0.213834513476407	0.786161739454226	3.74706936622043e-06	0.184618723958121	chr2:25042038-25142708
ACTR2	ACTR2	NA	46.2	30.62	29.52	33.73	2.896971603	0.994209737791937	0.00579007272242351	1.89485639107221e-07	0.689557433782187	chr2:65454887-65498387
ATAD1	ATAD1	NA	38.28	22.31	28.78	14.4	1.911556715	0.421114773633103	0.576920631865254	0.00196459450164261	0.531106592150745	chr10:89511269-89577917
EIF4A3	EIF4A3	NA	17.03	16.17	18.06	15.69	3.034846783	0.998063846399013	0.00193608900499577	6.45959915911195e-08	0.250119876515009	chr17:78109013-78120982
APP	APP	NA	8.8	8.36	5.89	12.07	2.652316839	0.430989473138877	0.569007446692738	3.08016838522064e-06	0.993008957274039	chr21:27252861-27543446
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
CRH	CRH	NA	NA	NA	NA	NA	NA	0.539241095745054	0.394771193484497	0.0659877107704485	0.729066493083892	chr8:67088620-67090960
NTRK2	NTRK2	NA	22.65	8.41	6.64	6.79	2.271432966	0.999940190021857	5.9809964635981e-05	1.35071295851741e-11	0.92228354212197	chr9:87283466-87638505
DRD2	DRD2	NA	18.06	23.84	19.14	27.38	1.593634871	0.907950885866584	0.0918678411628955	0.000181272970520482	0.941392483898328	chr11:113280318-113346111
ITGB1	ITGB1	NA	5.94	10.65	12.65	8.9	1.889821808	0.816472767779325	0.183517795292063	9.43692861194273e-06	0.816912656911062	chr10:33189247-33294720
SLC7A11	SLC7A11	NA	68.38	48.2	64.12	38.37	0.988120776	0.000523675278570545	0.964855940256075	0.0346203844653541	0.274191321635579	chr4:139085251-139163503
DRD3	DRD3	NA	29.16	38.3	50.41	53.34	0.633727787	0.00727881957460382	0.909942438010102	0.0827787424152937	0.585711774577823	chr3:113847499-113918254
JPH3	JPH3	NA	5.54	70.32	67.48	43.27	1.467353394	0.98051841096401	0.0194632796498545	1.8309386135278e-05	0.231218041594724	chr16:87636511-87731762
NRGN	NRGN	NA	NA	58.47	58.24	58.95	NA	0.546192678586479	0.390655174772545	0.0631521466409766	0.645341905449215	chr11:124609742-124617106
SLC24A2	SLC24A2	NA	21.73	9.78	14.62	20.35	1.091612368	0.0193457546046448	0.975774940505214	0.00487930489014171	0.390081282471662	chr9:19507450-19786926
SORCS3	SORCS3	NA	6.04	1.78	2.03	2.29	1.739088474	0.723526750032356	0.276473198908361	5.10592837974535e-08	0.835692413059419	chr10:106400859-107024993
NPTN	NPTN	NA	24	23.35	24.92	32.08	2.041026634	0.983623727043831	0.0163643264598115	1.19464963571448e-05	0.524343818189811	chr15:73852355-73926475
SLC6A1	SLC6A1	NA	29.16	5.93	9.06	10.76	3.477784269	0.998592225641002	0.00140774465921078	2.96997869737098e-08	0.509633958050529	chr3:11034410-11080933
KIT	KIT	NA	15.36	7.83	3.22	6.64	2.028951071	0.999584028158269	0.000415971779409076	6.23222216219595e-11	0.689603428231781	chr4:55524085-55606881
DGKI	DGKI	NA	7.77	5.26	4.57	4.46	2.665049171	0.704933287912443	0.295066699519901	1.25676565372783e-08	0.590388461420494	chr7:137065783-137531838
BRAF	BRAF	NA	17.75	7.43	9.55	13.41	3.287339913	0.999983482649624	1.65173502566583e-05	1.18961221524589e-13	0.683349443805559	chr7:140419127-140624564
SYNJ1	SYNJ1	NA	79.67	61.03	20.14	51.31	2.005348865	0.135401558627884	0.864598438283951	3.08816434189479e-09	0.159262779537395	chr21:34001069-34100359
BTG2	BTG2	NA	38.28	47.74	45.58	54.67	0.942052922	0.0473247617171516	0.651493562131136	0.301181676151712	0.232809379195804	chr1:203274664-203278730
KALRN	KALRN	NA	0.27	0.37	0.22	0.24	3.805118651	0.999998853706579	1.14629342100257e-06	1.48391779927467e-18	0.624262379490557	chr3:123798870-124445172
BRSK1	BRSK1	NA	12.24	5.05	5.4	7.26	4.375810851	0.999398188138903	0.000601811103626362	7.57470225618975e-10	0.100511909166228	chr19:55793440-55823901
CHRNB2	CHRNB2	NA	14.97	12.71	13.14	15.2	2.528075494	0.903918675577909	0.0958788752171518	0.000202449204939715	0.236289180898689	chr1:154540257-154552502
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
ELAVL4	ELAVL4	NA	46.49	35.03	36.2	58.82	1.903306314	0.968526597870256	0.0314135940479816	5.98080817628172e-05	0.963100999847139	chr1:50513686-50669458
EN1	EN1	NA	NA	31.82	39.6	27.52	2.813897924	0.744097333159515	0.243139731154628	0.0127629356858579	0.542558811026651	chr2:119599747-119605254
UCN	UCN	NA	NA	NA	NA	NA	NA	0.529618601306427	0.40032252513437	0.0700588735592031	0.132395969692147	chr2:27530268-27531313
CDK5	CDK5	NA	51.04	31.07	29.29	28.49	2.837460723	0.922341628491863	0.077541105178571	0.000117266329566193	0.908197904989845	chr7:150750899-150755617
NLGN4Y	NLGN4Y	NA	NA	NA	NA	NA	2.840079504	0.735300111150223	0.25071035825091	0.0139895305988669	0.00466847730406801	chrY:16634632-16957530
NETO1	NETO1	NA	86.71	21.9	30.32	49.92	1.673637636	0.979169420465218	0.0208296934176725	8.86117109958008e-07	0.274136560517342	chr18:70409549-70535184
RAG1	RAG1	NA	28.29	29.62	16.02	20.93	-0.417633212	0.00121361599182934	0.949556709123148	0.0492296748850228	0.350447533709411	chr11:36589575-36601306
MAP1A	MAP1A	NA	92.61	29.09	58.86	78.56	3.04158385	0.999949427657813	5.0572342112942e-05	7.43627744780257e-14	0.0827124131104605	chr15:43803156-43823818
ARF4	ARF4	NA	58	52.48	51	47.08	NA	0.917162080525875	0.0821651465464343	0.000672772927690884	0.748638710051509	chr3:57557090-57583947
GRM5	GRM5	NA	5.26	2.83	2.22	2.52	3.136634231	0.967814409096304	0.0321850646947171	5.26208978658043e-07	0.607654440213679	chr11:88237744-88799113
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
RGS14	RGS14	NA	74.49	70.78	70.22	74.49	2.531886828	0.0109932743846819	0.986722765041048	0.00228396057427029	0.0554500033607593	chr5:176784838-176799602
DRD5	DRD5	NA	75.43	66.66	78.97	54.2	2.518671253	2.05109140800764e-11	0.0043805321435499	0.995619467835939	0.1127447555129	chr4:9783258-9785632
FOS	FOS	NA	50.01	50.18	62.49	57.85	1.968391434	0.378456230084802	0.608648894116875	0.0128948757983226	0.999986397733269	chr14:75745477-75748933
INSR	INSR	NA	1.49	5.75	3.75	13.22	3.706756079	0.841958121223973	0.158041876647786	2.12824066021893e-09	0.981323021928833	chr19:7112266-7294045
NEUROD2	NEUROD2	NA	56.25	25.15	28.85	28.05	NA	0.724759874630291	0.259680646750608	0.0155594786191009	0.785721510185781	chr17:37761033-37764196
FOXB1	FOXB1	NA	39.68	24.61	31.08	35.5	3.385629202	0.699584084503672	0.280639368952912	0.0197765465434157	0.27036763860805	chr15:60296421-60298355
SYNPO	SYNPO	NA	40.68	63.14	48.09	37.82	0.886259355	0.969531925790765	0.0304568673159337	1.12068933010388e-05	0.104871982367473	chr5:149980642-150038782
CNTNAP2	CNTNAP2	NA	1.3	26.72	40.86	13.72	-0.244337095	0.00548174716589766	0.994516108034771	2.1447993311775e-06	0.836009360543415	chr7:145813453-148118090
NPAS4	NPAS4	NA	15.95	10.98	5.28	12.99	1.209270814	0.685283946167615	0.314493320172723	0.000222733659662656	0.216954115840008	chr11:66188475-66194178
RIN1	RIN1	NA	70.69	36.09	78.04	59.01	-1.20358112	0.000109241432640004	0.937844228495336	0.0620465300720241	0.033135133432791	chr11:66099533-66104311
FOSL1	FOSL1	NA	55.22	44.45	46.38	49.62	0.224320503	0.254845361784595	0.711836969103834	0.0333176691115717	0.392213297312602	chr11:65659520-65668044
GRIN1	GRIN1	NA	6.72	3.31	4.67	4.09	5.971225911	0.928695746564368	0.0713034691937774	7.8424185492576e-07	0.134172600913594	chr9:140032842-140063207
DEAF1	DEAF1	NA	10.43	24.81	18.74	27.02	1.686276638	0.0151446808821743	0.97788412128967	0.00697119782815602	0.0165460898320859	chr11:644233-695532
JUN	JUN	NA	39.68	31.82	28.16	27.52	3.372978448	0.441159046298587	0.523428279008506	0.0354126746929072	0.99999415959226	chr1:59246465-59249785
RIC8A	RIC8A	NA	45.49	30.87	20.79	28.1	0.457332204	0.0012009186276171	0.948903972356146	0.0498951090162367	0.023059267525541	chr11:207511-215113
NRXN1	NRXN1	NA	2.25	2.72	2.28	1.95	4.041988282	0.999950124054954	4.98759449737795e-05	7.18930253230459e-14	0.995179441352625	chr2:50145643-51259674
TH	TH	NA	9.27	51.51	64.06	50.79	0.350336162	0.00229748761137464	0.976617150504527	0.0210853618840984	0.769890184424511	chr11:2185159-2193107
GPR88	GPR88	NA	NA	NA	NA	NA	3.426160839	0.747611957596715	0.240094447662389	0.0122935947408961	0.0750694919971498	chr1:101003693-101007574
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
CLDN5	CLDN5	NA	NA	56.62	66.1	72.88	2.439822327	0.734874815461939	0.25107444846483	0.0140507360732318	0.101200005996612	chr22:19510547-19515068
CNTN2	CNTN2	NA	39.31	84.37	65.58	50.95	2.189688726	0.152977166845175	0.847021362522209	1.47063261560866e-06	0.410798214878976	chr1:205012325-205047627
DRD1	DRD1	NA	26.53	39.12	32.31	26.77	2.313621044	0.884013003072382	0.114398692441971	0.00158830448564688	0.0992625536614297	chr5:174867042-174871211
PRKN	PRKN	NA	94.04	96.34	93.84	96.36	-0.303482397	0.0612152284464071	0.934631535710826	0.00415323584276715	0.995622647193244	chr6:161768452-163148803
GABRA5	GABRA5	NA	29.16	22.26	23.15	25.51	2.740740766	0.985427093813388	0.0145639360672156	8.97011939611153e-06	0.194744920640418	chr15:27111510-27194354
CCK	CCK	NA	51.04	57.23	54.39	56.17	1.375263313	0.0203332447661222	0.719027794461807	0.260638960772071	0.432429385623206	chr3:42299317-42307699
CLN3	CLN3	NA	42.16	20.92	18.82	37.42	1.110863997	2.64232965366867e-06	0.720333760036795	0.279663597633551	0.08092379608955	chr16:28477983-28506855
RELN	RELN	NA	1.46	3.37	4.33	3.25	1.801081941	0.999999999999987	1.33853342978018e-14	5.84877270586394e-40	0.989553229855465	chr7:103112231-103629963
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
HRH1	HRH1	NA	75.43	65.35	75.81	75.18	1.590221055	0.00111241107916789	0.811088365960411	0.187799222960421	0.0388796286876086	chr3:11178779-11305243
NF1	NF1	NA	0.47	0.25	0.2	0.38	4.909466807	0.999999939046812	6.0953188230174e-08	1.62208325797896e-26	0.993936902824999	chr17:29421945-29708905
GMFB	GMFB	NA	52.85	38.6	44.01	41.01	NA	0.671297290941884	0.322734736367297	0.00596797269081891	0.688156294282886	chr14:54941202-54955914
SYNGAP1	SYNGAP1	NA	6.23	1.6	1.36	2.23	5.50652863	0.999993301784444	6.69821554270969e-06	1.3200792986554e-14	0.418988174717978	chr6:33387847-33421466
HTT	HTT	ambiguous_previous	1.69	0.13	0.14	0.14	3.626247256	0.999999999984177	1.58230420909181e-11	1.7845986315624e-32	0.732159890839	chr4:3076408-3245676
ARC	ARC	NA	28.63	38.83	34.84	41.8	3.641735253	0.908917997991189	0.0902259495932489	0.000856052415562222	0.130590353538336	chr8:143692405-143696833
FAM19A2	TAFA2	previous	67.72	70.88	68.39	76.27	NA	0.514753121540016	0.464080484296643	0.0211663941633408	0.766398220703998	chr12:62102040-62653951
MTOR	MTOR	NA	0.34	0.18	0.09	0.13	5.973608946	0.999999999995296	4.70424396127038e-12	9.29705808950039e-34	0.997612705052759	chr1:11166592-11322564
VDAC1	VDAC1	NA	32.62	30.49	22.75	24.96	1.910748544	0.966675123695856	0.0332559722539602	6.89040501836831e-05	0.707722471430447	chr5:133307606-133340824
NPS	NPS	NA	88.96	76.41	77.68	82.25	NA	8.64942569316959e-05	0.171741981455285	0.828171524287783	0.0353830420902255	chr10:129347613-129350935
ATXN1L	ATXN1L	NA	83.78	NA	NA	NA	NA	NA	NA	NA	0.49524745485258	chr16:71879894-71891231
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
