pathway_47	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
BAX	BAX	NA	17.75	40.79	24.55	31.67	-0.087320901	0.447522372871572	0.544741205221098	0.0077364219073306	0.93650830683177	chr19:49458117-49465055
XRN2	XRN2	NA	18.9	16.07	6.51	9.3	0.987580152	0.998325528478999	0.00167447150562198	1.53789114816758e-11	0.587310760888907	chr20:21283942-21370463
LHX5	LHX5	NA	54.95	37.15	34.49	35.65	3.58598524	0.65599529839352	0.337143338797232	0.00686136280924833	0.427725315536607	chr12:113899839-113909877
PEBP1	PEBP1	NA	73.97	63.08	45.21	57.62	1.26645604	0.134208257924436	0.76581994395749	0.099971798118073	0.167327407527725	chr12:118573663-118583389
LAMB1	LAMB1	NA	8.55	2.52	6.11	7.08	0.376878204	7.8732908574535e-05	0.999921266544618	5.46807271736486e-10	0.280288181630804	chr7:107564248-107643700
EFHC1	EFHC1	NA	93.63	92.67	88.11	83.98	0.361292867	7.01106032940371e-12	0.113569701870029	0.88643029812296	0.168846659474289	chr6:52285106-52387892
NRP1	NRP1	NA	22.75	13.51	9.48	11.78	2.444765378	0.999519110335731	0.000480889575533767	8.87351257845317e-11	0.938544833927174	chr10:33466420-33625190
CRKL	CRKL	NA	31.46	27.73	20.43	29.08	2.809904077	0.146668051538894	0.765433164824504	0.0878987836366019	0.866014613904682	chr22:21271714-21308037
SUN2	SUN2	NA	57.54	80.95	63.84	76.43	0.711785548	1.14439800973464e-05	0.996908687203883	0.00307986881601956	0.0421789549376765	chr22:39130730-39190203
HIF1A	HIF1A	NA	39.17	10.82	5.58	13.57	1.438169343	0.989671176996149	0.0103287910226096	3.19812417936049e-08	0.997457006177104	chr14:62162258-62214976
SLC32A1	SLC32A1	NA	51.66	21.31	20.6	29.83	4.361686168	NA	NA	NA	0.384362074769122	chr20:37353105-37358015
PTPRS	PTPRS	NA	0.1	0.69	0.36	0.3	3.760901502	0.978108004721024	0.0218919952761604	2.81525573432132e-12	0.0386657271776073	chr19:5205519-5340814
CDK6	CDK6	NA	66.82	40.4	31.14	40.95	2.910716742	0.894808276728639	0.104935794524422	0.000255928746939321	0.974469517909465	chr7:92234235-92465908
OGDH	OGDH	NA	22.75	3.72	3.55	6.77	4.257243298	0.976344767785441	0.0236552221653511	1.00492074015633e-08	0.468638455084998	chr7:44646171-44748665
EZH2	EZH2	NA	20.54	17.11	12.08	12.87	3.758750756	0.999968837756664	3.11622405764732e-05	2.759642038078e-12	0.916729205822061	chr7:148504476-148581413
GLI3	GLI3	NA	4.83	0.6	0.51	0.85	2.533448556	0.999980188765016	1.98112347991231e-05	1.85254052815084e-13	0.399227432888738	chr7:42000548-42276658
LHX2	LHX2	NA	44.89	19.3	24.72	34.44	3.764548298	0.934585167613265	0.0650441959689408	0.000370636417793769	0.961012817548208	chr9:126763949-126795580
LHX6	LHX6	NA	66.82	28.41	30.73	29.96	2.490366581	0.92506982588815	0.074823124370294	0.000107049741555677	0.712360372108162	chr9:124964856-124991220
FGF8	FGF8	NA	31.46	47.58	36.97	50.17	1.35519729	0.913999432803971	0.0852607146896762	0.000739852506352361	0.981526098499342	chr10:103530081-103535827
EZH1	EZH1	NA	24.19	13.58	11.49	17.4	3.613270883	0.00504377164529397	0.994897135634501	5.90927202050632e-05	0.324570833936615	chr17:40852293-40897071
PPP1R9B	PPP1R9B	NA	NA	NA	NA	NA	NA	0.994583946334098	0.00541589272420189	1.60941700624441e-07	0.0852443442142735	chr17:48211104-48227877
YWHAE	YWHAE	NA	47.79	38.58	36.52	43.32	2.358512937	0.95361823158601	0.0462250689291104	0.000156699484879133	0.966733106370189	chr17:1247566-1303672
MDK	MDK	NA	58	47.74	45.58	54.67	1.740849306	0.108208626760118	0.758673941317723	0.133117431922159	0.315014934867913	chr11:46402306-46405375
KCNA1	KCNA1	NA	19.54	13.84	8.32	12.72	3.317921844	0.206298521793359	0.743522073968338	0.0501794042383026	0.264255211932083	chr12:5019071-5027413
NR2E1	NR2E1	NA	35.42	19.35	17.91	18.61	2.939963705	0.985682232951215	0.0143091775390093	8.58950977618701e-06	0.721110093448252	chr6:108487262-108510013
SRF	SRF	NA	44.89	23.31	20.19	20.87	3.179815759	0.960290183591594	0.0396033616756712	0.00010645473273434	0.989476620250391	chr6:43139037-43149243
RTN4	RTN4	NA	97.13	29.87	35.78	76.59	0.771260478	0.135254664524727	0.863647637671983	0.00109769780328971	0.537375265547372	chr2:55199325-55339757
DLX2	DLX2	NA	41.25	68.13	63.7	73.18	2.695154081	0.873749891047037	0.124274020992818	0.00197608796014459	0.42033123324695	chr2:172964167-172967628
HDAC1	HDAC1	NA	14.97	15.87	17.4	16.53	2.808681795	0.87890969591925	0.12107506982148	1.52342592701113e-05	0.99956677895988	chr1:32757687-32799236
SLC2A1	SLC2A1	NA	7.66	22.18	10.41	14.57	2.562582139	0.982100364400937	0.0178847696025438	1.48659965191212e-05	0.663936803558006	chr1:43391052-43424530
PROX1	PROX1	NA	15.62	3.89	4.63	4.42	3.371710538	0.997749114390137	0.00225079234241881	9.32674439609483e-08	0.993069658402373	chr1:214156524-214214595
KIF14	KIF14	NA	51.42	81.78	78.24	83.12	-0.145307523	0.000216357261675021	0.999783265269544	3.77468780706693e-07	0.0376120451847827	chr1:200520628-200589862
NRP2	NRP2	NA	7.28	12.11	27.14	33.9	1.868520368	0.0706512273216449	0.9293211517824	2.76208959554066e-05	0.898501136563136	chr2:206547224-206662857
NR4A3	NR4A3	NA	30.07	26.85	26.51	22.55	3.210377642	0.932848507998092	0.0671350573391605	1.64346627472775e-05	0.797292621397985	chr9:102584137-102629173
NPY	NPY	NA	67.72	56.22	54.14	52.71	NA	0.554770646757119	0.429488906359699	0.0157404468831819	0.956590094942285	chr7:24323782-24331484
LRP1	LRP1	NA	0.02	0.06	0.05	0.04	7.675362519	1	2.23200171397172e-24	2.62562372265471e-60	0.239848879279082	chr12:57522276-57607134
BBS2	BBS2	NA	11.36	39.61	58.11	51.81	0.339956377	2.6187601899811e-10	0.861905914569571	0.138094085168553	0.509758209335714	chr16:56500748-56554195
MBOAT7	MBOAT7	NA	20.7	22.16	30.84	33.22	0.705607079	0.158989138150397	0.822156985491294	0.0188538763583087	0.0641072756524655	chr19:54677107-54693733
MKKS	MKKS	NA	74.58	65.77	37.83	46.05	-0.596326725	2.12639504762676e-07	0.134582855570356	0.865416931790139	0.183417352285358	chr20:10381657-10414870
FOXP2	FOXP2	NA	11.68	6.45	6.4	7.73	2.488282895	0.997166103525444	0.002833896200297	2.74258975553965e-10	0.999984222993766	chr7:113726615-114333827
SMO	SMO	NA	18.9	37.43	30.37	22.05	1.596425794	0.445598952179044	0.554333755394599	6.72924263563684e-05	0.952917171822194	chr7:128828713-128853386
FGF13	FGF13	NA	38.28	32.25	46.3	24.7	1.78417394	0.954495623697627	0.0453549621290715	0.000149414173301768	0.912569109235908	chrX:137713735-138304939
MAS1	MAS1	NA	12.88	78.78	51.75	48.56	-0.984588742	0.000684907196792699	0.480112539747195	0.519202553056013	0.294336353894738	chr6:160327974-160329108
AFDN	AFDN	NA	1.14	6.66	2.63	2.85	1.667899549	0.99999983322256	1.66777439687153e-07	1.35592101145695e-20	0.0870068018410082	chr6:168227602-168372703
PLXNA3	PLXNA3	NA	0.94	89.64	1.92	1.33	0.360133843	0.999437007000751	0.000562992993914749	5.33433742787277e-12	0.193609936790162	chrX:153686621-153701989
KIF3A	KIF3A	NA	17.03	8.51	8.89	7.62	2.427076859	0.999258549213475	0.000741449527046066	1.25947895021717e-09	0.779999912539125	chr5:132028320-132073330
RARA	RARA	NA	23.25	33.84	10.73	14.99	3.186267305	0.907158679336714	0.0926560040179025	0.000185316645383114	0.985801545360125	chr17:38465444-38513094
RAN	RAN	NA	47.79	36.8	35.37	39.23	2.359371576	0.94433968829043	0.0554131674577769	0.000247144251793053	0.833332183080022	chr12:131356424-131362223
KDM6B	KDM6B	NA	4.79	34.55	22.04	46.81	3.161702069	0.999994352990105	5.64700989361417e-06	1.76236936852068e-15	0.170012096491018	chr17:7743222-7758114
BTBD3	BTBD3	NA	51.92	37.78	49.77	43.54	2.018266475	0.568022222191712	0.428909043775549	0.00306873403273919	0.686674078706408	chr20:11871371-11907257
BCAN	BCAN	NA	7.58	24.99	15.82	14.61	0.96454415	0.0336759789662611	0.966236018608151	8.80024255878483e-05	0.109571334308603	chr1:156611182-156629320
SLC38A2	SLC38A2	NA	63.36	20.26	32.97	32.8	0.897691284	0.988361008082803	0.0116379453188938	1.04659830304042e-06	0.253617598403997	chr12:46751972-46766650
EMX1	EMX1	NA	NA	NA	NA	NA	2.768934133	0.704138917299571	0.276898118411895	0.0189629642885337	0.446116675630972	chr2:73144604-73162020
NKX2-1	NKX2-1	NA	NA	40.3	49.03	55.01	3.545459825	0.0680687691068157	0.860674954378723	0.0712562765144611	0.978564727143016	chr14:36985602-36990354
TRA2B	TRA2B	NA	49.39	31.49	30.34	34.59	3.412662507	0.996082202361233	0.00391743706395673	3.60574809981939e-07	0.710452937544976	chr3:185633694-185655924
TBR1	TBR1	NA	26.23	11.03	11.85	15.01	4.069927237	0.990156132299246	0.0098404394053083	3.42829544587523e-06	0.920406813859331	chr2:162272605-162282381
DAB2IP	DAB2IP	NA	3.47	25.19	20.31	15.99	2.016848546	0.999828933403828	0.000171066421459906	1.74712257627639e-10	0.322488604364397	chr9:124329336-124547809
TMEM14B	TMEM14B	NA	48.12	82.2	79.08	81.8	NA	4.54741854424312e-05	0.22092951099567	0.779025014818887	0.0193379465057218	chr6:10747992-10760007
ATAT1	ATAT1	NA	41.91	28.02	46.83	27.84	1.712805959	0.00617878226494601	0.992748465246642	0.00107275248841246	0.241532704354441	chr6:30594619-30614600
TACC2	TACC2	NA	99.68	96.02	98.77	99.18	0.047805119	5.33251795230581e-18	0.875027574796108	0.124972425203892	0.0641122695571554	chr10:123748709-124014060
ATIC	ATIC	NA	69.62	35.83	44.5	61.69	-0.648688847	3.48432666486028e-12	0.0764840809134848	0.923515919083031	0.948730799404751	chr2:216176540-216214487
ANXA3	ANXA3	NA	93.35	89.43	85.21	78.86	-0.255450803	4.7502321719761e-10	0.0995018649424873	0.90049813458249	0.125731274813636	chr4:79472673-79531575
LEF1	LEF1	NA	67.19	56.3	66.13	73.37	1.645541057	0.952566097809774	0.0474001421584937	3.37600317326843e-05	0.993247220177183	chr4:108968701-109090112
PEX5	PEX5	NA	11.36	20.43	29.33	13.87	0.10152322	0.210190802266636	0.789714356773654	9.48409597109719e-05	0.134765329543794	chr12:7341281-7371167
ASCL1	ASCL1	NA	NA	34.82	33.53	37.37	2.552142968	0.750235613327485	0.237813592200338	0.0119507944721773	0.898371144694864	chr12:103351464-103354294
BCL2A1	BCL2A1	NA	80.01	73.86	57.82	64.51	NA	0.457775255714692	0.510610942922571	0.0316138013627365	0.00712785137374548	chr15:80253231-80263788
BBS4	BBS4	NA	62.1	16.43	35.97	25.64	-1.291330994	0.00180661601195064	0.991935625236359	0.00625775875169073	0.334154613508074	chr15:72978527-73030817
DMRTA2	DMRTA2	NA	NA	NA	NA	NA	3.014227691	NA	NA	NA	0.0770060530012541	chr1:50883222-50889172
DLX1	DLX1	NA	38.28	26.29	41.27	31.3	2.443288685	0.913747747918913	0.0855068906842124	0.000745361396874405	0.990085981065819	chr2:172949468-172954405
TMEM108	TMEM108	NA	4.22	46.88	38.5	37.9	-0.855340742	0.977492340542061	0.0224815313387412	2.61281191980107e-05	0.0527822004415716	chr3:132757235-133116636
SLIT2	SLIT2	NA	1.4	1.67	2.64	0.96	2.319401303	0.99999082184159	9.17815840953842e-06	4.76627955407576e-17	0.660000653254348	chr4:20254883-20622184
EIF2B5	EIF2B5	NA	10.43	17.25	12.6	16.17	0.494132564	0.998217319502819	0.00178267833465125	2.1625301330049e-09	0.736636230912627	chr3:183853052-184402546
EPHA5	EPHA5	NA	5.49	6.31	6.57	8.94	1.963817556	0.0166533262153862	0.983295599243144	5.107454146983e-05	0.803526520451571	chr4:66185281-66536213
SRD5A1	SRD5A1	NA	48.12	26.97	19.98	28.38	1.752263952	8.93621562600067e-06	0.30075871965016	0.699232344134214	0.00437768090675502	chr5:6633456-6669675
EGFR	EGFR	NA	1.44	3.35	2.52	1.99	2.030631708	0.998376895899759	0.00162310409735687	2.88419540605963e-12	0.999639221684325	chr7:55086714-55324313
MCPH1	MCPH1	NA	94.66	98.31	99.19	99.4	-2.681679946	5.95298530099627e-18	0.0016109062889031	0.998389093711097	0.00126057292675933	chr8:6264113-6501144
TACC1	TACC1	NA	16.71	56.73	30.23	54.12	-0.608403394	0.00645400838039821	0.992538826423085	0.0010071651965167	0.0703281242754415	chr8:38585704-38710546
NTRK2	NTRK2	NA	22.65	8.41	6.64	6.79	2.271432966	0.999940190021857	5.9809964635981e-05	1.35071295851741e-11	0.92228354212197	chr9:87283466-87638505
FEZ1	FEZ1	NA	53.51	29.15	34.58	48.15	NA	0.424740628894443	0.573347953971517	0.00191141713404071	0.279994434710964	chr11:125315657-125366206
KIRREL3	KIRREL3	NA	4.27	8.53	15.46	4.26	1.874604815	0.949267596912164	0.0507307640636059	1.6390242300772e-06	0.826803288069544	chr11:126293254-126870706
DIXDC1	DIXDC1	NA	NA	45	56.09	54.58	1.434546052	4.00494891878993e-05	0.997437154847006	0.00252279566380621	0.324696754665526	chr11:111797868-111893305
FEZF2	FEZF2	NA	39.68	26.2	33.64	27.52	3.591089372	0.887525327672973	0.11100701952341	0.00146765280361702	0.854349778866706	chr3:62355356-62359999
WNT3A	WNT3A	NA	38.58	23.98	20.67	21.41	2.841468397	0.737939790360069	0.25901148004294	0.00304872959699042	0.984608415656111	chr1:228194752-228248961
LRP8	LRP8	NA	10.5	28.69	18.3	15.1	1.222267927	0.999957301781382	4.26982126746689e-05	5.94340197357012e-12	0.41132903723242	chr1:53711217-53793726
HTR5A	HTR5A	NA	23.43	18.67	36.66	35.74	1.48475086	0.15056230211051	0.764922303669509	0.0845153942199806	0.0601920419427883	chr7:154862034-154877459
HTR6	HTR6	NA	16.36	19.4	30.97	41.51	2.465665843	0.0343343065419883	0.80427412452881	0.161391568929202	0.112875663723916	chr1:19991780-20006055
GART	GART	NA	86.34	74.12	56.92	72.75	0.550205707	0.93549331194959	0.0645065650182227	1.23032187019495e-07	0.670681357501088	chr21:34876238-34915797
IGF2BP1	IGF2BP1	NA	27.69	9.75	12.19	10.99	3.654241518	0.996295965586018	0.00370402153788953	1.28760922034903e-08	0.801461044385586	chr17:47074774-47133012
BTG2	BTG2	NA	38.28	47.74	45.58	54.67	0.942052922	0.0473247617171516	0.651493562131136	0.301181676151712	0.232809379195804	chr1:203274664-203278730
LMX1A	LMX1A	NA	13.94	22.57	15.86	23.07	0.740019703	0.848024884646343	0.151837540812943	0.000137574540713662	0.910075692339145	chr1:165171104-165325952
PEX13	PEX13	NA	75.29	87.83	83.1	87.13	0.049018842	0.0180711684060291	0.879800376927197	0.102128454666774	0.0345795788664814	chr2:61244360-61279125
DISC1	DISC1	NA	67.46	94.08	93.18	94.52	-0.269208317	0.0575649336305438	0.937860252073252	0.0045748142962046	0.00908408329526414	chr1:231762561-232177018
NEUROD1	NEUROD1	NA	45.13	50.18	77.69	72.71	1.801912235	0.126831279591545	0.765019212932481	0.108149507475974	0.993003190609073	chr2:182541194-182545603
EOMES	EOMES	NA	NA	11.93	20.75	7.28	1.624310133	0.597726815877576	0.40178097874397	0.000492205378453113	0.47928759539932	chr3:27757440-27764206
CASP3	CASP3	NA	27.42	58.66	53.48	55.49	0.332932819	0.14430233265426	0.833305847112789	0.022391820232951	0.999802322310389	chr4:185548850-185570663
TENT2	TENT2	NA	37.32	65.56	40.62	54.29	0.768085864	0.00198871824046009	0.996894673275423	0.00111660848411658	0.617129954436126	chr5:78908243-78982471
UQCRQ	UQCRQ	NA	59.76	52.42	50.1	58.58	NA	0.0855279285222706	0.739279436017914	0.175192635459815	0.208765874557849	chr5:132202252-132203723
NEUROD6	NEUROD6	NA	33.97	20.57	32.93	24.96	1.463772965	0.647248018591818	0.345335810503823	0.0074161709043592	0.650061278012823	chr7:31377075-31380508
SUN1	SUN1	NA	88.14	83.95	89.96	89.22	-0.475282324	0.894423044021512	0.105576520273622	4.35704866276425e-07	0.00726978828105808	chr7:855528-914557
CDK5	CDK5	NA	51.04	31.07	29.29	28.49	2.837460723	0.922341628491863	0.077541105178571	0.000117266329566193	0.908197904989845	chr7:150750899-150755617
TSC1	TSC1	NA	7.83	9.03	19.41	5.99	3.161836188	0.999996749011041	3.25098894753372e-06	1.12148536282461e-14	0.596037841459656	chr9:135766735-135820020
NDEL1	NDEL1	NA	58.53	62.45	62.3	48.21	1.735141637	0.966429099645188	0.0335566437497352	1.42566050771102e-05	0.613271867622304	chr17:8316449-8393729
C16orf45	BMERB1	previous	53.51	71.94	60.3	49.16	0.31428846	0.187228569637262	0.753240125187308	0.0595313051754295	0.240469656791702	chr16:15528152-15718885
CRK	CRK	NA	30.07	16.67	18.71	20.92	2.695750013	0.962266348684086	0.0376398755720724	9.37757438412924e-05	0.988129128590064	chr17:1323983-1359552
TRAPPC9	TRAPPC9	NA	2.77	78.41	29.74	51.84	1.564095473	7.18212462851968e-06	0.999744948354313	0.000247869521057989	0.0892840699609635	chr8:140742586-141468678
CTNNB1	CTNNB1	NA	18.44	6.23	8.04	6.86	4.197769059	0.999903366553681	9.66334028575156e-05	4.34610341742948e-11	0.999915618474083	chr3:41236328-41281936
MFSD2A	MFSD2A	NA	22.36	40.56	21.2	35.74	2.193363867	0.966047102428262	0.033949928093933	2.96947780547361e-06	0.166982319128883	chr1:40420802-40435638
COL3A1	COL3A1	NA	36.34	5.28	7.98	9.16	1.831537358	0.999999994849235	5.15076473365114e-09	1.40408837699265e-23	0.525715782338477	chr2:189839046-189877472
CEP120	CEP120	NA	54.12	24.34	38.18	44.64	-0.316345875	1.12656955288626e-06	0.999282825019877	0.000716048410569947	0.184727315038445	chr5:122680579-122759286
P2RY12	P2RY12	NA	40.16	36.53	36.87	44.07	0.85333656	0.386835002329745	0.562255600235825	0.0509093974344302	0.0497274310239841	chr3:151055168-151102600
ZEB2	ZEB2	NA	10.03	9.9	9.53	11.67	4.228503085	0.999565954488613	0.000434045169757232	3.41629393221298e-10	0.999366399527156	chr2:145141648-145278621
ROBO1	ROBO1	NA	1.85	9.19	4.93	3.23	1.638441038	0.00149534906213963	0.998504646193932	4.74392859397425e-09	0.905688681685801	chr3:78646390-79816965
EMX2	EMX2	NA	46.2	41.52	38.66	39.62	1.625132132	0.929942442444831	0.0696170756458041	0.00044048190936506	0.742134957335166	chr10:119301955-119309056
DCLK2	DCLK2	NA	28.01	21.49	51.86	26.99	2.654490399	0.915161273466753	0.0848375034551258	1.22307812127271e-06	0.289530860824327	chr4:150999426-151178609
CDH2	CDH2	NA	7.52	4.34	5.28	3.71	0.900616326	0.943000066766646	0.056999488541342	4.4469201157078e-07	0.998144482146602	chr18:25530930-25757410
KIF5B	KIF5B	NA	9.55	5.04	6.89	10.01	2.198273734	0.767305322640785	0.232694646521713	3.08375020290239e-08	0.527503345762863	chr10:32297938-32345359
ALK	ALK	NA	1.3	4.57	2.93	4.98	1.226494063	0.798147429738318	0.201852569417823	8.43859537121331e-10	0.859785808159383	chr2:29415640-30144432
CDK5R2	CDK5R2	NA	NA	41.6	39.47	46.5	3.82005427	NA	NA	NA	0.170878317834311	chr2:219824377-219826876
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
SRGAP2C	SRGAP2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ID4	ID4	NA	NA	NA	NA	NA	NA	0.153084737955024	0.610986193801797	0.235929068243179	0.387031720862506	chr6:19837617-19840915
ATOH1	ATOH1	NA	45.26	39.08	25.76	30.64	1.513439914	0.759615814146891	0.22960715481745	0.0107770310356587	0.629872538703182	chr4:94750042-94751221
GNG12	GNG12	NA	52.85	70.5	68.69	68.12	NA	0.559785760047242	0.382358113394648	0.0578561265581097	0.331897564969466	chr1:68167149-68299150
FUT10	FUT10	NA	77.98	78.62	66.59	76	-1.246904371	9.74677614836584e-07	0.505599590291773	0.494399435030612	0.035528542293327	chr8:33228342-33330940
DAB1	DAB1	NA	52.09	21.54	33.37	38.34	1.445404172	0.99274776163856	0.00725190978156353	3.2857987670221e-07	0.995833036661923	chr1:57460451-58716211
FBXO45	FBXO45	NA	51.04	44.17	43.13	46.55	1.682627076	0.84464462017197	0.15196880898419	0.00338657084384045	0.413737047610154	chr3:196295482-196315930
CNTNAP2	CNTNAP2	NA	1.3	26.72	40.86	13.72	-0.244337095	0.00548174716589766	0.994516108034771	2.1447993311775e-06	0.836009360543415	chr7:145813453-148118090
BNIP3	BNIP3	NA	53.19	36.23	53.77	43.26	0.343250799	0.0403570945607894	0.823925720757182	0.135717184682029	0.071389993369019	chr10:133781578-133795435
CDK5R1	CDK5R1	NA	42.88	20.85	18.95	26.84	3.385808949	0.732432054367237	0.253162210154352	0.0144057354784113	0.889967936491208	chr17:30813637-30818274
GRIN1	GRIN1	NA	6.72	3.31	4.67	4.09	5.971225911	0.928695746564368	0.0713034691937774	7.8424185492576e-07	0.134172600913594	chr9:140032842-140063207
TH	TH	NA	9.27	51.51	64.06	50.79	0.350336162	0.00229748761137464	0.976617150504527	0.0210853618840984	0.769890184424511	chr11:2185159-2193107
PLCB1	PLCB1	NA	11.48	9.33	6.89	7.4	3.030743013	0.994623375855692	0.00537662413345684	1.08515956435756e-11	0.832831132748645	chr20:8112824-8865547
POU3F2	POU3F2	NA	NA	28.9	31.74	35.94	3.764068511	NA	NA	NA	0.514163077517509	chr6:99282580-99286660
DRD1	DRD1	NA	26.53	39.12	32.31	26.77	2.313621044	0.884013003072382	0.114398692441971	0.00158830448564688	0.0992625536614297	chr5:174867042-174871211
NF2	NF2	NA	10.65	20.7	14.4	21.38	2.560359495	0.999807483469351	0.000192516297678128	2.32970765344412e-10	0.952013978473792	chr22:29999545-30094587
H2AFX	H2AFX	NA	47.79	38.22	36.8	40.61	2.462178745	0.62351040647671	0.339413870641785	0.0370757228815053	0.94011904184284	chr11:118964564-118966177
RELN	RELN	NA	1.46	3.37	4.33	3.25	1.801081941	0.999999999999987	1.33853342978018e-14	5.84877270586394e-40	0.989553229855465	chr7:103112231-103629963
PAX5	PAX5	NA	53.73	67.45	60.79	64.4	2.496120569	0.977327728261006	0.0226456700844902	2.6601654503384e-05	0.967915764289095	chr9:36833272-37034103
FAT4	FAT4	NA	21.82	0.28	0.11	0.33	1.491804559	0.999999998905156	1.09484342736727e-09	6.53646369360709e-26	0.0713018084415278	chr4:126237554-126414087
NF1	NF1	NA	0.47	0.25	0.2	0.38	4.909466807	0.999999939046812	6.0953188230174e-08	1.62208325797896e-26	0.993936902824999	chr17:29421945-29708905
FLNA	FLNA	NA	0.44	0.44	0.44	0.3	5.541180456	0.999999982125385	1.78746148580968e-08	3.51040429001076e-20	0.718032450224375	chrX:153576894-153603006
POU3F3	POU3F3	NA	NA	NA	NA	NA	3.544008711	NA	NA	NA	0.354189217218848	chr2:105471969-105476929
