pathway_7	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
DBNL	DBNL	NA	52.09	69.24	66.37	64.35	0.388141931	0.0427192366949762	0.950036261590118	0.00724450171490552	0.0526681001378879	chr7:44084239-44109055
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
SYT2	SYT2	NA	17.03	17.16	15.02	15.64	1.688028483	0.850972776213916	0.148387534541373	0.000639689244711028	0.326014466247536	chr1:202559724-202679545
LRRTM2	LRRTM2	NA	17.75	11	20.06	9.68	1.972421231	0.978604375076698	0.02137256351847	2.30614048322957e-05	0.782448812638848	chr5:138204612-138211057
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
CASK	CASK	NA	14.4	3.85	4.73	6.66	3.307089303	0.999675257167815	0.000324742663691622	1.68493587053493e-10	0.916357248560577	chrX:41374187-41782716
LIN7C	LIN7C	NA	35.42	37.15	47.58	35.65	NA	0.0228188949562933	0.899972421985092	0.0772086830586149	0.646925614842124	chr11:27516123-27528320
DLG2	DLG2	ambiguous_previous	3.04	4.18	2.19	4.53	2.454318256	0.908410673647551	0.0915893238552999	2.49714932697011e-09	0.984926199582008	chr11:83166055-85338314
HOMER1	HOMER1	NA	35.42	35.2	22.41	26.59	1.739031784	0.993298941644297	0.00669972046242622	1.33789327679683e-06	0.828807321751507	chr5:78668459-78810040
GRM1	GRM1	NA	42.34	9.78	3.96	9.98	3.468792063	0.995340432200082	0.00465954524913811	2.25507797004763e-08	0.725318461105243	chr6:146348782-146758734
EPB41	EPB41	NA	18.19	41.12	49.05	35.69	0.515103683	0.351200580225035	0.648793730580529	5.68919443636235e-06	0.743759374811381	chr1:29213603-29446553
GRIN2C	GRIN2C	NA	NA	83.88	81.72	87.7	0.450433779	0.00993505135875783	0.987419193543495	0.00264575509774668	0.0811317635389569	chr17:72838162-72856658
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
LRRTM1	LRRTM1	NA	62	27.89	21.2	53.79	2.936318982	0.940831116051999	0.0588808243906357	0.000288059557365118	0.442620255619501	chr2:80529003-80531874
PDLIM5	PDLIM5	NA	94.25	44.29	47.91	58.64	0.480538205	0.0315219430494419	0.966115410910519	0.00236264604003943	0.641612713430682	chr4:95373037-95589377
NLGN4Y	NLGN4Y	NA	NA	NA	NA	NA	2.840079504	0.735300111150223	0.25071035825091	0.0139895305988669	0.00466847730406801	chrY:16634632-16957530
GRM5	GRM5	NA	5.26	2.83	2.22	2.52	3.136634231	0.967814409096304	0.0321850646947171	5.26208978658043e-07	0.607654440213679	chr11:88237744-88799113
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
NLGN2	NLGN2	NA	7.94	9.51	6.77	9.66	3.589010526	0.988775808513975	0.0112194633812741	4.72810475037724e-06	0.211516062460634	chr17:7308193-7323179
DLGAP1	DLGAP1	NA	3.05	1.36	1.61	1.63	3.269578804	0.999350224500561	0.000649774586346251	9.13092438245042e-10	0.732447726026494	chr18:3496030-4455335
SYT9	SYT9	NA	48.54	39.05	36.09	32.82	1.359278245	0.605566560657383	0.393972906949115	0.000460532393501538	0.538155710895976	chr11:7260099-7490273
SYT12	SYT12	NA	32.15	59.07	82.42	67.81	0.230060665	3.96021020701708e-05	0.584278005996486	0.415682391901443	0.169763188396436	chr11:66774249-66818334
LRRTM4	LRRTM4	NA	34.32	10.96	11.05	14.08	2.395625918	0.676426293133225	0.322382419814157	0.00119128705261775	0.74426224638425	chr2:76974845-77820322
GRIN1	GRIN1	NA	6.72	3.31	4.67	4.09	5.971225911	0.928695746564368	0.0713034691937774	7.8424185492576e-07	0.134172600913594	chr9:140032842-140063207
SHARPIN	SHARPIN	NA	61.91	81.04	87.19	88	-0.0650782	0.0134541608729749	0.9486242577517	0.0379215813753255	0.0103017926195428	chr8:145153536-145159093
NRXN1	NRXN1	NA	2.25	2.72	2.28	1.95	4.041988282	0.999950124054954	4.98759449737795e-05	7.18930253230459e-14	0.995179441352625	chr2:50145643-51259674
BEGAIN	BEGAIN	NA	18.06	17.3	33.65	17.12	2.952960127	0.969153935730814	0.0307891637378764	5.69005313097928e-05	0.0567269637194529	chr14:101003486-101053750
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
SIPA1L1	SIPA1L1	NA	0.7	0.75	0.77	0.72	2.326320884	0.999999681770799	3.18229200766391e-07	1.597909147342e-18	0.303307310854509	chr14:71788108-72207946
DLGAP2	DLGAP2	NA	3	3.26	17.28	3.9	2.534732367	0.996021119990074	0.00397880422756968	7.57823559539153e-08	0.0649954340033722	chr8:1449532-1656642
LRRTM3	LRRTM3	NA	34.32	16.05	23.05	21.87	2.902949584	0.792876565928498	0.206801848493466	0.000321585578035876	0.792020662813333	chr10:68685764-68859588
GRIN2B	GRIN2B	NA	1.07	1.06	1.09	1.83	5.334038957	0.999983751088803	1.62489106316848e-05	5.64911303689279e-13	0.628804110766064	chr12:13693165-14133053
