pathway_41	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
RHOA	RHOA	NA	52.85	47.25	46.59	49.35	NA	0.790704902024026	0.201860766208987	0.00743433176698703	0.809851823712074	chr3:49396578-49449635
NAV3	NAV3	NA	1.65	0.27	0.31	0.4	2.548963515	0.999998068433634	1.93156636600035e-06	4.38204459261239e-20	0.397279416392252	chr12:78224685-78606790
RASSF1	RASSF1	NA	84.55	48.94	60.67	59.13	1.096372907	2.16965903052037e-06	0.257833398108108	0.742164432232861	0.822067773997557	chr3:50367219-50378343
GBA2	GBA2	NA	42.28	13.35	23.9	10.82	0.890208956	3.35934212193506e-08	0.995497273930933	0.00450269247564546	0.173811168020112	chr9:35736863-35749983
SMC1A	SMC1A	NA	22.09	2.66	2.22	3.11	5.359867264	0.999965573338753	3.442665772902e-05	3.51757861452623e-12	0.539151882888306	chrX:53401070-53449677
MARK2	MARK2	NA	14.5	7.82	5.48	5.36	3.446251059	0.999711505033997	0.000288494839716554	1.26286229517639e-10	0.497643577151186	chr11:63606400-63678491
CLASP1	CLASP1	NA	NA	NA	NA	NA	2.469034031	0.99999988167025	1.18329750215223e-07	2.90468432506232e-20	0.440226121104848	chr2:122095352-122407163
SPAG5	SPAG5	NA	27.08	52.56	82.88	77.47	-0.785494392	0.00019989756059106	0.999789773729075	1.03287103344306e-05	0.175563341693169	chr17:26904592-26926297
CAMSAP3	CAMSAP3	NA	NA	4	4.72	6.57	3.612177881	0.999828681834632	0.00017131812988927	3.54789088188003e-11	0.0331722357847374	chr19:7660788-7683190
MAP2	MAP2	NA	4.82	1.58	2.05	1.48	1.033298882	0.999944705136939	5.5294860803834e-05	2.25744478548058e-12	0.886986793550665	chr2:210288782-210598842
GSK3B	GSK3B	NA	32.94	23.35	20.51	32.08	1.897126463	0.997210745139451	0.0027892230149021	3.18456469207427e-08	0.996775896715384	chr3:119540170-119813264
XPO1	XPO1	NA	11.06	6.33	3.98	5.81	4.620696521	0.999998106320825	1.89367917158653e-06	3.00664105109621e-15	0.727490727980589	chr2:61704984-61765761
CYLD	CYLD	NA	9.47	4.79	6.72	8.84	3.157890734	0.997230031891662	0.00276996177257712	6.33576101098451e-09	0.951429100571321	chr16:50775961-50835846
CHMP2B	CHMP2B	NA	41.64	52.79	40.79	38.67	NA	0.00913759450772309	0.928186483202856	0.0626759222894206	0.79377299671794	chr3:87276421-87304698
MAPRE3	MAPRE3	NA	33.97	22.76	21.37	25.6	1.111474446	0.757192522138252	0.240358456596093	0.00244902126565524	0.2440489939241	chr2:27193480-27250064
CHMP5	CHMP5	NA	46.2	22.45	25.52	32.68	1.059011735	0.198231146214306	0.789331193138356	0.0124376606473375	0.640802416866236	chr9:33264940-33281977
AURKA	AURKA	NA	89.39	59.06	52.23	68.32	1.684660986	0.725839857074234	0.273439261926659	0.000720880999107651	0.191109207242597	chr20:54944445-54967393
TPX2	TPX2	NA	27.88	9.26	11.3	4.87	1.776994417	0.995356930418357	0.0046430650579365	4.52370599443598e-09	0.481532939284663	chr20:30327074-30389608
NSFL1C	NSFL1C	NA	38.82	56.93	41.76	52	0.594269379	0.10732868570522	0.884654099149108	0.00801721514567232	0.240945576639727	chr20:1422807-1448417
HDAC6	HDAC6	NA	59.11	35.06	53.11	57.54	2.665566982	0.999801576321608	0.000198423427621194	2.50770503567165e-10	0.11651576473234	chrX:48659784-48683386
ABL1	ABL1	NA	2.85	6.83	4.4	5.4	1.97483745	0.999678496780562	0.000321503055010454	1.6442776763073e-10	0.91575422429254	chr9:133589333-133763062
RASSF7	RASSF7	NA	79.52	95.89	91.21	95.05	-2.006571838	1.78373533103261e-06	0.232862315191724	0.767135901072944	0.0100200084444399	chr11:560404-564021
RANBP1	RANBP1	NA	35.42	31.07	34.9	28.49	0.932843637	0.290858264375844	0.684124226533631	0.0250175090905247	0.690599747942104	chr22:20103461-20114878
NIN	NIN	NA	59.05	54.41	64.1	36.92	0.088592959	3.40178819206942e-06	0.999996588139695	1.00721130149865e-08	0.676820938648974	chr14:51186481-51297839
RAE1	RAE1	NA	38.58	27.73	24.75	22.89	2.180053579	0.984119806702396	0.0158779489041215	2.24439348253468e-06	0.411610053183806	chr20:55926066-55954267
SPEF1	SPEF1	NA	72.01	42	75.45	76.19	1.802658878	0.000117154546554274	0.578099268168728	0.421783577284718	0.0922903055427725	chr20:3758151-3762095
MAPRE1	MAPRE1	NA	35.75	30.49	32.93	40.03	0.493921568	0.958189250575773	0.0416897334876216	0.000121015936605823	0.390143265808591	chr20:31407699-31438211
CHMP4B	CHMP4B	NA	47.79	31.11	29.89	34.17	2.351882335	0.865775623599629	0.131909125938799	0.00231525046157167	0.541390316071157	chr20:32399110-32442172
CEP76	CEP76	NA	70.44	19.4	30.97	25.99	2.281962011	0.0344049035311559	0.965509914826745	8.51816420989593e-05	0.486987139963793	chr18:12672631-12702773
MID1	MID1	NA	12.77	9.91	5.92	7.4	2.073291968	0.773984744102624	0.225603737931491	0.000411517965884477	0.828561750780465	chrX:10413350-10851773
STAG2	STAG2	NA	17.03	2.22	2.66	3.55	3.913352115	0.999999134036695	8.6596330450678e-07	4.47063742770246e-16	0.660771035368601	chrX:123094062-123236506
NUBP1	NUBP1	NA	48.54	56.7	65.1	63.39	0.097917558	1.44763516742076e-05	0.607569509675484	0.392416013972842	0.0525840901301324	chr16:10837643-10863208
STMN2	STMN2	NA	52.85	37.26	35.92	39.68	NA	0.918649340243196	0.0807080753387458	0.000642584418058135	0.799020473743955	chr8:80523049-80578410
TUBB4A	TUBB4A	NA	13.33	14.37	12.82	16.07	4.303760521	0.0136636793290033	0.847177267292908	0.139159053378089	0.152826914094213	chr19:6494330-6502859
FSD1	FSD1	NA	10.43	17.01	31.66	19.47	1.229078276	0.609168663130696	0.390384773362365	0.000446563506938919	0.118445398654373	chr19:4304597-4323833
CLIP3	CLIP3	NA	13.94	22.85	18.31	9.67	3.573221106	0.997332894791739	0.00266696412795854	1.41080302016906e-07	0.102235079324713	chr19:36505562-36524245
MET	MET	NA	23.73	23.48	22.66	24.78	1.497900067	0.980847762149049	0.0191522376065736	2.44377528679195e-10	0.987477755403001	chr7:116312444-116438440
SMC3	SMC3	NA	10.3	3.66	3.67	4.42	4.638604193	0.99999999564667	4.35333012281854e-09	1.12507878645005e-21	0.94008398729401	chr10:112327449-112364394
TRIM37	TRIM37	NA	37.54	7.42	6.25	7.05	2.262205707	0.998727190161096	0.00127280983102373	7.88012044756649e-12	0.928220592943607	chr17:57059999-57184282
KAT2A	KAT2A	NA	6.17	7.71	5.39	5.33	3.313209699	0.970098444179181	0.0299014671203364	8.87004823417801e-08	0.368085538311702	chr17:40265126-40273376
RANGRF	RANGRF	NA	38.58	49.77	44.18	47.8	2.311453015	0.0829595722106232	0.863043837718612	0.053996590070765	0.112854675944327	chr17:8191815-8193410
SLAIN2	SLAIN2	NA	32.94	17.09	11.83	8.32	1.217056638	0.826140349338753	0.173661539004229	0.000198111657017789	0.330322159630449	chr4:48343339-48428229
CHORDC1	CHORDC1	NA	59.76	55.48	48.09	48.21	1.551016091	0.786903439194784	0.212748222854652	0.000348337950564029	0.428321383587056	chr11:89934328-89956532
TRPV4	TRPV4	NA	4.95	38.84	12.3	26.9	1.651606837	7.78916548148593e-05	0.995151632335122	0.00477047601006337	0.464141341350891	chr12:110220890-110271212
CDKN1B	CDKN1B	NA	53.51	79.13	72.39	69.88	0.50172509	0.834179519470914	0.161803755037343	0.00401672549174268	0.983366126802837	chr12:12870058-12875305
MDM1	MDM1	NA	75.66	78.47	62.36	86.51	-1.238739695	1.70914286925956e-05	0.991537843068767	0.00844506550254023	0.0462072290126324	chr12:68688348-68726161
SENP6	SENP6	NA	74.68	52.14	61.88	61.88	1.474431981	0.999974691868323	2.53081316627413e-05	1.37721141810242e-14	0.428822557936558	chr6:76311225-76427997
CEP70	CEP70	NA	62.1	69.36	61.71	54.8	-1.065373408	5.97734776679578e-10	0.590128810246382	0.409871189155884	0.084092150090755	chr3:138213186-138313380
KAT2B	KAT2B	NA	30.7	21.11	21.1	17.32	1.991495187	0.999229365484344	0.000770634459001862	5.66543007507923e-11	0.986360416275597	chr3:20081515-20195896
APC2	APC2	NA	NA	NA	NA	NA	4.563904665	0.999936879931224	6.31200656593004e-05	3.11630510459009e-12	0.0910604905363077	chr19:1446300-1473243
CHMP3	CHMP3	NA	33.97	50.41	33.47	27.25	NA	0.0270269125572439	0.910655145923537	0.0623179415192192	0.373613048776073	chr2:86730554-86948245
ALMS1	ALMS1	NA	98.28	4.3	40.96	29.47	-0.458619126	1.94996126387432e-32	0.151458103193195	0.848541896806805	0.0127910405612324	chr2:73612886-73837046
ARHGEF2	ARHGEF2	NA	9.61	3.08	3.18	3.16	3.885588068	0.99999868520948	1.3147905200075e-06	2.50158832903382e-16	0.207791701234229	chr1:155916630-155976861
STMN1	STMN1	NA	70.87	47.25	46.59	49.35	NA	0.611993826005902	0.377990405795041	0.0100157681990572	0.749943798084515	chr1:26211931-26233482
NEK2	NEK2	NA	31.93	35.81	39.43	27.78	0.94278159	2.18450689647747e-06	0.879169494904966	0.120828320588137	0.323638728546277	chr1:211836114-211848960
STAG1	STAG1	NA	7.71	2.08	2.98	3.39	3.463264833	0.999999218983019	7.81016980702911e-07	2.88020348286072e-18	0.706227716202686	chr3:136055077-136471220
CAMSAP2	CAMSAP2	NA	24.68	6.95	8.14	4.72	2.499145163	0.999881959875803	0.000118040123611117	5.86228159180299e-13	0.182970139016474	chr1:200708686-200829832
VPS4B	VPS4B	NA	68.13	40.19	61.51	67.56	1.892114278	0.425217319235946	0.5743948188684	0.000387861895653923	0.32329203235114	chr18:61056423-61089696
KIF18A	KIF18A	NA	59.04	15.73	29.98	14.43	0.703693462	0.0546192649089205	0.945339066953175	4.16681379047887e-05	0.335268810207899	chr11:28042167-28129855
GPSM2	GPSM2	NA	55.69	38.43	51.86	52.34	0.202650443	4.44572815295345e-10	0.526078345991087	0.47392165356434	0.393757705744472	chr1:109417972-109477167
STIL	STIL	NA	85.29	71.74	42.55	71.11	1.477006516	0.684795011542751	0.315203131124283	1.85733296569969e-06	0.246626924569445	chr1:47715811-47779819
KIF25	KIF25	NA	97.51	97.8	94.59	96.99	-1.452459254	1.28737642532668e-09	0.0493152177998784	0.950684780912745	0.000963565577679725	chr6:168399772-168445769
EML2	EML2	NA	68.49	24.16	15.07	29.23	1.561939888	3.05060429153308e-07	0.909303367385123	0.0906963275544482	0.0670316385405847	chr19:46110252-46148887
CEP250	CEP250	NA	13.17	1.26	16.84	5.84	0.688900672	6.7224232543279e-14	0.99999977597906	2.24020872473203e-07	0.102943293057271	chr20:34042985-34099804
XRCC3	XRCC3	NA	69.37	75.9	75.23	77.83	-0.28276638	3.6209225234663e-06	0.187783239001219	0.812213140076258	0.020488329679046	chr14:104163946-104181841
AKAP9	AKAP9	NA	68.45	44.53	64.85	78.22	0.523513576	0.00246054525988444	0.997539454740116	9.03506099241196e-20	0.267262043578599	chr7:91570181-91739987
GNAI1	GNAI1	NA	41.64	21.77	19.66	21.97	2.632021984	0.886588247250612	0.113100482416126	0.000311270333261571	0.983124002544026	chr7:79763271-79848718
TTBK2	TTBK2	NA	16.12	14.54	34.23	52.91	0.223825576	0.998056272217196	0.00194372724248567	5.40318095759715e-10	0.577208422769806	chr15:43030932-43213007
FGF13	FGF13	NA	38.28	32.25	46.3	24.7	1.78417394	0.954495623697627	0.0453549621290715	0.000149414173301768	0.912569109235908	chrX:137713735-138304939
MAP1S	MAP1S	NA	NA	57.73	34.76	27.61	3.080728668	0.522602509006246	0.476493185086819	0.000904305906934934	0.00862486248674739	chr19:17830051-17845325
CAMSAP1	CAMSAP1	NA	0.77	0.99	2.17	4.64	1.887736048	0.967238926408282	0.0327609623207506	1.11270967047597e-07	0.00968139398997143	chr9:138700333-138799074
CEP85	CEP85	NA	45.57	44.71	53.17	57.2	0.364735581	0.247478430663194	0.752454883328077	6.66860087286244e-05	0.220848024818166	chr1:26560691-26605299
CHMP2A	CHMP2A	NA	38.28	30.49	27.64	24.96	1.190511416	0.890907579572791	0.107735343071313	0.00135707735589588	0.220294015038966	chr19:59062933-59066491
CLIP1	CLIP1	NA	6.95	4.98	4.49	3.36	1.42117216	0.993673032057246	0.00632696786292216	7.98320476195103e-11	0.657194020368532	chr12:122755979-122907179
CHMP1A	CHMP1A	NA	64.51	90.72	79.04	75.6	0.344276949	0.887576997580566	0.110957079927132	0.00146592249230203	0.22790196495158	chr16:89710839-89724253
MAP1B	MAP1B	NA	1.35	0.96	2.27	1.06	2.557975077	0.99998623311508	1.37668849163932e-05	3.12536554924565e-15	0.669819318783343	chr5:71403061-71505395
PRKAA1	PRKAA1	NA	22.09	32.06	18	22.23	2.063824815	0.735952269084209	0.263916562423499	0.000131168492292083	0.570712671270651	chr5:40759481-40798476
PSRC1	PSRC1	NA	85.73	82.98	85.98	87.27	-0.664098584	5.57356141184855e-06	0.642188014004257	0.357806412434331	0.174436822288446	chr1:109822178-109825808
ROCK2	ROCK2	NA	8.04	29.5	17.93	17.84	3.662789194	0.999999896351086	1.03648914205845e-07	2.10362182338399e-20	0.614391362057143	chr2:11319887-11484711
APC	APC	NA	0.9	0.41	0.19	0.22	1.15881505	0.999999797913241	2.02086758967278e-07	8.86270962911756e-22	0.952088563862806	chr5:112043195-112181936
CKAP2	CKAP2	NA	93.24	69.25	82.91	88.1	0.218993138	1.18206543370864e-08	0.308176716419499	0.691823271759846	0.618697736256895	chr13:53029564-53050763
BORA	BORA	NA	51.92	41.02	50.29	47.59	0.635725747	0.0107219965820955	0.977833302382687	0.0114447010352171	0.244606957950703	chr13:73302061-73330336
RAC1	RAC1	NA	41.25	41.11	39.8	43.36	2.341320106	0.497062319586057	0.497600391485738	0.00533728892820476	0.996219736434464	chr7:6414154-6443608
CDK5RAP2	CDK5RAP2	NA	1.87	13.74	48.1	41.1	-0.874561952	2.93565734784616e-14	0.999911169632285	8.88303676854245e-05	0.0803317773986753	chr9:123151147-123342437
ATAT1	ATAT1	NA	41.91	28.02	46.83	27.84	1.712805959	0.00617878226494601	0.992748465246642	0.00107275248841246	0.241532704354441	chr6:30594619-30614600
NUMA1	NUMA1	NA	19.97	75.24	88.98	35.32	1.826373079	0.999998177163255	1.82283674531298e-06	1.88059565297152e-19	0.113426683773224	chr11:71713910-71791733
TRIM54	TRIM54	NA	13.45	53.5	57.24	47.19	-0.049402935	3.40398388083732e-06	0.32365166126669	0.676344934749429	0.193256695615292	chr2:27505260-27530307
KIF11	KIF11	NA	58.96	36.92	72.69	58.17	2.735125737	0.999983819965585	1.61800343017962e-05	1.13130026159227e-13	0.682040934738395	chr10:94353043-94415150
KATNB1	KATNB1	NA	21.8	17.38	9.45	17.87	0.777164486	0.999292508608138	0.000707490268360665	1.1235011284369e-09	0.195202962010496	chr16:57769642-57791162
CLTC	CLTC	NA	4.85	2.98	1.8	2.81	5.546529321	0.999999987754805	1.22451945637117e-08	2.82691267340226e-21	0.844565771373554	chr17:57697219-57773671
TBCD	TBCD	NA	3.89	6.14	9.19	8.4	1.978956429	0.000280963702164025	0.999717754603826	1.28169400950682e-06	0.0139002115555343	chr17:80709940-80900724
CEP131	CEP131	NA	98.88	98.4	98.84	97.99	-0.270879275	1.02310622954471e-05	0.999253610775121	0.000736158162583181	0.0108790413862703	chr17:79163393-79196799
PLK4	PLK4	NA	32.23	16.74	25.17	13.51	-0.006735232	0.860034405311286	0.139964678657159	9.16031555267669e-07	0.36262378538806	chr4:128802016-128820350
PRUNE1	PRUNE1	NA	85.63	58.41	61.42	62.45	0.412200695	0.488056894588356	0.510761617250434	0.00118148816121028	0.151666609915018	chr1:150980953-151008189
ANKRD53	ANKRD53	NA	93.6	81.04	62.44	81.26	0.675710952	0.00954256196225925	0.931111848166881	0.0593455898708594	0.00251839428017519	chr2:71205510-71212626
PHLDB2	PHLDB2	NA	78.88	8.81	14.99	33.12	0.771485854	0.297780279071086	0.702217951877238	1.76905167517775e-06	0.248540603471023	chr3:111451344-111695364
SNCA	SNCA	NA	42.88	45.11	57.88	66.97	NA	0.825842878530667	0.169587906537157	0.00456921493217677	0.394792393088182	chr4:90645250-90759466
PLK2	PLK2	NA	27.88	12.08	14.49	21.56	2.834828808	0.997434574727652	0.00256539930541378	2.59669346261976e-08	0.550652328069623	chr5:57749809-57756087
MCPH1	MCPH1	NA	94.66	98.31	99.19	99.4	-2.681679946	5.95298530099627e-18	0.0016109062889031	0.998389093711097	0.00126057292675933	chr8:6264113-6501144
SLC39A12	SLC39A12	NA	85.82	84.31	90.56	87.81	-1.340545118	0.000151453633417803	0.958880038589026	0.0409685077775563	0.0390649826998167	chr10:18240768-18332221
PAK1	PAK1	NA	17.75	14.98	13.7	15.67	2.405130403	0.816073207994055	0.183917298288768	9.49371717793684e-06	0.912940036464991	chr11:77032752-77185680
RPS3	RPS3	NA	73.11	48.16	45.21	57.62	2.602192917	0.945774146280598	0.0539943461649598	0.000231507554442489	0.659360740703586	chr11:75110530-75133324
CHEK1	CHEK1	NA	31.69	11	11.61	20.79	1.342243039	0.0186882932138334	0.976178884235928	0.00513282255023856	0.913534670435277	chr11:125495036-125546150
DIXDC1	DIXDC1	NA	NA	45	56.09	54.58	1.434546052	4.00494891878993e-05	0.997437154847006	0.00252279566380621	0.324696754665526	chr11:111797868-111893305
BICD1	BICD1	NA	3.54	2.57	4.79	2.88	1.911941098	0.0637018983597415	0.9361368730619	0.000161228578358821	0.0690486086588319	chr12:32259769-32536567
CENPJ	CENPJ	NA	88.13	40.87	84.93	39.73	0.990766519	9.93861087334425e-18	0.106592205812967	0.893407794187033	0.0842118582728781	chr13:25457171-25497018
TRIM36	TRIM36	NA	63.62	39.94	33.88	55.14	-0.036614369	0.00900652123797508	0.987943504024511	0.00304997473751387	0.101506571218431	chr5:114460459-114516243
HNRNPU	HNRNPU	NA	17.75	12.86	14.67	15.55	3.569660036	0.999724162471377	0.000275837415412332	1.13210388762844e-10	0.730032251695722	chr1:245014468-245027844
WNT3A	WNT3A	NA	38.58	23.98	20.67	21.41	2.841468397	0.737939790360069	0.25901148004294	0.00304872959699042	0.984608415656111	chr1:228194752-228248961
CCSAP	CCSAP	NA	NA	71.24	77.15	67.29	1.734825006	0.739093490058556	0.257896411334548	0.00301009860689658	0.0061319165579308	chr1:229456758-229478735
C10orf90	C10orf90	NA	87.72	61.63	83.86	70.62	-0.04002166	1.33265420716878e-09	0.176212714262618	0.823787284404728	0.00247512727342683	chr10:128113566-128359079
SKA1	SKA1	NA	70.26	48.58	57.38	56	0.871345167	5.26549207858379e-06	0.398797750579395	0.601196983928526	0.319185971758366	chr18:47901365-47920543
DYRK1A	DYRK1A	NA	25.64	16.66	11.93	13.01	4.075874799	0.998989867866653	0.00101012945738831	2.67595818306944e-09	0.889451325081045	chr21:38739879-38889753
FBXW5	FBXW5	NA	5.19	86.44	35.79	47.99	-1.408943812	4.36627905557293e-06	0.36518516681384	0.634810466907105	0.0442347886124743	chr9:139834887-139839139
TAOK1	TAOK1	NA	17.16	4.48	4.52	7.37	4.684596692	0.99999994148421	5.85157896782588e-08	6.30808653955129e-19	0.888927437375435	chr17:27717482-27878922
CCNF	CCNF	NA	5.67	6.89	12.8	11.02	0.843330165	0.0419820801407209	0.957955125913762	6.27939455174038e-05	0.111576696909924	chr16:2479395-2508855
PRKAA2	PRKAA2	NA	15.62	42.74	19.76	41.66	1.937496327	0.00109716452750245	0.986274216171957	0.0126286193005404	0.348711912722427	chr1:57110995-57181008
CLASP2	CLASP2	NA	NA	NA	NA	NA	3.376012721	0.999999380766519	6.19233481284134e-07	1.63635222783174e-18	0.50621671229512	chr3:33537737-33759848
SPICE1	SPICE1	NA	69.66	39.34	51.85	50.17	0.078543425	8.71460447025057e-08	0.973500921331307	0.0264989915226488	0.0949224805134987	chr3:113161565-113234034
POC1A	POC1A	NA	78.59	73.27	78.15	78.79	1.202806132	3.56191886367619e-05	0.793531005440298	0.206433375371065	0.288693394395661	chr3:52109269-52188706
MAP9	MAP9	NA	95.77	91.37	95.93	96.83	0.043835994	1.15759646001792e-09	0.163220798900497	0.836779199941907	0.0292308842844466	chr4:156263810-156298122
CHMP4C	CHMP4C	NA	61.49	79.23	74.74	69.56	-0.145351423	0.00125591037249746	0.831247384415411	0.167496705212092	0.143717477231022	chr8:82644669-82671750
TMEM67	TMEM67	NA	72.75	15.68	5.51	8.22	1.007115228	2.1493329200334e-15	0.526299486718837	0.473700513281161	0.178300458665814	chr8:94767072-94830285
MID1IP1	MID1IP1	NA	61.28	16.86	33.14	22.49	2.005306003	0.50464363162555	0.413907163130633	0.0814492052438162	0.22405103383282	chrX:38660685-38665790
SKA3	SKA3	NA	88.3	87.93	90.08	90.35	0.65154994	1.17281724094617e-07	0.178732878461333	0.821267004256943	0.0324524170248491	chr13:21727734-21750741
CEP295	CEP295	NA	99.83	NA	NA	NA	NA	0.00288832581138263	0.333927948659849	0.663183725528768	0.00978903958999709	chr11:93394805-93463522
HDGFL3	HDGFL3	NA	51.04	59.86	64.57	56.21	NA	0.926348688070301	0.0731515855630829	0.000499726366615595	NA	chr15:83784320-83876770
C16orf45	BMERB1	previous	53.51	71.94	60.3	49.16	0.31428846	0.187228569637262	0.753240125187308	0.0595313051754295	0.240469656791702	chr16:15528152-15718885
PLK1	PLK1	NA	33.34	42.94	31.09	36.14	2.764347811	0.989028078821755	0.0109710155910453	9.05587199361217e-07	0.916360166623723	chr16:23690143-23701688
MAP1A	MAP1A	NA	92.61	29.09	58.86	78.56	3.04158385	0.999949427657813	5.0572342112942e-05	7.43627744780257e-14	0.0827124131104605	chr15:43803156-43823818
MAPRE2	MAPRE2	NA	38.28	42.56	46	42.77	2.320188043	0.953346256839757	0.0466213564235218	3.23867367212446e-05	0.558879739454293	chr18:32556892-32723434
CDK2AP2	CDK2AP2	NA	60.96	57.36	62.99	51.26	NA	0.250834155245761	0.625990109122405	0.123175735631835	0.153428191731622	chr11:67273968-67276102
CTNNB1	CTNNB1	NA	18.44	6.23	8.04	6.86	4.197769059	0.999903366553681	9.66334028575156e-05	4.34610341742948e-11	0.999915618474083	chr3:41236328-41281936
FAM107A	FAM107A	NA	79.04	50.97	53.48	55.49	NA	0.0106915521609234	0.587798294203753	0.401510153635323	0.105519820604512	chr3:58549844-58613337
CEP120	CEP120	NA	54.12	24.34	38.18	44.64	-0.316345875	1.12656955288626e-06	0.999282825019877	0.000716048410569947	0.184727315038445	chr5:122680579-122759286
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
ATF5	ATF5	NA	58.74	83.07	77.72	79.81	-0.07773788	0.0200614486184524	0.716491679540829	0.263446871840718	0.0365175442864404	chr19:50431959-50437192
PDCD6IP	PDCD6IP	NA	32.23	66.3	42.46	80.83	-0.079867955	0.965174015196002	0.0348258552729323	1.29531066176274e-07	0.244023292343347	chr3:33839844-33911194
PKHD1	PKHD1	NA	75.51	22.14	67.44	78.17	-0.996726525	1.00528518213589e-19	0.999999999917228	8.27720884479582e-11	0.47909236056177	chr6:51480098-51952423
MAP6	MAP6	NA	NA	64.49	51.09	51.33	1.251243886	0.0484716769373485	0.923645361825011	0.0278829612376401	0.0292573260450546	chr11:75297963-75380165
CDK5R1	CDK5R1	NA	42.88	20.85	18.95	26.84	3.385808949	0.732432054367237	0.253162210154352	0.0144057354784113	0.889967936491208	chr17:30813637-30818274
GEN1	GEN1	NA	98.13	27.09	65.26	59.32	0.469107866	3.07148030814556e-09	0.703572841776108	0.296427155152411	0.0662298039051063	chr2:17935125-17966632
CEP295NL	CEP295NL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr17:76866980-76899297
MAP6D1	MAP6D1	NA	NA	NA	NA	NA	NA	0.0499202564475282	0.661051257723007	0.289028485829464	0.00876433182442903	chr3:183533664-183543382
MAPK15	MAPK15	NA	81.73	97.42	97.93	97.49	-2.062375084	3.41994904397595e-12	0.0398886921905646	0.960111307806016	0.0164763184033521	chr8:144798429-144804628
NPM1	NPM1	NA	30.07	28.49	26.17	28	1.196166543	0.93739990974484	0.0625322479617169	6.78422934432125e-05	0.791018728922935	chr5:170814120-170838141
CEP97	CEP97	NA	18.21	66.04	59.79	77.65	0.054022316	1.45861013399473e-05	0.98943668444597	0.0105487294526896	0.11028874518257	chr3:101442769-101489406
FES	FES	NA	9.77	11.75	5.21	10.83	1.505970031	0.000218542660967497	0.999559631515682	0.00022182582335102	0.254095315211496	chr15:91426925-91439006
CAV3	CAV3	NA	77.7	68.57	70.27	71.89	0.478984566	0.328681604735383	0.59690576160835	0.074412633656267	0.509446112787347	chr3:8775486-8788451
SKA2	SKA2	NA	66.57	47.14	44.95	54.03	NA	0.0203136357413079	0.718846417121608	0.260839947137084	0.323785121663558	chr17:57187312-57232630
EFNA5	EFNA5	NA	41.25	41.52	38.66	39.62	1.220059801	0.874005069568691	0.124029138289787	0.00196579214152129	0.996767943605211	chr5:106712590-107006596
CIB1	CIB1	NA	32.62	72.47	61.58	71.86	0.45827166	0.0125415730055683	0.835369222204431	0.152089204790001	0.298732006333004	chr15:90773207-90777279
