pathway_28	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
GSK3A	GSK3A	NA	31.46	22.71	20.84	21.47	2.772619644	0.9955911933386	0.00440832560967414	4.81051726105987e-07	0.410076914678626	chr19:42734338-42746745
GRIK5	GRIK5	NA	6.52	21.26	9.04	20.32	3.519809883	0.953288771467553	0.0467109589386388	2.69593808200093e-07	0.187493882686263	chr19:42502473-42573650
STX1A	STX1A	NA	28.63	30.04	32.39	31.7	2.127104167	0.877102218587269	0.122513704606588	0.000384076806142823	0.368093661810562	chr7:73113536-73133989
DVL1	DVL1	NA	6.06	37.98	20.49	20.57	0.627851985	0.0905115733720149	0.907284969698664	0.00220345692932133	0.502065644146611	chr1:1270656-1284730
P2RX1	P2RX1	NA	22.51	21.6	41.88	32.37	1.131339982	1.35028488629901e-06	0.57552550664971	0.424473143065404	0.134896132157311	chr17:3799886-3819794
CHRNE	CHRNE	NA	10.03	53.12	17.58	24.05	3.482477748	0.00493455834896103	0.98783156533865	0.00723387631238893	0.0675633495566979	chr17:4801069-4806369
MPP2	MPP2	NA	8	12.03	13.17	13.03	1.963686203	0.00129031591702553	0.988645490472261	0.010064193610713	0.0890919936265391	chr17:41952725-41987068
GLRB	GLRB	NA	8.32	17.96	21.22	14.33	-0.134647609	0.296640881209926	0.702297701986023	0.00106141680405109	0.209319222228697	chr4:157997209-158093242
P2RX3	P2RX3	NA	51.92	64.24	61.24	73.93	1.257693358	0.0068422975837671	0.971678539569077	0.0214791628471557	0.257847272531894	chr11:57105991-57138073
CUX2	CUX2	NA	1.6	9.06	5.45	4.29	3.144756736	0.999989668129701	1.03318702608684e-05	3.79379248830708e-14	0.397294948434826	chr12:111471828-111788358
OPRM1	OPRM1	NA	97.43	96.86	97.3	95.39	-0.560768212	2.36350668324082e-05	0.713170043077528	0.286806321855639	0.901469633314784	chr6:154331631-154568001
SLC29A1	SLC29A1	NA	82.08	24.49	23.49	35.78	2.018860333	0.944110149201761	0.055838883747037	5.09670512020167e-05	0.102848333167735	chr6:44187242-44201888
RAB3GAP1	RAB3GAP1	NA	67.43	13.19	13.99	27.61	1.804638863	0.0266922596135617	0.973306704274111	1.03611232763015e-06	0.302193441760246	chr2:135809835-135933964
RGS4	RGS4	NA	48.12	54.35	56.01	68.37	NA	7.43637086118141e-05	0.481363800106452	0.518561836184936	0.30782934288405	chr1:163038565-163046592
CHRNB4	CHRNB4	NA	86.3	83.05	80.15	80.61	0.991692217	0.012791351532071	0.946641423841364	0.0405672246265646	0.0598902178129738	chr15:78916461-78933587
PTK2B	PTK2B	NA	5.19	7.11	2.99	6.29	0.766841459	0.996570673633132	0.00342932634898402	1.78839382709134e-11	0.424632626714574	chr8:27168999-27316903
CHRNA2	CHRNA2	NA	13.67	18.54	8.77	21.25	0.736668107	0.0364454048602727	0.921770585923675	0.0417840092160527	0.020223368437004	chr8:27317279-27337400
ADORA2A	ADORA2A	NA	45.26	31.17	24.65	46.12	1.626499594	0.685883563208777	0.308914974508943	0.00520146228228	0.246666916399525	chr22:24819565-24838328
CHRNA10	CHRNA10	NA	88.38	97.23	92.33	93.31	0.739638777	4.12557322211832e-05	0.593218460699139	0.40674028356864	0.25164911143932	chr11:3686817-3692646
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
P2RX4	P2RX4	NA	50.45	58.83	46.69	56.82	0.426221262	6.5760781592172e-08	0.237533346867894	0.762466587371325	0.117871038390663	chr12:121647660-121671909
CHRND	CHRND	NA	26.93	95.78	85.45	89.46	-0.051617408	5.42133088711114e-05	0.963299100582207	0.0366466861089214	0.13866666017842	chr2:233390870-233400548
CHRNA1	CHRNA1	NA	30.7	27.12	23.77	24.37	1.005563179	0.00016801358295694	0.864354973127363	0.13547701328968	0.367983882244954	chr2:175612320-175629200
PPP3CA	PPP3CA	NA	25.15	21.1	18.81	17.76	2.814420574	0.996025570228044	0.00397435419637413	7.55755818774708e-08	0.829111559519535	chr4:101944566-102269435
NPFF	NPFF	NA	61.28	80.66	78	72.52	NA	0.0128210275829711	0.62623402150487	0.360944950912159	0.0201195200543171	chr12:53900474-53901422
ARRB2	ARRB2	NA	15.62	31.72	32.1	24.49	1.673793187	0.647844866048825	0.351837797504701	0.00031733644647447	0.726219785983418	chr17:4613784-4624794
EIF4A3	EIF4A3	NA	17.03	16.17	18.06	15.69	3.034846783	0.998063846399013	0.00193608900499577	6.45959915911195e-08	0.250119876515009	chr17:78109013-78120982
SH3GL1	SH3GL1	NA	8	56.54	24.73	43.44	1.466151852	0.164266784177715	0.831986069406366	0.00374714641591889	0.863626309419846	chr19:4360367-4400544
APP	APP	NA	8.8	8.36	5.89	12.07	2.652316839	0.430989473138877	0.569007446692738	3.08016838522064e-06	0.993008957274039	chr21:27252861-27543446
AKT1	AKT1	NA	8.32	6.58	8.43	7.28	3.228592267	0.99235024106922	0.00764938452818562	3.74402594288527e-07	0.999993360885163	chr14:105235686-105262088
IGSF11	IGSF11	NA	61.91	43.22	40.08	44.53	-0.109091688	0.119815312270074	0.873546802146369	0.00663788558355776	0.183197210935693	chr3:118619404-118864915
TMEM108	TMEM108	NA	4.22	46.88	38.5	37.9	-0.855340742	0.977492340542061	0.0224815313387412	2.61281191980107e-05	0.0527822004415716	chr3:132757235-133116636
SNCA	SNCA	NA	42.88	45.11	57.88	66.97	NA	0.825842878530667	0.169587906537157	0.00456921493217677	0.394792393088182	chr4:90645250-90759466
GLRA3	GLRA3	NA	15.76	24.86	28.26	23.79	0.837356332	0.0976681523109444	0.901937853014042	0.000393994675013402	0.247557185583982	chr4:175558065-175750465
GLRA1	GLRA1	NA	21.56	45.58	36.31	37.99	0.703792323	0.0465133788666361	0.947123070690836	0.00636355044252782	0.736987084688376	chr5:151202074-151304403
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
CHRNB3	CHRNB3	NA	30.56	36.82	61.2	56.82	0.904781624	0.000473781551612662	0.853140029027775	0.146386189420613	0.206277485560485	chr8:42552519-42592550
CHRNA6	CHRNA6	NA	12.97	41.55	25.98	31.08	-1.410006395	7.75086178478916e-06	0.47409957511515	0.525892674023065	0.126088397212728	chr8:42607763-42651535
DRD2	DRD2	NA	18.06	23.84	19.14	27.38	1.593634871	0.907950885866584	0.0918678411628955	0.000181272970520482	0.941392483898328	chr11:113280318-113346111
GRID2	GRID2	NA	11.4	1.37	6.95	4.1	1.27632555	0.999993322640181	6.67735980595055e-06	1.31008980474057e-14	0.889185776104709	chr4:93225550-94695707
WNT7A	WNT7A	NA	15.62	12.49	12.69	12.31	2.727203028	0.765751915880841	0.232036480268958	0.00221160385020168	0.398025421699506	chr3:13857755-13921618
GHRL	GHRL	NA	83.14	67.66	82.34	71.28	NA	0.000521721399769079	0.425992629479456	0.573485649120775	0.0844628781245873	chr3:10327359-10334631
DGKI	DGKI	NA	7.77	5.26	4.57	4.46	2.665049171	0.704933287912443	0.295066699519901	1.25676565372783e-08	0.590388461420494	chr7:137065783-137531838
PPP1R9A	PPP1R9A	NA	55.83	32.87	46.14	31.93	0.81057329	0.979045929431406	0.0209540690611794	1.50741502118492e-09	0.205879562239656	chr7:94536514-94925727
CHRNB2	CHRNB2	NA	14.97	12.71	13.14	15.2	2.528075494	0.903918675577909	0.0958788752171518	0.000202449204939715	0.236289180898689	chr1:154540257-154552502
GRIN2C	GRIN2C	NA	NA	83.88	81.72	87.7	0.450433779	0.00993505135875783	0.987419193543495	0.00264575509774668	0.0811317635389569	chr17:72838162-72856658
HCRT	HCRT	NA	NA	NA	NA	NA	1.941344994	0.514078815896975	0.408918214313684	0.0770029697893408	0.154244006830904	chr17:40336078-40337470
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
ADORA1	ADORA1	NA	38.82	31.25	21.89	24.22	1.369962841	0.105013383234434	0.756834511980384	0.138152104785182	0.367303389557055	chr1:203059782-203136533
GRIK2	GRIK2	ambiguous_previous	6.48	5.33	5.81	10.13	2.400188043	0.996685962808012	0.00331403520616384	1.98582463957004e-09	0.946004228290919	chr6:101846664-102517958
CDK5	CDK5	NA	51.04	31.07	29.29	28.49	2.837460723	0.922341628491863	0.077541105178571	0.000117266329566193	0.908197904989845	chr7:150750899-150755617
GABRB3	GABRB3	NA	22.36	22.31	19.82	23.91	2.908702881	0.995064754389693	0.00493461199320092	6.33617106168428e-07	0.703867619850226	chr15:26788693-27184686
NETO1	NETO1	NA	86.71	21.9	30.32	49.92	1.673637636	0.979169420465218	0.0208296934176725	8.86117109958008e-07	0.274136560517342	chr18:70409549-70535184
CHRFAM7A	CHRFAM7A	NA	NA	NA	NA	NA	3.438301388	0.876043418436953	0.122071815288372	0.00188476627467451	0.105656151071389	chr15:30653443-30686052
HTR3A	HTR3A	NA	6.86	23.26	18.46	18.09	-1.217675383	2.61359922290542e-10	0.0708697339511391	0.929130265787501	0.381609235081593	chr11:113845603-113861035
CACNB3	CACNB3	NA	13.45	11.44	23.44	15.78	1.687012911	0.791282366142289	0.208650944015656	6.66898420550524e-05	0.375624905964273	chr12:49208234-49222724
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
ADRB2	ADRB2	NA	77.06	51.35	29.56	61.07	1.20256693	0.455500824993228	0.51238789177314	0.0321112832336313	0.766324239351333	chr5:148206156-148208196
CHRNA5	CHRNA5	NA	37.54	71.72	67.62	54.29	-1.109679047	1.13989163025817e-05	0.339194836483784	0.660793764599913	0.152935897375701	chr15:78857862-78887611
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
NLGN2	NLGN2	NA	7.94	9.51	6.77	9.66	3.589010526	0.988775808513975	0.0112194633812741	4.72810475037724e-06	0.211516062460634	chr17:7308193-7323179
CHRNB1	CHRNB1	NA	26.73	42.03	49.55	69.73	1.987934116	1.94440491520732e-06	0.655177201099745	0.34482085449534	0.211772931412833	chr17:7348380-7361026
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
CHRNA9	CHRNA9	NA	77.23	84.02	94.13	90.96	-0.248112204	0.000263326922501022	0.750645331521419	0.24909134155608	0.127142481998493	chr4:40337346-40357234
NPAS4	NPAS4	NA	15.95	10.98	5.28	12.99	1.209270814	0.685283946167615	0.314493320172723	0.000222733659662656	0.216954115840008	chr11:66188475-66194178
CHRNA7	CHRNA7	NA	NA	51.84	57.58	55.65	2.95971033	NA	NA	NA	0.168515318758735	chr15:32322691-32464722
BAIAP2	BAIAP2	NA	4.22	7.66	9.75	5.6	2.595286472	0.926028336489408	0.0739506439642558	2.10195463364206e-05	0.184038679279374	chr17:79008950-79091232
RIMS2	RIMS2	NA	18.28	11.45	54.44	20.6	1.032817021	0.999984143216421	1.58567835791735e-05	3.65330403287303e-17	0.58962496156792	chr8:104512976-105268322
GRIN1	GRIN1	NA	6.72	3.31	4.67	4.09	5.971225911	0.928695746564368	0.0713034691937774	7.8424185492576e-07	0.134172600913594	chr9:140032842-140063207
NRXN1	NRXN1	NA	2.25	2.72	2.28	1.95	4.041988282	0.999950124054954	4.98759449737795e-05	7.18930253230459e-14	0.995179441352625	chr2:50145643-51259674
ABAT	ABAT	NA	30.74	24.4	25.19	38.33	1.515920427	0.883796281871084	0.116190047224678	1.36709042385502e-05	0.163825557926488	chr16:8768422-8878432
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
NPY2R	NPY2R	NA	18.59	29.93	29.78	31.99	0.825210944	0.528154767076317	0.452648215901865	0.0191970170218181	0.193791182488454	chr4:156129781-156138230
P2RX2	P2RX2	NA	17.31	82.69	67.78	74.84	2.149785513	3.59910451285472e-09	0.0888379563911069	0.911162040009789	0.081868833535213	chr12:133195366-133198972
GLRA4	GLRA4	NA	92.73	88.17	79.29	82.4	-0.151810367	0.000173018936462139	0.663171115961182	0.336655865102356	0.424767210922205	chrX:102962152-102983552
LRRK2	LRRK2	NA	6.51	2.01	6.56	2.7	2.237793256	1.3942000466738e-12	0.999999997117293	2.88131237245603e-09	0.540464991369161	chr12:40590546-40763083
INSYN2	INSYN2A	previous	37.6	58.1	41.71	59.01	-0.487877357	0.95784740556038	0.0420291016508384	0.000123492788781606	0.0180528317020836	chr10:128933694-128994422
RELN	RELN	NA	1.46	3.37	4.33	3.25	1.801081941	0.999999999999987	1.33853342978018e-14	5.84877270586394e-40	0.989553229855465	chr7:103112231-103629963
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
TRPV1	TRPV1	NA	54.16	95.87	89.48	92.68	0.966330562	9.72379015544384e-13	0.036674704340745	0.963325295658283	0.278528188115081	chr17:3468738-3500392
CHRNG	CHRNG	NA	25.79	62.86	65.42	61.71	-0.063754728	2.04278454961688e-09	0.386898008813409	0.613101989143806	0.119728304996212	chr2:233404437-233411113
UNC13B	UNC13B	NA	0.59	15.2	5.39	3.76	-0.934738589	2.23791395282039e-05	0.999977617531533	3.32893833648479e-09	0.580998967561249	chr9:35161999-35405335
INSYN1	INSYN1	NA	69.21	48.44	23.1	47.23	1.522912598	0.887353272974508	0.111173303232192	0.00147342379330059	0.0822442382384868	chr15:74032141-74045088
MIR30B	MIR30B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
AC093525.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S1PR2	S1PR2	NA	26.73	44.68	29.08	57.79	1.316111236	0.427528776414178	0.533640966153093	0.038830257432729	0.0399994796654063	chr19:10334520-10341962
GRIN2B	GRIN2B	NA	1.07	1.06	1.09	1.83	5.334038957	0.999983751088803	1.62489106316848e-05	5.64911303689279e-13	0.628804110766064	chr12:13693165-14133053
