pathway_38	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
EPHA4	EPHA4	NA	4.22	2.96	2.96	2.2	2.886344389	0.999917454374257	8.2545624531029e-05	1.2122223666978e-12	0.989201693123434	chr2:222282749-222438922
TNR	TNR	NA	20.04	34.36	44.07	36.49	2.06764652	0.984376797483402	0.0156232024866434	2.9954721107861e-11	0.798250144855695	chr1:175284330-175712906
SLC8A2	SLC8A2	NA	8.32	4.11	4.34	4.51	5.966104495	0.967866695540106	0.0321205160010984	1.27884587955846e-05	0.0667983533684283	chr19:47931274-47975425
CREB1	CREB1	NA	59.76	34.72	32.02	33.68	2.24259804	0.953415773363096	0.046551960578516	3.22660583882908e-05	0.999813577373813	chr2:208394461-208468155
PTK2B	PTK2B	NA	5.19	7.11	2.99	6.29	0.766841459	0.996570673633132	0.00342932634898402	1.78839382709134e-11	0.424632626714574	chr8:27168999-27316903
TSHZ3	TSHZ3	NA	2.49	16.26	13.44	16.63	2.014965347	0.933488353509614	0.0664325578511096	7.90886392760724e-05	0.183935779601994	chr19:31765851-31840453
STAU1	STAU1	NA	31.93	8.71	10.48	14.77	2.127697333	0.992884613036622	0.00711507334365428	3.13619723940627e-07	0.626363807300629	chr20:47729878-47804904
ADORA2A	ADORA2A	NA	45.26	31.17	24.65	46.12	1.626499594	0.685883563208777	0.308914974508943	0.00520146228228	0.246666916399525	chr22:24819565-24838328
EIF2AK4	EIF2AK4	NA	14.27	10.7	39.01	21.76	2.989410809	0.000173073911289335	0.999826921779574	4.30913626824082e-09	0.222061516727439	chr15:40226347-40327797
APOE	APOE	NA	NA	56.11	58.71	59.79	1.534621753	0.151046695004768	0.764846974582906	0.0841063304123263	0.925476830557616	chr19:45409011-45412650
LILRB2	LILRB2	NA	99.09	99.54	99.44	99.52	-1.49134413	9.91188649177991e-05	0.983685422747348	0.0162154583877346	0.00096730461048306	chr19:54777675-54785039
GFAP	GFAP	NA	83.47	85.95	56.58	49.9	0.795847837	0.00273288079792492	0.925932880854251	0.0713342383478239	0.981538915467632	chr17:42982994-42994305
SNAP25	SNAP25	NA	52.85	52.95	43.46	40.61	2.64743186	0.948305562925762	0.0514890191732389	0.000205417900999199	0.883876236154528	chr20:10199478-10288066
EPHB2	EPHB2	NA	3.86	3.11	2.7	1.69	3.068261809	0.999865665387738	0.000134334515301976	9.69603277257154e-11	0.948206988592659	chr1:23037332-23241818
SERPINE2	SERPINE2	NA	26.53	12.71	22.61	15.2	0.924393439	0.869819726951435	0.129733394836193	0.000446878212372729	0.269520074587641	chr2:224839829-224904036
APP	APP	NA	8.8	8.36	5.89	12.07	2.652316839	0.430989473138877	0.569007446692738	3.08016838522064e-06	0.993008957274039	chr21:27252861-27543446
SNAP47	SNAP47	NA	86.75	89.48	88.08	92.71	0.479446793	0.168877158168546	0.814236473198522	0.0168863686329323	0.00858038251737636	chr1:227916358-227968927
IGSF11	IGSF11	NA	61.91	43.22	40.08	44.53	-0.109091688	0.119815312270074	0.873546802146369	0.00663788558355776	0.183197210935693	chr3:118619404-118864915
SNCA	SNCA	NA	42.88	45.11	57.88	66.97	NA	0.825842878530667	0.169587906537157	0.00456921493217677	0.394792393088182	chr4:90645250-90759466
PLK2	PLK2	NA	27.88	12.08	14.49	21.56	2.834828808	0.997434574727652	0.00256539930541378	2.59669346261976e-08	0.550652328069623	chr5:57749809-57756087
LRRTM2	LRRTM2	NA	17.75	11	20.06	9.68	1.972421231	0.978604375076698	0.02137256351847	2.30614048322957e-05	0.782448812638848	chr5:138204612-138211057
CRH	CRH	NA	NA	NA	NA	NA	NA	0.539241095745054	0.394771193484497	0.0659877107704485	0.729066493083892	chr8:67088620-67090960
NTRK2	NTRK2	NA	22.65	8.41	6.64	6.79	2.271432966	0.999940190021857	5.9809964635981e-05	1.35071295851741e-11	0.92228354212197	chr9:87283466-87638505
DRD2	DRD2	NA	18.06	23.84	19.14	27.38	1.593634871	0.907950885866584	0.0918678411628955	0.000181272970520482	0.941392483898328	chr11:113280318-113346111
NRGN	NRGN	NA	NA	58.47	58.24	58.95	NA	0.546192678586479	0.390655174772545	0.0631521466409766	0.645341905449215	chr11:124609742-124617106
SLC24A2	SLC24A2	NA	21.73	9.78	14.62	20.35	1.091612368	0.0193457546046448	0.975774940505214	0.00487930489014171	0.390081282471662	chr9:19507450-19786926
ADCY8	ADCY8	NA	5.17	3.02	2.68	2.35	2.137548177	0.0967136311908052	0.903283046308486	3.32250070921125e-06	0.569570607621321	chr8:131792547-132054672
NPTN	NPTN	NA	24	23.35	24.92	32.08	2.041026634	0.983623727043831	0.0163643264598115	1.19464963571448e-05	0.524343818189811	chr15:73852355-73926475
BRAF	BRAF	NA	17.75	7.43	9.55	13.41	3.287339913	0.999983482649624	1.65173502566583e-05	1.18961221524589e-13	0.683349443805559	chr7:140419127-140624564
PPP1R9A	PPP1R9A	NA	55.83	32.87	46.14	31.93	0.81057329	0.979045929431406	0.0209540690611794	1.50741502118492e-09	0.205879562239656	chr7:94536514-94925727
GIP	GIP	NA	80.73	62.12	64.74	71.89	NA	0.144888672333902	0.765608522315411	0.0895028053506863	0.154071702677521	chr17:47035916-47045958
S100B	S100B	NA	58	53.47	52.17	48.04	NA	0.182663565732971	0.624353389920232	0.192983044346797	0.760695357840729	chr21:48018875-48025121
SQSTM1	SQSTM1	NA	34.88	50.29	73.13	42.91	0.267401856	0.00232396816164153	0.911118533930972	0.086557497907387	0.259706405697246	chr5:179233388-179265078
GRIN2C	GRIN2C	NA	NA	83.88	81.72	87.7	0.450433779	0.00993505135875783	0.987419193543495	0.00264575509774668	0.0811317635389569	chr17:72838162-72856658
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
NCSTN	NCSTN	NA	18.72	7.79	6.22	5.17	2.73018476	0.999948150272947	5.18497175149805e-05	9.53829119301961e-12	0.157031805214105	chr1:160313062-160328742
LRRTM1	LRRTM1	NA	62	27.89	21.2	53.79	2.936318982	0.940831116051999	0.0588808243906357	0.000288059557365118	0.442620255619501	chr2:80529003-80531874
ADORA1	ADORA1	NA	38.82	31.25	21.89	24.22	1.369962841	0.105013383234434	0.756834511980384	0.138152104785182	0.367303389557055	chr1:203059782-203136533
ADCY1	ADCY1	NA	4.25	1.77	1.5	2.36	4.587399713	0.999682880383837	0.000317119583986143	3.21766796554904e-11	0.149696440791376	chr7:45613739-45762715
STX3	STX3	NA	76.15	77.65	64.77	67.92	1.010751655	0.508227232797329	0.490761373385251	0.00101139381742075	0.232901106801938	chr11:59480929-59573354
FAM107A	FAM107A	NA	79.04	50.97	53.48	55.49	NA	0.0106915521609234	0.587798294203753	0.401510153635323	0.105519820604512	chr3:58549844-58613337
CX3CR1	CX3CR1	NA	89.79	91.69	92.76	94.81	0.961881816	0.0991239909532045	0.752751870059234	0.148124138987562	0.0478604815496776	chr3:39304985-39323226
NSG1	NSG1	NA	31.69	20.85	32.64	26.84	0.115519729	0.00368223952224527	0.600641695858662	0.395676064619093	NA	chr4:4349867-4420785
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
RGS14	RGS14	NA	74.49	70.78	70.22	74.49	2.531886828	0.0109932743846819	0.986722765041048	0.00228396057427029	0.0554500033607593	chr5:176784838-176799602
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
PRNP	PRNP	NA	75.12	54.27	55.09	76.18	1.74254377	0.134431117481428	0.765831345697037	0.0997375368215351	0.0547363339153112	chr20:4666882-4682236
CALB2	CALB2	NA	34.32	29.57	29.94	29.47	1.642781244	0.0212610907663291	0.958574565336968	0.0201643438967025	0.884963974395001	chr16:71392616-71424341
SYT12	SYT12	NA	32.15	59.07	82.42	67.81	0.230060665	3.96021020701708e-05	0.584278005996486	0.415682391901443	0.169763188396436	chr11:66774249-66818334
CHRNA7	CHRNA7	NA	NA	51.84	57.58	55.65	2.95971033	NA	NA	NA	0.168515318758735	chr15:32322691-32464722
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
DRD1	DRD1	NA	26.53	39.12	32.31	26.77	2.313621044	0.884013003072382	0.114398692441971	0.00158830448564688	0.0992625536614297	chr5:174867042-174871211
SHISA7	SHISA7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0219541023859781	chr19:55940107-55954230
RELN	RELN	NA	1.46	3.37	4.33	3.25	1.801081941	0.999999999999987	1.33853342978018e-14	5.84877270586394e-40	0.989553229855465	chr7:103112231-103629963
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
MME	MME	NA	15.32	9.1	15.57	8.49	-0.490918405	2.87242129376798e-08	0.994377505608665	0.00562246566712169	0.543919167825865	chr3:154741913-154901497
NF1	NF1	NA	0.47	0.25	0.2	0.38	4.909466807	0.999999939046812	6.0953188230174e-08	1.62208325797896e-26	0.993936902824999	chr17:29421945-29708905
ARC	ARC	NA	28.63	38.83	34.84	41.8	3.641735253	0.908917997991189	0.0902259495932489	0.000856052415562222	0.130590353538336	chr8:143692405-143696833
AGER	AGER	NA	82.74	83.49	75.27	88.77	1.047131129	2.86676402835451e-10	0.139725912044568	0.860274087668756	0.358118946720725	chr6:32148745-32152101
MIR30B	MIR30B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VAMP2	VAMP2	NA	49.39	60.74	65.47	57.19	NA	0.82231777343321	0.172865425819246	0.0048168007475436	0.497727564629084	chr17:8062467-8066864
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
INS	INS	NA	47.79	50.08	48.69	54.11	NA	0.72371742121351	0.260561735664436	0.0157208431220533	0.0098684990027252	chr11:2181009-2182571
GRIN2B	GRIN2B	NA	1.07	1.06	1.09	1.83	5.334038957	0.999983751088803	1.62489106316848e-05	5.64911303689279e-13	0.628804110766064	chr12:13693165-14133053
