pathway_39	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
EPHB2	EPHB2	NA	3.86	3.11	2.7	1.69	3.068261809	0.999865665387738	0.000134334515301976	9.69603277257154e-11	0.948206988592659	chr1:23037332-23241818
CAPRIN1	CAPRIN1	NA	21.2	6.12	5.93	5.67	3.353227674	0.999265844949014	0.000734154802203994	2.48781652904487e-10	0.636562416173035	chr11:34073230-34122703
DOCK10	DOCK10	NA	7.38	75.59	27.8	44.65	1.463369917	0.547408565091197	0.452591434905287	3.51602310597139e-12	0.38298961166174	chr2:225629807-225907159
ITPKA	ITPKA	NA	NA	47.49	35.57	36.75	2.714073178	0.780556031372862	0.217603905413045	0.00184006321409346	0.116208330625671	chr15:41785591-41795747
ADAM10	ADAM10	NA	27.69	13.79	19.71	19	2.825235832	0.999917524767778	8.24752026762691e-05	2.95458674498736e-11	0.801444084119004	chr15:58887403-59042177
ACTR2	ACTR2	NA	46.2	30.62	29.52	33.73	2.896971603	0.994209737791937	0.00579007272242351	1.89485639107221e-07	0.689557433782187	chr2:65454887-65498387
ZNF365	ZNF365	NA	96.63	61.82	63.13	82.04	1.572316839	0.000123335011159464	0.816215877573186	0.183660787415655	0.153829346771137	chr10:64133951-64431771
ABI2	ABI2	NA	28.63	16.95	18.02	18.81	2.770012617	0.9967709057166	0.00322886934025662	2.24943143665488e-07	0.669945980808578	chr2:204192942-204312446
IGF1R	IGF1R	NA	2.49	1.8	1.42	3.87	2.738509134	0.591871434484218	0.40812838959249	1.7592329208198e-07	0.984951187911	chr15:99192200-99507759
APP	APP	NA	8.8	8.36	5.89	12.07	2.652316839	0.430989473138877	0.569007446692738	3.08016838522064e-06	0.993008957274039	chr21:27252861-27543446
ARF1	ARF1	NA	42.88	46.63	38.23	41.98	2.707363072	0.804974393553372	0.188864093644774	0.00616151280185351	0.471041048715846	chr1:228270361-228286912
HOMER1	HOMER1	NA	35.42	35.2	22.41	26.59	1.739031784	0.993298941644297	0.00669972046242622	1.33789327679683e-06	0.828807321751507	chr5:78668459-78810040
WNT7A	WNT7A	NA	15.62	12.49	12.69	12.31	2.727203028	0.765751915880841	0.232036480268958	0.00221160385020168	0.398025421699506	chr3:13857755-13921618
EPHB1	EPHB1	NA	4.72	12.55	5.11	7.14	2.426398659	0.999202960157153	0.00079703834072589	1.50212071457275e-09	0.895849534624334	chr3:134334207-134979309
TIAM1	TIAM1	NA	9.84	25.03	11.44	32.02	2.211510742	0.999982322755052	1.76772449466587e-05	1.16271743837944e-15	0.52786979824642	chr21:32490734-32931290
LRP8	LRP8	NA	10.5	28.69	18.3	15.1	1.222267927	0.999957301781382	4.26982126746689e-05	5.94340197357012e-12	0.41132903723242	chr1:53711217-53793726
PPP1R9A	PPP1R9A	NA	55.83	32.87	46.14	31.93	0.81057329	0.979045929431406	0.0209540690611794	1.50741502118492e-09	0.205879562239656	chr7:94536514-94925727
KALRN	KALRN	NA	0.27	0.37	0.22	0.24	3.805118651	0.999998853706579	1.14629342100257e-06	1.48391779927467e-18	0.624262379490557	chr3:123798870-124445172
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
PDLIM5	PDLIM5	NA	94.25	44.29	47.91	58.64	0.480538205	0.0315219430494419	0.966115410910519	0.00236264604003943	0.641612713430682	chr4:95373037-95589377
CDK5	CDK5	NA	51.04	31.07	29.29	28.49	2.837460723	0.922341628491863	0.077541105178571	0.000117266329566193	0.908197904989845	chr7:150750899-150755617
MAP1A	MAP1A	NA	92.61	29.09	58.86	78.56	3.04158385	0.999949427657813	5.0572342112942e-05	7.43627744780257e-14	0.0827124131104605	chr15:43803156-43823818
EFNA1	EFNA1	NA	70.06	47.58	70.03	40.95	0.630155309	0.8562192129843	0.141013076770035	0.00276771024566485	0.216641674466886	chr1:155099936-155107333
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
CTNND2	CTNND2	NA	1.07	0.87	0.86	0.84	2.913532553	0.999999744769766	2.55230233384812e-07	2.28033022806237e-17	0.800146271812648	chr5:10971952-11904155
ZNF804A	ZNF804A	NA	93.91	89.99	69.77	87.52	0.110569419	0.924283127481452	0.0757123560725663	4.51644598180026e-06	0.0998992106067393	chr2:185463093-185804219
INSR	INSR	NA	1.49	5.75	3.75	13.22	3.706756079	0.841958121223973	0.158041876647786	2.12824066021893e-09	0.981323021928833	chr19:7112266-7294045
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
PRNP	PRNP	NA	75.12	54.27	55.09	76.18	1.74254377	0.134431117481428	0.765831345697037	0.0997375368215351	0.0547363339153112	chr20:4666882-4682236
CFL1	CFL1	NA	39.68	35.74	40.65	38.27	2.0823858	0.722360464144526	0.261706976397374	0.0159325594580999	0.159610156090738	chr11:65622146-65629497
ABCD2	ABCD2	NA	46.92	16.73	12.84	13.76	2.415192105	4.23625135791716e-05	0.949535329156222	0.0504223083301985	0.178478666092889	chr12:39943835-40013553
DHX36	DHX36	NA	7.48	2.12	2.2	4.12	2.085691077	0.997904559576568	0.00209544041805512	5.37679757857091e-12	0.349214200366761	chr3:153990335-154042286
CHRNA7	CHRNA7	NA	NA	51.84	57.58	55.65	2.95971033	NA	NA	NA	0.168515318758735	chr15:32322691-32464722
BAIAP2	BAIAP2	NA	4.22	7.66	9.75	5.6	2.595286472	0.926028336489408	0.0739506439642558	2.10195463364206e-05	0.184038679279374	chr17:79008950-79091232
CDK5R1	CDK5R1	NA	42.88	20.85	18.95	26.84	3.385808949	0.732432054367237	0.253162210154352	0.0144057354784113	0.889967936491208	chr17:30813637-30818274
EPHB3	EPHB3	NA	0.73	2.48	1.7	1.57	2.322420367	0.974438431627983	0.0255615082203215	6.0151695486736e-08	0.920048427510669	chr3:184279572-184300197
LRRK2	LRRK2	NA	6.51	2.01	6.56	2.7	2.237793256	1.3942000466738e-12	0.999999997117293	2.88131237245603e-09	0.540464991369161	chr12:40590546-40763083
RELN	RELN	NA	1.46	3.37	4.33	3.25	1.801081941	0.999999999999987	1.33853342978018e-14	5.84877270586394e-40	0.989553229855465	chr7:103112231-103629963
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
SIPA1L1	SIPA1L1	NA	0.7	0.75	0.77	0.72	2.326320884	0.999999681770799	3.18229200766391e-07	1.597909147342e-18	0.303307310854509	chr14:71788108-72207946
DNM3	DNM3	NA	6.72	10.49	11.34	19.2	3.242879414	0.973193499138687	0.0268064331983288	6.7662983869436e-08	0.611597426115342	chr1:171810621-172387606
ARC	ARC	NA	28.63	38.83	34.84	41.8	3.641735253	0.908917997991189	0.0902259495932489	0.000856052415562222	0.130590353538336	chr8:143692405-143696833
OPA1	OPA1	NA	18.96	10.67	10.38	12.61	0.824773328	0.993031664714177	0.00696833526536713	2.04556745328867e-11	0.756692355928471	chr3:193310933-193415612
BHLHB9	BHLHB9	NA	71.41	81.21	79.44	80.62	-0.378129522	0.35986665486167	0.579376859562595	0.0607564855757342	0.0282651261277508	chrX:101975642-102008468
DCTN1	DCTN1	NA	10.58	4.39	2.54	3.75	2.245483676	0.616400565117291	0.383599429039997	5.84271193101163e-09	0.779742986478317	chr2:74588281-74619214
MIR30B	MIR30B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
INS	INS	NA	47.79	50.08	48.69	54.11	NA	0.72371742121351	0.260561735664436	0.0157208431220533	0.0098684990027252	chr11:2181009-2182571
GRIN2B	GRIN2B	NA	1.07	1.06	1.09	1.83	5.334038957	0.999983751088803	1.62489106316848e-05	5.64911303689279e-13	0.628804110766064	chr12:13693165-14133053
SRCIN1	SRCIN1	NA	9.27	49.53	51.11	52.28	3.497761109	0.987905225920035	0.0120947269847541	4.7095210704299e-08	0.190057252638594	chr17:36686251-36762183
