pathway_8	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
EPB41L5	EPB41L5	NA	57.48	17.66	46.92	31.81	0.854323787	0.129159032854668	0.870838960936601	2.00620873161211e-06	0.101505087772169	chr2:120770581-120936695
DLGAP3	DLGAP3	NA	10.8	2.9	2.6	2.56	3.752846057	0.99924989418488	0.000750099412247974	6.40287228428465e-09	0.352706698666456	chr1:35331037-35395186
SLITRK3	SLITRK3	NA	29.43	9.98	6.22	9.99	2.89067146	0.45881807110189	0.540881558687639	0.000300370210471267	0.240121830435253	chr3:164904508-164914897
GRIA3	GRIA3	NA	45.13	7.4	6.36	14.94	3.272010923	0.997118826032558	0.0028811395001965	3.44672454376005e-08	0.935818586455779	chrX:122318006-122624766
LRFN3	LRFN3	NA	25.73	17.78	17.47	25.93	3.220528526	0.847477604608083	0.149294705533135	0.0032276898587816	0.0644262996865872	chr19:36426452-36436669
LRFN1	LRFN1	NA	NA	5.99	12.77	9.8	4.612620336	0.95311948313533	0.0467195818012488	0.000160935063420804	0.061207448498387	chr19:39797208-39805976
LRRC4B	LRRC4B	NA	27.69	7.18	6.98	6.68	5.225984549	0.655127018355299	0.337958024670832	0.00691495697386958	0.0515537930690054	chr19:51020149-51071302
PPFIA1	PPFIA1	NA	2.69	17.02	9.24	5.62	1.201430374	0.999999139647528	8.60352471651064e-07	1.80167119357085e-17	0.0433230639466007	chr11:70116806-70230506
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
FLOT2	FLOT2	NA	40.16	14.5	43.41	23.81	1.712690506	0.0501045082322393	0.944219062517369	0.00567642925039124	0.369438221485765	chr17:27206353-27224697
RTN3	RTN3	NA	11.45	4.13	6.01	7.02	-0.207540193	0.379339189005955	0.620110153249881	0.000550657744163709	0.139164341052386	chr11:63448918-63527363
DBNL	DBNL	NA	52.09	69.24	66.37	64.35	0.388141931	0.0427192366949762	0.950036261590118	0.00724450171490552	0.0526681001378879	chr7:44084239-44109055
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
FLOT1	FLOT1	NA	21.2	28.31	29.41	34.02	1.797218065	0.00760486696256255	0.988501301360166	0.00389383167727101	0.246128929860612	chr6:30695486-30710510
PPFIA2	PPFIA2	NA	7.77	8.98	4.45	10.12	3.19958589	0.999994162353095	5.8376469044878e-06	3.86643978633446e-16	0.478658172117636	chr12:81652045-82153332
NTRK3	NTRK3	NA	1.76	5.9	3.5	3.21	1.577506006	0.942412108350608	0.05758743529294	4.56356452049726e-07	0.776158689917189	chr15:88418230-88799978
PTPRF	PTPRF	NA	0.2	0.98	0.34	0.49	2.791881643	0.999999463620052	5.36379947726514e-07	1.1532543873181e-18	0.266872096150727	chr1:43996547-44089343
PPFIA4	PPFIA4	NA	24.46	30.07	25.62	31.06	2.582267236	0.000671242099688414	0.994054579829954	0.00527417807035809	0.173183420035923	chr1:202995626-203047868
SYT2	SYT2	NA	17.03	17.16	15.02	15.64	1.688028483	0.850972776213916	0.148387534541373	0.000639689244711028	0.326014466247536	chr1:202559724-202679545
LRRTM2	LRRTM2	NA	17.75	11	20.06	9.68	1.972421231	0.978604375076698	0.02137256351847	2.30614048322957e-05	0.782448812638848	chr5:138204612-138211057
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
CASK	CASK	NA	14.4	3.85	4.73	6.66	3.307089303	0.999675257167815	0.000324742663691622	1.68493587053493e-10	0.916357248560577	chrX:41374187-41782716
LIN7C	LIN7C	NA	35.42	37.15	47.58	35.65	NA	0.0228188949562933	0.899972421985092	0.0772086830586149	0.646925614842124	chr11:27516123-27528320
DLG2	DLG2	ambiguous_previous	3.04	4.18	2.19	4.53	2.454318256	0.908410673647551	0.0915893238552999	2.49714932697011e-09	0.984926199582008	chr11:83166055-85338314
HOMER1	HOMER1	NA	35.42	35.2	22.41	26.59	1.739031784	0.993298941644297	0.00669972046242622	1.33789327679683e-06	0.828807321751507	chr5:78668459-78810040
GRIA4	GRIA4	NA	7.05	3.81	3.06	3.72	2.874916608	0.992513920717596	0.00748607634014556	2.94225808469181e-09	0.884976678898511	chr11:105480721-105852819
GRM1	GRM1	NA	42.34	9.78	3.96	9.98	3.468792063	0.995340432200082	0.00465954524913811	2.25507797004763e-08	0.725318461105243	chr6:146348782-146758734
PTPRD	PTPRD	NA	0.48	0.56	0.47	0.57	0.766027757	0.999999783527064	2.16472935540704e-07	2.55936222736931e-20	0.999948473799105	chr9:10033718-9938610
GRIA1	GRIA1	NA	5.79	2.09	2.67	2.76	3.478340103	0.99839476477184	0.00160523355346231	1.67469781211958e-09	0.858338775596256	chr5:152870106-153193429
LRFN2	LRFN2	NA	5.46	20.29	10.63	23.45	1.949860177	0.0962036191040396	0.860461575472356	0.0433348054236047	0.297221275729803	chr6:40359325-40555204
EPB41	EPB41	NA	18.19	41.12	49.05	35.69	0.515103683	0.351200580225035	0.648793730580529	5.68919443636235e-06	0.743759374811381	chr1:29213603-29446553
GRIN2C	GRIN2C	NA	NA	83.88	81.72	87.7	0.450433779	0.00993505135875783	0.987419193543495	0.00264575509774668	0.0811317635389569	chr17:72838162-72856658
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
LRRTM1	LRRTM1	NA	62	27.89	21.2	53.79	2.936318982	0.940831116051999	0.0588808243906357	0.000288059557365118	0.442620255619501	chr2:80529003-80531874
PDLIM5	PDLIM5	NA	94.25	44.29	47.91	58.64	0.480538205	0.0315219430494419	0.966115410910519	0.00236264604003943	0.641612713430682	chr4:95373037-95589377
NLGN4Y	NLGN4Y	NA	NA	NA	NA	NA	2.840079504	0.735300111150223	0.25071035825091	0.0139895305988669	0.00466847730406801	chrY:16634632-16957530
SLITRK5	SLITRK5	NA	2.82	3.48	4.1	3.51	2.10447398	0.93954930979231	0.0603885787950796	6.21114126104629e-05	0.49908027613951	chr13:88324870-88331871
PPFIBP2	PPFIBP2	NA	33.57	10.8	14.6	16.3	-1.64100935	4.91101416731142e-15	0.274763875284343	0.725236124715652	0.23668707934572	chr11:7534529-7674991
GRM5	GRM5	NA	5.26	2.83	2.22	2.52	3.136634231	0.967814409096304	0.0321850646947171	5.26208978658043e-07	0.607654440213679	chr11:88237744-88799113
IL1RAPL1	IL1RAPL1	NA	17.75	13.76	8.88	4.88	2.589232444	0.994888249380846	0.00511106021505678	6.90404096989192e-07	0.968329118430915	chrX:28605516-29974840
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
NLGN2	NLGN2	NA	7.94	9.51	6.77	9.66	3.589010526	0.988775808513975	0.0112194633812741	4.72810475037724e-06	0.211516062460634	chr17:7308193-7323179
DLGAP1	DLGAP1	NA	3.05	1.36	1.61	1.63	3.269578804	0.999350224500561	0.000649774586346251	9.13092438245042e-10	0.732447726026494	chr18:3496030-4455335
SYT9	SYT9	NA	48.54	39.05	36.09	32.82	1.359278245	0.605566560657383	0.393972906949115	0.000460532393501538	0.538155710895976	chr11:7260099-7490273
SYT12	SYT12	NA	32.15	59.07	82.42	67.81	0.230060665	3.96021020701708e-05	0.584278005996486	0.415682391901443	0.169763188396436	chr11:66774249-66818334
LRFN4	LRFN4	NA	NA	44.61	28.38	26	1.612842946	0.930866619886365	0.068707394917246	0.000425985196388637	0.0726200918473371	chr11:66624589-66627946
LRRTM4	LRRTM4	NA	34.32	10.96	11.05	14.08	2.395625918	0.676426293133225	0.322382419814157	0.00119128705261775	0.74426224638425	chr2:76974845-77820322
GRIN1	GRIN1	NA	6.72	3.31	4.67	4.09	5.971225911	0.928695746564368	0.0713034691937774	7.8424185492576e-07	0.134172600913594	chr9:140032842-140063207
PPFIA3	PPFIA3	NA	7.48	2.34	2.51	2.76	5.794440277	0.999997883050063	2.11694993620142e-06	7.98136819282627e-16	0.201357120772171	chr19:49622646-49654283
SLITRK1	SLITRK1	NA	11.06	7.92	15.35	6.54	2.473238044	0.981142947699714	0.0188536269721997	3.42532808661976e-06	0.649499445846987	chr13:84451344-84456528
SHARPIN	SHARPIN	NA	61.91	81.04	87.19	88	-0.0650782	0.0134541608729749	0.9486242577517	0.0379215813753255	0.0103017926195428	chr8:145153536-145159093
SLITRK4	SLITRK4	NA	12.77	8.58	7.1	11.54	1.472879241	0.548576546225282	0.447839439201874	0.00358401457284424	0.381709614989879	chrX:142710596-142723596
NRXN1	NRXN1	NA	2.25	2.72	2.28	1.95	4.041988282	0.999950124054954	4.98759449737795e-05	7.18930253230459e-14	0.995179441352625	chr2:50145643-51259674
BEGAIN	BEGAIN	NA	18.06	17.3	33.65	17.12	2.952960127	0.969153935730814	0.0307891637378764	5.69005313097928e-05	0.0567269637194529	chr14:101003486-101053750
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
SLITRK6	SLITRK6	NA	13.05	7.31	8.29	3.23	0.559507631	4.50731322167265e-06	0.595748433104379	0.404247059582399	0.289873187576746	chr13:86366925-86373623
SLITRK2	SLITRK2	NA	12.88	8.28	2.96	5.03	1.780955772	0.868358919821533	0.131180850373031	0.000460229805436221	0.0127391858936082	chrX:144908928-144911368
IL1RAPL2	IL1RAPL2	NA	30.37	44.23	43.64	30.77	1.592182374	0.958688567699672	0.0412875347287752	2.38975715526303e-05	0.874064575561151	chrX:103810996-105011822
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
SIPA1L1	SIPA1L1	NA	0.7	0.75	0.77	0.72	2.326320884	0.999999681770799	3.18229200766391e-07	1.597909147342e-18	0.303307310854509	chr14:71788108-72207946
DLGAP2	DLGAP2	NA	3	3.26	17.28	3.9	2.534732367	0.996021119990074	0.00397880422756968	7.57823559539153e-08	0.0649954340033722	chr8:1449532-1656642
LRRTM3	LRRTM3	NA	34.32	16.05	23.05	21.87	2.902949584	0.792876565928498	0.206801848493466	0.000321585578035876	0.792020662813333	chr10:68685764-68859588
GRIN2B	GRIN2B	NA	1.07	1.06	1.09	1.83	5.334038957	0.999983751088803	1.62489106316848e-05	5.64911303689279e-13	0.628804110766064	chr12:13693165-14133053
