pathway_5	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
KCNK10	KCNK10	NA	28.11	4.96	5.67	4.98	1.465032579	0.0248930799414316	0.959010805520183	0.016096114538386	0.373292183143546	chr14:88649113-88793251
SLC8A3	SLC8A3	NA	7.55	8.27	7.02	4.84	0.786480928	0.819088112728803	0.180867079438353	4.48078328440651e-05	0.527602574805903	chr14:70510934-70655787
CACNA1F	CACNA1F	NA	11.53	38.17	12.28	8.43	1.587076859	0.870034970955218	0.129965022813734	6.2310484052968e-09	0.172930076191269	chrX:49061523-49089833
KCND1	KCND1	NA	40.36	25.3	23.08	31.07	1.445140082	0.39048292206723	0.59772084664818	0.0117962312845892	0.204160465539937	chrX:48818639-48827976
FGF14	FGF14	NA	53.51	28.41	42.94	29.96	1.303173577	0.918446216278312	0.0809071268375636	0.000646656884124775	0.824556278382824	chr13:102372134-103054124
DMPK	DMPK	NA	13.15	37.9	35.94	30.5	0.094378541	0.333105828885844	0.666104189293729	0.000789981820426928	0.106803158794135	chr19:46272975-46285747
ATP1A3	ATP1A3	NA	3.37	1.85	2.16	2.74	5.610763408	0.999980740385142	1.925961400314e-05	8.54679206884182e-13	0.149065263322849	chr19:42470734-42501649
CACNG7	CACNG7	NA	31.46	18.84	29.6	14.86	2.829846351	0.6704758134518	0.323510641124475	0.00601354542372456	0.0994535661470303	chr19:54412589-54447195
SCN1B	SCN1B	NA	83.25	33.48	24.12	39.07	1.303738399	0.183600414363882	0.754852230020526	0.0615473556155914	0.115765120859269	chr19:35521588-35531352
CACNG1	CACNG1	NA	41.91	52.05	43.83	30.72	0.219997788	2.79632964048198e-06	0.16323388311894	0.83676332055142	0.0694770576583888	chr17:65040706-65052909
RANGRF	RANGRF	NA	38.58	49.77	44.18	47.8	2.311453015	0.0829595722106232	0.863043837718612	0.053996590070765	0.112854675944327	chr17:8191815-8193410
KAT2B	KAT2B	NA	30.7	21.11	21.1	17.32	1.991495187	0.999229365484344	0.000770634459001862	5.66543007507923e-11	0.986360416275597	chr3:20081515-20195896
FGF12	FGF12	NA	41.25	30.12	23.46	27.59	2.10533815	0.73955645999672	0.257448843863716	0.00299469613956364	0.880382605834622	chr3:191857184-192485553
KCNIP3	KCNIP3	NA	53.51	62.88	61.98	41.73	0.769085536	0.810794426584604	0.187985589123728	0.00121998429166756	0.160681289446982	chr2:95963052-96051825
SLC8A2	SLC8A2	NA	8.32	4.11	4.34	4.51	5.966104495	0.967866695540106	0.0321205160010984	1.27884587955846e-05	0.0667983533684283	chr19:47931274-47975425
CASQ2	CASQ2	NA	42.06	31.56	24.4	39.82	-0.847218237	2.32298931252296e-05	0.709566337101808	0.290410433005067	0.441097581645116	chr1:116242628-116311402
FKBP1B	FKBP1B	NA	49.39	44.7	43.77	47.08	NA	0.00807859854928214	0.528509212524792	0.463412188925926	0.380625658195538	chr2:24272571-24286551
KCNIP2	KCNIP2	NA	32.62	37.51	60.87	25.27	1.611263935	0.0125268103532024	0.945764515287455	0.0417086743593424	0.426544442021261	chr10:103585731-103603677
ITPR2	ITPR2	NA	2.78	0.54	0.66	0.57	4.102350196	1.20979561863627e-07	0.999999879017031	3.40693469232679e-12	0.196454921458055	chr12:26490342-26986131
KCNJ2	KCNJ2	NA	18.44	14.19	10.69	14.85	2.001585924	0.950258360897155	0.0495550630087712	0.000186576094073976	0.470888847681074	chr17:68164814-68176189
KCNK15	KCNK15	NA	83.78	42.85	58.29	41.28	2.152268791	0.0989606774919743	0.752625013759857	0.148414308748169	0.0378490810589211	chr20:43374421-43379675
KCNK17	KCNK17	NA	48.69	60.41	83.27	72.74	-1.739176965	1.54707373448899e-05	0.39235928373782	0.607625245524835	0.0118302413027767	chr6:39266777-39282329
AKAP9	AKAP9	NA	68.45	44.53	64.85	78.22	0.523513576	0.00246054525988444	0.997539454740116	9.03506099241196e-20	0.267262043578599	chr7:91570181-91739987
ATP1B2	ATP1B2	NA	30.37	24.55	17.51	23.37	0.834794241	0.952050059363859	0.0479152529865131	3.46876496278696e-05	0.217295491874609	chr17:7549945-7561086
FGF13	FGF13	NA	38.28	32.25	46.3	24.7	1.78417394	0.954495623697627	0.0453549621290715	0.000149414173301768	0.912569109235908	chrX:137713735-138304939
TNNI3	TNNI3	NA	64.11	43.95	61.15	56.07	NA	0.133713689729263	0.840757563772952	0.0255287464977847	0.164781832735552	chr19:55663138-55669100
CACNG6	CACNG6	NA	NA	77.12	81.18	82.01	-0.048399094	0.51156996609824	0.466771396812879	0.0216586370888808	0.0107791910149796	chr19:54495542-54515923
ATP1A4	ATP1A4	NA	81.13	96.73	93.08	97.85	0.325107243	1.14043461756987e-10	0.974825283591091	0.0251747162948655	0.0600456482255771	chr1:160121360-160156767
KCNK1	KCNK1	NA	34.32	60.39	37.34	26.06	1.51623775	0.547706009341174	0.435691365984147	0.0166026246746796	0.0958182421294937	chr1:233749750-233808258
SCN2A	SCN2A	NA	1.77	1.4	1.05	2.79	5.325529995	0.999999931333344	6.86666554869265e-08	3.81332820677593e-20	0.875445786473717	chr2:166095912-166248818
SCN7A	SCN7A	NA	88.57	92.34	97.08	79.28	-0.510061356	6.08282510671193e-13	0.543755673222232	0.45624432677716	0.0301195685925235	chr2:167260083-167350757
GATA4	GATA4	NA	NA	70.12	68.72	80.02	0.365392696	0.943314689409526	0.0564266084296663	0.000258702160807617	0.994585118462386	chr8:11534468-11617511
FXYD6	FXYD6	NA	68.72	61.24	65.95	57.68	NA	0.813248460393412	0.181258313644173	0.00549322596241419	0.165896684760864	chr11:117707693-117748201
FXYD2	FXYD2	NA	66.82	66.51	70.15	77.32	NA	0.690188544894486	0.288283158712045	0.0215282963934695	0.0295965094576666	chr11:117672445-117699413
CACNG8	CACNG8	NA	NA	52.85	41.61	36.42	NA	NA	NA	NA	0.0191464048056915	chr19:54466294-54493469
ATP1B1	ATP1B1	NA	24	31.41	47.85	38.67	1.121424843	0.992935638425378	0.00706283932727749	1.52224734502435e-06	0.115943029519152	chr1:169074935-169101960
CASQ1	CASQ1	NA	82.74	66.47	84.56	78.3	0.632275705	2.60343661874905e-09	0.138238642731279	0.861761354665284	0.309183703882829	chr1:160160285-160171676
SCN1A	SCN1A	NA	4.03	3.49	2.38	5.08	3.799122695	0.999999994566114	5.43388588504053e-09	7.90512739066327e-23	0.67998024920349	chr2:166845670-166930149
TRPC1	TRPC1	NA	30.56	9.67	9.23	8.61	2.874150608	0.975554571488332	0.0244451623145501	2.66197118121727e-07	0.474830678625372	chr3:142442916-142526730
CORIN	CORIN	NA	42.34	11.24	38.97	19.7	-0.060375817	3.33246752233526e-17	0.0314216449490458	0.968578355050954	0.0702811407955004	chr4:47596015-47840123
CAMK2D	CAMK2D	NA	55.22	16.12	14.42	18.02	2.464122781	0.0344985885220751	0.965082530501309	0.000418880976615414	0.555048733540076	chr4:114372188-114683083
CAMK2G	CAMK2G	NA	19.31	11.98	10.76	12.55	3.035674312	0.985017913094622	0.0149820072398398	7.9665538408125e-08	0.971266871594127	chr10:75572259-75634343
SCN2B	SCN2B	NA	24	40.86	42.29	55.45	0.191008002	0.432770978943656	0.529746984344709	0.0374820367116343	0.193639819966619	chr11:118032666-118047388
FXYD4	FXYD4	NA	73.97	54.56	52.44	60.38	NA	0.199966872240428	0.746963198977368	0.0530699287822039	0.00740705033284752	chr10:43867090-43871780
ITPR1	ITPR1	NA	0.4	0.22	0.14	0.19	5.588975959	0.999999999795422	2.04577600823384e-10	2.22304166636398e-28	0.673215802750238	chr3:4535032-4889524
CACNA2D4	CACNA2D4	NA	89.66	30.63	23.9	13.23	0.62427211	6.40797604089174e-20	0.0761931216487078	0.923806878351292	0.0411180368729244	chr12:1901123-2028002
CACNA1C	CACNA1C	NA	1.57	2.65	3.51	1.56	6.032544634	0.999999825073852	1.74926148017462e-07	3.08169620210201e-21	0.702781937177709	chr12:2079952-2802108
KCNE4	KCNE4	NA	51.4	51.04	46.99	53.11	1.138308647	0.568527249689913	0.376853403443564	0.0546193468665223	0.180839139516694	chr2:223916532-223920355
KCNK13	KCNK13	NA	81.55	76.16	85.09	63.88	-0.176468311	0.229459884392997	0.729431342138589	0.0411087734684136	0.0441569186184321	chr14:90528109-90652201
SCN3A	SCN3A	NA	0.97	0.82	0.83	1.11	4.362162498	0.999999987561123	1.24388774757614e-08	2.93706653280326e-21	0.861375518947093	chr2:165944032-166060577
CACNA2D1	CACNA2D1	NA	13.58	8.39	12.56	10.58	3.036590332	0.999993141664058	6.85833594201981e-06	1.15841660410504e-16	0.58658944509603	chr7:81575760-82073114
CLIC2	CLIC2	NA	66.57	76.48	77.96	74.56	NA	0.464868024740376	0.505025877361008	0.0301060978986162	0.194453120066528	chrX:154505500-154563966
ATP2B2	ATP2B2	ambiguous_previous	1.89	0.84	0.72	0.77	4.75526435	0.999715947526108	0.000284052449286239	2.46052760942716e-11	0.393540983367934	chr3:10365707-10749716
CACNA1D	CACNA1D	NA	0.32	1.2	0.39	0.43	3.967138042	0.999999999662795	3.37204495088346e-10	7.50945451416895e-28	0.678487803745717	chr3:53528683-53847760
CACNA2D3	CACNA2D3	NA	11.45	7.93	6.29	4.64	1.763133825	0.999539823938455	0.00046017606088429	6.60359256272681e-13	0.956528589336548	chr3:54156574-55108584
KCNE2	KCNE2	NA	71.08	69.45	59.62	65.88	NA	0.000923673780082248	0.329831239292419	0.669245086927498	0.111690078979704	chr21:35736323-35743688
NPR2	NPR2	NA	7.71	2.6	3.01	3.7	3.921673033	0.999695765770269	0.000304234228540487	1.19078781603424e-12	0.658755194461911	chr9:35792151-35809729
ORAI2	ORAI2	NA	32.94	26.57	28.56	27.94	1.722398244	0.727654928904703	0.257227920882233	0.0151171502130642	0.274321728292491	chr7:102073553-102097268
FGF11	FGF11	NA	27.42	45.38	48.49	48.32	0.319019064	0.63556660673515	0.356222848031442	0.00821054523340803	0.427255642494191	chr17:7341592-7348256
NPPC	NPPC	NA	56.25	64.57	84.85	70.35	1.89398365	0.314742080250524	0.603816261140083	0.0814416586093935	0.423980574133022	chr2:232786530-232791113
HIPK1	HIPK1	NA	2.8	4.14	2.4	2.87	2.84658843	0.999961099347135	3.89006519062273e-05	9.58490712768724e-13	0.526134555242132	chr1:114471814-114520426
ATP1A1	ATP1A1	NA	8.37	3.04	4.78	3.35	4.944453931	0.999995329545672	4.67045430056757e-06	2.71054525128238e-14	0.226525927634671	chr1:116915290-116952883
KCNK5	KCNK5	NA	53.98	50.58	66.48	64.74	1.349654159	0.849917926792857	0.149430219871305	0.00065185333583805	0.118716204329589	chr6:39156749-39197226
CACNB2	CACNB2	NA	14.78	63.18	73.81	75.97	0.794344182	0.00413991642890562	0.993948100799317	0.00191198277177774	0.445418010912675	chr10:18429606-18830798
SCN3B	SCN3B	NA	33.97	39.29	35.29	34.1	0.985625054	0.694244353225889	0.300958675301303	0.00479697147280799	0.570878832685195	chr11:123499897-123525952
CACNG2	CACNG2	NA	41.25	28.85	43.61	47.33	3.238183861	0.947319386259695	0.0524652579135539	0.000215355826751013	0.535579837759855	chr22:36959968-37099603
STIM1	STIM1	NA	37.54	8.29	4.47	9.19	1.884519954	0.86184486828761	0.138133530149742	2.16015626482249e-05	0.796907860561517	chr11:3875757-4114439
CACNB3	CACNB3	NA	13.45	11.44	23.44	15.78	1.687012911	0.791282366142289	0.208650944015656	6.66898420550524e-05	0.375624905964273	chr12:49208234-49222724
KCNJ4	KCNJ4	NA	10.3	7.55	6.97	7.76	4.082419675	0.814985966750177	0.179654870972466	0.00535916227735639	0.292058099022793	chr22:38822332-38851205
SCN11A	SCN11A	NA	2.14	1.93	2.51	5.82	0.343458822	1.15181867519856e-16	0.954261157205097	0.045738842794903	0.0320444267852087	chr3:38887260-38992052
AHCYL1	AHCYL1	NA	25.15	16.4	17.88	17.04	3.124676887	0.999893033020125	0.00010696692421048	5.56648079015563e-11	0.702188483611255	chr1:110527308-110566357
NPR1	NPR1	NA	36.31	40.71	37.97	43.4	1.719690282	0.00129836791505685	0.998616950321947	8.4681762996422e-05	0.374838918893334	chr1:153651113-153666468
KCNK9	KCNK9	NA	27.42	15.87	12.02	16.53	3.583856617	0.116351747979714	0.762299806199055	0.121348445821231	0.145305468917025	chr8:140624804-140715299
SCN9A	SCN9A	NA	73.63	30.49	63.31	75.86	-0.010544475	5.67355632616921e-10	0.99945925485977	0.000540744572873917	0.492146993998032	chr2:167051695-167232503
SLN	SLN	NA	59.43	64.26	69.36	66.24	NA	0.414479507503354	0.451783368343686	0.133737124152961	0.162522832891066	chr11:107578104-107590419
KCNK3	KCNK3	NA	NA	46.5	50.62	37.77	3.955805665	NA	NA	NA	0.310648350774165	chr2:26915619-26956288
KCND3	KCND3	NA	12.24	11.44	11.29	9.49	4.286667934	0.934222659155477	0.0657004453384278	7.68955060952892e-05	0.725803638223006	chr1:112313284-112531777
KCNK7	KCNK7	NA	77.16	36.37	34.02	62.45	-0.301554607	4.63919225950114e-06	0.116727600100103	0.883267760707637	0.014336709007751	chr11:65360326-65363467
ATP2A2	ATP2A2	NA	3.04	3.2	2.61	4.28	3.944348848	0.993623724911495	0.00637627310132345	1.98718111957828e-09	0.319412755971353	chr12:110718561-110788895
NPPA	NPPA	NA	88.62	74.16	78.28	83.94	-0.231950569	0.0875344643225404	0.741671470792325	0.170794064885134	0.833426318929662	chr1:11905766-11908402
KCNE3	KCNE3	NA	66.57	55.15	52.08	54.03	NA	0.461951861328201	0.434163716307607	0.103884422364192	0.0960157943217571	chr11:74165886-74178774
KCNE5	KCNE5	NA	NA	74.56	85.5	73.67	NA	0.00297572676042528	0.338801750050205	0.65822252318937	0.0417715359904042	chrX:108866929-108868393
SCN4B	SCN4B	NA	27.42	60.07	46.13	52.56	0.869488239	0.00754958801947287	0.750020384146873	0.242430027833654	0.070499812261828	chr11:118004092-118023603
KCNE1	KCNE1	NA	58.53	80.3	71.48	55.06	-0.537702622	0.00409685971168725	0.394252591717742	0.60165054857057	0.0293419679953399	chr21:35818988-35884573
KCNIP1	KCNIP1	NA	53.19	36.13	51.96	39.1	1.414221469	0.0134582398917029	0.948635578532669	0.0379061815756285	0.505334604189105	chr5:169780491-170163636
KCNJ14	KCNJ14	NA	48.54	91.57	50.15	67.13	1.213290931	6.32500367562044e-05	0.262399906744628	0.737536843218616	0.140682877029083	chr19:48955965-48969367
CACNB4	CACNB4	NA	60.09	15.32	13.43	14.12	2.934621753	0.950310412644525	0.0496880316388322	1.55571664302822e-06	0.662796458268795	chr2:152689290-152955593
KCNK4	KCNK4	NA	38.82	67.4	51.8	42.14	1.860814048	0.149144265074425	0.829723206463893	0.0211325284616818	0.0721942220183755	chr11:64058797-64067503
SLC8A1	SLC8A1	NA	6.29	5.12	6.14	6	1.312758257	0.995315971390677	0.00468391573269088	1.12876631787542e-07	0.791143716197846	chr2:40324410-40838193
NKX2-5	NKX2-5	NA	46.49	50.76	68.66	39.9	1.859814376	0.845946135952161	0.150740892581902	0.00331297146593762	0.660463169346471	chr5:172659112-172662360
SCN5A	SCN5A	NA	1.99	44.79	79.87	44.96	3.503386509	0.993824465792401	0.00617553420451831	3.08061394579983e-12	0.50532684266385	chr3:38589548-38691164
KCNJ12	KCNJ12	NA	95.67	99.9	99.9	99.9	0.918533677	9.29515106410139e-05	0.318682572122907	0.681224476366452	0.437556296012798	chr17:21279509-21323179
KCNK12	KCNK12	NA	NA	NA	NA	NA	3.161621183	0.670499525990049	0.303967556519533	0.0255329174904178	0.165979007407172	chr2:47743720-47798078
KCND2	KCND2	NA	16.44	10.19	17.95	15.81	3.04212724	0.992788955360463	0.00721072060633027	3.240332068715e-07	0.771554649857234	chr7:119913722-120390385
SCN10A	SCN10A	NA	4.74	92.32	91.08	78.39	-0.349705526	5.12717861128546e-21	0.221037304584263	0.778962695415737	0.216199937987474	chr3:38738293-38835501
KCNIP4	KCNIP4	NA	30.07	24.03	21.75	23.97	1.429681121	0.956907058769405	0.0429624774494517	0.000130463781142967	0.762187493533191	chr4:20730239-21950422
TRDN	TRDN	NA	97.61	NA	NA	NA	-0.551849634	3.27849955070555e-11	0.447447718994786	0.552552280972429	0.110612839618103	chr6:123537483-123958238
KCNK18	KCNK18	NA	74.58	84.3	61.6	65.61	-0.011773062	0.000244123517795057	0.497025403419641	0.502730473062564	0.00517174934573423	chr10:118957000-118969810
KCNJ11	KCNJ11	NA	69.46	31.65	36.53	43.97	1.308796903	0.307442295533729	0.607178277807705	0.0853794266585659	0.881087232981457	chr11:17407406-17410878
RYR1	RYR1	NA	0.01	0.04	0.03	0.02	4.268071692	0.227247991745067	0.772752008254933	2.47857475569947e-26	0.508975830750549	chr19:38924339-39078204
ATP2A1	ATP2A1	NA	4.27	2.23	3.57	4.83	2.688386595	8.7831599582409e-09	0.993773419402925	0.00622657181391498	0.341919212667545	chr16:28889726-28915830
SCN8A	SCN8A	NA	2.34	0.59	0.64	0.64	6.419004131	0.999987635512573	1.23644874266564e-05	4.86784278152864e-16	0.81209943327855	chr12:51984710-52206648
ASPH	ASPH	NA	5.52	50.87	27.48	28.71	-0.620302667	1.40818934810447e-08	0.984720217269262	0.0152797686488442	0.12440705474803	chr8:62413116-62627155
PLN	PLN	NA	62.38	55.84	55.27	56.69	NA	0.117351283389421	0.579219678674176	0.303429037936403	0.645462546654703	chr6:118869461-118881893
RYR2	RYR2	NA	0.05	0.07	0.04	0.05	6.436270243	0.999998590219433	1.4097805672497e-06	6.57961862878042e-33	0.544008282425205	chr1:237205505-237997288
CALM1	CALM1	NA	56.25	54.11	53.63	55.23	NA	0.878904371499697	0.119320977014482	0.00177465148582082	0.999937867676546	chr14:90862846-90874605
RYR3	RYR3	NA	0.06	0.17	0.38	0.08	1.998678166	0.999999991254831	8.74516913447174e-09	3.3351695009585e-36	0.506850850323221	chr15:33603163-34158303
FXYD7	FXYD7	NA	58	63.23	67.71	67.33	NA	0.109058197294075	0.759121540407087	0.131820262298838	0.0424118591888507	chr19:35634154-35645204
FXYD1	FXYD1	NA	80.46	56.72	61.67	69.62	NA	0.202514734716462	0.745602339935487	0.0518829253480504	0.0731897010504838	chr19:35629712-35634013
ORAI1	ORAI1	NA	61.49	63.35	54.73	53.89	2.287480945	0.0177397575702643	0.692724917041414	0.289535325388322	0.209658058067864	chr12:122064455-122080583
