pathway_37	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
RGS4	RGS4	NA	48.12	54.35	56.01	68.37	NA	7.43637086118141e-05	0.481363800106452	0.518561836184936	0.30782934288405	chr1:163038565-163046592
SLC8A2	SLC8A2	NA	8.32	4.11	4.34	4.51	5.966104495	0.967866695540106	0.0321205160010984	1.27884587955846e-05	0.0667983533684283	chr19:47931274-47975425
CREB1	CREB1	NA	59.76	34.72	32.02	33.68	2.24259804	0.953415773363096	0.046551960578516	3.22660583882908e-05	0.999813577373813	chr2:208394461-208468155
CNR1	CNR1	NA	9.09	18.96	15.6	21.1	1.31591144	0.829889766590279	0.165814944728577	0.00429528868114355	0.97572436943628	chr6:88849583-88876078
PTK2B	PTK2B	NA	5.19	7.11	2.99	6.29	0.766841459	0.996570673633132	0.00342932634898402	1.78839382709134e-11	0.424632626714574	chr8:27168999-27316903
ADRA1A	ADRA1A	NA	64.82	29.22	28.72	42.49	1.527910956	2.56855226664287e-06	0.155822933814065	0.844174497633668	0.171893561548489	chr8:26605667-26724790
TSHZ3	TSHZ3	NA	2.49	16.26	13.44	16.63	2.014965347	0.933488353509614	0.0664325578511096	7.90886392760724e-05	0.183935779601994	chr19:31765851-31840453
CCR2	CCR2	NA	46.92	18.96	18.65	12.52	0.310004736	0.0092796819949233	0.787632249701405	0.203088068303671	0.0261588547417689	chr3:46395225-46402419
STAU1	STAU1	NA	31.93	8.71	10.48	14.77	2.127697333	0.992884613036622	0.00711507334365428	3.13619723940627e-07	0.626363807300629	chr20:47729878-47804904
ADORA2A	ADORA2A	NA	45.26	31.17	24.65	46.12	1.626499594	0.685883563208777	0.308914974508943	0.00520146228228	0.246666916399525	chr22:24819565-24838328
EIF2AK4	EIF2AK4	NA	14.27	10.7	39.01	21.76	2.989410809	0.000173073911289335	0.999826921779574	4.30913626824082e-09	0.222061516727439	chr15:40226347-40327797
APOE	APOE	NA	NA	56.11	58.71	59.79	1.534621753	0.151046695004768	0.764846974582906	0.0841063304123263	0.925476830557616	chr19:45409011-45412650
UNC13A	UNC13A	NA	2.58	2.73	1.98	2.72	4.614746885	0.999994918512173	5.08148782675433e-06	1.12912541857903e-17	0.0692652006698386	chr19:17712137-17799401
LILRB2	LILRB2	NA	99.09	99.54	99.44	99.52	-1.49134413	9.91188649177991e-05	0.983685422747348	0.0162154583877346	0.00096730461048306	chr19:54777675-54785039
GFAP	GFAP	NA	83.47	85.95	56.58	49.9	0.795847837	0.00273288079792492	0.925932880854251	0.0713342383478239	0.981538915467632	chr17:42982994-42994305
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
SNAP25	SNAP25	NA	52.85	52.95	43.46	40.61	2.64743186	0.948305562925762	0.0514890191732389	0.000205417900999199	0.883876236154528	chr20:10199478-10288066
EPHB2	EPHB2	NA	3.86	3.11	2.7	1.69	3.068261809	0.999865665387738	0.000134334515301976	9.69603277257154e-11	0.948206988592659	chr1:23037332-23241818
GLUL	GLUL	NA	25.15	15.59	13.65	18.78	2.079596951	0.969852609931633	0.0300936256083302	5.37644600363211e-05	0.664697173653763	chr1:182350839-182361341
SERPINE2	SERPINE2	NA	26.53	12.71	22.61	15.2	0.924393439	0.869819726951435	0.129733394836193	0.000446878212372729	0.269520074587641	chr2:224839829-224904036
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
FLOT1	FLOT1	NA	21.2	28.31	29.41	34.02	1.797218065	0.00760486696256255	0.988501301360166	0.00389383167727101	0.246128929860612	chr6:30695486-30710510
CLSTN3	CLSTN3	NA	2.76	30.02	23.06	5.99	-0.029799789	0.99895568633657	0.00104431076137934	2.90205076254394e-09	0.12743224984052	chr12:7282294-7311541
ADCYAP1	ADCYAP1	NA	39.68	39.88	51.18	38.23	1.50168997	0.4340019624311	0.528826373613434	0.0371716639554669	0.147854670786782	chr18:904944-912173
ARRB2	ARRB2	NA	15.62	31.72	32.1	24.49	1.673793187	0.647844866048825	0.351837797504701	0.00031733644647447	0.726219785983418	chr17:4613784-4624794
APP	APP	NA	8.8	8.36	5.89	12.07	2.652316839	0.430989473138877	0.569007446692738	3.08016838522064e-06	0.993008957274039	chr21:27252861-27543446
CACNG8	CACNG8	NA	NA	52.85	41.61	36.42	NA	NA	NA	NA	0.0191464048056915	chr19:54466294-54493469
SNAP47	SNAP47	NA	86.75	89.48	88.08	92.71	0.479446793	0.168877158168546	0.814236473198522	0.0168863686329323	0.00858038251737636	chr1:227916358-227968927
IGSF11	IGSF11	NA	61.91	43.22	40.08	44.53	-0.109091688	0.119815312270074	0.873546802146369	0.00663788558355776	0.183197210935693	chr3:118619404-118864915
SNCA	SNCA	NA	42.88	45.11	57.88	66.97	NA	0.825842878530667	0.169587906537157	0.00456921493217677	0.394792393088182	chr4:90645250-90759466
PLK2	PLK2	NA	27.88	12.08	14.49	21.56	2.834828808	0.997434574727652	0.00256539930541378	2.59669346261976e-08	0.550652328069623	chr5:57749809-57756087
LRRTM2	LRRTM2	NA	17.75	11	20.06	9.68	1.972421231	0.978604375076698	0.02137256351847	2.30614048322957e-05	0.782448812638848	chr5:138204612-138211057
EGFR	EGFR	NA	1.44	3.35	2.52	1.99	2.030631708	0.998376895899759	0.00162310409735687	2.88419540605963e-12	0.999639221684325	chr7:55086714-55324313
CRH	CRH	NA	NA	NA	NA	NA	NA	0.539241095745054	0.394771193484497	0.0659877107704485	0.729066493083892	chr8:67088620-67090960
NTRK2	NTRK2	NA	22.65	8.41	6.64	6.79	2.271432966	0.999940190021857	5.9809964635981e-05	1.35071295851741e-11	0.92228354212197	chr9:87283466-87638505
DRD2	DRD2	NA	18.06	23.84	19.14	27.38	1.593634871	0.907950885866584	0.0918678411628955	0.000181272970520482	0.941392483898328	chr11:113280318-113346111
NRGN	NRGN	NA	NA	58.47	58.24	58.95	NA	0.546192678586479	0.390655174772545	0.0631521466409766	0.645341905449215	chr11:124609742-124617106
WNT7A	WNT7A	NA	15.62	12.49	12.69	12.31	2.727203028	0.765751915880841	0.232036480268958	0.00221160385020168	0.398025421699506	chr3:13857755-13921618
SLC24A2	SLC24A2	NA	21.73	9.78	14.62	20.35	1.091612368	0.0193457546046448	0.975774940505214	0.00487930489014171	0.390081282471662	chr9:19507450-19786926
ADCY8	ADCY8	NA	5.17	3.02	2.68	2.35	2.137548177	0.0967136311908052	0.903283046308486	3.32250070921125e-06	0.569570607621321	chr8:131792547-132054672
NPTN	NPTN	NA	24	23.35	24.92	32.08	2.041026634	0.983623727043831	0.0163643264598115	1.19464963571448e-05	0.524343818189811	chr15:73852355-73926475
CACNA1D	CACNA1D	NA	0.32	1.2	0.39	0.43	3.967138042	0.999999999662795	3.37204495088346e-10	7.50945451416895e-28	0.678487803745717	chr3:53528683-53847760
BRAF	BRAF	NA	17.75	7.43	9.55	13.41	3.287339913	0.999983482649624	1.65173502566583e-05	1.18961221524589e-13	0.683349443805559	chr7:140419127-140624564
CLSTN2	CLSTN2	NA	24.72	60.37	52.59	62.94	1.01792703	0.000470056732425523	0.997733892483794	0.00179605078378086	0.522285530910708	chr3:139654027-140296239
PPP1R9A	PPP1R9A	NA	55.83	32.87	46.14	31.93	0.81057329	0.979045929431406	0.0209540690611794	1.50741502118492e-09	0.205879562239656	chr7:94536514-94925727
PINK1	PINK1	NA	23.63	79.7	77.36	82.75	-0.491713441	8.33624867471036e-06	0.727759663933915	0.27223199981741	0.157698112146394	chr1:20959948-20978004
GIP	GIP	NA	80.73	62.12	64.74	71.89	NA	0.144888672333902	0.765608522315411	0.0895028053506863	0.154071702677521	chr17:47035916-47045958
S100B	S100B	NA	58	53.47	52.17	48.04	NA	0.182663565732971	0.624353389920232	0.192983044346797	0.760695357840729	chr21:48018875-48025121
CHRNB2	CHRNB2	NA	14.97	12.71	13.14	15.2	2.528075494	0.903918675577909	0.0958788752171518	0.000202449204939715	0.236289180898689	chr1:154540257-154552502
SQSTM1	SQSTM1	NA	34.88	50.29	73.13	42.91	0.267401856	0.00232396816164153	0.911118533930972	0.086557497907387	0.259706405697246	chr5:179233388-179265078
GRIN2C	GRIN2C	NA	NA	83.88	81.72	87.7	0.450433779	0.00993505135875783	0.987419193543495	0.00264575509774668	0.0811317635389569	chr17:72838162-72856658
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
NCSTN	NCSTN	NA	18.72	7.79	6.22	5.17	2.73018476	0.999948150272947	5.18497175149805e-05	9.53829119301961e-12	0.157031805214105	chr1:160313062-160328742
LRRTM1	LRRTM1	NA	62	27.89	21.2	53.79	2.936318982	0.940831116051999	0.0588808243906357	0.000288059557365118	0.442620255619501	chr2:80529003-80531874
ADORA1	ADORA1	NA	38.82	31.25	21.89	24.22	1.369962841	0.105013383234434	0.756834511980384	0.138152104785182	0.367303389557055	chr1:203059782-203136533
GRIK2	GRIK2	ambiguous_previous	6.48	5.33	5.81	10.13	2.400188043	0.996685962808012	0.00331403520616384	1.98582463957004e-09	0.946004228290919	chr6:101846664-102517958
ADCY1	ADCY1	NA	4.25	1.77	1.5	2.36	4.587399713	0.999682880383837	0.000317119583986143	3.21766796554904e-11	0.149696440791376	chr7:45613739-45762715
GPER1	GPER1	NA	33.42	18.63	11.81	19.73	0.817467983	0.720322762128589	0.263423185772151	0.0162540520992605	0.0875934666149676	chr7:1121844-1133451
CDK5	CDK5	NA	51.04	31.07	29.29	28.49	2.837460723	0.922341628491863	0.077541105178571	0.000117266329566193	0.908197904989845	chr7:150750899-150755617
RAPSN	RAPSN	NA	68.38	44.29	36.37	59.16	-0.066790985	0.119614964402781	0.849649608194403	0.0307354274028162	0.501191515185514	chr11:47459308-47470730
CACNB2	CACNB2	NA	14.78	63.18	73.81	75.97	0.794344182	0.00413991642890562	0.993948100799317	0.00191198277177774	0.445418010912675	chr10:18429606-18830798
NETO1	NETO1	NA	86.71	21.9	30.32	49.92	1.673637636	0.979169420465218	0.0208296934176725	8.86117109958008e-07	0.274136560517342	chr18:70409549-70535184
CACNG2	CACNG2	NA	41.25	28.85	43.61	47.33	3.238183861	0.947319386259695	0.0524652579135539	0.000215355826751013	0.535579837759855	chr22:36959968-37099603
STX3	STX3	NA	76.15	77.65	64.77	67.92	1.010751655	0.508227232797329	0.490761373385251	0.00101139381742075	0.232901106801938	chr11:59480929-59573354
CACNB3	CACNB3	NA	13.45	11.44	23.44	15.78	1.687012911	0.791282366142289	0.208650944015656	6.66898420550524e-05	0.375624905964273	chr12:49208234-49222724
FAM107A	FAM107A	NA	79.04	50.97	53.48	55.49	NA	0.0106915521609234	0.587798294203753	0.401510153635323	0.105519820604512	chr3:58549844-58613337
CX3CR1	CX3CR1	NA	89.79	91.69	92.76	94.81	0.961881816	0.0991239909532045	0.752751870059234	0.148124138987562	0.0478604815496776	chr3:39304985-39323226
CA7	CA7	NA	49.76	25.09	23.23	30.02	2.107293939	0.934623455588126	0.0650064534088117	0.000370091003062685	0.227243061737449	chr16:66878282-66888056
NSG1	NSG1	NA	31.69	20.85	32.64	26.84	0.115519729	0.00368223952224527	0.600641695858662	0.395676064619093	NA	chr4:4349867-4420785
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
ROR2	ROR2	NA	7.35	89.93	66.95	87.64	0.442502912	0.261673613597109	0.738267621351713	5.8765051178731e-05	0.0869537884812246	chr9:94325373-94712444
RAB3B	RAB3B	NA	53.19	36.13	37.85	39.1	1.210677682	0.139573623734113	0.765901446193985	0.094524930071902	0.301466228594994	chr1:52373628-52456436
RGS14	RGS14	NA	74.49	70.78	70.22	74.49	2.531886828	0.0109932743846819	0.986722765041048	0.00228396057427029	0.0554500033607593	chr5:176784838-176799602
ADRB2	ADRB2	NA	77.06	51.35	29.56	61.07	1.20256693	0.455500824993228	0.51238789177314	0.0321112832336313	0.766324239351333	chr5:148206156-148208196
NLGN1	NLGN1	NA	4.19	3.87	7.28	4.49	1.547150141	0.646661615561947	0.353017608852615	0.000320775585437964	0.983139098465058	chr3:173114074-174004434
NLGN2	NLGN2	NA	7.94	9.51	6.77	9.66	3.589010526	0.988775808513975	0.0112194633812741	4.72810475037724e-06	0.211516062460634	chr17:7308193-7323179
KISS1	KISS1	NA	NA	79.84	84.62	70.04	1.500719335	0.535078039089576	0.397193955988119	0.067728004922305	0.00517102071674513	chr1:204159469-204165614
SYT9	SYT9	NA	48.54	39.05	36.09	32.82	1.359278245	0.605566560657383	0.393972906949115	0.000460532393501538	0.538155710895976	chr11:7260099-7490273
KIF5B	KIF5B	NA	9.55	5.04	6.89	10.01	2.198273734	0.767305322640785	0.232694646521713	3.08375020290239e-08	0.527503345762863	chr10:32297938-32345359
PRKCE	PRKCE	NA	52.09	10.26	11.26	22.41	4.310169896	0.999736660871682	0.000263338628590812	4.99727187182942e-10	0.827109279500202	chr2:45878484-46415129
CLSTN1	CLSTN1	NA	7.6	5.76	3.81	5.87	1.297609015	0.899509411590213	0.100490205211656	3.83198131417343e-07	0.0824997465144033	chr1:9789084-9884584
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
PRNP	PRNP	NA	75.12	54.27	55.09	76.18	1.74254377	0.134431117481428	0.765831345697037	0.0997375368215351	0.0547363339153112	chr20:4666882-4682236
CALB2	CALB2	NA	34.32	29.57	29.94	29.47	1.642781244	0.0212610907663291	0.958574565336968	0.0201643438967025	0.884963974395001	chr16:71392616-71424341
SYT12	SYT12	NA	32.15	59.07	82.42	67.81	0.230060665	3.96021020701708e-05	0.584278005996486	0.415682391901443	0.169763188396436	chr11:66774249-66818334
HAP1	HAP1	NA	97.21	95.22	92.47	95.16	1.06184483	3.83098873634901e-16	0.0026202917009144	0.997379708299085	0.0127709352002795	chr17:39873994-39890896
KCTD13	KCTD13	NA	30.07	13.14	20.67	16.53	2.379226741	0.749678133952775	0.247649930639187	0.00267193540803809	0.0867104171753588	chr16:29917657-29938356
CHRNA7	CHRNA7	NA	NA	51.84	57.58	55.65	2.95971033	NA	NA	NA	0.168515318758735	chr15:32322691-32464722
BAIAP2	BAIAP2	NA	4.22	7.66	9.75	5.6	2.595286472	0.926028336489408	0.0739506439642558	2.10195463364206e-05	0.184038679279374	chr17:79008950-79091232
RIMS2	RIMS2	NA	18.28	11.45	54.44	20.6	1.032817021	0.999984143216421	1.58567835791735e-05	3.65330403287303e-17	0.58962496156792	chr8:104512976-105268322
GRIN1	GRIN1	NA	6.72	3.31	4.67	4.09	5.971225911	0.928695746564368	0.0713034691937774	7.8424185492576e-07	0.134172600913594	chr9:140032842-140063207
NRXN1	NRXN1	NA	2.25	2.72	2.28	1.95	4.041988282	0.999950124054954	4.98759449737795e-05	7.18930253230459e-14	0.995179441352625	chr2:50145643-51259674
OXTR	OXTR	NA	83.98	76.95	40.29	65.61	2.442848304	0.000390973085871092	0.372747144387832	0.626861882526297	0.632508214612261	chr3:8792094-8811314
ABAT	ABAT	NA	30.74	24.4	25.19	38.33	1.515920427	0.883796281871084	0.116190047224678	1.36709042385502e-05	0.163825557926488	chr16:8768422-8878432
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
DRD1	DRD1	NA	26.53	39.12	32.31	26.77	2.313621044	0.884013003072382	0.114398692441971	0.00158830448564688	0.0992625536614297	chr5:174867042-174871211
SHISA7	SHISA7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0219541023859781	chr19:55940107-55954230
RELN	RELN	NA	1.46	3.37	4.33	3.25	1.801081941	0.999999999999987	1.33853342978018e-14	5.84877270586394e-40	0.989553229855465	chr7:103112231-103629963
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
MME	MME	NA	15.32	9.1	15.57	8.49	-0.490918405	2.87242129376798e-08	0.994377505608665	0.00562246566712169	0.543919167825865	chr3:154741913-154901497
LAMA2	LAMA2	NA	79.64	52.32	3.82	46.03	0.452406367	5.67353961782269e-21	0.999999994866386	5.13361391695316e-09	0.848707379712999	chr6:129204342-129837714
NF1	NF1	NA	0.47	0.25	0.2	0.38	4.909466807	0.999999939046812	6.0953188230174e-08	1.62208325797896e-26	0.993936902824999	chr17:29421945-29708905
NTRK1	NTRK1	NA	48.91	75.13	68.04	71.6	0.657488653	0.000939842329849242	0.995793375824366	0.00326678184578513	0.341411283491729	chr1:156785448-156851642
ARC	ARC	NA	28.63	38.83	34.84	41.8	3.641735253	0.908917997991189	0.0902259495932489	0.000856052415562222	0.130590353538336	chr8:143692405-143696833
UNC13B	UNC13B	NA	0.59	15.2	5.39	3.76	-0.934738589	2.23791395282039e-05	0.999977617531533	3.32893833648479e-09	0.580998967561249	chr9:35161999-35405335
AGER	AGER	NA	82.74	83.49	75.27	88.77	1.047131129	2.86676402835451e-10	0.139725912044568	0.860274087668756	0.358118946720725	chr6:32148745-32152101
MIR30B	MIR30B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPS	NPS	NA	88.96	76.41	77.68	82.25	NA	8.64942569316959e-05	0.171741981455285	0.828171524287783	0.0353830420902255	chr10:129347613-129350935
VAMP2	VAMP2	NA	49.39	60.74	65.47	57.19	NA	0.82231777343321	0.172865425819246	0.0048168007475436	0.497727564629084	chr17:8062467-8066864
TNF	TNF	NA	51.4	31	47.23	38.15	0.984113794	0.625924848700384	0.36516022152121	0.00891492977840643	0.999946363213223	chr6:31543344-31546113
