pathway_58	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
GPC4	GPC4	NA	48.35	30.92	22.49	14.2	1.345246202	0.984889579624137	0.0151006160057829	9.80437008003143e-06	0.466713814563776	chrX:132434131-132549518
UBE2A	UBE2A	NA	63.81	47.19	47.34	49.7	NA	0.784802923273254	0.207189901562164	0.00800717516458211	0.663293910310287	chrX:118708501-118718381
SMARCA2	SMARCA2	NA	1.82	1.13	1.21	1.55	5.386822448	0.999999870914248	1.29085752483289e-07	3.59033679800549e-20	0.973609555395104	chr9:2015342-2193624
SRCAP	SRCAP	NA	0.15	0.12	0.23	0.32	3.581945073	0.999999922995413	7.70045870983497e-08	3.460070726332e-24	0.219841980464117	chr16:30709530-30751450
AP4E1	AP4E1	NA	16.07	24.69	60.96	26.85	-0.353123836	0.997013018038825	0.00298698164934906	3.11825699813957e-10	0.148213005087769	chr15:51200870-51298097
ATRX	ATRX	NA	9.75	4.73	14.79	9.17	3.80199243	0.999999968592699	3.14073010619644e-08	5.67304044855288e-21	0.768191444770654	chrX:76760356-77041702
ALG9	ALG9	NA	80.1	67.35	43.75	62.49	1.221506075	0.0177929870373752	0.97669226795877	0.00551474500385446	0.352156162524086	chr11:111652919-111742024
HDAC6	HDAC6	NA	59.11	35.06	53.11	57.54	2.665566982	0.999801576321608	0.000198423427621194	2.50770503567165e-10	0.11651576473234	chrX:48659784-48683386
SMARCB1	SMARCB1	NA	30.07	21.16	23.42	20.13	3.414748959	0.994636368348609	0.00536285516524599	7.76486145111489e-07	0.716911661900256	chr22:24129150-24176703
AP4S1	AP4S1	NA	28.63	73.6	69.45	71.28	NA	6.75833121516478e-06	0.260962371193902	0.739030870474883	0.430815171750888	chr14:31494312-31562818
SEC23A	SEC23A	NA	12.88	7.29	8.48	11.11	1.900506403	0.124154347798628	0.875835011275456	1.06409259156947e-05	0.585480925571963	chr14:39501123-39578850
ADNP	ADNP	NA	4.13	3.02	3.7	3.95	1.072773467	0.997716982103892	0.00228299835851943	1.95375880540386e-08	0.657974321374088	chr20:49505585-49547958
NALCN	NALCN	NA	2.98	1.07	0.84	1.08	4.916435472	0.00708276943961084	0.992917230458893	1.01495669669704e-10	0.347978154463409	chr13:101706130-102068784
SALL1	SALL1	NA	11.53	1.66	11.65	3.87	1.929390415	0.998158807952773	0.00184113490614634	5.7141081183288e-08	0.807151404535079	chr16:51169886-51185186
RPGRIP1L	RPGRIP1L	NA	91.76	88.83	87.77	86.54	-0.37743224	2.96472816568096e-14	0.953469238377441	0.0465307616225291	0.67679669072974	chr16:53631595-53737850
TBL2	TBL2	NA	9.61	29.39	20.99	28.15	-0.803279697	0.0152884066358263	0.952807622195183	0.0319039711689903	0.259060133925615	chr7:72983262-72993121
CLIP2	CLIP2	NA	5.9	32.03	38.08	14.58	2.818939145	0.999667483297115	0.000332516524395568	1.78489900733663e-10	0.116834308895841	chr7:73703805-73820273
LIMK1	LIMK1	NA	11.88	12.2	15.87	14.06	2.606681069	0.98047290774612	0.0195263366275605	7.55626319284072e-07	0.418317168033256	chr7:73497263-73536855
PIGL	PIGL	NA	53.51	53.62	76.11	49.08	-0.362638621	0.000950293006170956	0.782976743076926	0.216072963916903	0.0286846344756337	chr17:16120523-16252115
RAI1	RAI1	NA	0.25	1.54	1.58	0.79	2.293579218	0.99747388806315	0.0025261109129624	1.02388798762064e-09	0.119478134631485	chr17:17584787-17714767
UBE3A	UBE3A	NA	19.54	8.6	5.11	6.85	3.579894571	0.998971942263299	0.00102805494352335	2.79317736487652e-09	0.95433048360597	chr15:25582381-25684128
ARID1A	ARID1A	NA	0.74	0.61	0.6	0.53	2.886948616	0.999999973525484	2.64745160287549e-08	1.84918243053416e-20	0.661736896287876	chr1:27022524-27108595
CENPF	CENPF	NA	99.81	92.52	98.4	98.44	-0.493581085	3.86680466139063e-15	0.999986480783748	1.35192162477257e-05	0.0618101821145618	chr1:214776538-214837931
STAG1	STAG1	NA	7.71	2.08	2.98	3.39	3.463264833	0.999999218983019	7.81016980702911e-07	2.88020348286072e-18	0.706227716202686	chr3:136055077-136471220
SET	SET	NA	72.01	49.47	48.02	44.32	1.576883804	0.952308530705297	0.0475235000891284	0.000167969205574401	0.956958520456204	chr9:131445703-131458679
KCNJ8	KCNJ8	NA	55.22	28.41	25.47	37.65	2.409192693	0.572745827403056	0.424300468554457	0.00295370404248631	0.258870567515236	chr12:21917889-21928515
PIK3CA	PIK3CA	NA	24.19	8.61	8.83	8.2	4.104908139	0.999999666402264	3.3359773580947e-07	8.85837425272147e-18	0.999770079728532	chr3:178865902-178957881
MED13L	MED13L	NA	0.69	1.4	3.32	1.58	3.47195216	0.999999985478706	1.45212935943729e-08	8.66466031425583e-22	0.74866399658548	chr12:116396381-116715143
RNF113A	RNF113A	NA	81.22	43.93	48.08	65.83	2.501514371	0.812244800819289	0.182183551003521	0.00557164817719032	0.115103960437893	chrX:119004497-119005791
HNRNPH2	HNRNPH2	NA	42.88	24.26	22.04	22.78	2.895533625	0.856874333277742	0.140390626075739	0.00273504064651901	0.41664880674957	chrX:100663283-100669121
IDUA	IDUA	NA	NA	68.07	88.9	86.88	-0.050481073	7.46330784877035e-09	0.243754565221162	0.75624542731553	0.0292395361826752	chr4:980785-998316
SMARCA4	SMARCA4	NA	0.6	0.48	0.42	0.52	6.604156311	0.999999978667846	2.13321545215247e-08	1.0927361362766e-20	0.92126593578992	chr19:11071598-11176071
ZSWIM6	ZSWIM6	NA	67.03	NA	NA	NA	NA	0.357614043021073	0.465030475850703	0.177355481128224	0.633873801008494	chr5:60628100-60841997
RAF1	RAF1	NA	16.44	25.84	6.66	10.25	2.394196236	0.999401820077498	0.000598179176122198	7.46379555420976e-10	0.540744918088134	chr3:12625100-12705725
DPF2	DPF2	NA	24	13.5	17.88	21.95	2.901286922	0.99953027965479	0.000469718298570424	2.04663934531495e-09	0.645644943911444	chr11:65101225-65120720
AP4B1	AP4B1	NA	44.03	27.52	29.02	43.38	0.111217615	1.7271340665635e-06	0.957793202034326	0.0422050708316075	0.162607738384045	chr1:114437370-114447823
GNS	GNS	NA	31.93	12.69	8.89	12.52	1.318201144	0.0419952218205174	0.956477539107634	0.00152723907184882	0.26723165199358	chr12:65107225-65153227
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
GABBR2	GABBR2	NA	5.08	3.75	5.99	4.05	3.993255328	0.999870799134941	0.000129200847215838	1.78427782108238e-11	0.519790847878846	chr9:101050391-101471479
ATIC	ATIC	NA	69.62	35.83	44.5	61.69	-0.648688847	3.48432666486028e-12	0.0764840809134848	0.923515919083031	0.948730799404751	chr2:216176540-216214487
HECW2	HECW2	NA	0.98	6.72	4.61	9.32	2.592935239	0.999998567872025	1.43212797469279e-06	2.55223489507519e-18	0.443762692141248	chr2:197059094-197458416
SMARCC2	SMARCC2	NA	2.71	3.37	4.19	4.43	3.561825818	0.999999929679737	7.03202627613807e-08	9.86949326824772e-19	0.408081362802298	chr12:56556767-56583351
PMM2	PMM2	NA	19.73	74.89	72.39	69.88	-3.026511347	1.98656150714904e-08	0.0661542463682918	0.933845733766093	0.169037726066003	chr16:8882680-8943188
GALNS	GALNS	NA	78.85	68.47	71.98	44.4	-0.224941185	0.00249553045500085	0.978682887966878	0.0188215815781214	0.039457291073563	chr16:88880142-88923378
ASXL3	ASXL3	NA	15.87	5.45	5.14	10.03	1.226349574	0.999900585009094	9.94149905197839e-05	3.85830317013499e-13	0.548869749380513	chr18:31158596-31331156
TMCO1	TMCO1	NA	58	51.04	40.02	43.73	NA	3.92411271447038e-07	0.334174916999194	0.665824690589534	0.543297908972967	chr1:165696032-165796992
SF3B4	SF3B4	NA	32.62	25.78	28.37	32.99	3.029436388	0.889191853556676	0.110515160259546	0.000292986183778612	0.335310071409099	chr1:149895209-149900236
KCNH1	KCNH1	NA	7.15	3.55	2.31	2.93	2.74788987	0.521735509004727	0.478227047555494	3.74434397788203e-05	0.37282381487072	chr1:210856555-211307457
GATAD2B	GATAD2B	NA	48.54	13.81	16.86	22.77	2.044392748	0.996980998138025	0.00301896323200549	3.86299690776999e-08	0.640929125241997	chr1:153777201-153895451
PSPH	PSPH	NA	76.81	93.16	90.78	93.02	0.932759294	0.66754794066642	0.326273928777432	0.00617813055614795	0.136807205904291	chr7:56078760-56119297
NONO	NONO	NA	61.28	39.05	36.09	49.41	2.716368413	0.990720125278895	0.00927690757791234	2.96714319236384e-06	0.874607320972012	chrX:70503042-70521018
GPC3	GPC3	NA	24.19	22.04	44.82	27.96	0.5771817	0.982781839268161	0.0172046478473987	1.35128844406383e-05	0.988007243666876	chrX:132669773-133119922
ATP6V1B2	ATP6V1B2	NA	24.33	14.94	18.91	17.99	1.564153546	0.978508056475523	0.0214917498359083	1.93688569272336e-07	0.285656115371879	chr8:20054878-20079212
UBE3B	UBE3B	NA	1.32	1.57	1.16	1.21	0.880907033	0.0449698130674108	0.955029719104257	4.67828332069774e-07	0.0711698459944483	chr12:109915207-109974507
SETBP1	SETBP1	NA	6.61	7.65	9.62	31.81	2.695084948	0.997514678594916	0.00248531654199018	4.86309338699631e-09	0.849096649873302	chr18:42260138-42648475
CD96	CD96	NA	18.19	62.37	37.5	42.9	-1.313528405	0.000632448822916566	0.993628724226972	0.00573882695011145	0.0202516440639443	chr3:111011566-111371219
TRIP12	TRIP12	NA	1	0.53	0.58	0.71	4.374870634	0.999999999990613	9.38675807444166e-12	3.60178545206393e-28	0.887164755249128	chr2:230628554-230787955
FLCN	FLCN	NA	39.17	45.59	40.8	37.38	1.704135917	0.985018614221473	0.0149794408385616	1.94493996524285e-06	0.12906606733365	chr17:17115526-17140496
PTDSS1	PTDSS1	NA	28.93	37.82	43.49	50.48	1.726128001	0.729373337575689	0.270598088581192	2.85738431193539e-05	0.314793262534194	chr8:97273943-97349223
BRPF1	BRPF1	NA	1.27	0.96	1.05	0.89	3.740395098	0.998724883288347	0.00127511651833705	1.93315682687745e-10	0.501033472648057	chr3:9773413-9789702
CUL4B	CUL4B	NA	28.63	13.31	7.4	7.84	3.047865328	0.99964591665121	0.000354082320745369	1.02804475253139e-09	0.706839917528013	chrX:119658464-119709649
AUTS2	AUTS2	NA	1.82	3.46	2.09	5.04	3.296416461	0.997137848773305	0.00286215094571671	2.8097877790517e-10	0.998368800719261	chr7:69063905-70258054
WDR4	WDR4	NA	9.72	77.47	60.26	56.3	-2.505837294	0.000113670973144651	0.802029932324301	0.197856396702555	0.0257782159911532	chr21:44263204-44299665
NTNG1	NTNG1	ambiguous_previous	15.62	18.48	26.04	26	2.197991669	0.70018570303471	0.299622373366901	0.00019192359838938	0.896984535632772	chr1:107682629-108026080
ZNF148	ZNF148	NA	20.54	8.47	7.18	8.63	2.737811576	0.891310421576429	0.108632917686536	5.66607370354813e-05	0.651025084329184	chr3:124944405-125094198
SNIP1	SNIP1	NA	63.2	77.65	79.49	60.1	2.042784701	0.968864370821187	0.0311238034033132	1.18257754996407e-05	0.255569124198385	chr1:38000050-38019903
TMEM67	TMEM67	NA	72.75	15.68	5.51	8.22	1.007115228	2.1493329200334e-15	0.526299486718837	0.473700513281161	0.178300458665814	chr8:94767072-94830285
DACT1	DACT1	NA	67.43	27.15	18.93	18.88	1.659213605	0.750414753943341	0.24903795616796	0.000547289888699136	0.0567687328124404	chr14:59100786-59115039
ANKRD11	ANKRD11	NA	0.09	0.32	0.62	0.34	2.873701239	0.999999954582644	4.54173558422841e-08	6.88530206001467e-20	0.0176042475494799	chr16:89334038-89556969
NXN	NXN	NA	11.77	23.89	19.92	19.08	0.835946007	0.797139534458636	0.202557067129277	0.000303398412086756	0.594772523754917	chr17:702553-883010
MGAT2	MGAT2	NA	60.31	25.59	29.73	17.97	1.866066818	0.945145016711504	0.0546166945414514	0.000238288747044867	0.314194677831225	chr14:50087489-50090198
MAP2K1	MAP2K1	NA	24	17.86	24.18	20.57	2.763962737	0.991110724703105	0.0088866046148813	2.67068201374546e-06	0.8041194191766	chr15:66679155-66784650
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
ROR2	ROR2	NA	7.35	89.93	66.95	87.64	0.442502912	0.261673613597109	0.738267621351713	5.8765051178731e-05	0.0869537884812246	chr9:94325373-94712444
GLB1	GLB1	NA	82.25	20.43	48.21	55.7	1.629070672	9.4056674030599e-08	0.902422604332767	0.0975773016105588	0.1369257793318	chr3:33038100-33138722
PPM1D	PPM1D	NA	30.37	66.13	57.31	50	1.722894623	0.074131209841097	0.925245882198033	0.000622907960869795	0.538556318173197	chr17:58677544-58741849
INSR	INSR	NA	1.49	5.75	3.75	13.22	3.706756079	0.841958121223973	0.158041876647786	2.12824066021893e-09	0.981323021928833	chr19:7112266-7294045
POLR1C	POLR1C	NA	46.74	69.5	43.91	45.08	0.369345893	0.0263686980415844	0.95881976446061	0.014811537497806	0.567751922543648	chr6:43477440-43497323
DHCR7	DHCR7	NA	10.89	93.74	96.14	94.13	0.192791441	1.60815691710905e-06	0.385406616412903	0.614591775430179	0.0817655468000196	chr11:71139239-71163914
KLHL15	KLHL15	NA	27.42	8.43	6.51	7.54	3.464736687	0.944605664785641	0.0551501375142187	0.000244197700139845	0.473382212691877	chrX:24001837-24045303
LIG4	LIG4	NA	27.05	29.37	54.47	37.24	-1.179013118	0.0361100141838355	0.954560791348293	0.00932919446787183	0.363659236911002	chr13:108859787-108870716
SH3PXD2B	SH3PXD2B	NA	33.57	56.4	56.87	76.63	1.586375845	0.175561703080141	0.824301963980633	0.000136332939226517	0.0625075412681209	chr5:171752185-171881527
LARP7	LARP7	NA	69.46	73.17	66.62	56.78	0.203210425	0.171634246356085	0.82766280746703	0.000702946176885204	0.0773062873044452	chr4:113558120-113578742
PACS1	PACS1	NA	7.11	5.96	4.08	4.98	3.42050986	0.999664357083785	0.000335642879265739	3.69493344004145e-11	0.188403171715087	chr11:65837925-66012218
TMEM70	TMEM70	NA	91.51	78.31	84.15	85.68	-0.43365492	0.0024405212032375	0.749633898927869	0.247925579868894	0.0170668095169726	chr8:74888442-74895018
FOXG1	FOXG1	NA	35.42	28.9	31.74	35.94	3.832446465	NA	NA	NA	0.91478009801595	chr14:29235050-29238870
IRX5	IRX5	NA	NA	24.52	17.11	19.57	3.646773708	NA	NA	NA	0.250550859252193	chr16:54964774-54968397
SOX11	SOX11	NA	NA	NA	NA	NA	4.083667537	0.334666555042291	0.593753316045368	0.0715801289123405	0.412436768507748	chr2:5832799-5841516
WDR73	WDR73	NA	78.59	71.41	56.15	58.32	0.924630567	3.16859921206399e-05	0.535965182661634	0.464003131346245	0.0331884024462697	chr15:85185999-85197566
TALDO1	TALDO1	NA	14.02	52.36	46.96	41.55	-0.125560138	0.00333843006423975	0.940998489005375	0.055663080930385	0.142759636900637	chr11:747329-765024
RPS6KA3	RPS6KA3	NA	76.05	38.91	54.29	56.66	3.314773501	0.999771692010858	0.000228307636199835	3.52942559494489e-10	0.840244925681998	chrX:20168029-20285523
FAM20C	FAM20C	NA	95.71	NA	NA	NA	NA	0.592572979430904	0.361058664124099	0.0463683564449967	0.177320286459217	chr7:192969-300711
PACS2	PACS2	NA	14.24	33.58	12.9	35.56	2.456086694	0.999621446171771	0.000378553583427666	2.44801428526736e-10	0.0469847856638854	chr14:105766900-105864484
NRXN1	NRXN1	NA	2.25	2.72	2.28	1.95	4.041988282	0.999950124054954	4.98759449737795e-05	7.18930253230459e-14	0.995179441352625	chr2:50145643-51259674
SSR4	SSR4	NA	54.63	21.15	25.15	24.85	1.545028431	0.793554903537523	0.199277505119949	0.00716759134252799	0.231445563363585	chrX:153058971-153063960
AP1S2	AP1S2	NA	58	45.86	45.27	47.63	NA	0.781233323727405	0.210399411756975	0.00836726451562052	0.649662016930725	chrX:15843929-15873054
ACTG1	ACTG1	NA	1.91	2.35	2.76	2.97	3.745407283	0.849780434079787	0.149566115873291	0.000653450046921881	0.983116739083486	chr17:79476997-79490873
MED12	MED12	NA	8.47	0.74	0.74	0.89	6.38784839	0.999999990640465	9.35953491612348e-09	7.25992323800945e-21	0.77957604782886	chrX:70338406-70362303
POLR1D	POLR1D	NA	31.69	32.66	41.55	42.27	NA	0.254036581425434	0.625324219036499	0.120639199538067	0.247683689471956	chr13:28194903-28241548
IFT140	IFT140	NA	22.82	66.68	76.73	49.4	-0.602012755	1.72513864827926e-13	0.980370716973664	0.0196292830261634	0.0303488443556819	chr16:1560428-1662111
B3GLCT	B3GLCT	NA	58.96	70.4	51.42	66	-0.369429475	2.93487987341584e-08	0.471589803987774	0.528410166663427	0.1107228376381	chr13:31774073-31906413
DPYD	DPYD	NA	95.02	62.73	80.74	75.24	-0.380787155	5.43800172200594e-09	0.987787243886459	0.012212750675539	0.966314404821845	chr1:97543299-98386605
ARID2	ARID2	NA	2.33	1.21	1.78	2.45	1.544442178	0.999999777026432	2.22973567952034e-07	3.32014981654448e-18	0.622938783311398	chr12:46123448-46301823
TCF4	TCF4	ambiguous_previous	19.54	19.23	13.05	27.06	3.434060734	0.99961761213725	0.000382387611863904	2.50886116342607e-10	0.999272266089792	chr18:52889562-53332018
PGAP1	PGAP1	NA	15.86	14.3	4.64	8.96	1.732578164	0.239414794446208	0.760582266289529	2.93926426334167e-06	0.241329559152217	chr2:197697728-197792519
PIGN	PIGN	NA	19.01	56.94	23.31	33.8	-0.72013481	6.61663436960207e-17	0.00664795828816871	0.993352041711831	0.152399986581872	chr18:59710800-59854351
ADAMTSL2	ADAMTSL2	NA	NA	NA	NA	NA	3.85004511	0.219729185214436	0.770165915555456	0.0101048992301081	0.0506364998404316	chr9:136397286-136440641
QRICH1	QRICH1	NA	23.25	4.43	5.32	4.66	3.49964569	0.999669990498648	0.000330008635363973	8.65988134537593e-10	0.603993281746398	chr3:49067140-49131796
TTC37	TTC37	NA	58.01	65.09	83.81	56.66	-0.05606146	2.62203542773416e-17	0.983139170209396	0.0168608297906042	0.372174373193296	chr5:94799599-94890711
MTOR	MTOR	NA	0.34	0.18	0.09	0.13	5.973608946	0.999999999995296	4.70424396127038e-12	9.29705808950039e-34	0.997612705052759	chr1:11166592-11322564
MBD5	MBD5	NA	1.52	1.79	2.01	1.19	1.414329318	0.999924408272957	7.55917031480228e-05	2.38945100347827e-11	0.709096885885109	chr2:148778580-149275805
AP4M1	AP4M1	NA	5.97	21.97	14.87	9.6	-0.200176291	3.23879278253742e-10	0.270404087374127	0.729595912301994	0.13556942141757	chr7:99699180-99707968
TWIST2	TWIST2	NA	NA	NA	NA	NA	NA	0.462468842510166	0.433942256358874	0.10358890113096	0.765922022128285	chr2:239756673-239795893
ADSL	ADSL	NA	18.06	28.17	30.76	38.37	0.126476849	0.000510394882198444	0.99171836430427	0.0077712408135317	0.847571534612465	chr22:40742507-40786467
PIGY	PIGY	NA	66.57	74.79	67.2	73.6	NA	0.112850322328229	0.573654286305701	0.31349539136607	0.0445634470559567	chr4:89442136-89443180
GTF2I	GTF2I	NA	NA	21.5	28.8	20.3	4.945101713	0.998398520586018	0.00160147118472856	8.22925350801576e-09	0.228384233607895	chr7:74072011-74175026
STRADA	STRADA	NA	58.74	36.87	47.63	22.51	1.854405365	0.00536447894162509	0.988213245484304	0.00642227557407075	0.541571972401072	chr17:61780192-61819330
