pathway_56	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
NSD2	NSD2	NA	4.48	1.98	1.99	1.33	2.362812354	0.999996748058735	3.25194126274197e-06	2.27088299957074e-15	0.189615931865205	chr4:1873151-1983934
COL4A3BP	COL4A3BP	NA	17.75	11.15	16.64	17.4	2.485331582	0.988907000044743	0.0110929618589484	3.80963086210718e-08	0.52613153945376	chr5:74664311-74807963
GABRG2	GABRG2	NA	25.15	9.42	10.52	14.61	2.994837104	0.927172865422976	0.0728069339685596	2.02006084648131e-05	0.596547389031622	chr5:161494546-161582542
FOXP1	FOXP1	NA	28.01	6.52	5.98	9.41	2.527334382	0.999226643949494	0.000773355768100681	2.8240494114563e-10	0.999953217825086	chr3:71003844-71633140
KYNU	KYNU	NA	18.06	21.54	27.97	14.26	-1.07230958	3.62708555827586e-09	0.297777749796554	0.70222224657636	0.158092813909434	chr2:143635067-143799890
RPE65	RPE65	NA	28.01	21.49	26.81	42.93	0.353717209	1.11540599455792e-05	0.933489469150236	0.0664993767898181	0.458286900997121	chr1:68894505-68915642
SLC2A1	SLC2A1	NA	7.66	22.18	10.41	14.57	2.562582139	0.982100364400937	0.0178847696025438	1.48659965191212e-05	0.663936803558006	chr1:43391052-43424530
KMT2A	KMT2A	NA	0.41	0.14	0.23	0.16	5.74707202	0.999999999999987	1.3074617088987e-14	6.66721960618652e-38	0.474120406291324	chr11:118307205-118397539
KPTN	KPTN	NA	23.43	59.92	42.4	43.54	0.741562765	0.0122095004356542	0.97828274629446	0.00950775326988586	0.0409018585495998	chr19:47978401-47987525
NPC2	NPC2	NA	71.08	74.31	59.34	44.85	NA	0.0404653600511885	0.824220620296006	0.135314019652806	0.0524434727734951	chr14:74942895-74960880
TARDBP	TARDBP	NA	27.42	33.17	25.52	32.68	2.412533227	0.973581160266428	0.026380044743097	3.8794990475128e-05	0.570745781878715	chr1:11072414-11084240
OCRL	OCRL	NA	35.99	8.14	10.65	13.91	2.333772101	0.999954302213956	4.56977790317427e-05	7.01226559234246e-12	0.531676693492444	chrX:128674252-128726538
IQSEC2	IQSEC2	NA	21.2	4.44	3.99	8.14	4.264943397	0.992426048384688	0.00757214667000311	1.80494530869035e-06	0.319746310806689	chrX:53262058-53350522
NDP	NDP	NA	70.87	59.32	55.62	66.27	NA	0.645147065250001	0.323456777307602	0.0313961574423977	0.886052125560671	chrX:43808022-43832750
FGFRL1	FGFRL1	NA	13.1	52.08	57.04	44.38	1.182700703	0.509626384066881	0.485523377082727	0.00485023885039256	0.0544617485404602	chr4:1003767-1020685
HERC2	HERC2	NA	0.05	0.31	0.16	0.15	6.654857498	1	3.13304114030602e-17	1.89449505714304e-48	0.105705970066697	chr15:28356186-28567298
SNRPN	SNRPN	NA	38.28	26.34	24.99	29.22	2.003688968	0.80771492959541	0.191009777385742	0.00127529301884749	0.0223402903410147	chr15:25068794-25223870
TTI2	TTI2	NA	66.07	68.93	72.98	74.84	0.808304326	0.145349394102671	0.849945301211189	0.0047053046861398	0.0146651317499796	chr8:33356472-33371119
SLC6A8	SLC6A8	NA	13.94	50.3	50.15	25.74	2.595315508	0.987745179286492	0.0122489565204117	5.86419309584216e-06	0.371353511228711	chrX:152953554-152962048
GUCY2D	GUCY2D	NA	4.51	11.67	5.44	7.65	2.025466738	0.0359355082965025	0.963984778264633	7.97134388643611e-05	0.043417410579108	chr17:7905912-7923657
AP4B1	AP4B1	NA	44.03	27.52	29.02	43.38	0.111217615	1.7271340665635e-06	0.957793202034326	0.0422050708316075	0.162607738384045	chr1:114437370-114447823
SOX5	SOX5	NA	9.09	3.87	2.48	3.2	3.037362554	0.99829768819356	0.0017023098739751	1.932465155658e-09	0.996082586345632	chr12:23682440-24103966
ELP2	ELP2	NA	93.02	61.57	32.6	77.86	-0.353506352	1.69103726247246e-07	0.997801868006347	0.00219796288992706	0.183972603974784	chr18:33709407-33757909
RAC1	RAC1	NA	41.25	41.11	39.8	43.36	2.341320106	0.497062319586057	0.497600391485738	0.00533728892820476	0.996219736434464	chr7:6414154-6443608
HECW2	HECW2	NA	0.98	6.72	4.61	9.32	2.592935239	0.999998567872025	1.43212797469279e-06	2.55223489507519e-18	0.443762692141248	chr2:197059094-197458416
SIK1	SIK1	NA	34.93	84.35	67.15	60.92	2.051206554	0.988488925538331	0.0115100558466575	1.01861501158879e-06	0.0339719977183529	chr21:44834395-44847008
RERE	RERE	NA	0.78	0.54	0.89	0.76	3.465569056	0.999995348985294	4.65101470451391e-06	1.09856808696772e-15	0.962236686973456	chr1:8412457-8877702
PRDM16	PRDM16	NA	4.06	26.63	15.81	16.81	2.57616274	0.999902030955002	9.79690359052422e-05	9.0931330200534e-12	0.394120801273614	chr1:2985732-3355185
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
C9orf72	C9orf72	NA	19.54	10.03	17.33	16.69	0.373706355	0.0111433918342946	0.978023042202345	0.0108335659633601	0.601600771676436	chr9:27546544-27573864
NTRK2	NTRK2	NA	22.65	8.41	6.64	6.79	2.271432966	0.999940190021857	5.9809964635981e-05	1.35071295851741e-11	0.92228354212197	chr9:87283466-87638505
CHD1	CHD1	NA	12.05	3.33	1.9	1.93	2.944606716	0.999999998528509	1.4714911346156e-09	1.6212241678391e-23	0.57399638894182	chr5:98191449-98262240
FLCN	FLCN	NA	39.17	45.59	40.8	37.38	1.704135917	0.985018614221473	0.0149794408385616	1.94493996524285e-06	0.12906606733365	chr17:17115526-17140496
RAB39B	RAB39B	NA	54.63	34.02	32.1	36.39	NA	0.71060116736439	0.271551143928948	0.0178476887066625	0.384681583680433	chrX:154487526-154493874
AFF2	AFF2	NA	7.2	3.99	4.88	6.36	1.253617933	0.996778021152214	0.00322196968583441	9.16195167382886e-09	0.928741291579634	chrX:147582139-148082193
DYRK1A	DYRK1A	NA	25.64	16.66	11.93	13.01	4.075874799	0.998989867866653	0.00101012945738831	2.67595818306944e-09	0.889451325081045	chr21:38739879-38889753
BRAF	BRAF	NA	17.75	7.43	9.55	13.41	3.287339913	0.999983482649624	1.65173502566583e-05	1.18961221524589e-13	0.683349443805559	chr7:140419127-140624564
SKI	SKI	NA	NA	22.09	6.76	11.38	2.052728875	0.974511598843865	0.0254528927516144	3.5508404521026e-05	0.223175636192959	chr1:2160134-2241558
CTBP1	CTBP1	NA	13.94	24.67	26.62	26.16	2.936613491	0.972105460857538	0.0278501689888755	4.43701535864645e-05	0.263146364506496	chr4:1205236-1243741
NACC1	NACC1	NA	38.82	13.11	14.23	17.73	3.49592976	0.955017842191423	0.0448369801781401	0.000145177630437211	0.0956413462999748	chr19:13228917-13251955
SQSTM1	SQSTM1	NA	34.88	50.29	73.13	42.91	0.267401856	0.00232396816164153	0.911118533930972	0.086557497907387	0.259706405697246	chr5:179233388-179265078
NAGS	NAGS	NA	30.07	19.28	29.17	22.57	3.25327987	0.000197127958199844	0.691121171656937	0.308681700384863	0.0685214110416475	chr17:42081914-42086428
TKT	TKT	NA	22.7	34.47	58.99	46.58	1.695559896	0.0310278783348368	0.966552606497898	0.00241951516726573	0.186540384281655	chr3:53258723-53290047
VCP	VCP	NA	30.07	8.23	7.48	11.42	5.162240619	0.999974914329178	2.50856691954644e-05	1.62699647217472e-12	0.893080701819084	chr9:35056061-35073246
GABRB3	GABRB3	NA	22.36	22.31	19.82	23.91	2.908702881	0.995064754389693	0.00493461199320092	6.33617106168428e-07	0.703867619850226	chr15:26788693-27184686
PRRT2	PRRT2	NA	81.38	65.13	55.22	74.57	1.214220087	0.266091490936521	0.703481698810101	0.0304268102533774	0.02869362302519	chr16:29823177-29827201
MGAT2	MGAT2	NA	60.31	25.59	29.73	17.97	1.866066818	0.945145016711504	0.0546166945414514	0.000238288747044867	0.314194677831225	chr14:50087489-50090198
LETM1	LETM1	NA	81.09	24.13	14.67	19.15	1.68068857	0.538239968596421	0.461597691931658	0.000162339471920777	0.0463937904432624	chr4:1813206-1857974
CPLX1	CPLX1	NA	41.25	35.64	27.7	34.54	1.047361344	0.78374448033498	0.208142653895506	0.00811286576951437	0.0696790490070634	chr4:778745-819986
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
CHD3	CHD3	NA	0.97	1.31	1.26	0.8	4.905307731	0.999999996267068	3.73293181497394e-09	2.62419098881282e-25	0.476648127070038	chr17:7788124-7816078
CNTNAP2	CNTNAP2	NA	1.3	26.72	40.86	13.72	-0.244337095	0.00548174716589766	0.994516108034771	2.1447993311775e-06	0.836009360543415	chr7:145813453-148118090
FOXG1	FOXG1	NA	35.42	28.9	31.74	35.94	3.832446465	NA	NA	NA	0.91478009801595	chr14:29235050-29238870
DEAF1	DEAF1	NA	10.43	24.81	18.74	27.02	1.686276638	0.0151446808821743	0.97788412128967	0.00697119782815602	0.0165460898320859	chr11:644233-695532
FLII	FLII	NA	0.55	19.77	8.92	19.66	1.382171832	8.13869043061985e-05	0.999911016794707	7.59630098673694e-06	0.336437498642509	chr17:18148150-18162230
EHMT1	EHMT1	NA	3.13	3.4	1.73	1.14	2.592266717	0.999999424826066	5.75173933593145e-07	3.33897429128084e-17	0.0489997844167262	chr9:140513444-140730576
TRAPPC6B	TRAPPC6B	NA	38.28	43.57	34	27.59	NA	0.0168354160428135	0.872403984158388	0.110760599798799	0.630712613898779	chr14:39617016-39639597
TBX1	TBX1	NA	NA	13.41	13.3	23.52	2.952956671	0.976748358900472	0.0232233320806271	2.83090189008342e-05	0.837458407055151	chr22:19744226-19771116
RAB11B	RAB11B	NA	33.97	37.61	29.29	36	2.64899981	0.897460463921278	0.101381478958643	0.00115805712007913	0.0953851918689948	chr19:8454865-8469318
NAT8L	NAT8L	NA	NA	42.06	38.39	42.33	2.162443872	0.315300277892338	0.603551680988413	0.0811480411192479	0.165392971794492	chr4:2061239-2070816
MAPT	MAPT	NA	98.09	67.75	76.78	74.78	2.281625331	0.000128312556391772	0.949164265241648	0.0507074222019607	0.935754846703675	chr17:43971748-44105700
GABRD	GABRD	NA	21.65	22.51	20.87	21.84	2.778932923	0.8940197919904	0.105719269766123	0.000260938243477567	0.0621411836042088	chr1:1950780-1962192
ARID2	ARID2	NA	2.33	1.21	1.78	2.45	1.544442178	0.999999777026432	2.22973567952034e-07	3.32014981654448e-18	0.622938783311398	chr12:46123448-46301823
CACNA1H	CACNA1H	NA	1.63	10.24	25.99	2.83	-0.322362917	0.997414065837471	0.00258593415354783	8.98098763853046e-12	0.0252355923061295	chr16:1203241-1271771
SCN8A	SCN8A	NA	2.34	0.59	0.64	0.64	6.419004131	0.999987635512573	1.23644874266564e-05	4.86784278152864e-16	0.81209943327855	chr12:51984710-52206648
SLC9A6	SLC9A6	NA	39.95	6.95	6.66	10.36	3.355697126	0.954434050727625	0.0455597636881864	6.18558418825351e-06	0.368037068071695	chrX:135067598-135129423
CHAMP1	CHAMP1	NA	13.71	7.87	7.8	7.48	-0.091290966	0.979800854240233	0.0201791314880425	2.00142717242842e-05	0.091768231415659	chr13:115079988-115092796
MBD5	MBD5	NA	1.52	1.79	2.01	1.19	1.414329318	0.999924408272957	7.55917031480228e-05	2.38945100347827e-11	0.709096885885109	chr2:148778580-149275805
DNAJC19	DNAJC19	NA	47.79	62.7	60.7	61.26	NA	0.0112128199474118	0.818715866507751	0.170071313544837	0.698119946376205	chr3:180701497-180707561
AP4M1	AP4M1	NA	5.97	21.97	14.87	9.6	-0.200176291	3.23879278253742e-10	0.270404087374127	0.729595912301994	0.13556942141757	chr7:99699180-99707968
JRK	JRK	NA	NA	NA	NA	NA	-1.367173992	NA	NA	NA	NA	NA
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
TUBB3	TUBB3	NA	13.33	15.34	13.78	22.29	4.061304205	0.950569714496828	0.0492466119870627	0.000183673516109534	0.0524503617218466	chr16:89984284-90005169
