pathway_49	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
SIRT6	SIRT6	NA	73.27	41.35	42.94	37.65	2.017701654	0.0398250440668655	0.923243194678058	0.0369317612550759	0.0831585360623587	chr19:4174106-4182601
RIF1	RIF1	NA	2.18	6.99	19.88	17.47	0.451136038	0.999999968234529	3.17654705883875e-08	1.18005666037913e-21	0.0902586038887419	chr2:152266397-152338686
WDR70	WDR70	NA	10.3	9.35	9.16	6.2	2.743027014	0.873413848901068	0.126585449647333	7.01451598419559e-07	0.311608967946966	chr5:37379314-37753537
ZMPSTE24	ZMPSTE24	NA	16.36	10.96	11.31	17.17	0.972135018	3.311386311688e-07	0.512593043046507	0.487406625814862	0.433408377857264	chr1:40723779-40759856
ATRX	ATRX	NA	9.75	4.73	14.79	9.17	3.80199243	0.999999968592699	3.14073010619644e-08	5.67304044855288e-21	0.768191444770654	chrX:76760356-77041702
DNMT3B	DNMT3B	NA	2.54	23.7	22.62	19.14	2.257327641	0.999956330065429	4.36699345186888e-05	5.20133257771776e-14	0.978021249007796	chr20:31350191-31397162
NOS1	NOS1	NA	8.21	10.57	5.31	10.01	3.635604487	0.998130543792681	0.00186945620649521	8.23671562370191e-13	0.549373488107302	chr12:117645947-117799582
CDC45	CDC45	NA	34.82	25.4	21.27	33.82	0.784187075	0.135998373224287	0.863781172621296	0.000220454154417215	0.703453878040348	chr22:19466982-19508135
SIRT1	SIRT1	NA	67.19	13.2	18.09	15.97	1.458576194	0.9967131292398	0.00328663586858472	2.34891615564218e-07	0.994224979204956	chr10:69644427-69678147
SETD1A	SETD1A	NA	0.56	0.55	0.74	0.27	3.140301768	0.999996625492824	3.37450717342977e-06	2.48503730720427e-15	0.580567925307207	chr16:30968615-30996437
SMARCB1	SMARCB1	NA	30.07	21.16	23.42	20.13	3.414748959	0.994636368348609	0.00536285516524599	7.76486145111489e-07	0.716911661900256	chr22:24129150-24176703
HIRA	HIRA	NA	4.43	3.13	2.64	2.75	4.011330994	0.999998415904297	1.58409570135693e-06	1.94645240072288e-15	0.422511559902954	chr22:19318221-19435755
SNW1	SNW1	NA	22.09	16.6	17.37	19.81	2.978855494	0.999078156721689	0.000921841137043921	2.14126675241998e-09	0.942389102567956	chr14:78183942-78227533
RPS6KA5	RPS6KA5	NA	40.45	26.11	69.5	48.05	2.27019271	0.999460100434902	0.000539898983687013	5.81410996462817e-10	0.194519818823875	chr14:91336799-91526952
FMR1	FMR1	NA	70.26	70.71	69.23	75.59	2.954178952	0.296796463493601	0.70214348571982	0.0010600507865785	0.940937361273481	chrX:146993469-147032645
MAPK3	MAPK3	NA	26.23	19.02	16.55	13.3	2.959344614	0.926362439436612	0.073535149550323	0.000102411013064589	0.988267401489704	chr16:30125426-30134827
CTCF	CTCF	NA	32.94	4.49	4.07	6.47	4.08719888	0.995709729246896	0.00429017966314804	9.10899556380357e-08	0.937202821465716	chr16:67596310-67673086
RNF40	RNF40	NA	1.76	3.07	3.95	1.61	2.428813495	0.999995545423387	4.45457660863587e-06	4.88747998870259e-15	0.268448821157231	chr16:30773066-30787628
UBR5	UBR5	NA	0.57	0.09	0.18	0.11	5.719610087	1	5.25506469418806e-18	4.30486077918857e-44	0.954482710952394	chr8:103265240-103425069
PIH1D1	PIH1D1	NA	88.69	41.78	62.26	54.36	1.724877374	0.254728260948815	0.737907902882554	0.0073638361686314	0.0366435476183514	chr19:49949556-49956754
AKAP8	AKAP8	NA	79.66	68.85	82.93	71.52	-0.125142294	0.99313438802384	0.00686532460274861	2.87373411228507e-07	0.0196328272410612	chr19:15464196-15490603
PRKD2	PRKD2	NA	14.14	11.64	9.45	17.87	4.438034532	0.999846904251818	0.000153095614860727	1.33321532638201e-10	0.127014555020809	chr19:47177532-47220384
AC011462.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNHIT1	ZNHIT1	NA	31.46	35.59	45.14	36.38	1.207411811	0.00201608486927341	0.711124773411815	0.286859141718911	0.221592976630572	chr7:100860949-100867471
KDM4C	KDM4C	NA	29.62	8.63	6.94	12.63	0.850699805	0.0251546113252047	0.974839791375265	5.59729953003023e-06	0.194932329557818	chr9:6720863-7175648
GATA3	GATA3	NA	16.36	18.7	18.78	24.85	3.112344147	0.848580367541626	0.15075213571449	0.000667496743883745	0.920039211138044	chr10:8096656-8117161
MAPK8	MAPK8	NA	30.07	14.05	18.81	17.76	2.296686773	0.972291496142488	0.0276996459750374	8.85788247459185e-06	0.997210826212257	chr10:49514698-49647403
KAT2A	KAT2A	NA	6.17	7.71	5.39	5.33	3.313209699	0.970098444179181	0.0299014671203364	8.87004823417801e-08	0.368085538311702	chr17:40265126-40273376
SUPT6H	SUPT6H	NA	1.07	1.07	1.01	1.2	3.941323562	0.999999999641277	3.58722864236882e-10	1.0538400764166e-25	0.667925783092204	chr17:26989109-27029697
PPARGC1A	PPARGC1A	NA	45.57	13.26	10.57	16.57	0.963061235	0.999145105537198	0.00085489268096115	1.78184131907988e-09	0.992094024525162	chr4:23793644-23891700
NAA40	NAA40	NA	23.25	39.22	33.87	47.31	0.165455746	0.0184098228293603	0.956899938574686	0.0246902385959537	0.384132988369433	chr11:63706468-63724800
APOBEC1	APOBEC1	NA	92.16	88.66	85.71	87.68	0.431368257	0.000632784860600187	0.702205581531142	0.297161633608258	0.00543029769424066	chr12:7801996-7818489
AICDA	AICDA	NA	56.92	39.29	41.55	51.58	1.995990944	0.000861300505120738	0.764422132372209	0.23471656712267	0.345530643899079	chr12:8754762-8765467
ASF1A	ASF1A	NA	56.25	43.17	41.96	45.49	NA	0.12555540947137	0.764792737393232	0.109651853135398	0.970449873658885	chr6:119215384-119230332
ZNF451	ZNF451	NA	13.05	14.79	11.02	8.81	NA	3.37955315666022e-06	0.996410057888967	0.00358656255787614	0.195609074354686	chr6:56951642-57035105
PHF1	PHF1	NA	30.7	51.79	54.59	57.35	1.196617985	0.999067851244888	0.000932137882434357	1.08726776324536e-08	0.39646057551561	chr6:33378176-33384230
VEGFA	VEGFA	NA	NA	52.07	31.92	54.41	0.042465421	NA	NA	NA	0.999983855742156	chr6:43737950-43754224
H2AFY	H2AFY	NA	26.23	14.41	13.35	13.97	2.571382845	0.749424151520574	0.247896134644487	0.00267971383493899	0.468656435176856	chr5:134669590-134735577
BCL6	BCL6	NA	23.57	27.32	44.64	49.39	1.699882127	0.993393991542495	0.0066057469344904	2.61523014069191e-07	0.9135179209657	chr3:187439165-187463515
GCG	GCG	NA	56.64	49.85	59.57	54.54	NA	0.0632908845217916	0.858164733135664	0.0785443823425442	0.994592036314566	chr2:162999392-163008914
KDM3A	KDM3A	NA	14.24	2.81	2.95	2.61	1.817456921	0.995500649623326	0.00449935036965123	7.02277014684504e-12	0.313721962029883	chr2:86667770-86719839
PADI2	PADI2	NA	21.81	77.59	80.22	67.77	0.357963601	5.05440962981964e-05	0.991159483072148	0.00878997283155385	0.185823972575722	chr1:17393256-17445948
KMT2A	KMT2A	NA	0.41	0.14	0.23	0.16	5.74707202	0.999999999999987	1.3074617088987e-14	6.66721960618652e-38	0.474120406291324	chr11:118307205-118397539
MYB	MYB	NA	60.57	26.17	18	28.84	1.694466894	0.733606758323782	0.266387722657864	5.51901835350683e-06	0.991586909212471	chr6:135502453-135540311
UBE2B	UBE2B	NA	54.63	41.64	40.39	43.81	NA	0.277587168440007	0.694646855716396	0.027765975843597	0.811835298407663	chr5:133706870-133727683
SET	SET	NA	72.01	49.47	48.02	44.32	1.576883804	0.952308530705297	0.0475235000891284	0.000167969205574401	0.956958520456204	chr9:131445703-131458679
PHF19	PHF19	NA	55.61	25.59	24.65	29.37	2.93094592	0.989987709273272	0.0100121442844854	1.4644224263916e-07	0.357914908640444	chr9:123617977-123639606
ATAD2B	ATAD2B	NA	69.57	29.54	18.44	21.5	3.215015123	0.999992978574478	7.02142551908924e-06	2.99601258715415e-15	0.391776233985389	chr2:23971534-24149984
TWIST1	TWIST1	NA	NA	37.7	36.34	40.17	1.57359028	0.574470399691427	0.373037358180175	0.0524922421283986	0.819344932023134	chr7:19155091-19157295
CTCFL	CTCFL	NA	92.8	54.12	55.72	85.56	0.968118357	0.900070668644943	0.0999201091819694	9.22217308800226e-06	0.00355629459636368	chr20:56071035-56100708
HIST1H1D	HIST1H1D	NA	28.11	33	51.77	32.26	-3.667081699	NA	NA	NA	0.051376935652836	chr6:26234440-26235216
HIST1H1A	HIST1H1A	NA	47.06	75.1	64.12	56.8	-3.13369398	0.0269240875002135	0.541551191387537	0.431524721112249	0.0145796460899855	chr6:26017260-26018040
IL1B	IL1B	NA	27.42	37.97	28.37	25.58	0.197576038	0.897679631683259	0.102082160965175	0.000238207351565167	0.417352882783533	chr2:113587328-113594480
KDM4B	KDM4B	NA	0.84	3.42	4.86	3.82	2.696558185	0.999961852165692	3.81478297917943e-05	4.51671973020401e-12	0.0363812541709741	chr19:4969125-5153606
LIF	LIF	NA	71.27	36.13	44.76	48.24	1.175646313	0.763992901712821	0.225750643031647	0.0102564552555322	0.834941871192323	chr22:30636436-30642840
MAP1S	MAP1S	NA	NA	57.73	34.76	27.61	3.080728668	0.522602509006246	0.476493185086819	0.000904305906934934	0.00862486248674739	chr19:17830051-17845325
PRDM12	PRDM12	NA	NA	25.05	27.64	24.96	3.068644118	0.650766022247765	0.342044946918076	0.00718903083415934	0.223258718945281	chr9:133539981-133558368
TRIM28	TRIM28	NA	6.83	5.49	4.17	2	2.379771514	0.999757041165541	0.000242958423774467	4.10684789791891e-10	0.298020608851959	chr19:59055458-59062089
DNMT1	DNMT1	NA	3.33	1.59	0.97	1.66	4.869620284	0.999999993200305	6.79969462330173e-09	1.36492000322593e-22	0.310637592962944	chr19:10244022-10341962
ZNF304	ZNF304	NA	89.5	37.11	59.18	63.76	1.622336369	0.817104198748143	0.181783985520847	0.00111181573101021	0.00235890965891344	chr19:57862675-57871266
WBP2	WBP2	NA	51.66	33.09	41.21	36.3	0.497317686	0.294398298674006	0.681264579359475	0.0243371219665192	0.111194286825389	chr17:73841780-73852588
MORC2	MORC2	NA	2.63	2.3	2.11	2.51	3.107867747	0.99984959106069	0.000150408938252178	1.05789657857702e-12	0.199266848973221	chr22:31321117-31364284
CCNB1	CCNB1	NA	39.95	29.53	33.5	21.87	1.537857896	0.0157613326221316	0.95363549374883	0.0306031736290389	0.960378198840541	chr5:68462837-68474072
PPHLN1	PPHLN1	NA	36.07	38.58	29.24	21.07	0.487584645	0.000903292225085606	0.995639769897394	0.00345693787751988	0.347482607352883	chr12:42632249-42853517
KAT7	KAT7	NA	50.01	41.24	40.44	22.29	3.415418172	0.999885395082781	0.000114604851370001	6.58486785883588e-11	0.481519965282604	chr17:47865917-47906458
CDK9	CDK9	NA	18.44	7.56	10.1	9.26	2.51903213	0.00628904930887783	0.895504537392005	0.0982064132991173	0.403410677057439	chr9:130547958-130553066
HMGA1	HMGA1	NA	49.39	56.33	55.91	57.23	NA	0.715898906022537	0.26713421215799	0.0169668818194729	0.240174971228206	chr6:34204650-34214008
ARRB1	ARRB1	NA	11.18	46.75	45.85	52.5	0.833352115	0.976636802761011	0.0233573872372178	5.81000177089561e-06	0.630038287406047	chr11:74975226-75062873
RTF1	RTF1	NA	30.07	20.46	18.19	22.32	3.682925042	0.983305841199569	0.0166940548516643	1.03948767158323e-07	0.414699720770973	chr15:41709302-41775761
TET1	TET1	NA	76.32	40.99	13.1	62.86	2.699799858	0.999914611784832	8.53882151140596e-05	5.38992621676007e-14	0.034962608845082	chr10:70320413-70454239
JDP2	JDP2	NA	49.76	38.11	41.61	45.37	0.696082545	0.842599833546239	0.153895863582793	0.00350430287096862	0.203804124874356	chr14:75894419-75940814
WDR61	WDR61	NA	25.15	27.81	25.26	21.47	0.800968562	0.257422769732974	0.735384094046844	0.00719313622018115	0.509441706794204	chr15:78570177-78592136
MYOCD	MYOCD	NA	15.39	60.8	76.84	52.51	-0.08866465	0.96329471559956	0.0367051367661579	1.47634282545816e-07	0.560383113111074	chr17:12569306-12672266
TP53	TP53	NA	35.99	44.74	42.4	16.75	1.521470471	0.860627362894222	0.13926351971534	0.000109117390438318	0.999869341570466	chr17:7565097-7590856
SMAD4	SMAD4	NA	31.69	33.05	23.75	30.78	2.989155706	0.988019819044614	0.0119790574994182	1.12345596745567e-06	0.999854084196282	chr18:48494361-48611415
BRD4	BRD4	NA	3.69	3.15	1.79	3.95	4.435773864	0.999975121269605	2.48787300728051e-05	3.22637572891475e-13	0.360722243588101	chr19:15347647-15443356
DMRTC2	DMRTC2	NA	21.41	20.08	56.15	39.9	0.267933424	0.646184386653358	0.352237169746323	0.00157844360031882	0.0290353764980667	chr19:42349009-42356401
MTF2	MTF2	NA	19.54	14.92	22	14.82	1.274577162	0.987694789187659	0.0123049680121409	2.42800200354575e-07	0.756485791444432	chr1:93544792-93604638
SETDB1	SETDB1	NA	3.81	5.97	7.75	12.38	3.325702138	0.999996382447995	3.61755200388967e-06	5.95658293660232e-16	0.39197961762473	chr1:150898739-150937213
SNCA	SNCA	NA	42.88	45.11	57.88	66.97	NA	0.825842878530667	0.169587906537157	0.00456921493217677	0.394792393088182	chr4:90645250-90759466
CAMK2D	CAMK2D	NA	55.22	16.12	14.42	18.02	2.464122781	0.0344985885220751	0.965082530501309	0.000418880976615414	0.555048733540076	chr4:114372188-114683083
SETD7	SETD7	NA	60.31	58.52	42.49	46.8	1.211512124	0.602129942389746	0.395552920116893	0.00231713749336019	0.160597102021308	chr4:140417095-140527853
TLK2	TLK2	NA	34.32	20.8	18.53	22.61	3.924304948	0.999999105330758	8.94669241470286e-07	4.84025402610564e-16	0.587006510815267	chr17:60536019-60691025
OGT	OGT	NA	26.23	5.62	5.62	8.28	4.752633817	0.999865315199817	0.000134684702605527	9.75772074579618e-11	0.924475508460605	chrX:70752933-70795747
NSD3	NSD3	NA	19.93	4.33	4.62	5.25	3.578728288	0.999998081257395	1.9187426050639e-06	1.27108202393213e-16	0.701625331169393	chr8:38127215-38239790
MKI67	MKI67	NA	99.91	99.55	99.78	99.83	-1.650137057	1.88393337466358e-13	0.99925806598344	0.000741934016371577	0.00149180625229953	chr10:129894923-129924649
ATM	ATM	NA	95.51	46.86	42.1	8.71	0.036476676	3.02096188975748e-22	0.999999929960605	7.00393953387383e-08	0.992666029076629	chr11:108093211-108239829
CHEK1	CHEK1	NA	31.69	11	11.61	20.79	1.342243039	0.0186882932138334	0.976178884235928	0.00513282255023856	0.913534670435277	chr11:125495036-125546150
HNRNPU	HNRNPU	NA	17.75	12.86	14.67	15.55	3.569660036	0.999724162471377	0.000275837415412332	1.13210388762844e-10	0.730032251695722	chr1:245014468-245027844
TRIP12	TRIP12	NA	1	0.53	0.58	0.71	4.374870634	0.999999999990613	9.38675807444166e-12	3.60178545206393e-28	0.887164755249128	chr2:230628554-230787955
FLCN	FLCN	NA	39.17	45.59	40.8	37.38	1.704135917	0.985018614221473	0.0149794408385616	1.94493996524285e-06	0.12906606733365	chr17:17115526-17140496
RNF20	RNF20	NA	18.14	8.87	7.65	7.33	3.331800411	0.00437417461506266	0.995625223655615	6.01729322859651e-07	0.211836927543061	chr9:104296133-104325622
ATAD2	ATAD2	NA	9.75	2.17	2.19	1.96	2.199404069	0.999999247278437	7.52721562968249e-07	5.32693726632957e-19	0.385074539248131	chr8:124332090-124428590
PAXIP1	PAXIP1	NA	22.7	12.25	14.01	19.49	1.865024975	0.999796132713904	0.000203867231895302	5.42004706650679e-11	0.11356924192478	chr7:154735397-154794794
SKI	SKI	NA	NA	22.09	6.76	11.38	2.052728875	0.974511598843865	0.0254528927516144	3.5508404521026e-05	0.223175636192959	chr1:2160134-2241558
AUTS2	AUTS2	NA	1.82	3.46	2.09	5.04	3.296416461	0.997137848773305	0.00286215094571671	2.8097877790517e-10	0.998368800719261	chr7:69063905-70258054
PINK1	PINK1	NA	23.63	79.7	77.36	82.75	-0.491713441	8.33624867471036e-06	0.727759663933915	0.27223199981741	0.157698112146394	chr1:20959948-20978004
PAXBP1	PAXBP1	NA	10.73	4.7	4.5	3.73	2.386485767	0.999867532641769	0.000132467357454782	7.76354503560055e-13	0.290693453025608	chr21:34106210-34144169
CTBP1	CTBP1	NA	13.94	24.67	26.62	26.16	2.936613491	0.972105460857538	0.0278501689888755	4.43701535864645e-05	0.263146364506496	chr4:1205236-1243741
CHTOP	CHTOP	NA	39.95	43.43	52.58	57.95	1.09037626	0.996752064690474	0.00324770715010697	2.28159418649359e-07	0.732260789763453	chr1:153606525-153618782
ZBTB7B	ZBTB7B	NA	16.53	53.9	55.11	45.54	1.746815534	0.801978705768843	0.196638438316872	0.00138285591428477	0.0725258057592931	chr1:154975127-154990998
LMNA	LMNA	NA	9.96	14.64	11.46	14.74	3.128049223	0.98787104699283	0.0121277950191992	1.15798797085939e-06	0.969979508117551	chr1:156052369-156109880
RPS6KA4	RPS6KA4	NA	32.06	19.4	25.66	20.41	4.137512919	0.998725473920548	0.00127452136327358	4.71617839354149e-09	0.0666225655336684	chr11:64126620-64139687
TAL1	TAL1	NA	NA	70.22	64.45	56.51	2.46548333	0.811906646364327	0.182495120750827	0.00559823288484606	0.411548869475632	chr1:47681962-47697387
GFI1	GFI1	NA	73.27	46.85	47.45	47.76	2.483925405	0.022601660042753	0.899270535969714	0.0781278039875332	0.29144001883554	chr1:92940319-92952433
IWS1	IWS1	NA	66.07	7.4	9.93	15.51	2.148557009	0.998555896321553	0.00144410238445049	1.29399694052932e-09	0.0596755388687805	chr2:128238382-128284462
PYGO2	PYGO2	NA	30.37	27.27	22.66	34.77	0.34121765	0.910511799103751	0.0886697312478475	0.000818469648400995	0.248689500472756	chr1:154929502-154934512
UCN	UCN	NA	NA	NA	NA	NA	NA	0.529618601306427	0.40032252513437	0.0700588735592031	0.132395969692147	chr2:27530268-27531313
TASOR	TASOR	NA	36.33	24.99	18.85	39.03	0.78077395	0.998861770834056	0.00113822901937349	1.46570312540448e-10	0.275271839163652	chr3:56654573-56717265
NIPBL	NIPBL	NA	1.01	0.24	0.41	0.34	3.973635217	0.999999999999999	5.71284530225877e-16	3.92622413740607e-39	0.918653114432854	chr5:36876861-37066515
NSD1	NSD1	NA	3.24	1.48	0.91	1.85	3.190120811	0.999999987943227	1.20567729310031e-08	2.25518397074993e-23	0.27908764859553	chr5:176560080-176727216
BRD7	BRD7	NA	74.58	36.55	35.2	34.98	1.913368015	0.870576643916187	0.129419680218896	3.67586491707587e-06	0.151001826233013	chr16:50347398-50402845
IGF2	IGF2	NA	34.32	32.59	34.62	44.68	1.219589692	0.118141315988351	0.762909390919841	0.118949293091808	0.0123569220691367	chr11:2150342-2170833
OTUB1	OTUB1	NA	53.19	31.07	29.29	36	2.135026184	0.932248509925363	0.0673466272468703	0.000404862827767097	0.116466520206974	chr11:63753469-63769283
CTNNB1	CTNNB1	NA	18.44	6.23	8.04	6.86	4.197769059	0.999903366553681	9.66334028575156e-05	4.34610341742948e-11	0.999915618474083	chr3:41236328-41281936
SETD5	SETD5	NA	12.6	3.55	3.71	2.9	2.094361119	0.999997472141928	2.52785807163817e-06	2.48788489828852e-16	0.572872851625837	chr3:9439403-9520924
HIST1H1E	HIST1H1E	NA	5.83	12.17	17.96	5.93	-2.411213467	NA	NA	NA	0.109145868353123	chr6:26156559-26157343
ING2	ING2	ambiguous_previous	46.2	26.67	42.67	29.67	2.062001763	0.251056525639665	0.714580953820404	0.0343625205399304	0.396664785264957	chr4:184426147-184432249
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
SIN3A	SIN3A	NA	4.27	2.11	1.44	2.13	3.574443388	0.999999696683094	3.03316905643811e-07	3.47214989869519e-17	0.74233107600837	chr15:75661720-75748183
SDR16C5	SDR16C5	NA	61.49	33.97	19.96	33.57	0.146021259	0.00212549900775057	0.721981131980035	0.275893369012215	0.0158230944730945	chr8:57212569-57233335
TADA3	TADA3	NA	14.4	8.76	9.32	12.01	1.964080264	0.0162845535482629	0.954453121914816	0.0292623245369209	0.488890789833176	chr3:9821544-9834695
ZNF274	ZNF274	NA	NA	NA	NA	NA	2.084535854	0.0205734038793438	0.974968826402081	0.0044577697185746	0.00767053332875618	chr19:58694396-58724927
ATF7IP	ATF7IP	NA	78.86	11.31	8.76	10.19	1.068781693	0.999823084126471	0.000176915865765595	7.76385918046648e-12	0.114905203381807	chr12:14518616-14651697
PHF8	PHF8	NA	51.92	3.55	3.4	7.69	4.198016557	0.995625260484071	0.00437472018477086	1.93311578534544e-08	0.457307335668815	chrX:53963109-54075391
TADA2B	TADA2B	NA	32.62	11.98	15.76	16.32	3.114250851	0.697945242424601	0.297429114525384	0.00462564305001499	0.09024202565849	chr4:7043626-7059679
RESF1	RESF1	NA	99.12	96.97	98.95	99.14	-1.404044315	0.26796484231434	0.732023900987757	1.1256697902827e-05	0.0013522794541994	chr12:32112342-32146039
MTHFR	MTHFR	NA	60.71	66.88	60.02	79.46	1.590167822	9.23518356982754e-08	0.717145958570098	0.282853949078066	0.73673097286349	chr1:11845780-11866977
UBE2N	UBE2N	NA	52.85	50.68	50.18	52.27	NA	0.774732144290244	0.216217796018762	0.00905005969099304	0.97717606968044	chr12:93800981-93836038
PARP10	PARP10	NA	77.35	91.43	79.69	73.96	1.159209803	0.00651122507151623	0.992494401374759	0.000994373553724472	0.00496499024637528	chr8:145051321-145086940
H1FOO	H1FOO	NA	84.44	72.47	72.65	71.86	0.573678356	0.378578276786926	0.56767023319045	0.0537514900226241	0.00117460034133258	chr3:129262057-129270310
TAF7	TAF7	NA	31.46	31.88	47.52	41.32	0.538889646	0.700751626593641	0.294749577413387	0.00449879599297192	0.231437236684836	chr5:140698057-140700330
SPTY2D1	SPTY2D1	NA	74.58	57.54	54.69	42.49	0.880260634	0.99511440693246	0.0048855677505624	2.53169772541904e-08	0.136144641234773	chr11:18627948-18656040
GATA2	GATA2	NA	25.56	22.53	18.47	31.54	1.970611314	0.9725016014201	0.0274555692665873	4.28293133124671e-05	0.980157482971994	chr3:128198270-128212028
RUVBL2	RUVBL2	NA	7.94	9.87	9.81	9.93	3.328951416	0.998229866931178	0.00177008115657594	5.19122462065926e-08	0.70753351292432	chr19:49496705-49519252
BCOR	BCOR	NA	0.51	2.96	0.59	0.74	1.106517569	0.999867004829797	0.000132995075581037	9.46220570711003e-11	0.481414102101119	chrX:39909068-40036582
PRKD1	PRKD1	NA	9.32	12.69	25.27	26.25	0.451154911	0.0010393810177902	0.998384931415697	0.000575687566513027	0.928060187294077	chr14:30045687-30661104
HIST1H1B	HIST1H1B	NA	82.17	49.95	37.87	39.78	0.403022797	0.521496351052903	0.404873151503918	0.0736304974431796	0.0689713263972131	chr6:27834570-27835359
H1FX	H1FX	NA	44.54	NA	NA	NA	1.547826959	0.511042792367586	0.4105428428275	0.078414364804914	0.0275905969985789	chr3:129033615-129035120
NELFA	NELFA	NA	6.83	4.61	3.42	5.86	1.541023523	0.112604099237417	0.880007805122177	0.00738809564040558	0.049308103380591	chr4:1984441-2043630
KPNA7	KPNA7	NA	76.15	NA	NA	NA	NA	NA	NA	NA	0.0108347316235764	chr7:98771197-98805129
MUC1	MUC1	NA	NA	58.35	60.6	64.74	0.365469089	0.906939813489695	0.0928737427161011	0.000186443794204371	0.0215044745435843	chr1:155158300-155162706
KDM4D	KDM4D	NA	83.98	52.97	41.3	58.27	1.767823848	0.121506715995084	0.848538251081492	0.0299550329234243	0.0020867942516964	chr11:94706845-94732682
NAP1L2	NAP1L2	NA	44.89	29.14	21.75	26.48	0.980856911	0.783329894772891	0.208515593309766	0.00815451191734357	0.0199021416934898	chrX:72432135-72434684
H1FNT	H1FNT	NA	78.46	70.65	64.26	59.23	1.195842306	0.0269256715848975	0.768366879746901	0.204707448668202	0.00144848774827102	chr12:48722763-48724062
HIST1H1T	HIST1H1T	NA	82.87	92.93	90.02	81.21	NA	NA	NA	NA	0.00114371308039817	chr6:26107640-26108364
HIST1H1C	HIST1H1C	NA	37.7	80.72	83.93	89.59	NA	NA	NA	NA	0.148283675218894	chr6:26055968-26056699
LRRK2	LRRK2	NA	6.51	2.01	6.56	2.7	2.237793256	1.3942000466738e-12	0.999999997117293	2.88131237245603e-09	0.540464991369161	chr12:40590546-40763083
NOC2L	NOC2L	NA	56.27	88.68	65.47	79.75	-0.711613405	1.42787593106998e-16	0.0104452108536494	0.98955478914635	0.129676596511582	chr1:879584-894670
