pathway_53	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
CPA6	CPA6	NA	86.27	72.89	53.95	70.12	-0.964811006	3.11618640380769e-09	0.468127242926215	0.531872753957598	0.268380229192411	chr8:68334405-68658620
PCDH19	PCDH19	NA	10.43	9.02	5.33	17.16	4.097288927	0.993053558925599	0.00694498021179581	1.46086260564157e-06	0.768093442051628	chrX:99546642-99665271
GPT2	GPT2	NA	25.37	21.87	17.06	12.68	2.18851069	0.0108905370099629	0.977915907915211	0.0111935550748265	0.119901481338744	chr16:46918290-46965209
GABRB3	GABRB3	NA	22.36	22.31	19.82	23.91	2.908702881	0.995064754389693	0.00493461199320092	6.33617106168428e-07	0.703867619850226	chr15:26788693-27184686
CPLX1	CPLX1	NA	41.25	35.64	27.7	34.54	1.047361344	0.78374448033498	0.208142653895506	0.00811286576951437	0.0696790490070634	chr4:778745-819986
SCN9A	SCN9A	NA	73.63	30.49	63.31	75.86	-0.010544475	5.67355632616921e-10	0.99945925485977	0.000540744572873917	0.492146993998032	chr2:167051695-167232503
CHD2	CHD2	NA	2.37	1.18	0.92	0.87	4.398373978	0.99999999984693	1.5306979750665e-10	1.32384084796287e-26	0.402314815100423	chr15:93426526-93571237
SLC35C1	SLC35C1	NA	53.51	28.68	27.88	40.79	2.221244059	0.133579168712042	0.765783875397833	0.100636955890125	0.115141238880815	chr11:45825623-45834566
CACNB4	CACNB4	NA	60.09	15.32	13.43	14.12	2.934621753	0.950310412644525	0.0496880316388322	1.55571664302822e-06	0.662796458268795	chr2:152689290-152955593
KCNQ3	KCNQ3	NA	30.82	22.9	7.19	6.89	2.13671097	0.960136862858941	0.0398629557811356	1.81359923261974e-07	0.416777488507532	chr8:133133108-133493200
GABRD	GABRD	NA	21.65	22.51	20.87	21.84	2.778932923	0.8940197919904	0.105719269766123	0.000260938243477567	0.0621411836042088	chr1:1950780-1962192
CACNA1H	CACNA1H	NA	1.63	10.24	25.99	2.83	-0.322362917	0.997414065837471	0.00258593415354783	8.98098763853046e-12	0.0252355923061295	chr16:1203241-1271771
MBD5	MBD5	NA	1.52	1.79	2.01	1.19	1.414329318	0.999924408272957	7.55917031480228e-05	2.38945100347827e-11	0.709096885885109	chr2:148778580-149275805
JRK	JRK	NA	NA	NA	NA	NA	-1.367173992	NA	NA	NA	NA	NA
KCTD7	KCTD7	NA	16.36	20.17	26.62	26.16	0.96779896	0.987119199675092	0.0128794582019521	1.34212295540816e-06	0.214101234325476	chr7:66093868-66276451
