pathway_72	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
BCORL1	BCORL1	NA	1.52	8.88	32.84	2.22	1.955779395	0.990765007480567	0.00923496820910006	2.43103330047724e-08	0.202266088092055	chrX:129116586-129192058
ATRX	ATRX	NA	9.75	4.73	14.79	9.17	3.80199243	0.999999968592699	3.14073010619644e-08	5.67304044855288e-21	0.768191444770654	chrX:76760356-77041702
EP300	EP300	NA	0.26	0.31	0.24	0.31	2.94679272	0.999999999988046	1.19539779798185e-11	2.65738675537293e-29	0.997012534270633	chr22:41487790-41576081
BRD1	BRD1	NA	2.49	2.2	1.93	2.54	3.75384642	0.999880588044969	0.000119411940304488	1.47267915189426e-11	0.0869623041027913	chr22:50166931-50221160
FBXW7	FBXW7	NA	45.36	28.55	36.21	50.39	2.833165454	0.999939358185437	6.06418005940233e-05	1.39693116995986e-11	0.956474052175663	chr4:153242410-153457253
DTX4	DTX4	NA	33.42	25.06	15.16	24.35	2.286190221	0.477342145084099	0.521375437764229	0.00128241715167165	0.13409478960676	chr11:58938903-58976060
ERBIN	ERBIN	NA	94.64	22.46	63.5	42.93	0.683214712	0.998495638143392	0.00150436185421165	2.39652869056599e-12	0.531683275906879	chr5:65222303-65378377
ARID1A	ARID1A	NA	0.74	0.61	0.6	0.53	2.886948616	0.999999973525484	2.64745160287549e-08	1.84918243053416e-20	0.661736896287876	chr1:27022524-27108595
MYB	MYB	NA	60.57	26.17	18	28.84	1.694466894	0.733606758323782	0.266387722657864	5.51901835350683e-06	0.991586909212471	chr6:135502453-135540311
FOXO3	FOXO3	NA	22.36	37.05	45.95	40.03	3.830452652	NA	NA	NA	0.833696214685596	chr6:108881038-109005977
KANSL1	KANSL1	NA	30.95	90.75	76.43	85.27	0.887631656	0.999965202246749	3.47977525206256e-05	7.30596163016826e-13	0.492459359638432	chr17:44107282-44302733
PIK3CA	PIK3CA	NA	24.19	8.61	8.83	8.2	4.104908139	0.999999666402264	3.3359773580947e-07	8.85837425272147e-18	0.999770079728532	chr3:178865902-178957881
MAX	MAX	NA	36.86	63.04	51.47	59.79	NA	0.940156743996568	0.0595468896299836	0.000296366373448511	0.956378075679352	chr14:65472892-65569413
MAP2K2	MAP2K2	NA	12.33	26.09	32.1	31.61	1.375469331	0.824045715934457	0.174953722052748	0.00100056201279565	0.18078695585129	chr19:4090319-4124126
FOXP2	FOXP2	NA	11.68	6.45	6.4	7.73	2.488282895	0.997166103525444	0.002833896200297	2.74258975553965e-10	0.999984222993766	chr7:113726615-114333827
RAF1	RAF1	NA	16.44	25.84	6.66	10.25	2.394196236	0.999401820077498	0.000598179176122198	7.46379555420976e-10	0.540744918088134	chr3:12625100-12705725
KDM6B	KDM6B	NA	4.79	34.55	22.04	46.81	3.161702069	0.999994352990105	5.64700989361417e-06	1.76236936852068e-15	0.170012096491018	chr17:7743222-7758114
CNTN6	CNTN6	NA	9.81	6.3	12.25	3.73	-1.971084879	9.9472887111366e-24	0.000447399433620571	0.999552600566379	0.174690437328031	chr3:1134260-1445901
MYCN	MYCN	NA	27.42	11.32	14.75	15.38	3.233867851	0.901183840673684	0.0977625112015942	0.00105364812472141	0.756979245407367	chr2:16080686-16087129
MYC	MYC	NA	53.73	25.93	41.3	58.27	NA	NA	NA	NA	0.999707157235876	chr8:128747680-128753674
NCOR1	NCOR1	NA	1.5	1.04	0.65	2.43	4.51625849	0.999999994506822	5.49317767389398e-09	5.57105095056723e-27	0.942283614185556	chr17:15932471-16121499
TP53	TP53	NA	35.99	44.74	42.4	16.75	1.521470471	0.860627362894222	0.13926351971534	0.000109117390438318	0.999869341570466	chr17:7565097-7590856
ERBB2	ERBB2	NA	18.28	16.01	16.34	15.29	3.065365803	0.999741812256813	0.000258187743025024	1.61543495110431e-13	0.99990783430683	chr17:37844167-37884915
AKT1	AKT1	NA	8.32	6.58	8.43	7.28	3.228592267	0.99235024106922	0.00764938452818562	3.74402594288527e-07	0.999993360885163	chr14:105235686-105262088
IL17RD	IL17RD	NA	40.63	42.19	35.79	65.41	0.361901865	0.000351801344757193	0.986556020352115	0.0130921783031275	0.148450362431265	chr3:57124010-57204334
KDM6A	KDM6A	NA	48.78	5.03	4.59	4.29	2.985748803	0.999947029149712	5.29708498770704e-05	4.11418750818462e-13	0.845633625640856	chrX:44732757-44971847
NFIB	NFIB	NA	24	17.17	12.72	19.1	2.11883579	0.983757039134248	0.0162405883016933	2.37256405852304e-06	0.999152479002101	chr9:14081842-14398982
NOTCH1	NOTCH1	NA	0.33	8.29	2.69	2.04	4.215388444	0.999999989713501	1.02864987462077e-08	1.84894819584813e-21	0.999930908721741	chr9:139388896-139440314
ATM	ATM	NA	95.51	46.86	42.1	8.71	0.036476676	3.02096188975748e-22	0.999999929960605	7.00393953387383e-08	0.992666029076629	chr11:108093211-108239829
CHEK1	CHEK1	NA	31.69	11	11.61	20.79	1.342243039	0.0186882932138334	0.976178884235928	0.00513282255023856	0.913534670435277	chr11:125495036-125546150
ARID5B	ARID5B	NA	7.83	4.64	5.04	15.08	2.765765741	0.999742305324785	0.000257694201182263	4.74032909088178e-10	0.907193409518706	chr10:63661059-63856703
MAGI1	MAGI1	ambiguous_previous	4.36	2.05	2.73	2.81	1.311417066	0.999406745538805	0.000593254461145227	5.0206417465484e-14	0.76770552798213	chr3:65339200-66024225
CTBP1	CTBP1	NA	13.94	24.67	26.62	26.16	2.936613491	0.972105460857538	0.0278501689888755	4.43701535864645e-05	0.263146364506496	chr4:1205236-1243741
FGFR4	FGFR4	NA	6.07	67.88	72.04	63.85	1.301618072	2.25875999287034e-06	0.99364453762581	0.00635320361419744	0.436435134305536	chr5:176513887-176525145
NSD1	NSD1	NA	3.24	1.48	0.91	1.85	3.190120811	0.999999987943227	1.20567729310031e-08	2.25518397074993e-23	0.27908764859553	chr5:176560080-176727216
HIST1H1E	HIST1H1E	NA	5.83	12.17	17.96	5.93	-2.411213467	NA	NA	NA	0.109145868353123	chr6:26156559-26157343
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
JMJD1C	JMJD1C	NA	19.81	1.84	1.92	2.86	2.19768679	0.999999999525191	4.74808952539482e-10	1.03102580129076e-24	0.55195423439454	chr10:64926981-65225722
MGA	MGA	NA	17.48	0.87	1.7	0.62	2.23287855	0.999999994435079	5.56492109517971e-09	3.43003589997818e-24	0.313725625520293	chr15:41913734-42062141
HRAS	HRAS	NA	30.07	29.65	22.08	31.28	2.027008417	0.0376814202845889	0.816026469930063	0.146292109785348	0.999987107236837	chr11:532242-535550
CMTR2	CMTR2	NA	60.65	44.18	59.79	30.48	0.310030522	5.49853804064654e-06	0.406850669702075	0.593143831759884	0.265713275193192	chr16:71315292-71323618
SETD2	SETD2	NA	9.42	1.52	1.12	2.42	1.359524361	0.999889250188882	0.000110749811117853	6.97045848551535e-18	0.695117381105016	chr3:47058179-47205457
BCOR	BCOR	NA	0.51	2.96	0.59	0.74	1.106517569	0.999867004829797	0.000132995075581037	9.46220570711003e-11	0.481414102101119	chrX:39909068-40036582
CHEK2	CHEK2	NA	43.91	89.75	70.34	60.96	-1.287048169	2.84095034638675e-12	0.0358194700141172	0.964180529983042	0.757603460861083	chr22:29083731-29138410
MYBL1	MYBL1	NA	33.34	30.18	40.62	17.4	0.66143784	0.996419900674192	0.00358004076592872	5.8559879790785e-08	0.531597573039432	chr8:67474410-67525529
MORF4L1	MORF4L1	NA	49.76	39.26	29	28.38	1.645581154	0.690331156402634	0.309456943129175	0.000211900468191343	0.954076166949757	chr15:79102829-79190475
MAGI2	MAGI2	NA	1.6	0.93	1.71	1.02	2.076699563	0.974542795389262	0.0254572041174168	4.9332094527296e-10	0.93887868123264	chr7:77646393-79082890
FGF16	FGF16	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.658656357194856	chrX:76709648-76712769
MAML3	MAML3	NA	55.83	83.66	83.5	79.59	1.429961804	0.968462898203236	0.0315366015214569	5.00275306711674e-07	0.444017283641575	chr4:140637907-141075338
TLK1	TLK1	NA	26.53	8.35	12.69	16.02	3.26505885	0.999982252210793	1.77477885069675e-05	7.00361314557426e-13	0.781737825594744	chr2:171847333-172087824
MYCBP	MYCBP	NA	60.96	67.83	71.97	71.02	NA	0.728489225232374	0.256519519153524	0.014991255614102	0.743743861657331	chr1:39328636-39342023
CEBPA	CEBPA	NA	NA	NA	NA	NA	2.175096701	NA	NA	NA	0.121342363477612	chr19:33790840-33793470
PRKDC	PRKDC	NA	NA	NA	NA	NA	NA	0.999999999999998	2.42077959677786e-15	2.21745805257228e-40	0.642781418454804	chr8:48685669-48872743
UHRF1	UHRF1	NA	NA	NA	NA	NA	4.511235244	NA	NA	NA	NA	NA
HIST1H2AL	HIST1H2AL	NA	36.86	47.58	58.05	59.32	1.534426796	0.0598584131428382	0.691563569814235	0.248578017042927	0.0881588139804901	chr6:27833034-27833606
