pathway_71	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
KDM5B	KDM5B	NA	2.48	1.37	1.34	1.08	2.719395772	0.665119140819362	0.334880859174331	6.30755890944054e-12	0.295594786617422	chr1:202696526-202778598
SATB2	SATB2	NA	10.65	5	5.29	7.1	3.710008123	0.999106203054569	0.000893787130928216	9.81450255596803e-09	0.973895350777082	chr2:200134223-200335989
EIF2B2	EIF2B2	NA	34.32	21.94	27.11	34.4	1.40178572	0.00159413746848242	0.866726826065411	0.131679036466106	0.525728306352688	chr14:75469614-75476292
SMARCA4	SMARCA4	NA	0.6	0.48	0.42	0.52	6.604156311	0.999999978667846	2.13321545215247e-08	1.0927361362766e-20	0.92126593578992	chr19:11071598-11176071
GPS2	GPS2	NA	22.09	11.32	17.6	15.38	2.07516618	0.959885977194408	0.0400918159851559	2.22068204358801e-05	0.148381197004958	chr17:7214643-7218883
SCN2A	SCN2A	NA	1.77	1.4	1.05	2.79	5.325529995	0.999999931333344	6.86666554869265e-08	3.81332820677593e-20	0.875445786473717	chr2:166095912-166248818
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
GABBR2	GABBR2	NA	5.08	3.75	5.99	4.05	3.993255328	0.999870799134941	0.000129200847215838	1.78427782108238e-11	0.519790847878846	chr9:101050391-101471479
NCOR1	NCOR1	NA	1.5	1.04	0.65	2.43	4.51625849	0.999999994506822	5.49317767389398e-09	5.57105095056723e-27	0.942283614185556	chr17:15932471-16121499
SCN1A	SCN1A	NA	4.03	3.49	2.38	5.08	3.799122695	0.999999994566114	5.43388588504053e-09	7.90512739066327e-23	0.67998024920349	chr2:166845670-166930149
HDAC8	HDAC8	NA	33.97	17.16	26.04	23.08	1.03639261	0.893606081093149	0.10613032729651	0.000263591610340959	0.520282578161038	chrX:71549366-71792953
BRAF	BRAF	NA	17.75	7.43	9.55	13.41	3.287339913	0.999983482649624	1.65173502566583e-05	1.18961221524589e-13	0.683349443805559	chr7:140419127-140624564
CRK	CRK	NA	30.07	16.67	18.71	20.92	2.695750013	0.962266348684086	0.0376398755720724	9.37757438412924e-05	0.988129128590064	chr17:1323983-1359552
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
HAP1	HAP1	NA	97.21	95.22	92.47	95.16	1.06184483	3.83098873634901e-16	0.0026202917009144	0.997379708299085	0.0127709352002795	chr17:39873994-39890896
FOXG1	FOXG1	NA	35.42	28.9	31.74	35.94	3.832446465	NA	NA	NA	0.91478009801595	chr14:29235050-29238870
TBL1XR1	TBL1XR1	NA	41.25	38.9	24.81	31.78	2.751092138	0.997772985989142	0.00222692313745803	9.08734000476209e-08	0.758627263824762	chr3:176737143-176915261
SRRM3	SRRM3	NA	NA	NA	NA	NA	NA	0.879700280869947	0.119936571165134	0.000363147964918377	0.0507525612945559	chr7:75831216-75916605
KCNJ10	KCNJ10	NA	64.51	77.94	44.67	51.47	0.954965001	0.568313914522709	0.417495028115494	0.0141910573617966	0.443984032257416	chr1:160007257-160040038
IMPDH2	IMPDH2	NA	16.36	11.84	8.69	10.31	2.199749045	0.00369606040189404	0.98541489748132	0.0108890421167855	0.593120508046867	chr3:49061758-49066823
GRIN2A	GRIN2A	NA	3.89	0.77	1.17	0.83	4.240017283	0.998910618505245	0.00108938084384376	6.50911378285049e-10	0.560581535500693	chr16:10031816-9984957
GABRD	GABRD	NA	21.65	22.51	20.87	21.84	2.778932923	0.8940197919904	0.105719269766123	0.000260938243477567	0.0621411836042088	chr1:1950780-1962192
TRRAP	TRRAP	NA	0.04	0.01	0.02	0.02	7.75311706	1	5.81722252400675e-20	7.40991151648064e-49	0.422098574235776	chr7:98475556-98610866
NCOR2	NCOR2	NA	0.82	2.83	3.52	1.83	1.52284139	0.999999173228213	8.26771787074665e-07	2.74109081297031e-20	0.460506037189327	chr12:124808961-125052010
TCF4	TCF4	ambiguous_previous	19.54	19.23	13.05	27.06	3.434060734	0.99961761213725	0.000382387611863904	2.50886116342607e-10	0.999272266089792	chr18:52889562-53332018
SCN8A	SCN8A	NA	2.34	0.59	0.64	0.64	6.419004131	0.999987635512573	1.23644874266564e-05	4.86784278152864e-16	0.81209943327855	chr12:51984710-52206648
SYNGAP1	SYNGAP1	NA	6.23	1.6	1.36	2.23	5.50652863	0.999993301784444	6.69821554270969e-06	1.3200792986554e-14	0.418988174717978	chr6:33387847-33421466
HTT	HTT	ambiguous_previous	1.69	0.13	0.14	0.14	3.626247256	0.999999999984177	1.58230420909181e-11	1.7845986315624e-32	0.732159890839	chr4:3076408-3245676
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
GRIN2B	GRIN2B	NA	1.07	1.06	1.09	1.83	5.334038957	0.999983751088803	1.62489106316848e-05	5.64911303689279e-13	0.628804110766064	chr12:13693165-14133053
